,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2023/02/17,1,1,19:04,等々力,川崎Ｆ,1,2,横浜FM,ＤＡＺＮ,22563
1,2023/02/18,1,2,14:03,ニッパツ,横浜FC,0,1,名古屋,ＤＡＺＮ／ＮＨＫ名古屋／ＮＨＫ岐阜／ＮＨＫ津,11186
2,2023/02/18,1,3,14:03,サンガＳ,京都,0,2,鹿島,ＤＡＺＮ／ＮＨＫ京都／ＫＢＳ京都（録）,15988
3,2023/02/18,1,4,14:03,Ｅスタ,広島,0,0,札幌,ＤＡＺＮ／ＮＨＫ広島,13121
4,2023/02/18,1,5,14:03,味スタ,FC東京,2,0,浦和,ＤＡＺＮ／ＮＨＫ総合,38051
5,2023/02/18,1,6,14:03,ノエスタ,神戸,1,0,福岡,ＤＡＺＮ／ＮＨＫ福岡,18981
6,2023/02/18,1,7,14:03,ヨドコウ,Ｃ大阪,2,2,新潟,ＤＡＺＮ／ＮＨＫ新潟,17928
7,2023/02/18,1,8,15:03,三協Ｆ柏,柏,2,2,Ｇ大阪,ＤＡＺＮ,12334
8,2023/02/18,1,9,15:04,駅スタ,鳥栖,1,5,湘南,ＤＡＺＮ／サガテレビ,9663
0,2023/02/24,2,1,19:03,レモンＳ,湘南,2,2,横浜FC,ＤＡＺＮ,10006
1,2023/02/25,2,2,14:03,日産ス,横浜FM,2,0,浦和,ＤＡＺＮ／ＮＨＫ　ＢＳ１,34035
2,2023/02/25,2,3,15:03,札幌ド,札幌,1,3,神戸,ＤＡＺＮ／ＮＨＫ札幌,17078
3,2023/02/25,2,4,15:03,パナスタ,Ｇ大阪,1,1,鳥栖,ＤＡＺＮ,25865
4,2023/02/25,2,5,15:04,ベススタ,福岡,2,1,Ｃ大阪,ＤＡＺＮ,9607
5,2023/02/25,2,6,16:03,カシマ,鹿島,1,2,川崎Ｆ,ＤＡＺＮ,28608
6,2023/02/25,2,7,16:03,豊田ス,名古屋,1,0,京都,ＤＡＺＮ／中京テレビ（録）,21327
7,2023/02/26,2,8,14:03,Ｅスタ,広島,1,2,新潟,ＤＡＺＮ／広島テレビ放送,13266
8,2023/02/26,2,9,15:03,三協Ｆ柏,柏,1,1,FC東京,ＤＡＺＮ,12833
0,2023/03/03,3,1,19:03,ニッパツ,横浜FM,1,1,広島,ＤＡＺＮ,10854
1,2023/03/04,3,2,13:03,等々力,川崎Ｆ,1,1,湘南,ＤＡＺＮ／ＮＨＫ　ＢＳ１,21171
2,2023/03/04,3,3,14:03,ニッパツ,横浜FC,1,3,鹿島,ＤＡＺＮ,10637
3,2023/03/04,3,4,14:03,デンカＳ,新潟,2,2,札幌,ＤＡＺＮ／ＮＨＫ新潟,25468
4,2023/03/04,3,5,14:03,ノエスタ,神戸,4,0,Ｇ大阪,ＤＡＺＮ,17781
5,2023/03/04,3,6,14:03,サンガＳ,京都,2,0,FC東京,ＤＡＺＮ／ＫＢＳ京都（録）,13255
6,2023/03/04,3,7,15:03,ベススタ,福岡,1,0,柏,ＤＡＺＮ,6210
7,2023/03/04,3,8,15:04,駅スタ,鳥栖,1,0,名古屋,ＤＡＺＮ,7773
8,2023/03/04,3,9,15:05,浦和駒場,浦和,2,1,Ｃ大阪,ＤＡＺＮ／テレ玉,18437
0,2023/03/11,4,1,14:03,ノエスタ,神戸,0,1,浦和,ＤＡＺＮ,21223
1,2023/03/11,4,2,14:03,デンカＳ,新潟,1,0,川崎Ｆ,ＤＡＺＮ／ＮＨＫ　ＢＳ１／新潟総合テレビ,27288
2,2023/03/12,4,3,14:03,ヨドコウ,Ｃ大阪,2,1,鳥栖,ＤＡＺＮ,15714
3,2023/03/12,4,4,15:03,カシマ,鹿島,0,0,福岡,ＤＡＺＮ,20097
4,2023/03/12,4,5,15:03,三協Ｆ柏,柏,0,3,名古屋,ＤＡＺＮ,9866
5,2023/03/12,4,6,15:03,レモンＳ,湘南,0,2,京都,ＤＡＺＮ,10791
6,2023/03/12,4,7,15:03,味スタ,FC東京,3,1,横浜FC,ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ,23752
7,2023/03/12,4,8,15:05,札幌ド,札幌,2,0,横浜FM,ＤＡＺＮ／札幌テレビ,17509
8,2023/03/12,4,9,16:03,パナスタ,Ｇ大阪,1,2,広島,ＤＡＺＮ,18765
0,2023/03/18,5,1,14:03,豊田ス,名古屋,0,0,FC東京,ＤＡＺＮ／ＮＨＫ　ＢＳ１,33139
1,2023/03/18,5,2,14:03,日産ス,横浜FM,2,1,鹿島,ＤＡＺＮ,28478
2,2023/03/18,5,3,14:03,ニッパツ,横浜FC,1,4,京都,ＤＡＺＮ,3401
3,2023/03/18,5,4,15:03,浦和駒場,浦和,2,1,新潟,ＤＡＺＮ,15167
4,2023/03/18,5,5,15:03,パナスタ,Ｇ大阪,2,2,札幌,ＤＡＺＮ,18550
5,2023/03/18,5,6,15:04,駅スタ,鳥栖,0,1,神戸,ＤＡＺＮ,12230
6,2023/03/18,5,7,16:03,等々力,川崎Ｆ,0,0,Ｃ大阪,ＤＡＺＮ,19054
7,2023/03/19,5,8,14:03,ベススタ,福岡,2,1,湘南,ＤＡＺＮ,6455
8,2023/03/19,5,9,14:03,Ｅスタ,広島,1,0,柏,ＤＡＺＮ,15749
0,2023/03/31,6,1,19:03,三協Ｆ柏,柏,0,3,浦和,ＤＡＺＮ,11620
