,match_date,section_no,start_time,stadium,home_team,away_team,status,match_number,round,home_goal,away_goal,home_pk_score,away_pk_score,match_index_in_section,home_score_ex,away_score_ex,group
74,2022/07/13,-4,19:00,カシマ,鹿島,Ｇ大阪,試合終了,75,ラウンド16,2,0,,,2,,,
75,2022/07/13,-4,18:30,ヨドコウ,名古屋,Ｃ大阪,試合終了,76,ラウンド16,1,2,,,3,,,
76,2022/07/13,-4,19:00,カンセキＳ,栃木ＳＣ,京都サンガF.C.,試合終了,77,ラウンド16,1,2,,,4,,,
77,2022/07/13,-4,18:00,JITス,鳥栖,甲府,試合終了,78,ラウンド16,1,3,,,5,,,
78,2022/07/13,-4,19:00,ノエスタ,神戸,柏,試合終了,79,ラウンド16,2,1,,,6,,,
79,2022/07/13,-4,19:00,正田スタ,ザスパクサツ群馬,広島,試合終了,80,ラウンド16,0,1,,,7,,,
80,2022/09/07,-3,19:00,ベススタ,福岡,甲府,試合終了,81,準々決勝,1,2,,,1,0,1,
81,2022/09/07,-3,19:00,ノエスタ,神戸,鹿島,試合終了,82,準々決勝,0,1,,,2,,,
82,2022/09/07,-3,19:00,味スタ,京都サンガF.C.,東京Ｖ,試合終了,83,準々決勝,2,1,,,3,,,
83,2022/09/07,-3,18:30,ヨドコウ,Ｃ大阪,広島,試合終了,84,準々決勝,1,2,,,4,,,
84,2022/10/05,-2,17:30,カシマ,甲府,鹿島,試合終了,85,準決勝,1,0,,,1,,,
85,2022/10/05,-2,19:30,サンガＳ,京都サンガF.C.,広島,試合終了,86,準決勝,1,2,,,2,0,1,
86,2022/10/16,-1,14:00,日産ス,甲府,広島,試合終了,87,決勝戦,1,1,5,4,1,0,0,
