,match_date,section_no,start_time,stadium,home_team,away_team,status,match_number,round,home_goal,away_goal,home_pk_score,away_pk_score,match_index_in_section,home_score_ex,away_score_ex,group
15,2021/05/23,-7,13:00,ロートＦ,ポルベニル飛鳥,Ｆ.Ｃ.大阪,試合終了,16,１回戦,0,2,,,20,,,
16,2021/05/26,-7,19:00,栃木グ,栃木シティＦＣ,韮崎アストロス,試合終了,17,１回戦,9,0,,,25,,,
17,2021/05/22,-7,12:00,ニンスタ,愛媛,今治,試合終了,18,１回戦,1,2,,,8,,,
18,2021/05/23,-7,13:00,高岡,富山,ＦＣ北陸,試合終了,19,１回戦,8,0,,,21,,,
19,2021/05/22,-7,13:00,レモンＳ,ＳＣ相模原,駒澤大学,試合終了,20,１回戦,3,1,,,9,,,
20,2021/05/22,-7,13:00,Ｃスタ,三菱水島ＦＣ,ＦＣバレイン下関,試合終了,21,１回戦,3,1,,,10,,,
21,2021/05/23,-7,13:00,三交鈴鹿,鈴鹿ポイントゲッターズ,ＦＣ刈谷,試合終了,22,１回戦,2,1,,,22,,,
22,2021/05/23,-7,14:00,宿毛陸,高知ユナイテッドＳＣ,讃岐,試合終了,23,１回戦,1,0,,,23,,,
23,2021/06/05,-7,13:00,アース群馬サ,tonan前橋,順天堂大学,試合終了,24,１回戦,1,6,,,26,,,
24,2021/05/22,-7,13:00,ユニスタ,ホンダロックＳＣ,川副クラブ,試合終了,25,１回戦,5,0,,,11,,,
25,2021/05/23,-7,13:00,福井テクノ,福井ユナイテッドＦＣ,アヴェントゥーラ川口,試合終了,26,１回戦,2,1,,,24,,,
26,2021/06/09,-6,18:00,等々力,川崎Ｆ,ＡＣ長野パルセイロ,試合終了,27,２回戦,1,1,4,3,1,0,0,
27,2021/06/09,-6,18:00,フクアリ,千葉,大宮アルディージャ,試合終了,28,２回戦,1,0,,,2,,,
28,2021/06/09,-6,19:00,アイスタ,清水,福山シティＦＣ,試合終了,29,２回戦,1,0,,,3,,,
29,2021/06/09,-6,19:00,ユアスタ,仙台,盛岡,試合終了,30,２回戦,0,1,,,4,,,
30,2021/06/16,-6,18:00,Ｅスタ,広島,おこしやす京都ＡＣ,試合終了,31,２回戦,1,5,,,27,,,
31,2021/06/09,-6,19:00,ＮＤスタ,山形,ヴェルスパ大分,試合終了,32,２回戦,1,2,,,5,,,
32,2021/06/09,-6,18:00,ニッパツ,横浜FM,Ｈｏｎｄａ ＦＣ,試合終了,33,２回戦,2,2,3,5,6,1,1,
33,2021/06/09,-6,19:00,ヤマハ,磐田,北海道十勝スカイアース,試合終了,34,２回戦,3,0,,,7,,,
34,2021/06/09,-6,18:00,ヨドコウ,Ｃ大阪,ガイナーレ鳥取,試合終了,35,２回戦,2,0,,,8,,,
35,2021/06/09,-6,19:00,デンカＳ,新潟,金沢,試合終了,36,２回戦,4,1,,,9,,,
36,2021/06/09,-6,19:00,駅スタ,鳥栖,熊本,試合終了,37,２回戦,1,0,,,10,,,
37,2021/06/09,-6,18:00,ベススタ,福岡,鹿児島ユナイテッドＦＣ,試合終了,38,２回戦,6,0,,,11,,,
38,2021/06/16,-6,19:00,Ｋｓスタ,鹿島,Ｙ.Ｓ.Ｃ.Ｃ.横浜,試合終了,39,２回戦,8,1,,,28,,,
39,2021/06/09,-6,19:00,栃木グ,栃木ＳＣ,町田,試合終了,40,２回戦,2,0,,,12,,,
40,2021/06/09,-6,18:00,札幌厚別,札幌,ソニー仙台ＦＣ,試合終了,41,２回戦,5,3,,,13,,,
41,2021/06/09,-6,19:00,トラスタ,V・ファーレン長崎,沖縄ＳＶ,試合終了,42,２回戦,2,0,,,14,,,
42,2021/06/16,-6,18:00,パナスタ,Ｇ大阪,関西学院大学,試合終了,43,２回戦,3,1,,,29,,,
43,2021/06/09,-6,19:00,サンアル,松本山雅ＦＣ,ＦＣ琉球,試合終了,44,２回戦,1,0,,,15,,,
44,2021/06/16,-6,18:00,ニッパツ,横浜FC,ヴァンラーレ八戸,試合終了,45,２回戦,1,2,,,30,,,
45,2021/06/09,-6,19:00,レモンＳ,湘南,Ｆ.Ｃ.大阪,試合終了,46,２回戦,0,0,4,3,16,0,0,
46,2021/06/09,-6,18:00,三協Ｆ柏,柏,栃木シティＦＣ,試合終了,47,２回戦,3,0,,,17,,,
47,2021/06/09,-6,18:00,たけびし,京都サンガF.C.,今治,試合終了,48,２回戦,3,1,,,18,,,
48,2021/06/09,-6,19:00,浦和駒場,浦和,富山,試合終了,49,２回戦,1,0,,,19,,,
49,2021/06/09,-6,18:00,ミクスタ,北九州,ＳＣ相模原,試合終了,50,２回戦,0,1,,,20,,,
50,2021/06/09,-6,18:00,長良川陸,名古屋,三菱水島ＦＣ,試合終了,51,２回戦,5,0,,,21,,,
51,2021/06/16,-6,18:00,味フィ西,東京Ｖ,岡山,試合終了,52,２回戦,0,1,,,31,,,
52,2021/06/16,-6,18:00,ノエスタ,神戸,鈴鹿ポイントゲッターズ,試合終了,53,２回戦,4,0,,,32,,,
53,2021/06/09,-6,19:00,鳴門大塚,徳島,高知ユナイテッドＳＣ,試合終了,54,２回戦,2,1,,,22,,,
54,2021/06/09,-6,18:00,味フィ西,FC東京,順天堂大学,試合終了,55,２回戦,1,2,,,23,0,1,
55,2021/06/09,-6,19:00,Ｋｓスタ,水戸,ザスパクサツ群馬,試合終了,56,２回戦,0,3,,,24,,,
56,2021/06/09,-6,19:00,昭和電ド,大分,ホンダロックＳＣ,試合終了,57,２回戦,3,2,,,25,1,0,
57,2021/06/09,-6,19:00,ＪＩＴス,甲府,福井ユナイテッドＦＣ,試合終了,58,２回戦,1,2,,,26,,,
58,2021/07/21,-5,18:00,フクアリ,川崎Ｆ,千葉,試合終了,59,３回戦,1,1,4,3,13,0,0,
59,2021/07/07,-5,18:30,いわスタ,清水,盛岡,試合終了,60,３回戦,2,1,,,1,,,
60,2021/07/07,-5,19:00,昭和電ド,おこしやす京都ＡＣ,ヴェルスパ大分,試合終了,61,３回戦,1,3,,,2,,,
61,2021/07/07,-5,18:30,ヤマハ,Ｈｏｎｄａ ＦＣ,磐田,試合終了,62,３回戦,1,4,,,3,,,
62,2021/08/04,-5,18:00,ヨドコウ,Ｃ大阪,新潟,試合終了,63,３回戦,3,2,,,15,,,
63,2021/07/07,-5,19:00,駅スタ,鳥栖,福岡,試合終了,64,３回戦,1,0,,,4,,,
64,2021/07/07,-5,19:00,カンセキ,鹿島,栃木ＳＣ,試合終了,65,３回戦,3,0,,,5,,,
65,2021/07/07,-5,18:00,トラスタ,札幌,V・ファーレン長崎,試合終了,66,３回戦,1,2,,,6,,,
66,2021/08/18,-5,18:00,パナスタ,Ｇ大阪,松本山雅ＦＣ,試合終了,67,３回戦,2,0,,,16,2,0,
67,2021/07/07,-5,19:00,レモンＳ,ヴァンラーレ八戸,湘南,試合終了,68,３回戦,1,2,,,7,0,1,
68,2021/07/07,-5,18:00,三協Ｆ柏,柏,京都サンガF.C.,試合終了,69,３回戦,1,2,,,8,,,
69,2021/07/07,-5,19:00,浦和駒場,浦和,ＳＣ相模原,試合終了,70,３回戦,1,0,,,9,,,
70,2021/08/02,-5,18:00,名古屋港,名古屋,岡山,試合終了,71,３回戦,1,0,,,14,,,
71,2021/07/07,-5,18:00,ノエスタ,神戸,徳島,試合終了,72,３回戦,1,0,,,10,,,
72,2021/07/07,-5,19:00,正田スタ,順天堂大学,ザスパクサツ群馬,試合終了,73,３回戦,2,3,,,11,0,1,
73,2021/07/07,-5,19:00,福井テクノ,大分,福井ユナイテッドＦＣ,試合終了,74,３回戦,2,0,,,12,,,
74,2021/08/18,-4,19:00,アイスタ,川崎Ｆ,清水,試合終了,75,ラウンド16,2,1,,,1,,,
75,2021/08/18,-4,19:00,昭和電ド,ヴェルスパ大分,磐田,試合終了,76,ラウンド16,0,1,,,2,0,1,
76,2021/08/18,-4,18:00,ヨドコウ,Ｃ大阪,鳥栖,試合終了,77,ラウンド16,1,0,,,3,,,
77,2021/08/18,-4,19:00,トラスタ,鹿島,V・ファーレン長崎,試合終了,78,ラウンド16,3,1,,,4,,,
78,2021/09/22,-4,18:00,パナスタ,Ｇ大阪,湘南,試合終了,79,ラウンド16,4,1,,,8,,,
79,2021/08/18,-4,18:00,たけびし,京都サンガF.C.,浦和,試合終了,80,ラウンド16,0,1,,,5,,,
80,2021/08/18,-4,18:00,豊田S,名古屋,神戸,試合終了,81,ラウンド16,1,0,,,6,,,
81,2021/08/18,-4,18:00,正田スタ,ザスパクサツ群馬,大分,試合終了,82,ラウンド16,1,2,,,7,0,1,
82,2021/10/27,-3,18:30,パナスタ,Ｇ大阪,浦和,試合終了,83,準々決勝,0,2,,,1,,,
83,2021/10/27,-3,18:00,豊田S,名古屋,Ｃ大阪,試合終了,84,準々決勝,0,3,,,2,,,
84,2021/10/27,-3,18:00,等々力,川崎Ｆ,鹿島,試合終了,85,準々決勝,3,1,,,3,,,
85,2021/10/27,-3,19:00,エコパ,磐田,大分,試合終了,86,準々決勝,0,2,,,4,,,
86,2021/12/12,-2,16:00,埼玉,浦和,Ｃ大阪,試合終了,87,準決勝,2,0,,,1,,,
87,2021/12/12,-2,14:00,等々力,川崎Ｆ,大分,試合終了,88,準決勝,1,1,4,5,2,1,1,
88,2021/12/19,-1,14:00,国立,浦和,大分,試合終了,89,決勝戦,2,1,,,1,,,
