,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2023/02/18,1,1,13:09,ＪＩＴス,甲府,1,2,山形,ＤＡＺＮ／ＮＨＫ甲府／ＮＨＫ山形,9573
1,2023/02/18,1,2,14:03,アイスタ,清水,0,0,水戸,ＤＡＺＮ／テレビ静岡,14324
2,2023/02/18,1,3,14:03,トラスタ,長崎,0,1,千葉,ＤＡＺＮ／長崎国際テレビ,11165
3,2023/02/18,1,4,14:03,正田スタ,群馬,0,0,秋田,ＤＡＺＮ／群馬テレビ,3374
4,2023/02/18,1,5,14:04,いわきＧ,いわき,2,3,藤枝,ＤＡＺＮ／ＮＨＫ福島,4318
5,2023/02/18,1,6,14:04,ヤマハ,磐田,2,3,岡山,ＤＡＺＮ,10737
6,2023/02/18,1,7,14:05,みらスタ,山口,1,0,大宮,ＤＡＺＮ／ＮＨＫ山口,4596
7,2023/02/19,1,8,14:03,鳴門大塚,徳島,1,2,大分,ＤＡＺＮ／ＮＨＫ徳島／ＮＨＫ大分,12070
8,2023/02/19,1,9,14:03,味スタ,東京Ｖ,1,0,金沢,ＤＡＺＮ,6597
9,2023/02/19,1,10,14:03,Ｇスタ,町田,0,0,仙台,ＤＡＺＮ,8055
10,2023/02/19,1,11,16:03,カンセキ,栃木,1,1,熊本,ＤＡＺＮ／とちぎテレビ,6882
0,2023/02/25,2,1,13:02,ＪＩＴス,甲府,1,1,徳島,ＤＡＺＮ／山梨放送,5633
1,2023/02/25,2,2,14:02,ＮＡＣＫ,大宮,2,0,金沢,ＤＡＺＮ／テレ玉,6120
2,2023/02/25,2,3,14:03,藤枝サ,藤枝,2,0,長崎,ＤＡＺＮ,2615
3,2023/02/25,2,4,14:03,フクアリ,千葉,1,3,山形,ＤＡＺＮ,9203
4,2023/02/26,2,5,13:03,えがおＳ,熊本,0,1,秋田,ＤＡＺＮ,4994
5,2023/02/26,2,6,13:04,Ｃスタ,岡山,0,0,清水,ＤＡＺＮ／ＮＨＫ岡山,15695
6,2023/02/26,2,7,13:10,ユアスタ,仙台,1,0,栃木,ＤＡＺＮ／ＮＨＫ仙台,13073
7,2023/02/26,2,8,13:13,レゾド,大分,1,0,東京Ｖ,ＤＡＺＮ／ＮＨＫ大分,15705
8,2023/02/26,2,9,13:18,みらスタ,山口,1,1,磐田,ＤＡＺＮ／山口放送,5038
9,2023/02/26,2,10,14:04,Ｇスタ,町田,2,0,群馬,ＤＡＺＮ,3160
10,2023/02/26,2,11,15:03,Ｋｓスタ,水戸,2,2,いわき,ＤＡＺＮ,5028
0,2023/03/04,3,1,14:03,鳴門大塚,徳島,1,1,仙台,ＤＡＺＮ／四国放送,5553
1,2023/03/04,3,2,14:03,ヤマハ,磐田,2,1,山形,ＤＡＺＮ,8193
2,2023/03/04,3,3,14:03,トラスタ,長崎,1,1,清水,ＤＡＺＮ,8242
3,2023/03/04,3,4,14:03,藤枝サ,藤枝,0,1,秋田,ＤＡＺＮ,2020
4,2023/03/05,3,5,13:03,いわきＧ,いわき,0,1,山口,ＤＡＺＮ／福島中央テレビ,2563
5,2023/03/05,3,6,13:03,えがおＳ,熊本,3,0,大宮,ＤＡＺＮ,4547
6,2023/03/05,3,7,14:03,味スタ,東京Ｖ,0,0,甲府,ＤＡＺＮ,8448
7,2023/03/05,3,8,14:03,フクアリ,千葉,2,2,群馬,ＤＡＺＮ,6510
8,2023/03/05,3,9,14:03,レゾド,大分,1,0,栃木,ＤＡＺＮ,11747
9,2023/03/05,3,10,14:04,石川西部,金沢,1,2,町田,ＤＡＺＮ,6218
10,2023/03/05,3,11,15:03,Ｋｓスタ,水戸,1,1,岡山,ＤＡＺＮ,3104
0,2023/03/11,4,1,13:03,ＪＩＴス,甲府,2,1,藤枝,ＤＡＺＮ,6941
1,2023/03/11,4,2,14:03,ＮＡＣＫ,大宮,1,0,磐田,ＤＡＺＮ,8732
2,2023/03/11,4,3,14:03,みらスタ,山口,1,3,熊本,ＤＡＺＮ,4059
3,2023/03/12,4,4,14:03,Ｇスタ,町田,3,0,水戸,ＤＡＺＮ,3882
4,2023/03/12,4,5,14:03,鳴門大塚,徳島,0,2,東京Ｖ,ＤＡＺＮ,6006
5,2023/03/12,4,6,14:03,アイスタ,清水,0,0,大分,ＤＡＺＮ,13658
6,2023/03/12,4,7,14:03,Ｃスタ,岡山,3,0,金沢,ＤＡＺＮ,8129
7,2023/03/12,4,8,14:03,カンセキ,栃木,0,0,長崎,ＤＡＺＮ／とちぎテレビ,3745
8,2023/03/12,4,9,14:03,ソユスタ,秋田,1,0,千葉,ＤＡＺＮ／秋田放送,3838
9,2023/03/12,4,10,14:03,ユアスタ,仙台,0,1,いわき,ＤＡＺＮ／ＮＨＫ　ＢＳ１,12269
10,2023/03/12,4,11,17:03,正田スタ,群馬,1,0,山形,ＤＡＺＮ,3197
0,2023/03/18,5,1,14:04,エコパ,磐田,2,2,清水,ＤＡＺＮ／静岡放送,22937
1,2023/03/19,5,2,14:03,レゾド,大分,2,1,千葉,ＤＡＺＮ,8527
2,2023/03/19,5,3,14:03,いわきＧ,いわき,1,0,徳島,ＤＡＺＮ,3100
3,2023/03/19,5,4,14:03,石川西部,金沢,5,2,山口,ＤＡＺＮ,2454
4,2023/03/19,5,5,14:03,正田スタ,群馬,1,2,仙台,ＤＡＺＮ／群馬テレビ,3917
5,2023/03/19,5,6,14:03,藤枝サ,藤枝,0,5,東京Ｖ,ＤＡＺＮ,3235
6,2023/03/19,5,7,14:03,えがおＳ,熊本,0,2,長崎,ＤＡＺＮ,7874
7,2023/03/19,5,8,14:03,ＮＤスタ,山形,0,3,町田,ＤＡＺＮ,11855
8,2023/03/19,5,9,14:03,Ｃスタ,岡山,2,3,甲府,ＤＡＺＮ／テレビせとうち,7422
9,2023/03/19,5,10,14:03,カンセキ,栃木,2,1,大宮,ＤＡＺＮ,6038
10,2023/03/19,5,11,14:03,ソユスタ,秋田,1,1,水戸,ＤＡＺＮ,2955
0,2023/03/25,6,1,14:03,ＮＡＣＫ,大宮,3,0,大分,ＤＡＺＮ／テレ玉,4966
1,2023/03/25,6,2,14:03,フクアリ,千葉,1,1,岡山,ＤＡＺＮ,5317
2,2023/03/25,6,3,14:03,鳴門大塚,徳島,0,0,秋田,ＤＡＺＮ,4582
3,2023/03/25,6,4,14:03,ユアスタ,仙台,2,3,金沢,ＤＡＺＮ,9481
4,2023/03/25,6,5,14:03,トラスタ,長崎,3,2,山形,ＤＡＺＮ,4643
