,match_date,section_no,start_time,stadium,home_team,away_team,status,match_number,round,home_goal,away_goal,home_pk_score,away_pk_score,match_index_in_section,home_score_ex,away_score_ex,group
18,2014/07/06,-7,13:00,大和,Y.S.C.C.横浜,SRC広島,試合終了,19,１回戦,3,1,,,18,,,
19,2014/07/06,-7,13:00,十和田,ヴァンラーレ八戸,モンテディオ山形ユース,試合終了,20,１回戦,1,0,,,19,,,
20,2014/07/06,-7,13:00,大津球,熊本県教員蹴友団,FC琉球,試合終了,21,１回戦,0,2,,,20,,,
21,2014/07/06,-7,13:00,盛岡南,グルージャ盛岡,浦安ＳＣ,試合終了,22,１回戦,0,1,,,21,,,
22,2014/07/06,-7,14:00,名古屋港,トヨタ蹴球団,上田ジェンシャン,試合終了,23,１回戦,4,1,,,22,,,
23,2014/07/06,-7,13:00,とりスタ,ガイナーレ鳥取,多度津ＦＣ,試合終了,24,１回戦,6,0,,,23,,,
24,2014/07/12,-6,16:00,福山,広島,福岡大学,試合終了,25,２回戦,5,2,,,1,,,
25,2014/07/13,-6,16:00,Ｋsスタ,水戸,福岡,試合終了,26,２回戦,2,0,,,21,,,
26,2014/07/12,-6,16:00,万博,Ｇ大阪,金沢,試合終了,27,２回戦,5,1,,,2,,,
27,2014/07/12,-6,13:00,鳴門大塚,徳島,鹿児島,試合終了,28,２回戦,1,0,,,3,,,
28,2014/07/12,-6,18:00,味スタ,FC東京,秋田,試合終了,29,２回戦,8,0,,,4,,,
29,2014/07/12,-6,15:00,松本球,松本,讃岐,試合終了,30,２回戦,1,0,,,5,,,
30,2014/07/12,-6,18:00,アイスタ,清水,びわこ成蹊スポーツ大学,試合終了,31,２回戦,5,0,,,6,,,
31,2014/08/06,-6,19:00,札幌厚別,コンサドーレ札幌,tonan前橋サテライト,試合終了,32,２回戦,5,0,,,32,,,
32,2014/07/12,-6,19:00,金鳥スタ,Ｃ大阪,ヴィアティン桑名,試合終了,33,２回戦,4,2,,,7,0,0,
33,2014/07/13,-6,18:00,ニッパ球,横浜FC,富山,試合終了,34,２回戦,0,1,,,22,,,
34,2014/07/12,-6,13:00,ユアスタ,仙台,奈良クラブ,試合終了,35,２回戦,1,2,,,8,,,
35,2014/07/12,-6,18:00,ヤマハ,磐田,藤枝,試合終了,36,２回戦,2,0,,,9,,,
36,2014/07/12,-6,18:00,カシマ,鹿島,ソニー仙台FC,試合終了,37,２回戦,2,2,1,2,10,,,
37,2014/07/13,-6,18:00,うまスタ,熊本,山形,試合終了,38,２回戦,0,1,,,23,,,
38,2014/07/13,-6,13:00,ベアスタ,鳥栖,徳山大学,試合終了,39,２回戦,4,1,,,24,,,
39,2014/07/13,-6,16:00,大銀ド,大分,ヴェルスパ大分,試合終了,40,２回戦,2,1,,,25,,,
40,2014/07/12,-6,18:00,ニッパ球,横浜F・マリノス,ホンダロックSC,試合終了,41,２回戦,3,0,,,11,,,
41,2014/07/13,-6,18:00,味フィ西,東京Ｖ,北九州,試合終了,42,２回戦,1,2,,,26,,,
42,2014/07/12,-6,15:00,中銀スタ,甲府,明治大学,試合終了,43,２回戦,1,0,,,12,,,
43,2014/07/12,-6,16:00,三木陸,神戸,関西学院大学,試合終了,44,２回戦,1,2,,,13,,,
44,2014/07/13,-6,16:00,福井テクノ,新潟,サウルコス福井,試合終了,45,２回戦,8,1,,,27,,,
45,2014/07/12,-6,18:00,長崎県立,V・ファーレン長崎,岐阜,試合終了,46,２回戦,3,1,,,14,,,
46,2014/07/12,-6,16:00,柏,柏,ファジアーノ岡山ネクスト,試合終了,47,２回戦,4,0,,,15,,,
47,2014/07/13,-6,16:00,フクアリ,千葉,AC長野パルセイロ,試合終了,48,２回戦,3,2,,,28,,,
48,2014/07/12,-6,19:00,等々力,川崎Ｆ,Y.S.C.C.横浜,試合終了,49,２回戦,2,1,,,16,0,0,
49,2014/07/13,-6,16:00,福山,岡山,愛媛FC,試合終了,50,２回戦,1,2,,,29,,,
50,2014/07/12,-6,18:00,ＮＡＣＫ,大宮アルディージャ,ヴァンラーレ八戸,試合終了,51,２回戦,3,1,,,17,,,
51,2014/07/13,-6,16:00,BMWス,湘南,FC琉球,試合終了,52,２回戦,2,1,,,30,0,0,
52,2014/07/12,-6,18:00,駒場,浦和,浦安ＳＣ,試合終了,53,２回戦,8,2,,,18,,,
53,2014/07/12,-6,18:00,栃木グ,栃木,ザスパクサツ群馬,試合終了,54,２回戦,0,0,0,3,19,,,
54,2014/07/12,-6,15:00,瑞穂陸,名古屋,トヨタ蹴球団,試合終了,55,２回戦,12,0,,,20,,,
55,2014/07/13,-6,13:00,とりスタ,京都サンガF.C.,ガイナーレ鳥取,試合終了,56,２回戦,3,1,,,31,,,
56,2014/08/27,-5,19:00,Ｅスタ,広島,水戸,試合終了,57,３回戦,1,0,,,16,,,
57,2014/08/20,-5,19:00,万博,Ｇ大阪,徳島,試合終了,58,３回戦,1,0,,,1,,,
58,2014/08/20,-5,19:00,味スタ,FC東京,松本,試合終了,59,３回戦,2,0,,,2,,,
59,2014/08/20,-5,19:00,アイスタ,清水,コンサドーレ札幌,試合終了,60,３回戦,2,1,,,3,,,
60,2014/08/20,-5,19:00,金鳥スタ,Ｃ大阪,富山,試合終了,61,３回戦,1,0,,,4,,,
61,2014/08/20,-5,19:00,ヤマハ,奈良クラブ,磐田,試合終了,62,３回戦,0,5,,,5,,,
62,2014/08/20,-5,19:00,ユアスタ,ソニー仙台FC,山形,試合終了,63,３回戦,0,1,,,6,,,
63,2014/08/20,-5,19:00,ベアスタ,鳥栖,大分,試合終了,64,３回戦,3,1,,,7,,,
64,2014/08/20,-5,19:00,ニッパ球,横浜F・マリノス,北九州,試合終了,65,３回戦,2,3,,,8,0,0,
65,2014/08/20,-5,19:00,中銀スタ,甲府,関西学院大学,試合終了,66,３回戦,2,1,,,9,,,
66,2014/08/20,-5,19:00,デンカＳ,新潟,V・ファーレン長崎,試合終了,67,３回戦,1,2,,,10,0,0,
67,2014/08/20,-5,19:00,柏,柏,千葉,試合終了,68,３回戦,1,1,11,12,11,,,
68,2014/08/20,-5,19:00,等々力,川崎Ｆ,愛媛FC,試合終了,69,３回戦,0,1,,,12,,,
69,2014/08/20,-5,19:00,ＮＡＣＫ,大宮アルディージャ,湘南,試合終了,70,３回戦,2,1,,,13,,,
70,2014/08/20,-5,19:00,駒場,浦和,ザスパクサツ群馬,試合終了,71,３回戦,1,2,,,14,,,
71,2014/08/20,-5,19:00,瑞穂陸,名古屋,京都サンガF.C.,試合終了,72,３回戦,4,0,,,15,,,
72,2014/09/10,-4,19:00,Ｅスタ,広島,Ｇ大阪,試合終了,73,４回戦,1,3,,,2,,,
73,2014/09/07,-4,19:00,味スタ,FC東京,清水,試合終了,74,４回戦,1,2,,,1,,,
74,2014/09/10,-4,19:00,ヤンマー,Ｃ大阪,磐田,試合終了,75,４回戦,2,0,,,3,,,
75,2014/09/10,-4,19:00,ベアスタ,山形,鳥栖,試合終了,76,４回戦,1,0,,,4,0,0,
76,2014/09/10,-4,19:00,中銀スタ,北九州,甲府,試合終了,77,４回戦,0,0,4,3,5,,,
77,2014/09/10,-4,19:00,フクアリ,V・ファーレン長崎,千葉,試合終了,78,４回戦,1,2,,,6,0,0,
78,2014/09/10,-4,19:00,ＮＡＣＫ,愛媛FC,大宮アルディージャ,試合終了,79,４回戦,1,2,,,7,,,
79,2014/09/10,-4,19:00,瑞穂陸,ザスパクサツ群馬,名古屋,試合終了,80,４回戦,0,1,,,8,,,
80,2014/10/15,-3,19:00,万博,Ｇ大阪,大宮アルディージャ,試合終了,81,準々決勝,2,0,,,2,,,
81,2014/10/11,-3,19:00,瑞穂陸,名古屋,清水,試合終了,82,準々決勝,2,2,3,5,1,,,
82,2014/10/15,-3,19:00,金鳥スタ,Ｃ大阪,千葉,試合終了,83,準々決勝,0,1,,,3,,,
83,2014/10/15,-3,19:00,NDスタ,山形,北九州,試合終了,84,準々決勝,1,0,,,4,,,
84,2014/11/26,-2,19:00,味スタ,Ｇ大阪,清水,試合終了,85,準決勝,5,2,,,1,,,
85,2014/11/26,-2,19:00,ヤンマー,千葉,山形,試合終了,86,準決勝,2,3,,,2,,,
86,2014/12/13,-1,14:00,日産ス,Ｇ大阪,山形,試合終了,87,決勝戦,3,1,,,1,,,
