,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,status
339,2025/10/26,34,10,未定,えがおＳ,熊本,,,大分,ＶＳ
340,2025/11/02,35,1,未定,ハワスタ,いわき,,,藤枝,ＶＳ
341,2025/11/02,35,2,未定,ＮＡＣＫ,大宮,,,秋田,ＶＳ
342,2025/11/02,35,3,未定,フクアリ,千葉,,,札幌,ＶＳ
343,2025/11/02,35,4,未定,ＪＩＴス,甲府,,,水戸,ＶＳ
344,2025/11/02,35,5,未定,富山,富山,,,愛媛,ＶＳ
345,2025/11/02,35,6,未定,ヤマハ,磐田,,,長崎,ＶＳ
346,2025/11/02,35,7,未定,アシさと,今治,,,仙台,ＶＳ
347,2025/11/02,35,8,未定,駅スタ,鳥栖,,,徳島,ＶＳ
348,2025/11/02,35,9,未定,えがおＳ,熊本,,,山口,ＶＳ
349,2025/11/02,35,10,未定,クラド,大分,,,山形,ＶＳ
350,2025/11/08,36,1,未定,プレド,札幌,,,大分,ＶＳ
351,2025/11/08,36,2,未定,ユアスタ,仙台,,,熊本,ＶＳ
352,2025/11/08,36,3,未定,ニンスタ,愛媛,,,長崎,ＶＳ
353,2025/11/09,36,4,未定,ソユスタ,秋田,,,いわき,ＶＳ
354,2025/11/09,36,5,未定,ＮＤスタ,山形,,,今治,ＶＳ
355,2025/11/09,36,6,未定,Ｋｓスタ,水戸,,,大宮,ＶＳ
356,2025/11/09,36,7,未定,フクアリ,千葉,,,藤枝,ＶＳ
357,2025/11/09,36,8,未定,富山,富山,,,鳥栖,ＶＳ
358,2025/11/09,36,9,未定,みらスタ,山口,,,磐田,ＶＳ
359,2025/11/09,36,10,未定,鳴門大塚,徳島,,,甲府,ＶＳ
360,2025/11/23,37,1,未定,ソユスタ,秋田,,,仙台,ＶＳ
361,2025/11/23,37,2,未定,ハワスタ,いわき,,,山口,ＶＳ
362,2025/11/23,37,3,未定,ＮＡＣＫ,大宮,,,徳島,ＶＳ
363,2025/11/23,37,4,未定,ＪＩＴス,甲府,,,富山,ＶＳ
364,2025/11/23,37,5,未定,ヤマハ,磐田,,,山形,ＶＳ
365,2025/11/23,37,6,未定,藤枝サ,藤枝,,,鳥栖,ＶＳ
366,2025/11/23,37,7,未定,ニンスタ,愛媛,,,熊本,ＶＳ
367,2025/11/23,37,8,未定,アシさと,今治,,,札幌,ＶＳ
368,2025/11/23,37,9,未定,ピースタ,長崎,,,水戸,ＶＳ
369,2025/11/23,37,10,未定,クラド,大分,,,千葉,ＶＳ
370,2025/11/29,38,1,未定,プレド,札幌,,,愛媛,ＶＳ
371,2025/11/29,38,2,未定,ユアスタ,仙台,,,いわき,ＶＳ
372,2025/11/29,38,3,未定,ＮＤスタ,山形,,,藤枝,ＶＳ
373,2025/11/29,38,4,未定,Ｋｓスタ,水戸,,,大分,ＶＳ
374,2025/11/29,38,5,未定,フクアリ,千葉,,,今治,ＶＳ
375,2025/11/29,38,6,未定,富山,富山,,,秋田,ＶＳ
376,2025/11/29,38,7,未定,みらスタ,山口,,,大宮,ＶＳ
377,2025/11/29,38,8,未定,鳴門大塚,徳島,,,長崎,ＶＳ
378,2025/11/29,38,9,未定,駅スタ,鳥栖,,,磐田,ＶＳ
379,2025/11/29,38,10,未定,えがおＳ,熊本,,,甲府,ＶＳ
