,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2017/02/25,1,1,12:35,日産ス,横浜FM,3,2,浦和,ＤＡＺＮ／テレビ神奈川／テレ玉,39284
1,2017/02/25,1,2,14:04,アイスタ,清水,0,1,神戸,ＤＡＺＮ／ＮＨＫ　ＢＳ１／テレビ静岡,17861
2,2017/02/25,1,3,14:04,カシマ,鹿島,0,1,FC東京,ＤＡＺＮ／ＮＨＫ総合,28240
3,2017/02/25,1,4,14:04,ユアスタ,仙台,1,0,札幌,ＤＡＺＮ／ＮＨＫ仙台／ＮＨＫ札幌,17230
4,2017/02/25,1,5,14:04,Ｅスタ,広島,1,1,新潟,ＤＡＺＮ／ＮＨＫ広島／ＮＨＫ新潟,17545
5,2017/02/25,1,6,14:05,ベアスタ,鳥栖,1,3,柏,ＤＡＺＮ／ＮＨＫ佐賀,14355
6,2017/02/25,1,7,15:03,ヤンマー,Ｃ大阪,0,0,磐田,ＤＡＺＮ,33208
7,2017/02/25,1,8,16:03,ＮＡＣＫ,大宮,0,2,川崎Ｆ,ＤＡＺＮ／テレ玉,11962
8,2017/02/26,1,9,17:03,吹田Ｓ,Ｇ大阪,1,1,甲府,ＤＡＺＮ,21284
0,2017/03/04,2,1,14:01,埼玉,浦和,3,1,Ｃ大阪,ＤＡＺＮ／ＮＨＫ総合,43826
1,2017/03/04,2,2,14:04,中銀スタ,甲府,0,1,鹿島,ＤＡＺＮ／山梨放送,13199
2,2017/03/04,2,3,14:04,Ｅスタ,広島,0,1,清水,ＤＡＺＮ／ＮＨＫ広島／ＮＨＫ静岡,13489
3,2017/03/04,2,4,15:03,ヤマハ,磐田,0,1,仙台,ＤＡＺＮ／静岡放送,14554
4,2017/03/04,2,5,15:04,味スタ,FC東京,2,0,大宮,ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ２,27259
5,2017/03/04,2,6,16:03,ノエスタ,神戸,2,1,新潟,ＤＡＺＮ／サンテレビ,25278
6,2017/03/04,2,7,19:03,ニッパツ,横浜FM,3,0,札幌,ＤＡＺＮ／ＮＨＫ　ＢＳ１,12740
7,2017/03/05,2,8,15:03,柏,柏,1,3,Ｇ大阪,ＤＡＺＮ,13649
8,2017/03/05,2,9,17:03,等々力,川崎Ｆ,1,1,鳥栖,ＤＡＺＮ,22705
0,2017/03/10,3,1,19:03,カシマ,鹿島,1,0,横浜FM,ＤＡＺＮ,12537
1,2017/03/10,3,2,19:03,等々力,川崎Ｆ,2,1,柏,ＤＡＺＮ,18608
2,2017/03/10,3,3,19:33,埼玉,浦和,4,1,甲府,ＤＡＺＮ／テレ玉,22711
3,2017/03/11,3,4,15:04,ＮＡＣＫ,大宮,1,2,磐田,ＤＡＺＮ／テレ玉,11943
4,2017/03/11,3,5,15:05,ベアスタ,鳥栖,1,0,広島,ＤＡＺＮ,13004
5,2017/03/11,3,6,15:06,札幌ド,札幌,1,1,Ｃ大阪,ＤＡＺＮ／札幌テレビ放送,21760
6,2017/03/11,3,7,15:35,デンカＳ,新潟,0,2,清水,ＤＡＺＮ／新潟総合テレビ,31014
7,2017/03/11,3,8,16:05,ユアスタ,仙台,0,2,神戸,ＤＡＺＮ／サンテレビ,14369
8,2017/03/11,3,9,19:03,吹田Ｓ,Ｇ大阪,3,0,FC東京,ＤＡＺＮ／ＮＨＫ　ＢＳ１,24292
0,2017/03/18,4,1,14:03,アイスタ,清水,2,3,鹿島,ＤＡＺＮ／静岡放送,16951
1,2017/03/18,4,2,14:03,日産ス,横浜FM,1,1,新潟,ＤＡＺＮ,20191
2,2017/03/18,4,3,14:03,札幌ド,札幌,2,1,広島,ＤＡＺＮ／ＮＨＫ札幌／ＮＨＫ広島,12624
3,2017/03/18,4,4,14:04,中銀スタ,甲府,1,0,大宮,ＤＡＺＮ,10079
4,2017/03/18,4,5,15:03,金鳥スタ,Ｃ大阪,1,0,鳥栖,ＤＡＺＮ,13086
5,2017/03/18,4,6,15:03,柏,柏,0,1,仙台,ＤＡＺＮ,9905
6,2017/03/18,4,7,16:03,ノエスタ,神戸,1,0,磐田,ＤＡＺＮ,17027
7,2017/03/18,4,8,19:04,味スタ,FC東京,3,0,川崎Ｆ,ＤＡＺＮ／ＮＨＫ　ＢＳ１,36311
8,2017/03/19,4,9,17:03,吹田Ｓ,Ｇ大阪,1,1,浦和,ＤＡＺＮ／朝日放送（録）,34733
0,2017/04/01,5,1,14:03,デンカＳ,新潟,2,3,Ｇ大阪,ＤＡＺＮ／ＮＨＫ　ＢＳ１,20043
1,2017/04/01,5,2,14:03,ユアスタ,仙台,0,2,川崎Ｆ,ＤＡＺＮ,13122
2,2017/04/01,5,3,14:04,Ｅスタ,広島,0,2,柏,ＤＡＺＮ,13639
3,2017/04/01,5,4,15:03,エコパ,磐田,3,1,清水,ＤＡＺＮ／静岡放送,40491
4,2017/04/01,5,5,15:03,金鳥スタ,Ｃ大阪,2,0,横浜FM,ＤＡＺＮ,14455
5,2017/04/01,5,6,16:04,味スタ,FC東京,3,3,鳥栖,ＤＡＺＮ,19669
6,2017/04/01,5,7,16:04,ノエスタ,神戸,1,3,浦和,ＤＡＺＮ／サンテレビ,18889
