,match_date,section_no,start_time,stadium,home_team,away_team,status,match_number,round,home_goal,away_goal,home_pk_score,away_pk_score,match_index_in_section,group
26,2021/05/16,6,11:00,流経柏Ｇ,流通経済大学付属柏高校,青森山田高校,試合終了,602,第6節,0,3,,,2,
27,2021/10/30,6,11:00,三保グ,清水エスパルスユース,FC東京U-18,試合終了,603,第6節,2,1,,,3,
28,2021/05/16,6,14:00,日産フ,横浜F・マリノスユース,横浜FCユース,試合終了,604,第6節,5,0,,,4,
29,2021/05/16,6,16:00,日立柏グ,柏レイソルU-18,浦和レッドダイヤモンズユース,試合終了,605,第6節,2,2,,,5,
30,2021/05/23,7,11:00,浦和駒場,浦和レッドダイヤモンズユース,横浜F・マリノスユース,試合終了,701,第7節,2,5,,,1,
31,2021/05/23,7,11:00,船橋法典,市立船橋高校,流通経済大学付属柏高校,試合終了,702,第7節,1,1,,,2,
32,2021/05/23,7,11:00,J-STEP,清水エスパルスユース,青森山田高校,試合終了,703,第7節,1,3,,,3,
33,2021/05/23,7,13:00,日産フ,横浜FCユース,大宮アルディージャU18,試合終了,704,第7節,0,0,,,4,
34,2021/10/24,7,16:00,武蔵野苑,FC東京U-18,柏レイソルU-18,試合終了,705,第7節,0,1,,,5,
35,2021/10/23,8,11:00,埼玉Ｓ２,大宮アルディージャU18,横浜F・マリノスユース,試合終了,801,第8節,6,1,,,1,
36,2021/06/26,8,17:00,武蔵野苑,FC東京U-18,浦和レッドダイヤモンズユース,試合終了,802,第8節,1,0,,,2,
37,2021/06/27,8,10:00,流経柏Ｇ,流通経済大学付属柏高校,横浜FCユース,試合終了,803,第8節,4,1,,,3,
38,2021/06/27,8,11:00,青森山田,青森山田高校,柏レイソルU-18,試合終了,804,第8節,2,3,,,4,
39,2021/06/27,8,11:00,船橋法典,市立船橋高校,清水エスパルスユース,試合終了,805,第8節,0,3,,,5,
40,2021/07/04,9,11:00,青森山田,青森山田高校,FC東京U-18,試合終了,901,第9節,1,1,,,1,
41,2021/07/04,9,15:00,日産フ,横浜F・マリノスユース,流通経済大学付属柏高校,試合終了,902,第9節,3,2,,,2,
42,2021/07/04,9,16:00,日立柏グ,柏レイソルU-18,市立船橋高校,試合終了,903,第9節,1,1,,,3,
43,2021/07/04,9,16:00,ＬＥＯＣ,横浜FCユース,清水エスパルスユース,試合終了,904,第9節,4,3,,,4,
44,2021/10/03,9,15:00,浦和駒場,浦和レッドダイヤモンズユース,大宮アルディージャU18,試合終了,905,第9節,1,0,,,5,
45,2021/10/31,10,14:00,日立柏グ,柏レイソルU-18,横浜FCユース,試合終了,1001,第10節,2,0,,,1,
46,2021/10/06,10,17:00,流経柏Ｇ,流通経済大学付属柏高校,大宮アルディージャU18,試合終了,1002,第10節,0,1,,,2,
47,2021/10/31,10,11:00,青森山田人,青森山田高校,浦和レッドダイヤモンズユース,試合終了,1003,第10節,1,0,,,3,
48,2021/10/03,10,15:00,船橋高瀬,市立船橋高校,FC東京U-18,試合終了,1004,第10節,1,1,,,4,
49,2021/11/14,10,13:00,アイスタ,清水エスパルスユース,横浜F・マリノスユース,試合終了,1005,第10節,4,0,,,5,
50,2021/11/06,11,16:30,横浜国大,横浜F・マリノスユース,柏レイソルU-18,試合終了,1101,第11節,3,2,,,1,
51,2021/11/13,11,17:00,武蔵野苑,FC東京U-18,横浜FCユース,試合終了,1102,第11節,1,0,,,2,
52,2021/11/24,11,17:00,流経柏Ｇ,流通経済大学付属柏高校,浦和レッドダイヤモンズユース,試合終了,1103,第11節,1,2,,,3,
53,中止,11,中止,試合中止,市立船橋高校,青森山田高校,試合中止,1104,第11節,,,,,4,
54,2021/11/03,11,11:00,埼玉Ｓ３,大宮アルディージャU18,清水エスパルスユース,試合終了,1105,第11節,2,3,,,5,
55,2021/11/17,12,17:30,横浜国大,横浜F・マリノスユース,FC東京U-18,試合終了,1201,第12節,4,1,,,1,
56,2021/12/12,12,11:00,ＬＥＯＣ,横浜FCユース,青森山田高校,試合終了,1202,第12節,0,4,,,2,
57,2021/11/13,12,13:00,日立柏グ,柏レイソルU-18,大宮アルディージャU18,試合終了,1203,第12節,5,0,,,3,
58,2021/12/12,12,11:00,鈴与三保,清水エスパルスユース,流通経済大学付属柏高校,試合終了,1204,第12節,1,1,,,4,
59,2021/12/12,12,11:00,埼玉Ｓ３,浦和レッドダイヤモンズユース,市立船橋高校,試合終了,1205,第12節,2,0,,,5,
60,2021/12/12,13,13:00,武蔵野苑,FC東京U-18,大宮アルディージャU18,試合終了,1301,第13節,2,0,,,1,
61,2021/10/02,13,14:00,流経柏Ｇ,流通経済大学付属柏高校,柏レイソルU-18,試合終了,1302,第13節,1,1,,,2,
62,中止,13,中止,試合中止,青森山田高校,横浜F・マリノスユース,試合中止,1303,第13節,,,,,3,
63,2021/11/17,13,15:00,ＬＥＯＣ,横浜FCユース,市立船橋高校,試合終了,1304,第13節,2,1,,,4,
64,2021/10/23,13,15:00,三保グ,清水エスパルスユース,浦和レッドダイヤモンズユース,試合終了,1305,第13節,5,2,,,5,
65,2021/10/09,14,16:00,浦和駒場,浦和レッドダイヤモンズユース,横浜FCユース,試合終了,1401,第14節,0,1,,,1,
66,2021/10/10,14,15:30,武蔵野苑,FC東京U-18,流通経済大学付属柏高校,試合終了,1402,第14節,1,3,,,2,
67,2021/10/10,14,11:00,所沢航空,大宮アルディージャU18,青森山田高校,試合終了,1403,第14節,0,1,,,3,
68,2021/10/10,14,11:00,船橋法典,市立船橋高校,横浜F・マリノスユース,試合終了,1404,第14節,0,1,,,4,
69,2021/10/10,14,11:00,三協Ｆ柏,柏レイソルU-18,清水エスパルスユース,試合終了,1405,第14節,2,2,,,5,
70,2021/10/17,15,11:00,青森山田,青森山田高校,流通経済大学付属柏高校,試合終了,1501,第15節,4,0,,,1,
71,2021/10/17,15,15:00,西大宮,大宮アルディージャU18,市立船橋高校,試合終了,1502,第15節,3,0,,,2,
72,2021/10/17,15,11:00,武蔵野苑,FC東京U-18,清水エスパルスユース,試合終了,1503,第15節,2,1,,,3,
73,2021/10/17,15,13:00,浦和駒場,浦和レッドダイヤモンズユース,柏レイソルU-18,試合終了,1504,第15節,1,2,,,4,
74,2021/10/17,15,14:00,ＬＥＯＣ,横浜FCユース,横浜F・マリノスユース,試合終了,1505,第15節,1,3,,,5,
75,2021/11/21,16,11:00,青森山田,青森山田高校,清水エスパルスユース,試合終了,1601,第16節,0,2,,,1,
76,2021/11/21,16,11:00,秋葉の森,大宮アルディージャU18,横浜FCユース,試合終了,1602,第16節,3,1,,,2,
77,2021/11/21,16,11:00,流経柏Ｇ,流通経済大学付属柏高校,市立船橋高校,試合終了,1603,第16節,0,2,,,3,
78,2021/11/21,16,14:00,日産フ,横浜F・マリノスユース,浦和レッドダイヤモンズユース,試合終了,1604,第16節,6,2,,,4,
79,2021/11/21,16,17:00,日立柏グ,柏レイソルU-18,FC東京U-18,試合終了,1605,第16節,1,1,,,5,
80,2021/11/27,17,14:00,日産フ,横浜F・マリノスユース,大宮アルディージャU18,試合終了,1701,第17節,1,4,,,1,
81,2021/11/28,17,11:00,埼玉Ｓ２,浦和レッドダイヤモンズユース,FC東京U-18,試合終了,1702,第17節,0,1,,,2,
82,2021/11/28,17,11:00,日立柏グ,柏レイソルU-18,青森山田高校,試合終了,1703,第17節,1,4,,,3,
83,2021/11/28,17,13:00,日産フ,横浜FCユース,流通経済大学付属柏高校,試合終了,1704,第17節,1,0,,,4,
84,2021/11/28,17,13:00,アイスタ,清水エスパルスユース,市立船橋高校,試合終了,1705,第17節,1,0,,,5,
85,2021/12/05,18,13:00,埼玉Ｓ２,大宮アルディージャU18,浦和レッドダイヤモンズユース,試合終了,1801,第18節,2,1,,,1,
86,2021/12/05,18,13:00,船橋法典,市立船橋高校,柏レイソルU-18,試合終了,1802,第18節,3,2,,,2,
87,2021/12/05,18,13:00,流経柏Ｇ,流通経済大学付属柏高校,横浜F・マリノスユース,試合終了,1803,第18節,2,0,,,3,
88,2021/12/05,18,13:00,小平Ｇ,FC東京U-18,青森山田高校,試合終了,1804,第18節,0,2,,,4,
89,2021/12/05,18,13:00,アイスタ,清水エスパルスユース,横浜FCユース,試合終了,1805,第18節,3,1,,,5,
