,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,status
47,2025/03/16,5,8,19:03,長良川,岐阜,1,2,金沢,試合終了
48,2025/04/23,5,9,19:03,とうスタ,福島,1,1,沼津,試合終了
49,2025/05/14,5,10,19:03,サンアル,松本,2,2,長野,試合終了
50,2025/03/23,6,1,13:03,プラスタ,八戸,3,2,高知,試合終了
51,2025/03/23,6,2,14:03,サンアル,松本,2,0,相模原,試合終了
52,2025/03/23,6,3,14:03,長野Ｕ,長野,2,0,福島,試合終了
53,2025/03/23,6,4,14:03,愛鷹,沼津,0,1,宮崎,試合終了
54,2025/03/23,6,5,14:03,花園,FC大阪,1,0,金沢,試合終了
55,2025/03/23,6,6,14:03,ロートＦ,奈良,3,1,群馬,試合終了
56,2025/03/23,6,7,14:03,Ａｘｉｓ,鳥取,3,0,岐阜,試合終了
57,2025/03/23,6,8,14:03,県立丸亀,讃岐,0,1,栃木Ｃ,試合終了
58,2025/03/23,6,9,14:03,白波スタ,鹿児島,1,0,北九州,試合終了
59,2025/03/23,6,10,14:03,沖縄県陸,琉球,2,1,栃木SC,試合終了
60,2025/03/29,7,1,14:03,長良川,岐阜,1,1,松本,試合終了
61,2025/03/30,7,2,13:03,プラスタ,八戸,1,1,奈良,試合終了
62,2025/03/30,7,3,14:04,とうスタ,福島,3,0,鳥取,試合終了
63,2025/03/30,7,4,14:03,カンセキ,栃木SC,1,1,栃木Ｃ,試合終了
64,2025/03/30,7,5,14:03,正田スタ,群馬,0,2,北九州,試合終了
65,2025/03/30,7,6,14:03,ギオンス,相模原,1,1,讃岐,試合終了
66,2025/03/30,7,7,14:03,ゴースタ,金沢,3,1,長野,試合終了
67,2025/03/30,7,8,14:03,花園,FC大阪,3,1,沼津,試合終了
68,2025/03/30,7,9,14:03,春野陸,高知,1,1,琉球,試合終了
69,2025/03/30,7,10,14:03,いちご,宮崎,1,1,鹿児島,試合終了
70,2025/04/05,8,1,14:03,正田スタ,群馬,0,0,宮崎,試合終了
71,2025/04/05,8,2,14:03,サンアル,松本,0,5,高知,試合終了
72,2025/04/05,8,3,14:03,ロートＦ,奈良,1,1,岐阜,試合終了
73,2025/04/05,8,4,14:03,ミクスタ,北九州,1,0,FC大阪,試合終了
74,2025/04/05,8,5,17:03,沖縄県陸,琉球,2,0,相模原,試合終了
75,2025/04/06,8,6,13:03,長野Ｕ,長野,1,3,鹿児島,試合終了
76,2025/04/06,8,7,14:03,栃木グ,栃木SC,0,1,八戸,試合終了
77,2025/04/06,8,8,14:03,ＣＦＳ,栃木Ｃ,2,2,福島,試合終了
78,2025/04/06,8,9,14:03,愛鷹,沼津,1,1,讃岐,試合終了
79,2025/04/06,8,10,14:03,Ａｘｉｓ,鳥取,1,1,金沢,試合終了
80,2025/04/12,9,1,14:03,とうスタ,福島,1,0,北九州,試合終了
81,2025/04/12,9,2,14:03,花園,FC大阪,1,0,八戸,試合終了
82,2025/04/12,9,3,14:03,いちご,宮崎,2,1,鳥取,試合終了
83,2025/04/13,9,4,13:03,長野Ｕ,長野,1,1,琉球,試合終了
84,2025/04/13,9,5,13:03,白波スタ,鹿児島,1,1,沼津,試合終了
85,2025/04/13,9,6,14:08,ギオンス,相模原,1,1,群馬,試合終了
86,2025/04/13,9,7,14:03,ゴースタ,金沢,2,1,奈良,試合終了
87,2025/04/13,9,8,14:03,長良川,岐阜,0,1,栃木SC,試合終了
88,2025/04/13,9,9,14:03,県立丸亀,讃岐,0,2,松本,試合終了
89,2025/04/13,9,10,14:03,春野陸,高知,0,5,栃木Ｃ,試合終了
90,2025/04/18,10,1,14:03,紀三井寺,FC大阪,4,3,群馬,試合終了
91,2025/04/19,10,2,14:04,ロートＦ,奈良,1,0,沼津,試合終了
92,2025/04/20,10,3,13:03,プラスタ,八戸,1,0,長野,試合終了
93,2025/04/20,10,4,13:03,とうスタ,福島,3,4,高知,試合終了
94,2025/04/20,10,5,14:03,栃木グ,栃木SC,0,1,金沢,試合終了
95,2025/04/20,10,6,14:03,サンアル,松本,0,1,栃木Ｃ,試合終了
96,2025/04/20,10,7,14:03,長良川,岐阜,1,0,讃岐,試合終了
97,2025/04/20,10,8,14:03,ヤジン,鳥取,0,0,鹿児島,試合終了
98,2025/04/20,10,9,14:03,ミクスタ,北九州,1,1,相模原,試合終了
99,2025/04/20,10,10,17:03,沖縄県陸,琉球,1,1,宮崎,試合終了
100,2025/05/03,11,1,14:03,ＣＦＳ,栃木Ｃ,2,1,FC大阪,試合終了
101,2025/05/03,11,2,14:03,正田スタ,群馬,1,1,岐阜,試合終了
102,2025/05/03,11,3,14:03,愛鷹,沼津,0,1,八戸,試合終了
103,2025/05/03,11,4,14:03,Ａｘｉｓ,鳥取,2,0,琉球,試合終了
104,2025/05/03,11,5,14:03,県立丸亀,讃岐,1,2,福島,試合終了
105,2025/05/03,11,6,14:03,ミクスタ,北九州,0,0,栃木SC,試合終了
106,2025/05/03,11,7,14:03,いちご,宮崎,3,2,高知,試合終了
107,2025/05/03,11,8,14:03,白波スタ,鹿児島,1,2,奈良,試合終了
108,2025/05/03,11,9,15:02,サンアル,松本,2,1,金沢,試合終了
109,2025/05/03,11,10,18:03,長野Ｕ,長野,1,1,相模原,試合終了
110,2025/05/06,12,1,13:58,とうスタ,福島,2,4,群馬,試合終了
111,2025/05/06,12,2,14:03,プラスタ,八戸,0,0,栃木Ｃ,試合終了
112,2025/05/06,12,3,14:05,カンセキ,栃木SC,1,0,長野,試合終了
113,2025/05/06,12,4,14:03,ギオンス,相模原,1,0,鳥取,試合終了
114,2025/05/06,12,5,14:03,ゴースタ,金沢,0,1,北九州,試合終了
115,2025/05/06,12,6,14:03,ロートＦ,奈良,0,1,宮崎,試合終了
116,2025/05/06,12,7,14:03,春野陸,高知,0,2,讃岐,試合終了
117,2025/05/06,12,8,18:03,沖縄県陸,琉球,1,2,鹿児島,試合終了
118,2025/05/06,12,9,19:03,長良川,岐阜,3,2,沼津,試合終了
119,2025/05/07,12,10,19:03,花園,FC大阪,1,0,松本,試合終了
120,2025/05/17,13,1,14:03,ＣＦＳ,栃木Ｃ,1,0,岐阜,試合終了
121,2025/05/17,13,2,14:03,正田スタ,群馬,2,2,高知,試合終了
122,2025/05/17,13,3,14:03,ロートＦ,奈良,0,0,栃木SC,試合終了
123,2025/05/17,13,4,14:03,いちご,宮崎,1,1,金沢,試合終了
124,2025/05/17,13,5,14:03,白波スタ,鹿児島,5,0,福島,試合終了
125,2025/05/17,13,6,19:03,沖縄県陸,琉球,0,1,北九州,試合終了
126,2025/05/18,13,7,13:03,サンアル,松本,1,0,鳥取,試合終了
127,2025/05/18,13,8,14:03,ギオンス,相模原,1,2,FC大阪,試合終了
128,2025/05/18,13,9,14:04,愛鷹,沼津,0,0,長野,試合終了
129,2025/05/18,13,10,14:03,県立丸亀,讃岐,2,1,八戸,試合終了
130,2025/05/31,14,1,14:03,正田スタ,群馬,0,0,沼津,試合終了
131,2025/05/31,14,2,14:03,長野Ｕ,長野,1,0,奈良,試合終了
132,2025/05/31,14,3,14:03,花園,FC大阪,3,0,鹿児島,試合終了
133,2025/05/31,14,4,14:03,Ａｘｉｓ,鳥取,1,0,栃木Ｃ,試合終了
134,2025/05/31,14,5,14:03,ミクスタ,北九州,1,1,宮崎,試合終了
135,2025/05/31,14,6,19:03,カンセキ,栃木SC,1,0,讃岐,試合終了
136,2025/06/01,14,7,14:03,プラスタ,八戸,2,0,松本,試合終了
137,2025/06/01,14,8,14:03,あいづ,福島,3,3,相模原,試合終了
138,2025/06/01,14,9,14:03,ゴースタ,金沢,1,2,琉球,試合終了
139,2025/06/01,14,10,19:03,長良川,岐阜,1,1,高知,試合終了
140,2025/06/07,15,1,14:03,サンアル,松本,1,2,福島,試合終了
141,2025/06/07,15,2,14:03,レクザム,讃岐,0,3,FC大阪,試合終了
142,2025/06/07,15,3,18:03,白波スタ,鹿児島,3,2,岐阜,試合終了
143,2025/06/07,15,4,19:03,カンセキ,栃木SC,0,1,群馬,試合終了
144,2025/06/07,15,5,19:03,いちご,宮崎,4,2,相模原,試合終了
145,2025/06/08,15,6,13:03,プラスタ,八戸,1,0,琉球,試合終了
146,2025/06/08,15,7,14:03,ＣＦＳ,栃木Ｃ,1,0,北九州,試合終了
147,2025/06/08,15,8,14:03,愛鷹,沼津,3,1,金沢,試合終了
148,2025/06/08,15,9,14:03,Ａｘｉｓ,鳥取,2,0,長野,試合終了
149,2025/06/08,15,10,14:04,春野陸,高知,3,2,奈良,試合終了
150,2025/06/14,16,1,14:05,ミクスタ,北九州,1,0,沼津,試合終了
151,2025/06/14,16,2,15:03,長野Ｕ,長野,1,2,岐阜,試合終了
152,2025/06/14,16,3,15:03,ロートＦ,奈良,1,0,鳥取,試合終了
153,2025/06/14,16,4,17:03,ギオンス,相模原,0,0,高知,試合終了
154,2025/06/14,16,5,18:03,ゴースタ,金沢,1,2,栃木Ｃ,試合終了
155,2025/06/14,16,6,18:03,白波スタ,鹿児島,1,1,八戸,試合終了
156,2025/06/14,16,7,18:03,沖縄県陸,琉球,0,3,松本,試合終了
157,2025/06/14,16,8,19:03,いちご,宮崎,0,0,FC大阪,試合終了
158,2025/06/15,16,9,16:03,とうスタ,福島,2,2,栃木SC,試合終了
159,2025/06/15,16,10,19:03,正田スタ,群馬,3,3,讃岐,試合終了
160,2025/06/21,17,1,14:03,レクザム,讃岐,0,1,長野,試合終了
161,2025/06/21,17,2,14:03,春野陸,高知,3,2,北九州,試合終了
162,2025/06/21,17,3,18:03,サンアル,松本,1,1,鹿児島,試合終了
163,2025/06/21,17,4,18:04,ゴースタ,金沢,0,0,相模原,試合終了
164,2025/06/21,17,5,18:03,愛鷹,沼津,0,2,琉球,試合終了
165,2025/06/21,17,6,18:03,ロートＦ,奈良,2,1,栃木Ｃ,試合終了
166,2025/06/21,17,7,19:03,長良川,岐阜,2,3,宮崎,試合終了
167,2025/06/21,17,8,19:03,Ａｘｉｓ,鳥取,2,1,栃木SC,試合終了
168,2025/06/22,17,9,14:03,プラスタ,八戸,2,0,群馬,試合終了
169,2025/06/22,17,10,15:03,花園,FC大阪,7,1,福島,試合終了
170,2025/06/27,18,1,13:03,とうスタ,福島,0,1,八戸,試合終了
171,2025/06/28,18,2,18:03,ＣＦＳ,栃木Ｃ,2,1,鹿児島,試合終了
172,2025/06/28,18,3,18:03,ギオンス,相模原,3,1,沼津,試合終了
173,2025/06/28,18,4,18:03,ミクスタ,北九州,1,2,鳥取,試合終了
174,2025/06/28,18,5,18:03,沖縄県陸,琉球,1,0,岐阜,試合終了
175,2025/06/28,18,6,19:03,カンセキ,栃木SC,3,1,松本,試合終了
176,2025/06/28,18,7,19:03,正田スタ,群馬,0,1,金沢,試合終了
177,2025/06/28,18,8,19:03,いちご,宮崎,1,0,讃岐,試合終了
178,2025/06/29,18,9,19:03,春野陸,高知,1,0,長野,試合終了
179,2025/06/30,18,10,19:03,花園,FC大阪,1,1,奈良,試合終了
180,2025/07/05,19,1,18:03,ＣＦＳ,栃木Ｃ,3,2,琉球,試合終了
181,2025/07/05,19,2,18:03,サンアル,松本,1,3,群馬,試合終了
182,2025/07/05,19,3,18:03,ゴースタ,金沢,2,1,福島,試合終了
183,2025/07/05,19,4,18:03,愛鷹,沼津,4,0,高知,試合終了
184,2025/07/05,19,5,18:03,ロートＦ,奈良,4,0,北九州,試合終了
185,2025/07/05,19,6,18:33,プラスタ,八戸,2,1,宮崎,試合終了
186,2025/07/05,19,7,19:03,Ａｘｉｓ,鳥取,1,0,讃岐,試合終了
187,2025/07/05,19,8,19:03,白波スタ,鹿児島,1,0,栃木SC,試合終了
188,2025/07/06,19,9,18:03,長野Ｕ,長野,0,0,FC大阪,試合終了
189,2025/07/06,19,10,19:03,長良川,岐阜,1,1,相模原,試合終了
190,2025/07/12,20,1,18:03,ギオンス,相模原,0,1,福島,試合終了
191,2025/07/12,20,2,18:04,サンアル,松本,3,0,奈良,試合終了
192,2025/07/12,20,3,18:03,愛鷹,沼津,0,0,鹿児島,試合終了
193,2025/07/12,20,4,18:03,花園,FC大阪,0,0,宮崎,試合終了
194,2025/07/12,20,5,18:03,県立丸亀,讃岐,4,1,栃木SC,試合終了
195,2025/07/12,20,6,18:03,春野陸,高知,1,1,金沢,試合終了
196,2025/07/12,20,7,18:04,ミクスタ,北九州,1,3,栃木Ｃ,試合終了
197,2025/07/12,20,8,18:33,プラスタ,八戸,5,1,岐阜,試合終了
198,2025/07/12,20,9,19:03,正田スタ,群馬,0,0,長野,試合終了
199,2025/07/12,20,10,19:03,沖縄県陸,琉球,1,0,鳥取,試合終了
200,2025/07/19,21,1,18:03,ＣＦＳ,栃木Ｃ,1,1,群馬,試合終了
201,2025/07/19,21,2,18:04,長野Ｕ,長野,1,0,松本,試合終了
202,2025/07/19,21,3,18:03,県立丸亀,讃岐,1,2,高知,試合終了
203,2025/07/19,21,4,19:03,ゴースタ,金沢,0,1,八戸,試合終了
204,2025/07/19,21,5,19:03,Ａｘｉｓ,鳥取,4,3,沼津,試合終了
205,2025/07/20,21,6,18:03,とうスタ,福島,3,3,琉球,試合終了
206,2025/07/20,21,7,19:03,カンセキ,栃木SC,1,2,相模原,試合終了
207,2025/07/21,21,8,19:03,長良川,岐阜,1,1,奈良,試合終了
208,2025/07/21,21,9,19:03,クロスタ,宮崎,1,3,北九州,試合終了
209,2025/07/21,21,10,19:03,白波スタ,鹿児島,2,1,FC大阪,試合終了
210,2025/07/26,22,1,18:03,ＣＦＳ,栃木Ｃ,0,1,栃木SC,試合終了
211,2025/07/26,22,2,18:04,ギオンス,相模原,1,0,宮崎,試合終了
212,2025/07/26,22,3,18:03,サンアル,松本,1,0,岐阜,試合終了
213,2025/07/26,22,4,18:03,愛鷹,沼津,1,3,北九州,試合終了
214,2025/07/26,22,5,18:03,花園,FC大阪,2,1,讃岐,試合終了
215,2025/07/26,22,6,18:03,ロートＦ,奈良,2,1,金沢,試合終了
216,2025/07/26,22,7,18:03,春野陸,高知,1,0,福島,試合終了
217,2025/07/26,22,8,18:03,沖縄県陸,琉球,2,0,長野,試合終了
218,2025/07/26,22,9,18:33,プラスタ,八戸,3,2,鳥取,試合終了
219,2025/07/26,22,10,19:03,正田スタ,群馬,2,3,鹿児島,試合終了
220,2025/08/16,23,1,18:03,とうスタ,福島,2,2,栃木Ｃ,試合終了
221,2025/08/16,23,2,18:03,長野Ｕ,長野,0,1,八戸,試合終了
222,2025/08/16,23,3,18:03,県立丸亀,讃岐,1,1,岐阜,試合終了
223,2025/08/16,23,4,18:04,ミクスタ,北九州,0,1,奈良,試合終了
224,2025/08/16,23,5,19:03,カンセキ,栃木SC,3,2,沼津,試合終了
225,2025/08/16,23,6,19:03,正田スタ,群馬,2,0,FC大阪,試合終了
226,2025/08/16,23,7,19:03,サンアル,松本,1,1,琉球,試合終了
227,2025/08/16,23,8,19:03,ゴースタ,金沢,2,3,宮崎,試合終了
228,2025/08/16,23,9,19:03,Ａｘｉｓ,鳥取,1,0,高知,試合終了
229,2025/08/16,23,10,19:03,白波スタ,鹿児島,3,0,相模原,試合終了
230,2025/08/23,24,1,18:03,ＣＦＳ,栃木Ｃ,1,2,金沢,試合終了
231,2025/08/23,24,2,18:03,ギオンス,相模原,1,0,北九州,試合終了
232,2025/08/23,24,3,18:04,ロートＦ,奈良,3,0,高知,試合終了
233,2025/08/23,24,4,18:03,沖縄県陸,琉球,1,1,讃岐,試合終了
234,2025/08/23,24,5,18:33,プラスタ,八戸,1,1,FC大阪,試合終了
235,2025/08/23,24,6,19:03,正田スタ,群馬,0,1,栃木SC,試合終了
236,2025/08/23,24,7,19:03,Ａｘｉｓ,鳥取,0,0,松本,試合終了
237,2025/08/23,24,8,19:04,いちご,宮崎,2,1,沼津,試合終了
238,2025/08/24,24,9,19:03,長良川,岐阜,0,2,福島,試合終了
239,2025/08/24,24,10,19:03,白波スタ,鹿児島,6,0,長野,試合終了
240,2025/08/30,25,1,18:03,とうスタ,福島,2,2,鹿児島,試合終了
241,2025/08/30,25,2,18:03,サンアル,松本,0,0,八戸,試合終了
242,2025/08/30,25,3,18:03,長野Ｕ,長野,1,1,北九州,試合終了
243,2025/08/30,25,4,18:04,愛鷹,沼津,4,5,栃木Ｃ,試合終了
244,2025/08/30,25,5,18:03,花園,FC大阪,0,2,相模原,試合終了
245,2025/08/30,25,6,18:03,春野陸,高知,1,2,宮崎,試合終了
246,2025/08/30,25,7,19:03,カンセキ,栃木SC,1,1,奈良,試合終了
247,2025/08/30,25,8,19:03,ゴースタ,金沢,2,0,鳥取,試合終了
248,2025/08/30,25,9,19:04,長良川,岐阜,1,0,琉球,試合終了
249,2025/08/31,25,10,18:03,県立丸亀,讃岐,3,2,群馬,試合終了
250,2025/09/06,26,1,18:03,ＣＦＳ,栃木Ｃ,3,2,松本,試合終了
251,2025/09/06,26,2,18:03,ギオンス,相模原,2,1,長野,試合終了
252,2025/09/06,26,3,18:04,ロートＦ,奈良,4,3,讃岐,試合終了
253,2025/09/06,26,4,18:03,ミクスタ,北九州,0,1,岐阜,試合終了
254,2025/09/06,26,5,18:03,沖縄県陸,琉球,3,2,群馬,試合終了
255,2025/09/06,26,6,18:33,プラスタ,八戸,1,0,沼津,試合終了
256,2025/09/06,26,7,19:03,Ａｘｉｓ,鳥取,1,2,福島,試合終了
257,2025/09/06,26,8,19:03,いちご,宮崎,2,3,栃木SC,試合終了
258,2025/09/06,26,9,19:03,白波スタ,鹿児島,4,1,高知,試合終了
259,2025/09/07,26,10,18:03,ゴースタ,金沢,2,1,FC大阪,試合終了
260,2025/09/13,27,1,18:05,とうスタ,福島,4,2,讃岐,試合終了
261,2025/09/13,27,2,18:04,ギオンス,相模原,0,5,岐阜,試合終了
262,2025/09/13,27,3,18:03,サンアル,松本,2,0,沼津,試合終了
263,2025/09/13,27,4,18:05,ロートＦ,奈良,0,2,鹿児島,試合終了
264,2025/09/13,27,5,18:03,ミクスタ,北九州,1,0,群馬,試合終了
265,2025/09/13,27,6,19:03,長野Ｕ,長野,1,1,鳥取,試合終了
266,2025/09/14,27,7,18:06,春野陸,高知,0,1,栃木SC,試合終了
267,2025/09/14,27,8,19:05,いちご,宮崎,1,0,八戸,試合終了
268,2025/09/15,27,9,17:05,花園,FC大阪,1,0,栃木Ｃ,試合終了
269,2025/09/15,27,10,18:04,沖縄県陸,琉球,1,0,金沢,試合終了
270,2025/09/19,28,1,19:03,花園,FC大阪,0,3,北九州,試合終了
271,2025/09/20,28,2,18:03,ＣＦＳ,栃木Ｃ,3,0,高知,試合終了
272,2025/09/20,28,3,18:03,愛鷹,沼津,1,0,奈良,試合終了
273,2025/09/20,28,4,18:35,プラスタ,八戸,1,0,福島,試合終了
274,2025/09/20,28,5,19:03,カンセキ,栃木SC,4,1,琉球,試合終了
275,2025/09/20,28,6,19:04,長良川,岐阜,2,1,長野,試合終了
276,2025/09/20,28,7,19:03,Ａｘｉｓ,鳥取,3,1,群馬,試合終了
277,2025/09/20,28,8,19:03,白波スタ,鹿児島,2,0,宮崎,試合終了
278,2025/09/21,28,9,16:03,県立丸亀,讃岐,2,0,相模原,試合終了
279,2025/10/15,28,10,19:04,ゴースタ,金沢,1,0,松本,試合終了
280,2025/09/26,29,1,13:03,プラスタ,八戸,1,0,鹿児島,試合終了
281,2025/09/27,29,2,18:03,ＣＦＳ,栃木Ｃ,1,0,鳥取,試合終了
282,2025/09/27,29,3,18:06,ゴースタ,金沢,2,1,讃岐,試合終了
283,2025/09/27,29,4,18:03,愛鷹,沼津,1,2,岐阜,試合終了
284,2025/09/27,29,5,18:03,ロートＦ,奈良,1,1,FC大阪,試合終了
285,2025/09/27,29,6,18:03,ミクスタ,北九州,0,2,高知,試合終了
286,2025/09/27,29,7,19:03,正田スタ,群馬,1,1,相模原,試合終了
287,2025/09/27,29,8,19:04,いちご,宮崎,4,2,琉球,試合終了
288,2025/09/28,29,9,13:03,とうスタ,福島,1,4,長野,試合終了
289,2025/09/28,29,10,13:03,サンアル,松本,1,1,栃木SC,試合終了
290,2025/10/04,30,1,14:03,長野Ｕ,長野,1,3,金沢,試合終了
291,2025/10/04,30,2,14:03,長良川,岐阜,2,1,群馬,試合終了
292,2025/10/04,30,3,18:03,ギオンス,相模原,0,1,八戸,試合終了
293,2025/10/04,30,4,18:03,白波スタ,鹿児島,0,3,栃木Ｃ,試合終了
294,2025/10/04,30,5,18:04,沖縄県陸,琉球,0,2,奈良,試合終了
295,2025/10/05,30,6,13:03,とうスタ,福島,1,0,松本,試合終了
296,2025/10/05,30,7,14:03,カンセキ,栃木SC,0,1,北九州,試合終了
297,2025/10/05,30,8,14:03,ヤジン,鳥取,1,2,FC大阪,試合終了
298,2025/10/05,30,9,14:03,県立丸亀,讃岐,1,5,宮崎,試合終了
299,2025/10/05,30,10,14:03,春野陸,高知,0,1,沼津,試合終了
300,2025/10/10,31,1,19:03,たけびし,FC大阪,3,0,琉球,試合終了
301,2025/10/11,31,2,14:03,ＣＦＳ,栃木Ｃ,3,0,奈良,試合終了
302,2025/10/11,31,3,14:03,ミクスタ,北九州,1,1,鹿児島,試合終了
303,2025/10/12,31,4,14:04,カンセキ,栃木SC,1,0,福島,試合終了
304,2025/10/12,31,5,14:03,正田スタ,群馬,0,4,八戸,試合終了
305,2025/10/12,31,6,14:04,ゴースタ,金沢,3,1,沼津,試合終了
306,2025/10/12,31,7,14:03,ヤジン,鳥取,2,1,相模原,試合終了
307,2025/10/12,31,8,14:04,春野陸,高知,1,3,岐阜,試合終了
308,2025/10/13,31,9,14:03,長野Ｕ,長野,1,0,讃岐,試合終了
309,2025/11/05,31,10,19:33,ＪＩＴス,松本,1,2,宮崎,試合終了
310,2025/10/18,32,1,14:03,正田スタ,群馬,1,2,福島,試合終了
311,2025/10/18,32,2,14:03,ロートＦ,奈良,2,0,長野,試合終了
312,2025/10/18,32,3,15:02,白波スタ,鹿児島,3,1,鳥取,試合終了
313,2025/10/18,32,4,18:03,沖縄県陸,琉球,2,1,高知,試合終了
314,2025/10/19,32,5,13:03,プラスタ,八戸,2,0,栃木SC,試合終了
315,2025/10/19,32,6,14:03,ギオンス,相模原,1,0,松本,試合終了
316,2025/10/19,32,7,14:03,ゴースタ,金沢,4,1,岐阜,試合終了
317,2025/10/19,32,8,14:03,愛鷹,沼津,1,2,FC大阪,試合終了
318,2025/10/19,32,9,14:03,県立丸亀,讃岐,1,4,北九州,試合終了
319,2025/10/19,32,10,14:03,いちご,宮崎,1,1,栃木Ｃ,試合終了
320,2025/10/24,33,1,19:03,花園,FC大阪,0,1,栃木SC,試合終了
321,2025/10/25,33,2,14:03,ＣＦＳ,栃木Ｃ,1,0,八戸,試合終了
322,2025/10/25,33,3,14:03,正田スタ,群馬,2,0,奈良,試合終了
323,2025/10/25,33,4,14:03,長野Ｕ,長野,2,1,沼津,試合終了
324,2025/10/25,33,5,14:03,長良川,岐阜,1,3,鹿児島,試合終了
325,2025/10/25,33,6,14:03,ミクスタ,北九州,2,1,琉球,試合終了
326,2025/10/26,33,7,14:03,とうスタ,福島,0,1,金沢,試合終了
327,2025/10/26,33,8,14:04,長野Ｕ,松本,1,2,讃岐,試合終了
328,2025/10/26,33,9,14:03,Ａｘｉｓ,鳥取,1,4,宮崎,試合終了
329,2025/10/26,33,10,14:04,春野陸,高知,0,1,相模原,試合終了
330,2025/11/02,34,1,13:03,プラスタ,八戸,1,2,北九州,試合終了
331,2025/11/02,34,2,13:03,ゴースタ,金沢,1,3,群馬,試合終了
332,2025/11/02,34,3,14:03,とうスタ,福島,0,1,FC大阪,試合終了
333,2025/11/02,34,4,14:03,カンセキ,栃木SC,1,2,岐阜,試合終了
334,2025/11/02,34,5,14:03,愛鷹,沼津,0,0,相模原,試合終了
