,match_date,section_no,start_time,stadium,home_team,away_team,status,match_number,round,home_goal,away_goal,home_pk_score,away_pk_score,match_index_in_section,home_score_ex,away_score_ex,group
36,2024/06/12,-6,18:30,豊田Ｓ,名古屋,JAPANサッカーカレッジ,試合終了,37,２回戦,0,1,,,13,,,
37,2024/06/12,-6,19:00,正田スタ,ザスパ群馬,山口,試合終了,38,２回戦,1,1,2,3,14,0,0,
38,2024/06/12,-6,19:00,たけびし,京都,大宮アルディージャ,試合終了,39,２回戦,2,0,,,15,,,
39,2024/06/12,-6,19:00,アイスタ,清水,三菱重工長崎SC,試合終了,40,２回戦,9,0,,,16,,,
40,2024/06/12,-6,19:00,長良川陸,横浜Ｆ･マリノス,岐阜,試合終了,41,２回戦,2,2,5,4,17,0,0,
41,2024/06/12,-6,19:00,えがおＳ,熊本,水戸,試合終了,42,２回戦,1,2,,,18,,,
42,2024/06/12,-6,19:00,パナスタ,Ｇ大阪,福島,試合終了,43,２回戦,3,0,,,19,,,
43,2024/06/12,-6,19:00,ヤマハ,磐田,テゲバジャーロ宮崎,試合終了,44,２回戦,1,2,,,20,,,
44,2024/06/12,-6,19:00,Ｕ等々力,川崎Ｆ,ソニー仙台FC,試合終了,45,２回戦,2,0,,,21,,,
45,2024/06/12,-6,19:00,レゾド,大分,鹿児島ユナイテッドＦＣ,試合終了,46,２回戦,1,0,,,22,,,
46,2024/06/12,-6,19:00,味スタ,FC東京,ヴィアティン三重,試合終了,47,２回戦,3,0,,,23,,,
47,2024/06/12,-6,19:00,フクアリ,千葉,中京大学,試合終了,48,２回戦,2,1,,,24,,,
48,2024/06/12,-6,18:30,福山,広島,FCバレイン下関,試合終了,49,２回戦,11,2,,,25,,,
49,2024/06/12,-6,19:00,ソユスタ,秋田,いわき,試合終了,50,２回戦,0,2,,,26,,,
50,2024/06/12,-6,19:00,レモンＳ,湘南,甲南大学,試合終了,51,２回戦,3,1,,,27,,,
51,2024/06/12,-6,18:30,味フィ西,東京Ｖ,AC長野パルセイロ,試合終了,52,２回戦,5,0,,,28,,,
52,2024/06/12,-6,19:00,ベススタ,福岡,福山シティFC,試合終了,53,２回戦,8,0,,,29,,,
53,2024/06/12,-6,19:00,Ｃスタ,岡山,愛媛,試合終了,54,２回戦,1,7,,,30,,,
54,2024/06/12,-6,19:00,札幌ド,札幌,栃木シティ,試合終了,55,２回戦,3,1,,,31,,,
55,2024/06/12,-6,19:00,ＮＤスタ,山形,相模原,試合終了,56,２回戦,3,2,,,32,,,
56,2024/07/10,-5,18:30,鳴門大塚,神戸,徳島,試合終了,57,３回戦,2,0,,,1,,,
57,2024/07/10,-5,19:00,三協Ｆ柏,柏,筑波大学,試合終了,58,３回戦,2,1,,,2,1,0,
58,2024/07/10,-5,19:00,ＪＩＴス,Ｃ大阪,甲府,試合終了,59,３回戦,1,2,,,3,0,1,
59,2024/07/10,-5,19:00,トラスタ,新潟,長崎,試合終了,60,３回戦,1,6,,,4,,,
60,2024/07/10,-5,19:00,藤枝サ,鹿島,藤枝,試合終了,61,３回戦,2,1,,,5,,,
61,2024/07/10,-5,18:30,ニッパツ,鳥栖,横浜FC,試合終了,62,３回戦,3,1,,,6,,,
62,2024/07/17,-5,19:00,みらスタ,JAPANサッカーカレッジ,山口,試合終了,63,３回戦,0,3,,,16,,,
63,2024/07/10,-5,19:00,アイスタ,京都,清水,試合終了,64,３回戦,3,1,,,7,,,
64,2024/07/10,-5,19:00,Ｋｓスタ,横浜Ｆ･マリノス,水戸,試合終了,65,３回戦,2,2,5,4,8,0,0,
65,2024/07/10,-5,19:00,いちご,Ｇ大阪,テゲバジャーロ宮崎,試合終了,66,３回戦,2,1,,,9,,,
66,2024/07/10,-5,19:00,レゾド,川崎Ｆ,大分,試合終了,67,３回戦,1,3,,,10,,,
67,2024/07/10,-5,19:00,フクアリ,FC東京,千葉,試合終了,68,３回戦,1,2,,,11,0,1,
68,2024/07/10,-5,19:00,ハワスタ,広島,いわき,試合終了,69,３回戦,4,0,,,12,,,
69,2024/07/10,-5,19:00,レモンＳ,湘南,東京Ｖ,試合終了,70,３回戦,1,0,,,13,,,
70,2024/07/10,-5,19:00,ニンスタ,福岡,愛媛,試合終了,71,３回戦,0,2,,,14,,,
71,2024/07/10,-5,19:00,ＮＤスタ,札幌,山形,試合終了,72,３回戦,6,3,,,15,,,
72,2024/08/21,-4,19:00,トラスタ,長崎,横浜Ｆ･マリノス,試合終了,73,ラウンド16,2,3,,,1,,,
73,2024/08/21,-4,19:00,みらスタ,鳥栖,山口,試合終了,74,ラウンド16,0,2,,,2,,,
74,2024/08/21,-4,19:00,ニンスタ,広島,愛媛,試合終了,75,ラウンド16,2,0,,,3,,,
75,2024/08/21,-4,19:00,パナスタ,Ｇ大阪,湘南,試合終了,76,ラウンド16,3,2,,,4,,,
76,2024/08/21,-4,19:00,ＪＩＴス,甲府,鹿島,試合終了,77,ラウンド16,1,2,,,5,,,
77,2024/08/21,-4,19:00,三協Ｆ柏,柏,神戸,試合終了,78,ラウンド16,0,1,,,6,,,
78,2024/08/21,-4,19:00,レゾド,京都,大分,試合終了,79,ラウンド16,2,0,,,7,,,
79,2024/08/21,-4,19:00,フクアリ,千葉,札幌,試合終了,80,ラウンド16,1,0,,,8,,,
80,2024/09/25,-3,18:30,ニッパツ,横浜Ｆ･マリノス,山口,試合終了,81,準々決勝,5,1,,,3,,,
81,2024/09/11,-3,18:30,Ｅピース,広島,Ｇ大阪,試合終了,82,準々決勝,1,2,,,1,,,
82,2024/09/25,-3,19:00,ノエスタ,鹿島,神戸,試合終了,83,準々決勝,0,3,,,4,,,
83,2024/09/18,-3,19:00,フクアリ,京都,千葉,試合終了,84,準々決勝,3,0,,,2,,,
84,2024/10/27,-2,13:05,パナスタ,横浜Ｆ･マリノス,Ｇ大阪,試合終了,85,準決勝,2,3,,,1,0,1,
85,2024/10/27,-2,15:00,ノエスタ,神戸,京都,試合終了,86,準決勝,2,1,,,2,,,
86,2024/11/23,-1,14:00,国立,Ｇ大阪,神戸,試合終了,87,決勝戦,0,1,,,1,,,
