,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2021/03/14,1,1,13:03,ニッパツ,YS横浜,0,1,富山,ＤＡＺＮ,1239
1,2021/03/14,1,2,13:03,ユニスタ,宮崎,0,1,岩手,ＤＡＺＮ／ＮＨＫ宮崎,1786
2,2021/03/14,1,3,13:03,とうスタ,福島,0,0,藤枝,ＤＡＺＮ,1191
3,2021/03/14,1,4,13:03,夢スタ,今治,0,1,熊本,ＤＡＺＮ／南海放送（録）,2236
4,2021/03/14,1,5,14:03,ピカスタ,讃岐,0,2,長野,ＤＡＺＮ,2240
5,2021/03/14,1,6,14:03,白波スタ,鹿児島,2,3,鳥取,ＤＡＺＮ,4850
6,2021/03/14,1,7,14:03,長良川,岐阜,0,0,八戸,ＤＡＺＮ,4519
0,2021/03/20,2,1,13:03,とうスタ,福島,2,1,YS横浜,ＤＡＺＮ,526
1,2021/03/20,2,2,13:03,愛鷹,沼津,1,0,今治,ＤＡＺＮ,1727
2,2021/03/20,2,3,14:03,えがおＳ,熊本,2,2,鹿児島,ＤＡＺＮ,3128
3,2021/03/21,2,4,13:03,藤枝サ,藤枝,1,3,岐阜,ＤＡＺＮ,1108
4,2021/03/21,2,5,13:03,Ａｘｉｓ,鳥取,1,1,岩手,ＤＡＺＮ,1253
5,2021/03/21,2,6,14:03,長野Ｕ,長野,1,1,宮崎,ＤＡＺＮ,2561
6,2021/03/21,2,7,14:03,富山,富山,2,1,八戸,ＤＡＺＮ,2000
0,2021/03/28,3,1,13:03,ニッパツ,YS横浜,0,0,熊本,ＤＡＺＮ,1117
1,2021/03/28,3,2,13:03,白波スタ,鹿児島,2,0,福島,ＤＡＺＮ,2946
2,2021/03/28,3,3,13:03,夢スタ,今治,2,0,鳥取,ＤＡＺＮ／南海放送（録）,1392
3,2021/03/28,3,4,13:03,プラスタ,八戸,1,0,沼津,ＤＡＺＮ,1367
4,2021/03/28,3,5,13:03,いわスタ,岩手,0,0,長野,ＤＡＺＮ,1058
5,2021/03/28,3,6,14:03,ユニスタ,宮崎,2,1,富山,ＤＡＺＮ,599
6,2021/03/28,3,7,14:03,長良川,岐阜,4,0,讃岐,ＤＡＺＮ／岐阜放送,2450
0,2021/04/03,4,1,13:03,いわスタ,岩手,3,2,今治,ＤＡＺＮ,610
1,2021/04/04,4,2,13:03,愛鷹,沼津,1,0,YS横浜,ＤＡＺＮ,759
2,2021/04/04,4,3,14:03,長野Ｕ,長野,1,1,八戸,ＤＡＺＮ,2076
3,2021/04/04,4,4,14:03,ピカスタ,讃岐,0,1,藤枝,ＤＡＺＮ,835
4,2021/04/04,4,5,14:03,富山,富山,2,2,福島,ＤＡＺＮ,1332
5,2021/04/04,4,6,14:03,えがおＳ,熊本,1,2,宮崎,ＤＡＺＮ,2109
6,2021/04/21,4,7,19:03,Ａｘｉｓ,鳥取,0,1,岐阜,ＤＡＺＮ,762
0,2021/04/10,5,1,13:03,藤枝サ,藤枝,1,1,長野,ＤＡＺＮ,1753
1,2021/04/11,5,2,13:03,プラスタ,八戸,0,3,岩手,ＤＡＺＮ,1502
2,2021/04/11,5,3,13:03,とうスタ,福島,1,2,熊本,ＤＡＺＮ,703
3,2021/04/11,5,4,13:03,ニッパツ,YS横浜,0,0,鹿児島,ＤＡＺＮ,1386
4,2021/04/11,5,5,14:03,ピカスタ,讃岐,2,3,富山,ＤＡＺＮ,1076
5,2021/04/11,5,6,14:03,ユニスタ,宮崎,2,1,鳥取,ＤＡＺＮ,801
6,2021/05/05,5,7,16:03,長良川,岐阜,3,1,沼津,ＤＡＺＮ,2184
0,2021/04/25,6,1,13:03,夢スタ,今治,1,1,YS横浜,ＤＡＺＮ／南海放送（録）,1658
1,2021/04/25,6,2,13:03,Ａｘｉｓ,鳥取,1,0,讃岐,ＤＡＺＮ,1121
2,2021/04/25,6,3,13:03,愛鷹,沼津,1,1,藤枝,ＤＡＺＮ,2081
3,2021/04/25,6,4,13:05,白波スタ,鹿児島,1,0,宮崎,ＤＡＺＮ／南日本放送,4351
4,2021/04/25,6,5,14:03,富山,富山,1,0,岐阜,ＤＡＺＮ,3145
5,2021/04/25,6,6,14:03,えがおＳ,熊本,2,2,八戸,ＤＡＺＮ,2368
6,2021/05/26,6,7,13:03,とうスタ,福島,2,1,岩手,ＤＡＺＮ,264
0,2021/05/01,7,1,13:03,藤枝サ,藤枝,1,1,富山,ＤＡＺＮ,1044
1,2021/05/01,7,2,15:04,ピカスタ,讃岐,1,0,沼津,ＤＡＺＮ／西日本放送,1392
2,2021/05/02,7,3,13:03,ユニスタ,宮崎,2,1,今治,ＤＡＺＮ,1392
3,2021/05/02,7,4,13:03,いわスタ,岩手,2,1,鹿児島,ＤＡＺＮ／テレビ岩手,824
4,2021/05/02,7,5,13:03,プラスタ,八戸,2,0,鳥取,ＤＡＺＮ,667
5,2021/05/02,7,6,17:03,長野Ｕ,長野,0,1,福島,ＤＡＺＮ,2673
6,2021/05/02,7,7,19:03,長良川,岐阜,0,1,熊本,ＤＡＺＮ,3678
0,2021/05/15,8,1,13:03,白波スタ,鹿児島,0,3,藤枝,ＤＡＺＮ,1838
1,2021/05/16,8,2,13:03,いわスタ,岩手,0,2,岐阜,ＤＡＺＮ／岩手放送,1007
2,2021/05/16,8,3,13:03,夢スタ,今治,1,1,讃岐,ＤＡＺＮ／南海放送（録）,1267
3,2021/05/16,8,4,13:03,ニッパツ,YS横浜,0,2,宮崎,ＤＡＺＮ,1082
4,2021/05/16,8,5,14:03,えがおＳ,熊本,2,0,長野,ＤＡＺＮ,1559
5,2021/05/16,8,6,14:03,郡山西部,福島,2,0,八戸,ＤＡＺＮ　※２０２１年８月１６日規律委員会の決定　福島の負け試合扱いの処分により試合結果が２－０から０－３に変更されました（２０２１年１０月１４日ＪＦＡ不服申立委員会の決定に伴い、処分が取り消しされました）。,1002
6,2021/05/16,8,7,14:03,富山,富山,3,0,沼津,ＤＡＺＮ,1762
0,2021/05/29,9,1,13:03,藤枝サ,藤枝,0,1,熊本,ＤＡＺＮ,1219
1,2021/05/30,9,2,13:03,愛鷹,沼津,0,1,福島,ＤＡＺＮ,1514
2,2021/05/30,9,3,13:03,プラスタ,八戸,2,1,今治,ＤＡＺＮ,1016
