,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,status,round,home_pk_score,away_pk_score,home_score_ex,away_score_ex,leg,match_number
7,2025/04/16,-6,8,19:03,ＮＡＣＫ,大宮,1,3,FC東京,試合終了,2回戦,,,0,2,,31350
8,2025/04/16,-6,9,19:03,富山,富山,1,1,名古屋,試合終了,2回戦,6,5,1,1,,31352
9,2025/04/16,-6,10,19:03,ミクスタ,北九州,1,2,横浜FC,試合終了,2回戦,,,,,,31346
10,2025/04/16,-6,11,19:03,アシさと,今治,3,4,Ｃ大阪,試合終了,2回戦,,,0,1,,31351
11,2025/04/16,-6,12,19:03,ソユスタ,秋田,1,2,東京Ｖ,試合終了,2回戦,,,0,1,,31349
12,2025/04/16,-6,13,19:03,とうスタ,福島,2,3,柏,試合終了,2回戦,,,,,,31348
13,2025/04/16,-6,14,19:03,栃木グ,栃木SC,1,2,福岡,試合終了,2回戦,,,,,,31353
0,2025/05/21,-5,1,18:33,ニッパツ,横浜FC,1,1,町田,試合終了,3回戦,3,1,0,0,,31354
1,2025/05/21,-5,2,19:03,ヤマハ,磐田,2,1,Ｇ大阪,試合終了,3回戦,,,1,0,,31355
2,2025/05/21,-5,3,19:03,富山,富山,1,2,福岡,試合終了,3回戦,,,,,,31360
3,2025/05/21,-5,4,19:03,サンガＳ,京都,1,4,Ｃ大阪,試合終了,3回戦,,,,,,31359
4,2025/05/21,-5,5,19:03,みらスタ,山口,0,2,柏,試合終了,3回戦,,,,,,31356
5,2025/05/21,-5,6,19:03,デンカＳ,新潟,0,2,東京Ｖ,試合終了,3回戦,,,,,,31357
6,2025/05/21,-5,7,19:03,レモンＳ,湘南,1,0,FC東京,試合終了,3回戦,,,,,,31358
0,2025/06/04,-4,1,19:03,ヨドコウ,Ｃ大阪,4,1,横浜FC,試合終了,プレーオフラウンド,,,,,1,32684
1,2025/06/04,-4,2,19:03,味スタ,東京Ｖ,0,3,柏,試合終了,プレーオフラウンド,,,,,1,32682
2,2025/06/04,-4,3,19:03,ベススタ,福岡,1,0,広島,試合終了,プレーオフラウンド,,,,,1,32685
3,2025/06/04,-4,4,19:03,レモンＳ,湘南,2,0,磐田,試合終了,プレーオフラウンド,,,,,1,32683
0,2025/06/08,-4,4,14:03,ヤマハ,磐田,1,0,湘南,試合終了,プレーオフラウンド,,,,,2,32686
1,2025/06/08,-4,3,15:03,Ｅピース,広島,2,1,福岡,試合終了,プレーオフラウンド,4,3,0,0,2,32687
2,2025/06/08,-4,1,18:03,ニッパツ,横浜FC,4,0,Ｃ大阪,試合終了,プレーオフラウンド,,,1,0,2,32688
3,2025/06/08,-4,2,19:03,三協Ｆ柏,柏,2,1,東京Ｖ,試合終了,プレーオフラウンド,,,,,2,32689
0,2025/09/03,-3,1,19:03,ニッパツ,横浜FC,2,0,神戸,試合終了,準々決勝,,,,,1,32724
1,2025/09/03,-3,2,19:03,レモンＳ,湘南,3,2,広島,試合終了,準々決勝,,,,,1,32723
2,2025/09/03,-3,3,19:03,日産ス,横浜FM,1,4,柏,試合終了,準々決勝,,,,,1,32721
3,2025/09/03,-3,4,19:33,埼玉,浦和,1,1,川崎Ｆ,試合終了,準々決勝,,,,,1,32722
0,2025/09/07,-3,2,18:33,Ｅピース,広島,4,1,湘南,試合終了,準々決勝,,,,,2,32727
1,2025/09/07,-3,3,19:03,三協Ｆ柏,柏,1,0,横浜FM,試合終了,準々決勝,,,,,2,32725
2,2025/09/07,-3,4,19:03,Ｕ等々力,川崎Ｆ,3,2,浦和,試合終了,準々決勝,,,1,0,2,32726
3,2025/09/07,-3,1,19:03,ノエスタ,神戸,1,0,横浜FC,試合終了,準々決勝,,,,,2,32728
0,2025/10/08,-2,1,19:03,ニッパツ,横浜FC,0,2,広島,試合終了,準決勝,,,,,1,32878
1,2025/10/08,-2,2,19:03,Ｕ等々力,川崎Ｆ,3,1,柏,試合終了,準決勝,,,,,1,32877
0,2025/10/12,-2,1,15:03,Ｅピース,広島,2,1,横浜FC,試合終了,準決勝,,,,,2,32880
1,2025/10/12,-2,2,16:03,三協Ｆ柏,柏,4,1,川崎Ｆ,試合終了,準決勝,,,,,2,32879
0,2025/11/01,-1,1,13:10,国立,柏,1,3,広島,試合終了,決勝,,,,,,32886
