,match_date,section_no,start_time,stadium,home_team,away_team,status,matchNumber,home_goal,away_goal,extraTime,match_index_in_section,group
13,2023/04/16,3,11:00,カシマスタジアムサブグラウンド,鹿島アントラーズユース,三菱養和サッカークラブユース,試合終了,14,5,0,False,4,
14,2023/04/16,3,13:00,ヴェルディグラウンド,東京ヴェルディユース,浦和レッズユース,試合終了,15,0,2,False,5,
15,2023/04/22,4,11:00,矢板中央高校東泉グラウンド,矢板中央高校,帝京高校,試合終了,16,1,2,False,1,
16,2023/04/22,4,11:00,鹿島学園高校グラウンド,鹿島学園高校,ヴァンフォーレ甲府U-18,試合終了,17,2,1,False,2,
17,2023/04/22,4,13:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,鹿島アントラーズユース,試合終了,18,0,1,False,3,
18,2023/04/22,4,14:00,駒場スタジアム,浦和レッズユース,桐生第一高校,試合終了,19,6,0,False,4,
19,2023/04/22,4,16:30,（公財）三菱養和会　巣鴨スポーツセンターグラウンド,三菱養和サッカークラブユース,東京ヴェルディユース,試合終了,20,1,2,False,5,
20,2023/05/06,5,11:00,鹿島学園高校グラウンド,鹿島学園高校,矢板中央高校,試合終了,21,4,1,False,1,
21,2023/05/06,5,11:00,カシマスタジアム,鹿島アントラーズユース,桐生第一高校,試合終了,22,4,0,False,2,
22,2023/05/06,5,13:30,さいたま市大原サッカー場,浦和レッズユース,ヴァンフォーレ甲府U-18,試合終了,23,0,0,False,3,
23,2023/05/07,5,13:00,ヴェルディグラウンド,東京ヴェルディユース,高崎健康福祉大学高崎高校,試合終了,24,4,1,False,4,
24,2023/05/07,5,16:00,（公財）三菱養和会　調布グラウンド,三菱養和サッカークラブユース,帝京高校,試合終了,25,1,1,False,5,
25,2023/05/13,6,13:00,いこいの杜グラウンド,ヴァンフォーレ甲府U-18,矢板中央高校,試合終了,26,1,1,False,1,
26,2023/05/13,6,15:00,帝京科学大学千住総合グラウンド,帝京高校,浦和レッズユース,試合終了,27,2,0,False,2,
27,2023/05/14,6,11:00,カシマスタジアム,鹿島アントラーズユース,東京ヴェルディユース,試合終了,28,1,2,False,3,
28,2023/05/14,6,14:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,鹿島学園高校,試合終了,29,2,1,False,4,
29,2023/05/14,6,15:00,太田市運動公園陸上競技場,桐生第一高校,三菱養和サッカークラブユース,試合終了,30,2,1,False,5,
30,2023/05/20,7,11:00,矢板中央高校東泉グラウンド,矢板中央高校,高崎健康福祉大学高崎高校,試合終了,31,0,0,False,1,
31,2023/05/20,7,11:00,鹿島学園高校グラウンド,鹿島学園高校,浦和レッズユース,試合終了,32,0,1,False,2,
32,2023/05/20,7,15:00,帝京科学大学千住総合グラウンド,帝京高校,鹿島アントラーズユース,試合終了,33,0,2,False,3,
33,2023/05/21,7,13:00,太田市運動公園陸上競技場,桐生第一高校,東京ヴェルディユース,試合終了,34,3,5,False,4,
34,2023/05/21,7,13:00,いこいの杜グラウンド,ヴァンフォーレ甲府U-18,三菱養和サッカークラブユース,試合終了,35,2,1,False,5,
35,2023/06/24,8,11:00,カシマスタジアムサブグラウンド,鹿島アントラーズユース,ヴァンフォーレ甲府U-18,試合終了,36,4,2,False,1,
36,2023/06/24,8,16:00,太田市運動公園陸上競技場,桐生第一高校,高崎健康福祉大学高崎高校,試合終了,37,2,3,False,2,
37,2023/06/24,8,16:00,ヴェルディグラウンド,東京ヴェルディユース,帝京高校,試合終了,38,2,2,False,3,
38,2023/06/24,8,17:00,（公財）三菱養和会　調布グラウンド,三菱養和サッカークラブユース,鹿島学園高校,試合終了,39,2,2,False,4,
39,2023/06/24,8,16:00,埼玉スタジアム第２,浦和レッズユース,矢板中央高校,試合終了,40,3,3,False,5,
40,2023/07/01,9,10:00,鹿島学園高校グラウンド,鹿島学園高校,鹿島アントラーズユース,試合終了,41,2,4,False,1,
41,2023/07/01,9,16:00,帝京科学大学千住総合グラウンド,帝京高校,桐生第一高校,試合終了,42,4,0,False,2,
42,2023/07/02,9,10:00,矢板中央高校東泉グラウンド,矢板中央高校,三菱養和サッカークラブユース,試合終了,43,0,1,False,3,
43,2023/07/02,9,10:00,いこいの杜グラウンド,ヴァンフォーレ甲府U-18,東京ヴェルディユース,試合終了,44,1,4,False,4,
44,2023/07/02,9,16:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,浦和レッズユース,試合終了,45,0,1,False,5,
45,2023/09/02,10,10:00,いこいの杜グラウンド,ヴァンフォーレ甲府U-18,桐生第一高校,試合終了,46,1,4,False,1,
46,2023/09/02,10,11:00,矢板中央高校東泉グラウンド,矢板中央高校,鹿島アントラーズユース,試合終了,47,0,5,False,2,
47,2023/09/02,10,16:00,鹿島学園高校グラウンド,鹿島学園高校,東京ヴェルディユース,試合終了,48,1,3,False,3,
48,2023/09/03,10,11:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,帝京高校,試合終了,49,3,2,False,4,
49,2023/09/02,10,15:30,駒場スタジアム,浦和レッズユース,三菱養和サッカークラブユース,試合終了,50,0,1,False,5,
50,2023/09/09,11,11:00,カシマスタジアムサブグラウンド,鹿島アントラーズユース,浦和レッズユース,試合終了,51,2,2,False,1,
51,2023/09/09,11,16:00,太田市運動公園サッカー・ラグビー場,桐生第一高校,鹿島学園高校,試合終了,52,2,2,False,2,
52,2023/09/09,11,16:00,帝京科学大学千住総合グラウンド,帝京高校,ヴァンフォーレ甲府U-18,試合終了,53,2,1,False,3,
53,2023/09/10,11,16:00,ヴェルディグラウンド,東京ヴェルディユース,矢板中央高校,試合終了,54,0,1,False,4,
54,2023/09/10,11,17:00,（公財）三菱養和会　調布グラウンド,三菱養和サッカークラブユース,高崎健康福祉大学高崎高校,試合終了,55,2,2,False,5,
55,2023/09/16,12,11:00,鹿島学園高校グラウンド,鹿島学園高校,帝京高校,試合終了,56,2,2,False,1,
56,2023/09/16,12,14:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,ヴァンフォーレ甲府U-18,試合終了,57,4,1,False,2,
57,2023/09/16,12,15:00,太田市運動公園陸上競技場,桐生第一高校,矢板中央高校,試合終了,58,1,2,False,3,
58,2023/09/16,12,15:00,埼玉スタジアム第３,浦和レッズユース,東京ヴェルディユース,試合終了,59,2,1,False,4,
59,2023/09/17,12,16:00,（公財）三菱養和会　巣鴨スポーツセンターグラウンド,三菱養和サッカークラブユース,鹿島アントラーズユース,試合終了,60,1,4,False,5,
60,2023/09/23,13,13:00,いこいの杜グラウンド,ヴァンフォーレ甲府U-18,鹿島学園高校,,61,,,False,1,
61,2023/09/23,13,15:00,帝京科学大学千住総合グラウンド,帝京高校,矢板中央高校,,62,,,False,2,
62,2023/09/23,13,15:30,伊勢崎市・あずまサッカー場,桐生第一高校,浦和レッズユース,,63,,,False,3,
63,2023/09/23,13,16:00,ヴェルディグラウンド,東京ヴェルディユース,三菱養和サッカークラブユース,,64,,,False,4,
64,2023/09/23,13,11:00,カシマスタジアムサブグラウンド,鹿島アントラーズユース,高崎健康福祉大学高崎高校,,65,,,False,5,
65,2023/09/30,14,14:00,いこいの杜グラウンド,ヴァンフォーレ甲府U-18,浦和レッズユース,,66,,,False,1,
66,2023/09/30,14,16:30,帝京科学大学千住総合グラウンド,帝京高校,三菱養和サッカークラブユース,,67,,,False,2,
67,2023/10/01,14,11:00,矢板中央高校東泉グラウンド,矢板中央高校,鹿島学園高校,,68,,,False,3,
68,2023/10/01,14,13:00,太田市運動公園陸上競技場,桐生第一高校,鹿島アントラーズユース,,69,,,False,4,
69,2023/10/01,14,14:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,東京ヴェルディユース,,70,,,False,5,
70,2023/10/07,15,11:00,鹿島学園高校グラウンド,鹿島学園高校,高崎健康福祉大学高崎高校,,71,,,False,1,
71,2023/10/07,15,11:00,埼玉スタジアム第３,浦和レッズユース,帝京高校,,72,,,False,2,
72,2023/10/07,15,14:00,矢板中央高校東泉グラウンド,矢板中央高校,ヴァンフォーレ甲府U-18,,73,,,False,3,
73,2023/10/08,15,13:00,ヴェルディグラウンド,東京ヴェルディユース,鹿島アントラーズユース,,74,,,False,4,
74,2023/10/08,15,16:00,（公財）三菱養和会　巣鴨スポーツセンターグラウンド,三菱養和サッカークラブユース,桐生第一高校,,75,,,False,5,
75,2023/11/18,16,11:00,カシマスタジアムサブグラウンド,鹿島アントラーズユース,帝京高校,,76,,,False,1,
76,2023/11/18,16,16:00,（公財）三菱養和会　巣鴨スポーツセンターグラウンド,三菱養和サッカークラブユース,ヴァンフォーレ甲府U-18,,77,,,False,2,
77,2023/11/19,16,11:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,矢板中央高校,,78,,,False,3,
78,2023/11/19,16,13:00,ヴェルディグラウンド,東京ヴェルディユース,桐生第一高校,,79,,,False,4,
79,未定,16,未定,未定,浦和レッズユース,鹿島学園高校,,80,,,False,5,
80,2023/11/25,17,13:00,いこいの杜グラウンド,ヴァンフォーレ甲府U-18,鹿島アントラーズユース,,81,,,False,1,
81,2023/11/25,17,14:00,高崎健康福祉大学高崎高校サッカー場,高崎健康福祉大学高崎高校,桐生第一高校,,82,,,False,2,
82,2023/11/25,17,15:00,矢板中央高校東泉グラウンド,矢板中央高校,浦和レッズユース,,83,,,False,3,
83,2023/11/25,17,16:30,帝京科学大学千住総合グラウンド,帝京高校,東京ヴェルディユース,,84,,,False,4,
84,2023/11/25,17,17:00,鹿島学園高校グラウンド,鹿島学園高校,三菱養和サッカークラブユース,,85,,,False,5,
85,2023/12/03,18,13:30,太田市運動公園サッカー・ラグビー場,桐生第一高校,帝京高校,,86,,,False,1,
86,2023/12/03,18,13:30,ヴェルディグラウンド,東京ヴェルディユース,ヴァンフォーレ甲府U-18,,87,,,False,2,
87,2023/12/03,18,13:30,アントラーズアカデミーフィールド,鹿島アントラーズユース,鹿島学園高校,,88,,,False,3,
88,2023/12/03,18,13:30,（公財）三菱養和会　巣鴨スポーツセンターグラウンド,三菱養和サッカークラブユース,矢板中央高校,,89,,,False,4,
89,2023/12/03,18,13:30,埼玉スタジアム第２,浦和レッズユース,高崎健康福祉大学高崎高校,,90,,,False,5,
