,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2019/02/24,1,1,13:03,白波スタ,鹿児島,4,3,徳島,ＤＡＺＮ／鹿児島テレビ,7483
1,2019/02/24,1,2,14:03,Ｃスタ,岡山,0,1,水戸,ＤＡＺＮ,9256
2,2019/02/24,1,3,14:03,西京極,京都,0,0,新潟,ＤＡＺＮ／ＫＢＳ京都（録）,14069
3,2019/02/24,1,4,14:03,ＮＡＣＫ,大宮,0,0,甲府,ＤＡＺＮ／テレ玉,12090
4,2019/02/24,1,5,14:03,栃木グ,栃木,0,0,金沢,ＤＡＺＮ／とちぎテレビ（録）,5863
5,2019/02/24,1,6,14:03,長良川,岐阜,2,0,山形,ＤＡＺＮ／岐阜放送,8878
6,2019/02/24,1,7,14:03,トラスタ,長崎,1,0,横浜FC,ＤＡＺＮ,11924
7,2019/02/24,1,8,14:04,町田,町田,1,0,東京Ｖ,ＤＡＺＮ,8814
8,2019/02/24,1,9,16:03,タピスタ,琉球,3,1,福岡,ＤＡＺＮ,7385
9,2019/02/24,1,10,16:03,ニンスタ,愛媛,0,0,千葉,ＤＡＺＮ／南海放送（録）,6212
10,2019/02/24,1,11,16:03,みらスタ,山口,1,2,柏,ＤＡＺＮ,8440
0,2019/03/02,2,1,13:03,みらスタ,山口,2,5,甲府,ＤＡＺＮ／山口朝日放送,4001
1,2019/03/02,2,2,14:03,西京極,京都,2,1,鹿児島,ＤＡＺＮ,4923
2,2019/03/02,2,3,14:03,ＮＡＣＫ,大宮,3,4,琉球,ＤＡＺＮ,7867
3,2019/03/02,2,4,15:03,三協Ｆ柏,柏,1,0,町田,ＤＡＺＮ,10134
4,2019/03/02,2,5,15:12,博多陸,福岡,0,0,長崎,ＤＡＺＮ／ＮＨＫ福岡／ＮＨＫ長崎,12028
5,2019/03/03,2,6,14:03,フクアリ,千葉,1,4,新潟,ＤＡＺＮ,12441
6,2019/03/03,2,7,14:03,ニッパツ,横浜FC,0,2,山形,ＤＡＺＮ,3787
7,2019/03/03,2,8,14:03,Ｃスタ,岡山,2,1,金沢,ＤＡＺＮ,5298
8,2019/03/03,2,9,14:03,Ｋｓスタ,水戸,3,0,栃木,ＤＡＺＮ,5939
9,2019/03/03,2,10,14:03,鳴門大塚,徳島,1,0,岐阜,ＤＡＺＮ,7898
10,2019/03/03,2,11,15:03,ニンスタ,愛媛,1,0,東京Ｖ,ＤＡＺＮ／南海放送（録）,2540
0,2019/03/09,3,1,13:04,博多陸,福岡,0,1,京都,ＤＡＺＮ／テレビ西日本,6259
1,2019/03/09,3,2,14:03,味スタ,東京Ｖ,2,1,金沢,ＤＡＺＮ,5798
2,2019/03/09,3,3,14:03,白波スタ,鹿児島,0,1,甲府,ＤＡＺＮ／鹿児島放送,4315
3,2019/03/09,3,4,14:03,トラスタ,長崎,0,1,水戸,ＤＡＺＮ,6744
4,2019/03/09,3,5,14:04,デンカＳ,新潟,0,1,柏,ＤＡＺＮ,20486
5,2019/03/09,3,6,15:03,長良川,岐阜,2,1,岡山,ＤＡＺＮ,6525
6,2019/03/10,3,7,14:03,フクアリ,千葉,2,5,山口,ＤＡＺＮ,8203
7,2019/03/10,3,8,14:03,鳴門大塚,徳島,0,1,大宮,ＤＡＺＮ,3870
8,2019/03/10,3,9,14:03,栃木グ,栃木,0,1,横浜FC,ＤＡＺＮ,4829
9,2019/03/10,3,10,14:04,町田,町田,0,3,山形,ＤＡＺＮ,4172
10,2019/03/10,3,11,16:03,タピスタ,琉球,2,0,愛媛,ＤＡＺＮ,2428
0,2019/03/16,4,1,14:03,味スタ,東京Ｖ,2,3,栃木,ＤＡＺＮ,3245
1,2019/03/16,4,2,14:03,ニッパツ,横浜FC,1,2,新潟,ＤＡＺＮ,6222
2,2019/03/16,4,3,18:03,タピスタ,琉球,2,1,徳島,ＤＡＺＮ,3460
3,2019/03/17,4,4,14:03,Ｃスタ,岡山,2,1,福岡,ＤＡＺＮ／ＮＨＫ岡山,7677
4,2019/03/17,4,5,14:03,ＮＤスタ,山形,1,0,大宮,ＤＡＺＮ,10122
5,2019/03/17,4,6,14:03,長良川,岐阜,0,0,鹿児島,ＤＡＺＮ／岐阜放送（録）,4679
6,2019/03/17,4,7,14:03,西京極,京都,0,1,柏,ＤＡＺＮ／ＫＢＳ京都（録）,6143
7,2019/03/17,4,8,14:03,Ｋｓスタ,水戸,1,1,千葉,ＤＡＺＮ,5341
8,2019/03/17,4,9,14:03,中銀スタ,甲府,2,0,長崎,ＤＡＺＮ,15665
9,2019/03/17,4,10,14:04,石川西部,金沢,6,1,町田,ＤＡＺＮ,3709
10,2019/03/17,4,11,16:03,ニンスタ,愛媛,2,1,山口,ＤＡＺＮ／南海放送（録）,2798
0,2019/03/23,5,1,14:02,デンカＳ,新潟,0,1,福岡,ＤＡＺＮ／新潟総合テレビ,11740
1,2019/03/23,5,2,14:03,ニッパツ,横浜FC,2,0,岐阜,ＤＡＺＮ,3470
2,2019/03/23,5,3,14:03,ＮＡＣＫ,大宮,1,1,水戸,ＤＡＺＮ／テレ玉,8423
3,2019/03/23,5,4,14:04,中銀スタ,甲府,1,1,金沢,ＤＡＺＮ／山梨放送,7141
4,2019/03/23,5,5,15:03,三協Ｆ柏,柏,0,1,岡山,ＤＡＺＮ,7845
5,2019/03/23,5,6,17:03,ニンスタ,愛媛,0,1,長崎,ＤＡＺＮ／南海放送（録）,2622
6,2019/03/24,5,7,13:03,白波スタ,鹿児島,0,1,町田,ＤＡＺＮ,7192
7,2019/03/24,5,8,14:03,フクアリ,千葉,1,1,京都,ＤＡＺＮ,10309
8,2019/03/24,5,9,14:03,鳴門大塚,徳島,1,1,東京Ｖ,ＤＡＺＮ,4851
9,2019/03/24,5,10,14:03,ＮＤスタ,山形,1,1,琉球,ＤＡＺＮ,6411
10,2019/03/24,5,11,16:03,みらスタ,山口,0,1,栃木,ＤＡＺＮ,5002
0,2019/03/30,6,1,13:04,博多陸,福岡,0,1,千葉,ＤＡＺＮ,5789
1,2019/03/30,6,2,14:03,味スタ,東京Ｖ,2,0,柏,ＤＡＺＮ,5708
2,2019/03/30,6,3,14:03,Ｃスタ,岡山,1,1,甲府,ＤＡＺＮ,7298
3,2019/03/30,6,4,14:03,栃木グ,栃木,0,0,山形,ＤＡＺＮ,4152
4,2019/03/30,6,5,14:03,鳴門大塚,徳島,1,0,新潟,ＤＡＺＮ,4088
5,2019/03/30,6,6,14:03,トラスタ,長崎,0,1,大宮,ＤＡＺＮ／長崎国際テレビ,7925
6,2019/03/30,6,7,14:03,町田,町田,1,0,愛媛,ＤＡＺＮ,3317
7,2019/03/30,6,8,14:05,石川西部,金沢,1,0,横浜FC,ＤＡＺＮ,2543
8,2019/03/30,6,9,15:03,Ｋｓスタ,水戸,1,0,鹿児島,ＤＡＺＮ,3886
9,2019/03/30,6,10,15:03,長良川,岐阜,1,1,京都,ＤＡＺＮ／岐阜放送（録）,5508
10,2019/03/30,6,11,18:03,タピスタ,琉球,2,2,山口,ＤＡＺＮ,3789
0,2019/04/03,7,1,19:03,白波スタ,鹿児島,0,3,金沢,ＤＡＺＮ／南日本放送,4079
1,2019/04/03,7,2,19:03,西京極,京都,0,1,山形,ＤＡＺＮ,4525
2,2019/04/03,7,3,19:03,三協Ｆ柏,柏,3,0,長崎,ＤＡＺＮ,6415
3,2019/04/03,7,4,19:03,博多陸,福岡,2,1,栃木,ＤＡＺＮ,4085
4,2019/04/03,7,5,19:03,デンカＳ,新潟,1,0,町田,ＤＡＺＮ,8777
5,2019/04/03,7,6,19:03,ＮＡＣＫ,大宮,2,1,岡山,ＤＡＺＮ,8021
6,2019/04/03,7,7,19:03,フクアリ,千葉,1,0,琉球,ＤＡＺＮ,8313
7,2019/04/03,7,8,19:03,ニンスタ,愛媛,1,2,横浜FC,ＤＡＺＮ／あいテレビ／南海放送（録）,3116
