,match_date,section_no,start_time,stadium,home_team,away_team,status,match_number,round,home_goal,away_goal,home_pk_score,away_pk_score,match_index_in_section,group
37,2025/05/10,7,17:00,ｳﾞｪﾙﾃﾞｨG,東京ヴェルディユース,流通経済大学付属柏高校,試合終了,702,第7節,2,1,,,2,
38,2025/05/11,7,11:00,青森山田,青森山田高校,浦和レッズユース,試合終了,703,第7節,1,0,,,3,
39,2025/05/11,7,11:00,船橋法典,市立船橋高校,柏レイソルU-18,試合終了,704,第7節,0,3,,,4,
40,2025/05/11,7,15:30,前橋育英,前橋育英高校,川崎フロンターレU-18,試合終了,705,第7節,3,1,,,5,
41,2025/05/11,7,16:00,ＬＥＯＣ,横浜FCユース,FC東京U-18,試合終了,706,第7節,0,2,,,6,
42,2025/05/17,8,11:00,昌平,昌平高校,青森山田高校,試合終了,801,第8節,1,3,,,1,
43,2025/05/17,8,12:00,埼玉Ｓ3,浦和レッズユース,東京ヴェルディユース,試合終了,802,第8節,1,1,,,2,
44,2025/05/17,8,16:00,武蔵野苑,FC東京U-18,前橋育英高校,試合終了,803,第8節,4,4,,,3,
45,2025/05/18,8,11:00,流経柏Ｇ,流通経済大学付属柏高校,市立船橋高校,試合終了,804,第8節,3,0,,,4,
46,2025/05/18,8,16:00,ＬＥＯＣ,横浜FCユース,柏レイソルU-18,試合終了,805,第8節,0,2,,,5,
47,2025/05/18,8,14:00,川崎麻生,川崎フロンターレU-18,鹿島アントラーズユース,試合終了,806,第8節,1,6,,,6,
48,2025/05/24,9,14:00,昌平,昌平高校,前橋育英高校,試合終了,901,第9節,0,1,,,1,
49,2025/05/25,9,11:00,ZWP柏,柏レイソルU-18,FC東京U-18,試合終了,902,第9節,0,1,,,2,
50,2025/05/25,9,11:00,流経柏Ｇ,流通経済大学付属柏高校,青森山田高校,試合終了,903,第9節,2,1,,,3,
51,2025/06/15,9,11:00,船橋法典,市立船橋高校,東京ヴェルディユース,試合終了,904,第9節,1,2,,,4,
52,2025/06/15,9,14:00,浦和駒場,浦和レッズユース,鹿島アントラーズユース,試合終了,905,第9節,1,3,,,5,
53,2025/06/15,9,17:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,横浜FCユース,試合終了,906,第9節,1,2,,,6,
54,2025/06/22,10,10:00,前橋育英,前橋育英高校,浦和レッズユース,試合終了,1001,第10節,1,2,,,1,
55,2025/06/22,10,11:00,青森山田,青森山田高校,市立船橋高校,試合終了,1002,第10節,4,0,,,2,
56,2025/06/21,10,10:00,保土ヶ谷,横浜FCユース,昌平高校,試合終了,1003,第10節,1,0,,,3,
57,2025/06/21,10,16:00,カシマ,鹿島アントラーズユース,流通経済大学付属柏高校,試合終了,1004,第10節,3,2,,,4,
58,2025/06/21,10,17:00,ｳﾞｪﾙﾃﾞｨG,東京ヴェルディユース,柏レイソルU-18,試合終了,1005,第10節,3,1,,,5,
59,2025/06/21,10,17:00,武蔵野苑,FC東京U-18,川崎フロンターレU-18,試合終了,1006,第10節,2,2,,,6,
60,2025/06/28,11,16:00,鹿島Ｇ,鹿島アントラーズユース,FC東京U-18,試合終了,1101,第11節,3,2,,,1,
61,2025/06/28,11,17:00,ｳﾞｪﾙﾃﾞｨG,東京ヴェルディユース,昌平高校,試合終了,1102,第11節,5,1,,,2,
62,2025/06/29,11,10:00,前橋育英,前橋育英高校,横浜FCユース,試合終了,1103,第11節,1,0,,,3,
63,2025/06/29,11,11:00,青森山田,青森山田高校,川崎フロンターレU-18,試合終了,1104,第11節,3,1,,,4,
64,2025/06/29,11,11:00,船橋法典,市立船橋高校,浦和レッズユース,試合終了,1105,第11節,3,4,,,5,
65,2025/06/29,11,11:00,ZWP柏,柏レイソルU-18,流通経済大学付属柏高校,試合終了,1106,第11節,0,3,,,6,
66,2025/09/06,12,10:00,メルスタサブG,鹿島アントラーズユース,横浜FCユース,試合終了,1201,第12節,1,0,,,1,
67,2025/09/06,12,09:30,ZWP柏,柏レイソルU-18,前橋育英高校,試合終了,1202,第12節,1,2,,,2,
68,2025/09/06,12,17:00,ｳﾞｪﾙﾃﾞｨG,東京ヴェルディユース,川崎フロンターレU-18,試合終了,1203,第12節,3,3,,,3,
69,2025/09/07,12,09:30,柏の葉,流通経済大学付属柏高校,浦和レッズユース,試合終了,1204,第12節,1,1,,,4,
70,2025/09/07,12,11:00,青森山田,青森山田高校,FC東京U-18,試合終了,1205,第12節,2,3,,,5,
71,2025/09/07,12,11:00,船橋法典,市立船橋高校,昌平高校,試合終了,1206,第12節,1,2,,,6,
72,2025/09/13,13,16:00,昌平,昌平高校,流通経済大学付属柏高校,試合終了,1301,第13節,3,4,,,1,
73,2025/09/13,13,17:00,埼玉Ｓ4,浦和レッズユース,柏レイソルU-18,試合終了,1302,第13節,0,4,,,2,
74,2025/09/13,13,17:00,武蔵野苑,FC東京U-18,東京ヴェルディユース,試合終了,1303,第13節,1,0,,,3,
75,2025/09/14,13,17:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,市立船橋高校,試合終了,1304,第13節,2,1,,,4,
76,2025/09/15,13,09:30,前橋育英,前橋育英高校,鹿島アントラーズユース,試合終了,1305,第13節,1,3,,,5,
77,2025/09/15,13,11:00,ニッパツ,横浜FCユース,青森山田高校,試合終了,1306,第13節,1,1,,,6,
78,2025/09/20,14,15:00,埼玉Ｓ3,浦和レッズユース,昌平高校,試合終了,1401,第14節,4,0,,,1,
79,2025/09/20,14,16:00,流経柏Ｇ,流通経済大学付属柏高校,川崎フロンターレU-18,試合終了,1402,第14節,1,4,,,2,
80,2025/09/20,14,17:00,ｳﾞｪﾙﾃﾞｨG,東京ヴェルディユース,横浜FCユース,試合終了,1403,第14節,6,1,,,3,
81,2025/09/21,14,11:00,青森山田,青森山田高校,前橋育英高校,試合終了,1404,第14節,4,1,,,4,
82,2025/09/21,14,11:00,船橋法典,市立船橋高校,FC東京U-18,試合終了,1405,第14節,2,3,,,5,
83,2025/09/21,14,11:00,ZWP柏,柏レイソルU-18,鹿島アントラーズユース,試合終了,1406,第14節,0,0,,,6,
84,2025/09/27,15,16:00,武蔵野苑,FC東京U-18,昌平高校,試合終了,1501,第15節,1,2,,,1,
85,2025/09/28,15,09:30,前橋育英,前橋育英高校,流通経済大学付属柏高校,試合終了,1502,第15節,1,0,,,2,
86,2025/09/28,15,16:00,鹿島Ｇ,鹿島アントラーズユース,市立船橋高校,試合終了,1503,第15節,4,1,,,3,
87,2025/09/28,15,11:00,青森山田,青森山田高校,東京ヴェルディユース,試合終了,1504,第15節,2,1,,,4,
88,2025/09/28,15,16:00,ＬＥＯＣ,横浜FCユース,浦和レッズユース,試合終了,1505,第15節,1,0,,,5,
89,2025/09/28,15,17:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,柏レイソルU-18,試合終了,1506,第15節,3,3,,,6,
90,2025/10/04,16,11:00,昌平,昌平高校,横浜FCユース,試合終了,1601,第16節,1,2,,,1,
91,2025/10/04,16,11:00,埼玉Ｓ4,浦和レッズユース,前橋育英高校,試合終了,1602,第16節,2,2,,,2,
92,2025/10/05,16,11:00,船橋法典,市立船橋高校,青森山田高校,試合終了,1603,第16節,1,4,,,3,
93,2025/10/05,16,11:00,ZWP柏,柏レイソルU-18,東京ヴェルディユース,試合終了,1604,第16節,1,0,,,4,
94,2025/10/05,16,11:00,流経柏Ｇ,流通経済大学付属柏高校,鹿島アントラーズユース,試合終了,1605,第16節,0,2,,,5,
95,2025/10/05,16,17:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,FC東京U-18,試合終了,1606,第16節,3,3,,,6,
96,2025/10/11,17,14:00,昌平,昌平高校,鹿島アントラーズユース,試合終了,1701,第17節,2,2,,,1,
97,2025/10/11,17,14:00,埼玉Ｓ4,浦和レッズユース,青森山田高校,試合終了,1702,第17節,0,3,,,2,
98,2025/10/11,17,17:00,流経柏Ｇ,流通経済大学付属柏高校,東京ヴェルディユース,試合終了,1703,第17節,2,1,,,3,
99,2025/10/12,17,17:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,前橋育英高校,試合終了,1704,第17節,1,0,,,4,
100,2025/10/13,17,11:00,ZWP柏,柏レイソルU-18,市立船橋高校,試合終了,1705,第17節,2,0,,,5,
101,2025/10/13,17,11:00,武蔵野苑,FC東京U-18,横浜FCユース,試合終了,1706,第17節,1,2,,,6,
102,2025/10/18,18,17:00,ｳﾞｪﾙﾃﾞｨG,東京ヴェルディユース,市立船橋高校,試合終了,1801,第18節,2,1,,,1,
103,2025/10/19,18,11:00,青森山田,青森山田高校,流通経済大学付属柏高校,試合終了,1802,第18節,1,0,,,2,
104,2025/10/19,18,14:00,鹿島Ｇ,鹿島アントラーズユース,浦和レッズユース,試合終了,1803,第18節,2,0,,,3,
105,2025/10/19,18,11:00,前橋育英,前橋育英高校,昌平高校,試合終了,1804,第18節,2,1,,,4,
106,2025/10/19,18,12:00,ＬＥＯＣ,横浜FCユース,川崎フロンターレU-18,試合終了,1805,第18節,1,2,,,5,
107,2025/10/19,18,15:00,武蔵野苑,FC東京U-18,柏レイソルU-18,試合終了,1806,第18節,3,0,,,6,
108,2025/11/22,19,11:00,メルスタ,鹿島アントラーズユース,川崎フロンターレU-18,試合終了,1901,第19節,3,2,,,1,
109,2025/11/23,19,11:00,青森山田,青森山田高校,昌平高校,試合終了,1902,第19節,0,1,,,2,
110,2025/11/23,19,11:00,船橋法典,市立船橋高校,流通経済大学付属柏高校,試合終了,1903,第19節,1,1,,,3,
111,2025/11/23,19,11:00,ZWP柏,柏レイソルU-18,横浜FCユース,試合終了,1904,第19節,2,4,,,4,
112,2025/11/23,19,14:00,ｳﾞｪﾙﾃﾞｨG,東京ヴェルディユース,浦和レッズユース,試合終了,1905,第19節,1,2,,,5,
113,2025/11/24,19,11:00,ｱｰｽ群馬ｻ,前橋育英高校,FC東京U-18,試合終了,1906,第19節,2,1,,,6,
114,2025/11/29,20,12:00,ニッパツ,横浜FCユース,前橋育英高校,試合終了,2001,第20節,2,2,,,1,
115,2025/11/29,20,13:00,埼玉Ｓ4,浦和レッズユース,市立船橋高校,試合終了,2002,第20節,1,1,,,2,
116,2025/11/29,20,14:00,流経柏Ｇ,流通経済大学付属柏高校,柏レイソルU-18,試合終了,2003,第20節,0,2,,,3,
117,2025/11/30,20,11:00,武蔵野苑,FC東京U-18,鹿島アントラーズユース,試合終了,2004,第20節,3,0,,,4,
118,2025/11/30,20,11:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,青森山田高校,試合終了,2005,第20節,1,3,,,5,
119,2025/11/30,20,13:00,昌平,昌平高校,東京ヴェルディユース,試合終了,2006,第20節,2,2,,,6,
120,2025/12/06,21,11:00,鹿島Ｇ,鹿島アントラーズユース,青森山田高校,試合終了,2101,第21節,3,1,,,1,
121,2025/12/06,21,12:00,ニッパツ,横浜FCユース,市立船橋高校,試合終了,2102,第21節,3,1,,,2,
122,2025/12/06,21,14:00,昌平,昌平高校,柏レイソルU-18,試合終了,2103,第21節,2,0,,,3,
123,2025/12/07,21,10:00,前橋育英,前橋育英高校,東京ヴェルディユース,試合終了,2104,第21節,2,1,,,4,
124,2025/12/07,21,11:00,小平Ｇ,FC東京U-18,流通経済大学付属柏高校,試合終了,2105,第21節,2,2,,,5,
125,2025/12/07,21,14:00,Ｕ等々力,川崎フロンターレU-18,浦和レッズユース,試合終了,2106,第21節,5,2,,,6,
126,2025/12/14,22,13:00,昌平,昌平高校,川崎フロンターレU-18,試合終了,2201,第22節,1,2,,,1,
127,2025/12/14,22,13:00,大原,浦和レッズユース,FC東京U-18,試合終了,2202,第22節,0,1,,,2,
128,2025/12/14,22,13:00,船橋法典,市立船橋高校,前橋育英高校,試合終了,2203,第22節,1,2,,,3,
129,2025/12/14,22,13:00,三協Ｆ柏,柏レイソルU-18,青森山田高校,試合終了,2204,第22節,2,2,,,4,
130,2025/12/14,22,13:00,流経柏Ｇ,流通経済大学付属柏高校,横浜FCユース,試合終了,2205,第22節,3,1,,,5,
131,2025/12/14,22,13:00,味ｽﾀAGF,東京ヴェルディユース,鹿島アントラーズユース,試合終了,2206,第22節,2,4,,,6,
