,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2015/03/15,1,1,13:00,ギオンス,相模原,3,0,J-22,,3061
1,2015/03/15,1,2,13:00,沖縄県陸,琉球,0,1,YS横浜,,2646
2,2015/03/15,1,3,13:00,とうスタ,福島,0,2,藤枝,,1883
3,2015/03/15,1,4,13:05,富山,富山,1,0,秋田,,4542
4,2015/03/15,1,5,14:00,町田,町田,0,0,長野,,7803
5,2015/03/15,1,6,15:34,維新公園,山口,2,1,鳥取,山口朝日放送,7194
0,2015/03/21,2,1,13:00,維新公園,山口,8,0,J-22,,3348
1,2015/03/21,2,2,13:01,ニッパツ,YS横浜,0,1,町田,,1723
2,2015/03/22,2,3,13:00,とうスタ,福島,1,0,盛岡,,1150
3,2015/03/22,2,4,13:00,とりスタ,鳥取,2,1,富山,,2684
4,2015/03/22,2,5,13:02,藤枝サ,藤枝,0,0,琉球,,1413
5,2015/03/22,2,6,13:18,南長野,長野,1,2,相模原,スカパー！／スカパー！プレミアムサービス／信越放送,8681
0,2015/03/29,3,1,13:00,盛岡南,盛岡,0,0,富山,,1938
1,2015/03/29,3,2,13:00,ギオンス,相模原,0,2,鳥取,,2021
2,2015/03/29,3,3,13:00,藤枝サ,藤枝,0,1,長野,,1039
3,2015/03/29,3,4,13:00,沖縄県陸,琉球,2,1,J-22,,1453
4,2015/03/29,3,5,13:02,ニッパツ,YS横浜,0,1,福島,,803
5,2015/03/29,3,6,14:00,町田,町田,0,1,秋田,,2853
0,2015/04/05,4,1,13:00,ギオンス,相模原,1,1,盛岡,,1660
1,2015/04/05,4,2,13:00,とりスタ,鳥取,2,0,J-22,,1191
2,2015/04/05,4,3,13:00,維新公園,山口,3,0,藤枝,,1697
3,2015/04/05,4,4,13:02,南長野,長野,2,1,琉球,長野放送,3849
4,2015/04/05,4,5,13:04,富山,富山,1,2,町田,,2552
5,2015/04/05,4,6,13:05,Ａ‐スタ,秋田,0,1,YS横浜,秋田テレビ,2757
0,2015/04/12,5,1,13:00,ニッパツ,YS横浜,0,2,長野,,1117
1,2015/04/12,5,2,13:00,藤枝サ,藤枝,0,2,相模原,,1015
2,2015/04/12,5,3,13:00,盛岡南,盛岡,1,2,J-22,,1417
3,2015/04/12,5,4,13:00,Ａ‐スタ,秋田,1,2,山口,,1975
4,2015/04/12,5,5,13:00,沖縄県陸,琉球,1,1,福島,,974
5,2015/04/12,5,6,14:00,町田,町田,2,0,鳥取,,2843
0,2015/04/18,6,1,13:00,とうスタ,福島,1,1,秋田,,913
1,2015/04/19,6,2,13:00,藤枝サ,藤枝,1,1,J-22,,723
2,2015/04/19,6,3,13:00,ギオンス,相模原,2,1,町田,,4862
3,2015/04/19,6,4,13:00,盛岡南,盛岡,2,2,YS横浜,,1105
4,2015/04/19,6,5,13:00,維新公園,山口,1,0,富山,,2319
5,2015/04/19,6,6,13:00,とりスタ,鳥取,1,0,琉球,,1248
0,2015/04/26,7,1,13:00,とりスタ,鳥取,1,2,福島,,1511
1,2015/04/26,7,2,13:00,Ａ‐スタ,秋田,3,0,相模原,,1539
2,2015/04/26,7,3,13:00,沖縄県陸,琉球,3,1,盛岡,,856
3,2015/04/26,7,4,13:04,富山,富山,1,0,藤枝,,2812
4,2015/04/26,7,5,14:00,町田,町田,6,0,J-22,,3511
5,2015/04/26,7,6,14:02,南長野,長野,2,1,山口,長野朝日放送,5062
0,2015/04/29,8,1,13:00,ニッパツ,YS横浜,0,0,J-22,,1162
1,2015/04/29,8,2,13:00,盛岡南,盛岡,0,0,町田,,1277
2,2015/04/29,8,3,13:00,藤枝サ,藤枝,0,2,秋田,,812
3,2015/04/29,8,4,13:00,維新公園,山口,4,3,琉球,,3108
4,2015/04/29,8,5,13:04,富山,富山,0,1,相模原,,3817
5,2015/04/29,8,6,13:05,とうスタ,福島,1,2,長野,ＮＨＫ福島／ＮＨＫ長野,1517
0,2015/05/03,9,1,13:00,ギオンス,相模原,2,0,福島,,2531
1,2015/05/03,9,2,13:00,ニッパツ,YS横浜,0,1,山口,,1153
2,2015/05/03,9,3,13:00,Ａ‐スタ,秋田,1,0,盛岡,,1731
3,2015/05/03,9,4,13:00,とりスタ,鳥取,2,0,藤枝,,1552
4,2015/05/03,9,5,13:33,南長野,長野,0,1,富山,テレビ信州,6372
5,2015/05/03,9,6,14:00,町田,町田,1,0,琉球,,3121
0,2015/05/06,10,1,13:00,盛岡南,盛岡,0,1,鳥取,,1272
1,2015/05/06,10,2,13:00,沖縄県陸,琉球,2,0,秋田,,1028
2,2015/05/06,10,3,13:00,維新公園,山口,2,0,相模原,,5212
3,2015/05/06,10,4,13:04,富山,富山,2,0,YS横浜,,3146
4,2015/05/06,10,5,16:00,町田,町田,1,1,福島,,2802
5,2015/05/06,10,6,18:00,南長野,長野,2,0,J-22,,3932
0,2015/05/10,11,1,13:00,ギオンス,相模原,0,1,琉球,,3205
1,2015/05/10,11,2,13:00,Ａ‐スタ,秋田,1,2,鳥取,,2815
2,2015/05/10,11,3,13:00,三ツ沢陸,YS横浜,0,1,藤枝,,705
3,2015/05/10,11,4,13:00,盛岡南,盛岡,0,2,長野,,1329
4,2015/05/10,11,5,13:00,とうスタ,福島,3,4,山口,,1398
5,2015/05/10,11,6,13:04,富山,富山,2,1,J-22,,3102
0,2015/05/17,12,1,13:00,藤枝サ,藤枝,1,1,町田,,1516
1,2015/05/17,12,2,13:00,とうスタ,福島,1,4,J-22,,820
2,2015/05/17,12,3,13:00,沖縄県陸,琉球,0,0,富山,,869
3,2015/05/17,12,4,13:00,維新公園,山口,4,0,盛岡,,4021
4,2015/05/17,12,5,13:00,とりスタ,鳥取,1,1,YS横浜,,1651
5,2015/05/17,12,6,18:00,南長野,長野,1,0,秋田,,3769
0,2015/05/24,13,1,13:00,Ａ‐スタ,秋田,1,0,J-22,,1506
1,2015/05/24,13,2,13:00,ニッパツ,YS横浜,0,4,相模原,,1047
2,2015/05/24,13,3,13:03,とりスタ,鳥取,0,1,長野,スカパー！／スカパー！プレミアムサービス,1530
3,2015/05/24,13,4,13:05,富山,富山,1,2,福島,ＮＨＫ富山／ＮＨＫ福島,3344
4,2015/05/24,13,5,14:00,盛岡南,盛岡,2,0,藤枝,岩手朝日テレビ,1130
5,2015/05/24,13,6,16:00,町田,町田,1,0,山口,,3132
0,2015/05/31,14,1,13:00,下関,山口,3,0,J-22,,2153
1,2015/05/31,14,2,13:00,ギオンス,相模原,2,1,鳥取,,2582
2,2015/05/31,14,3,13:00,Ａ‐スタ,秋田,0,1,町田,,1021
3,2015/05/31,14,4,13:00,ニッパツ,YS横浜,0,1,福島,,871
4,2015/05/31,14,5,13:03,盛岡南,盛岡,2,1,琉球,ＮＨＫ盛岡／ＮＨＫ沖縄,1004
5,2015/05/31,14,6,18:00,南長野,長野,1,0,富山,,4508
0,2015/06/07,15,1,13:00,とりスタ,鳥取,1,1,J-22,,1096
1,2015/06/07,15,2,13:00,ギオンス,相模原,1,1,琉球,,2049
2,2015/06/07,15,3,13:04,とうスタ,福島,1,1,盛岡,福島テレビ,1599
3,2015/06/07,15,4,13:04,富山,富山,1,1,YS横浜,,2876
4,2015/06/07,15,5,13:05,藤枝サ,藤枝,0,4,山口,,833
5,2015/06/07,15,6,16:00,町田,町田,2,0,長野,,3568
0,2015/06/14,16,1,13:00,沖縄県陸,琉球,2,1,J-22,,701
1,2015/06/14,16,2,13:00,盛岡南,盛岡,2,3,相模原,テレビ岩手,3025
2,2015/06/14,16,3,13:00,Ａ‐スタ,秋田,2,3,福島,,1561
3,2015/06/14,16,4,13:00,ニッパツ,YS横浜,1,2,藤枝,,597
4,2015/06/14,16,5,13:00,下関,山口,1,2,町田,,2639
5,2015/06/14,16,6,18:15,南長野,長野,2,0,鳥取,,4157
0,2015/06/20,17,1,18:00,維新公園,山口,6,1,YS横浜,,3722
1,2015/06/21,17,2,13:00,ギオンス,相模原,3,1,秋田,,1723
2,2015/06/21,17,3,15:00,藤枝サ,藤枝,0,1,琉球,,618
3,2015/06/21,17,4,15:00,ＢＭＷス,福島,1,1,町田,,1507
4,2015/06/21,17,5,17:04,富山,富山,0,0,J-22,,2375
5,2015/06/21,17,6,18:00,南長野,長野,0,1,盛岡,,4882
0,2015/06/28,18,1,13:00,ギオンス,相模原,5,0,藤枝,,4105
1,2015/06/28,18,2,13:00,秋田陸,秋田,1,2,長野,,1490
2,2015/06/28,18,3,15:00,とうスタ,福島,1,1,J-22,,692
3,2015/06/28,18,4,17:04,富山,富山,2,5,山口,,1958
4,2015/06/28,18,5,18:00,町田,町田,2,1,YS横浜,,2536
5,2015/06/28,18,6,18:00,沖縄県陸,琉球,2,1,鳥取,,8993
0,2015/07/05,19,1,15:00,盛岡南,盛岡,5,0,J-22,,1053
