,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team
74,2021-05-09,13,4,13:03,日産ス,神戸,0,2,横浜FM
75,2021-05-09,13,5,14:03,アイスタ,横浜FC,1,1,清水
76,2021-05-09,13,6,14:03,ベススタ,柏,0,1,福岡
77,2021-05-09,13,7,15:03,レモンＳ,大分,0,2,湘南
78,2021-05-09,13,8,15:03,鳴門大塚,札幌,2,1,徳島
79,2021-05-09,13,9,16:03,埼玉,仙台,0,2,浦和
80,2021-05-15,14,1,14:03,ユアスタ,福岡,1,0,仙台
81,2021-05-16,14,10,17:03,パナスタ,浦和,3,0,Ｇ大阪
82,2021-05-15,14,2,14:03,アイスタ,名古屋,3,0,清水
83,2021-05-15,14,3,15:03,カシマ,横浜FM,3,5,鹿島
84,2021-05-15,14,4,16:03,三協Ｆ柏,FC東京,4,0,柏
85,2021-05-15,14,5,16:04,Ｅスタ,徳島,1,0,広島
86,2021-05-15,14,6,16:03,昭和電ド,鳥栖,1,1,大分
87,2021-05-15,14,7,16:01,ノエスタ,Ｃ大阪,1,1,神戸
88,2021-05-15,14,8,17:03,ニッパツ,湘南,0,2,横浜FC
89,2021-05-16,14,9,15:03,等々力,札幌,0,2,川崎Ｆ
90,2021-05-22,15,1,14:00,札幌ド,清水,0,2,札幌
91,2021-05-23,15,10,15:03,ヤンマー,広島,2,1,Ｃ大阪
92,2021-05-22,15,2,14:03,ユアスタ,大分,1,2,仙台
93,2021-05-22,15,3,14:03,駅スタ,鹿島,1,2,鳥栖
94,2021-05-22,15,4,15:03,等々力,横浜FC,1,3,川崎Ｆ
95,2021-05-22,15,5,16:04,埼玉,神戸,0,2,浦和
96,2021-05-22,15,6,17:03,日産ス,柏,1,1,横浜FM
97,2021-05-22,15,7,17:03,ベススタ,湘南,1,2,福岡
98,2021-05-22,15,8,18:03,鳴門大塚,名古屋,0,0,徳島
99,2021-05-22,15,9,19:01,味スタ,Ｇ大阪,0,1,FC東京
100,2021-05-26,16,1,19:05,札幌ド,鳥栖,0,0,札幌
101,2021-05-27,16,10,19:03,パナスタ,徳島,1,2,Ｇ大阪
102,2021-05-26,16,2,19:03,カシマ,Ｃ大阪,0,1,鹿島
103,2021-05-26,16,3,19:03,三協Ｆ柏,神戸,2,1,柏
104,2021-05-26,16,4,19:03,ニッパツ,福岡,1,1,横浜FC
105,2021-05-26,16,5,19:01,Ｅスタ,浦和,2,2,広島
106,2021-05-26,16,6,19:03,レモンＳ,川崎Ｆ,1,1,湘南
107,2021-05-26,16,7,19:03,アイスタ,FC東京,0,3,清水
108,2021-05-26,16,8,19:03,昭和電ド,横浜FM,1,0,大分
109,2021-05-26,16,9,19:03,豊田ス,仙台,1,0,名古屋
110,2021-05-29,17,1,19:03,三協Ｆ柏,札幌,2,1,柏
111,2021-05-30,17,10,19:01,等々力,鹿島,1,2,川崎Ｆ
112,2021-05-30,17,2,13:03,日産ス,清水,1,2,横浜FM
113,2021-05-30,17,3,14:03,味スタ,広島,0,0,FC東京
114,2021-05-30,17,4,14:03,ノエスタ,鳥栖,1,1,神戸
115,2021-05-30,17,5,15:03,ユアスタ,Ｃ大阪,1,1,仙台
116,2021-05-30,17,6,15:04,鳴門大塚,湘南,1,1,徳島
117,2021-05-30,17,7,15:03,昭和電ド,福岡,1,2,大分
118,2021-05-30,17,8,17:03,パナスタ,横浜FC,0,2,Ｇ大阪
119,2021-05-30,17,9,18:04,埼玉,名古屋,0,0,浦和
120,2021-04-14,19,1,19:03,等々力,福岡,1,3,川崎Ｆ
121,,19,10,未定,未定,Ｃ大阪,,,札幌
122,2021-04-14,19,2,19:33,豊田ス,広島,0,1,名古屋
123,2021-06-02,19,3,19:03,レモンＳ,Ｇ大阪,0,0,湘南
124,2021-06-23,19,4,18:03,ノエスタ,横浜FC,0,5,神戸
125,2021-06-23,19,5,19:03,ユアスタ,清水,3,2,仙台
126,2021-06-23,19,6,19:03,三協Ｆ柏,浦和,2,0,柏
127,2021-06-23,19,7,19:01,ニッパツ,鳥栖,0,2,横浜FM
128,2021-06-23,19,8,19:03,鳴門大塚,FC東京,1,0,徳島
129,2021-06-23,19,9,19:03,昭和電ド,鹿島,0,0,大分
130,2021-03-06,2,1,14:04,ユアスタ,川崎Ｆ,5,1,仙台
131,2021-07-24,2,10,19:00,パナスタ,鹿島,,,Ｇ大阪
132,2021-03-06,2,2,14:03,味スタ,Ｃ大阪,2,3,FC東京
133,2021-03-06,2,3,14:03,アイスタ,福岡,2,2,清水
134,2021-03-06,2,4,14:03,鳴門大塚,神戸,1,1,徳島
135,2021-03-06,2,5,15:03,ニッパツ,大分,2,1,横浜FC
136,2021-03-06,2,6,15:03,駅スタ,浦和,0,2,鳥栖
137,2021-03-06,2,7,16:03,三協Ｆ柏,湘南,1,2,柏
138,2021-03-06,2,8,16:03,豊田ス,札幌,0,1,名古屋
139,2021-03-07,2,9,13:03,日産ス,広島,3,3,横浜FM
140,2021-04-29,22,1,15:03,豊田ス,川崎Ｆ,4,0,名古屋
141,2021-07-24,22,10,19:00,駅スタ,Ｃ大阪,,,鳥栖
142,2021-07-10,22,2,18:03,ニッパツ,福岡,0,2,横浜FM
143,2021-07-10,22,3,19:03,ユアスタ,札幌,1,1,仙台
144,2021-07-10,22,4,19:03,昭和電ド,浦和,0,1,大分
145,2021-07-11,22,5,18:03,Ｅスタ,横浜FC,1,0,広島
146,2021-07-11,22,6,18:03,鳴門大塚,清水,2,2,徳島
147,2021-07-11,22,7,19:03,三協Ｆ柏,鹿島,1,2,柏
148,2021-07-11,22,8,19:01,レモンＳ,FC東京,1,0,湘南
149,2021-07-21,22,9,19:00,パナスタ,神戸,,,Ｇ大阪
150,2021-08-09,23,1,15:00,札幌ド,浦和,,,札幌
151,2021-08-09,23,10,19:00,昭和電ド,川崎Ｆ,,,大分
152,2021-08-09,23,2,18:00,ニッパツ,名古屋,,,横浜FC
153,2021-08-09,23,3,18:00,アイスタ,横浜FM,,,清水
154,2021-08-09,23,4,18:00,ノエスタ,柏,,,神戸
155,2021-08-09,23,5,19:00,レモンＳ,鹿島,,,湘南
156,2021-08-09,23,6,19:00,ヨドコウ,仙台,,,Ｃ大阪
157,2021-08-09,23,7,19:00,鳴門大塚,Ｇ大阪,,,徳島
158,2021-08-09,23,8,19:00,ベススタ,広島,,,福岡
159,2021-08-09,23,9,19:00,駅スタ,FC東京,,,鳥栖
160,2021-08-13,24,1,19:00,アイスタ,Ｇ大阪,,,清水
161,2021-08-15,24,10,19:00,ベススタ,Ｃ大阪,,,福岡
162,2021-08-14,24,2,14:00,札幌ド,FC東京,,,札幌
163,2021-08-14,24,3,19:00,ユアスタ,横浜FC,,,仙台
164,2021-08-14,24,4,19:00,浦和駒場,鳥栖,,,浦和
165,2021-08-14,24,5,19:00,三協Ｆ柏,川崎Ｆ,,,柏
166,2021-08-14,24,6,19:00,Ｅスタ,神戸,,,広島
167,2021-08-15,24,7,18:00,ニッパツ,大分,,,横浜FM
168,2021-08-15,24,8,18:00,豊田ス,湘南,,,名古屋
169,2021-08-15,24,9,18:30,カシマ,徳島,,,鹿島
170,2021-08-21,25,1,18:00,ニッパツ,仙台,,,横浜FM
171,2021-08-22,25,10,18:00,豊田ス,福岡,,,名古屋
172,2021-08-21,25,2,18:00,ノエスタ,鹿島,,,神戸
173,2021-08-21,25,3,19:00,三協Ｆ柏,鳥栖,,,柏
174,2021-08-21,25,4,19:00,レモンＳ,清水,,,湘南
175,2021-08-21,25,5,19:00,パナスタ,FC東京,,,Ｇ大阪
176,2021-08-21,25,6,19:00,Ｅスタ,川崎Ｆ,,,広島
177,2021-08-21,25,7,19:00,鳴門大塚,浦和,,,徳島
178,2021-08-21,25,8,19:00,昭和電ド,札幌,,,大分
179,2021-08-21,25,9,19:30,ヨドコウ,横浜FC,,,Ｃ大阪
180,2021-08-25,26,1,19:00,札幌厚別,名古屋,,,札幌
181,2021-08-25,26,10,19:30,ヨドコウ,湘南,,,Ｃ大阪
182,2021-08-25,26,2,19:00,ユアスタ,FC東京,,,仙台
183,2021-08-25,26,3,19:00,浦和駒場,広島,,,浦和
184,2021-08-25,26,4,19:00,ニッパツ,Ｇ大阪,,,横浜FC
185,2021-08-25,26,5,19:00,アイスタ,鹿島,,,清水
186,2021-08-25,26,6,19:00,ベススタ,川崎Ｆ,,,福岡
187,2021-08-25,26,7,19:00,駅スタ,横浜FM,,,鳥栖
188,2021-08-25,26,8,19:00,昭和電ド,神戸,,,大分
189,2021-08-25,26,9,19:00,鳴門大塚,柏,,,徳島
190,2021-08-28,27,1,14:00,札幌ド,川崎Ｆ,,,札幌
191,2021-08-29,27,10,19:00,ベススタ,徳島,,,福岡
192,2021-08-28,27,2,18:00,ノエスタ,FC東京,,,神戸
193,2021-08-28,27,3,19:00,日産ス,鹿島,,,横浜FM
194,2021-08-28,27,4,19:00,Ｅスタ,大分,,,広島
195,2021-08-28,27,5,19:00,パナスタ,Ｃ大阪,,,Ｇ大阪
196,2021-08-29,27,6,18:00,豊田ス,清水,,,名古屋
197,2021-08-29,27,7,19:00,三協Ｆ柏,横浜FC,,,柏
198,2021-08-29,27,8,19:00,レモンＳ,浦和,,,湘南
199,2021-08-29,27,9,19:00,ユアスタ,鳥栖,,,仙台
200,2021-09-10,28,1,未定,ニッパツ,浦和,,,横浜FC
201,2021-09-12,28,10,未定,味スタ,柏,,,FC東京
202,2021-09-11,28,2,未定,カシマ,福岡,,,鹿島
203,2021-09-11,28,3,未定,等々力,神戸,,,川崎Ｆ
204,2021-09-11,28,4,未定,豊田ス,徳島,,,名古屋
205,2021-09-11,28,5,未定,パナスタ,仙台,,,Ｇ大阪
206,2021-09-11,28,6,未定,ヨドコウ,札幌,,,Ｃ大阪
207,2021-09-11,28,7,未定,Ｅスタ,横浜FM,,,広島
208,2021-09-11,28,8,未定,駅スタ,清水,,,鳥栖
209,2021-09-11,28,9,未定,昭和電ド,湘南,,,大分
210,2021-09-17,29,1,未定,駅スタ,大分,,,鳥栖
211,2021-09-18,29,10,未定,鳴門大塚,川崎Ｆ,,,徳島
212,2021-09-18,29,2,未定,カシマ,Ｇ大阪,,,鹿島
213,2021-09-18,29,3,未定,埼玉,Ｃ大阪,,,浦和
214,2021-09-18,29,4,未定,三協Ｆ柏,広島,,,柏
215,2021-09-18,29,5,未定,味スタ,横浜FC,,,FC東京
216,2021-09-18,29,6,未定,豊田ス,横浜FM,,,名古屋
217,2021-09-18,29,7,未定,レモンＳ,福岡,,,湘南
218,2021-09-18,29,8,未定,アイスタ,仙台,,,清水
219,2021-09-18,29,9,未定,ノエスタ,札幌,,,神戸
220,2021-03-10,3,1,18:03,ベススタ,横浜FM,3,1,福岡
221,2021-07-27,3,10,19:00,パナスタ,大分,,,Ｇ大阪
222,2021-03-10,3,2,18:01,三協Ｆ柏,名古屋,1,0,柏
223,2021-03-10,3,3,18:03,味スタ,神戸,3,2,FC東京
224,2021-03-10,3,4,18:03,埼玉,横浜FC,0,2,浦和
225,2021-03-10,3,5,19:03,カシマ,湘南,1,3,鹿島
226,2021-03-10,3,6,19:03,等々力,徳島,0,2,川崎Ｆ
227,2021-03-10,3,7,19:03,ヤンマー,清水,1,2,Ｃ大阪
228,2021-03-10,3,8,19:03,Ｅスタ,札幌,1,2,広島
229,2021-03-10,3,9,19:04,駅スタ,仙台,0,5,鳥栖
230,2021-09-24,30,1,未定,アイスタ,神戸,,,清水
231,,30,10,未定,未定,大分,,,名古屋
232,2021-09-25,30,2,未定,札幌ド,広島,,,札幌
233,2021-09-25,30,3,未定,ユアスタ,徳島,,,仙台
234,2021-09-25,30,4,未定,味スタ,浦和,,,FC東京
235,2021-09-25,30,5,未定,等々力,湘南,,,川崎Ｆ
236,2021-09-25,30,6,未定,ニッパツ,横浜FM,,,横浜FC
237,2021-09-25,30,7,未定,パナスタ,柏,,,Ｇ大阪
238,2021-09-25,30,8,未定,ヨドコウ,鹿島,,,Ｃ大阪
239,2021-09-25,30,9,未定,ベススタ,鳥栖,,,福岡
240,2021-10-01,31,1,未定,レモンＳ,横浜FM,,,湘南
241,2021-10-02,31,10,未定,昭和電ド,Ｃ大阪,,,大分
242,2021-10-02,31,2,未定,カシマ,横浜FC,,,鹿島
243,2021-10-02,31,3,未定,三協Ｆ柏,仙台,,,柏
244,2021-10-02,31,4,未定,等々力,FC東京,,,川崎Ｆ
245,2021-10-02,31,5,未定,パナスタ,札幌,,,Ｇ大阪
246,2021-10-02,31,6,未定,ノエスタ,浦和,,,神戸
247,2021-10-02,31,7,未定,Ｅスタ,名古屋,,,広島
248,2021-10-02,31,8,未定,鳴門大塚,鳥栖,,,徳島
249,2021-10-02,31,9,未定,ベススタ,清水,,,福岡
250,2021-10-16,32,1,未定,カシマ,川崎Ｆ,,,鹿島
251,2021-10-16,32,10,未定,昭和電ド,仙台,,,大分
252,2021-10-16,32,2,未定,埼玉,Ｇ大阪,,,浦和
253,2021-10-16,32,3,未定,味スタ,名古屋,,,FC東京
254,2021-10-16,32,4,未定,日産ス,札幌,,,横浜FM
255,2021-10-16,32,5,未定,ニッパツ,徳島,,,横浜FC
256,2021-10-16,32,6,未定,未定,柏,,,清水
257,2021-10-16,32,7,未定,ノエスタ,福岡,,,神戸
258,2021-10-16,32,8,未定,Ｅスタ,Ｃ大阪,,,広島
259,2021-10-16,32,9,未定,駅スタ,湘南,,,鳥栖
260,2021-10-22,33,1,未定,埼玉,柏,,,浦和
261,2021-10-23,33,10,未定,鳴門大塚,大分,,,徳島
262,2021-10-23,33,2,未定,未定,福岡,,,札幌
263,2021-10-23,33,3,未定,ユアスタ,広島,,,仙台
264,2021-10-23,33,4,未定,味スタ,鹿島,,,FC東京
265,2021-10-23,33,5,未定,等々力,清水,,,川崎Ｆ
266,2021-10-23,33,6,未定,レモンＳ,横浜FC,,,湘南
267,2021-10-23,33,7,未定,豊田ス,神戸,,,名古屋
268,2021-10-23,33,8,未定,パナスタ,鳥栖,,,Ｇ大阪
269,2021-10-23,33,9,未定,ヨドコウ,横浜FM,,,Ｃ大阪
270,2021-11-03,34,1,未定,未定,湘南,,,札幌
271,2021-11-03,34,10,未定,ベススタ,大分,,,福岡
272,2021-11-03,34,2,未定,味スタ,清水,,,FC東京
273,2021-11-03,34,3,未定,等々力,浦和,,,川崎Ｆ
274,2021-11-03,34,4,未定,日産ス,Ｇ大阪,,,横浜FM
275,2021-11-03,34,5,未定,ニッパツ,鳥栖,,,横浜FC
276,2021-11-03,34,6,未定,豊田ス,柏,,,名古屋
277,2021-11-03,34,7,未定,ノエスタ,仙台,,,神戸
278,2021-11-03,34,8,未定,Ｅスタ,鹿島,,,広島
279,2021-11-03,34,9,未定,鳴門大塚,Ｃ大阪,,,徳島
280,2021-11-06,35,1,未定,ユアスタ,名古屋,,,仙台
281,2021-11-06,35,10,未定,昭和電ド,Ｇ大阪,,,大分
282,2021-11-06,35,2,未定,カシマ,浦和,,,鹿島
283,2021-11-06,35,3,未定,三協Ｆ柏,Ｃ大阪,,,柏
284,2021-11-06,35,4,未定,日産ス,FC東京,,,横浜FM
285,2021-11-06,35,5,未定,レモンＳ,広島,,,湘南
286,2021-11-06,35,6,未定,アイスタ,札幌,,,清水
287,2021-11-06,35,7,未定,ノエスタ,徳島,,,神戸
288,2021-11-06,35,8,未定,ベススタ,横浜FC,,,福岡
289,2021-11-06,35,9,未定,駅スタ,川崎Ｆ,,,鳥栖
290,2021-11-20,36,1,未定,ユアスタ,湘南,,,仙台
291,2021-11-20,36,10,未定,駅スタ,札幌,,,鳥栖
292,2021-11-20,36,2,未定,カシマ,大分,,,鹿島
293,2021-11-20,36,3,未定,埼玉,横浜FM,,,浦和
294,2021-11-20,36,4,未定,三協Ｆ柏,福岡,,,柏
295,2021-11-20,36,5,未定,味スタ,徳島,,,FC東京
296,2021-11-20,36,6,未定,ニッパツ,神戸,,,横浜FC
297,2021-11-20,36,7,未定,アイスタ,広島,,,清水
298,2021-11-20,36,8,未定,パナスタ,名古屋,,,Ｇ大阪
299,2021-11-20,36,9,未定,ヨドコウ,川崎Ｆ,,,Ｃ大阪
300,2021-11-27,37,1,未定,札幌ド,柏,,,札幌
301,2021-11-27,37,10,未定,昭和電ド,横浜FC,,,大分
302,2021-11-27,37,2,未定,カシマ,鳥栖,,,鹿島
303,2021-11-27,37,3,未定,埼玉,清水,,,浦和
304,2021-11-27,37,4,未定,等々力,Ｇ大阪,,,川崎Ｆ
305,2021-11-27,37,5,未定,レモンＳ,徳島,,,湘南
306,2021-11-27,37,6,未定,ヨドコウ,名古屋,,,Ｃ大阪
307,2021-11-27,37,7,未定,ノエスタ,横浜FM,,,神戸
308,2021-11-27,37,8,未定,Ｅスタ,FC東京,,,広島
309,2021-11-27,37,9,未定,ベススタ,仙台,,,福岡
310,2021-12-04,38,1,未定,ユアスタ,鹿島,,,仙台
311,2021-12-04,38,10,未定,駅スタ,神戸,,,鳥栖
312,2021-12-04,38,2,未定,三協Ｆ柏,大分,,,柏
313,2021-12-04,38,3,未定,味スタ,福岡,,,FC東京
314,2021-12-04,38,4,未定,日産ス,川崎Ｆ,,,横浜FM
315,2021-12-04,38,5,未定,ニッパツ,札幌,,,横浜FC
316,2021-12-04,38,6,未定,アイスタ,Ｃ大阪,,,清水
317,2021-12-04,38,7,未定,豊田ス,浦和,,,名古屋
318,2021-12-04,38,8,未定,パナスタ,湘南,,,Ｇ大阪
319,2021-12-04,38,9,未定,鳴門大塚,広島,,,徳島
320,2021-03-13,4,1,14:01,鳴門大塚,福岡,2,1,徳島
321,2021-07-30,4,10,18:00,札幌厚別,Ｇ大阪,,,札幌
322,2021-03-13,4,2,16:00,ニッパツ,Ｃ大阪,4,1,横浜FC
323,2021-03-13,4,3,16:03,カシマ,広島,1,1,鹿島
324,2021-03-13,4,4,16:03,レモンＳ,仙台,1,3,湘南
325,2021-03-13,4,5,17:33,等々力,柏,0,1,川崎Ｆ
326,2021-03-13,4,6,18:03,ノエスタ,名古屋,1,0,神戸
327,2021-03-14,4,7,13:03,日産ス,浦和,0,3,横浜FM
328,2021-03-14,4,8,14:03,アイスタ,鳥栖,0,0,清水
329,2021-03-14,4,9,15:03,昭和電ド,FC東京,1,1,大分
330,2021-03-17,5,1,18:01,味スタ,湘南,2,3,FC東京
331,2021-08-03,5,10,19:00,ユアスタ,Ｇ大阪,,,仙台
332,2021-03-17,5,2,18:04,埼玉,札幌,0,0,浦和
333,2021-03-17,5,3,18:03,ベススタ,鹿島,0,1,福岡
334,2021-03-17,5,4,19:03,ノエスタ,川崎Ｆ,1,1,神戸
335,2021-03-17,5,5,19:03,Ｅスタ,清水,0,1,広島
336,2021-03-17,5,6,19:03,豊田ス,横浜FC,0,3,名古屋
337,2021-03-17,5,7,19:03,ニッパツ,徳島,0,1,横浜FM
338,2021-03-17,5,8,19:03,ヤンマー,大分,0,1,Ｃ大阪
339,2021-03-17,5,9,19:03,駅スタ,柏,0,2,鳥栖
340,2021-03-20,6,1,14:03,札幌ド,神戸,4,3,札幌
341,2021-08-06,6,10,19:00,パナスタ,横浜FM,,,Ｇ大阪
342,2021-03-21,6,2,13:03,味スタ,仙台,1,2,FC東京
343,2021-03-21,6,3,14:03,鳴門大塚,横浜FC,1,2,徳島
344,2021-03-21,6,4,14:03,駅スタ,福岡,0,0,鳥栖
345,2021-03-21,6,5,14:03,昭和電ド,広島,3,1,大分
346,2021-03-21,6,6,15:04,埼玉,川崎Ｆ,5,0,浦和
347,2021-03-21,6,7,15:01,レモンＳ,Ｃ大阪,0,0,湘南
348,2021-03-21,6,8,16:03,カシマ,名古屋,1,0,鹿島
349,2021-03-21,6,9,16:03,三協Ｆ柏,清水,2,1,柏
350,2021-04-02,7,1,19:03,ヤンマー,鳥栖,0,1,Ｃ大阪
351,2021-04-04,7,10,14:03,アイスタ,徳島,3,0,清水
352,2021-04-03,7,2,13:03,日産ス,湘南,1,1,横浜FM
353,2021-04-03,7,3,14:03,ユアスタ,神戸,2,0,仙台
354,2021-04-03,7,4,14:03,豊田ス,FC東京,0,0,名古屋
355,2021-04-03,7,5,14:03,Ｅスタ,Ｇ大阪,0,0,広島
356,2021-04-03,7,6,14:03,ベススタ,札幌,2,1,福岡
357,2021-04-03,7,7,15:04,埼玉,鹿島,1,2,浦和
358,2021-04-03,7,8,17:03,ニッパツ,柏,1,1,横浜FC
359,2021-04-03,7,9,19:01,等々力,大分,0,2,川崎Ｆ
360,2021-04-06,8,1,19:03,日産ス,Ｃ大阪,0,1,横浜FM
361,2021-04-07,8,10,19:03,鳴門大塚,仙台,0,1,徳島
362,2021-04-07,8,2,19:01,カシマ,柏,1,2,鹿島
363,2021-04-07,8,3,19:03,味スタ,札幌,1,2,FC東京
364,2021-04-07,8,4,19:03,等々力,鳥栖,0,1,川崎Ｆ
365,2021-04-07,8,5,19:03,ニッパツ,広島,3,0,横浜FC
366,2021-04-07,8,6,19:03,レモンＳ,名古屋,0,0,湘南
367,2021-04-07,8,7,19:02,アイスタ,浦和,2,0,清水
368,2021-04-07,8,8,19:03,パナスタ,福岡,0,0,Ｇ大阪
369,2021-04-07,8,9,19:03,ノエスタ,大分,0,1,神戸
370,2021-04-10,9,1,14:03,Ｅスタ,湘南,1,0,広島
371,2021-04-11,9,10,17:03,ノエスタ,清水,1,1,神戸
372,2021-04-10,9,2,15:03,ヤンマー,福岡,2,2,Ｃ大阪
373,2021-04-11,9,3,13:08,札幌ド,鹿島,2,2,札幌
374,2021-04-11,9,4,14:04,ユアスタ,横浜FM,0,0,仙台
375,2021-04-11,9,5,14:03,味スタ,川崎Ｆ,4,2,FC東京
376,2021-04-11,9,6,15:03,駅スタ,横浜FC,0,3,鳥栖
377,2021-04-11,9,7,15:03,昭和電ド,名古屋,3,0,大分
378,2021-04-11,9,8,16:01,埼玉,徳島,0,1,浦和
379,2021-04-11,9,9,17:03,三協Ｆ柏,Ｇ大阪,0,1,柏
