,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2013/03/03,1,1,13:03,栃木グ,栃木,0,1,松本,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）,8686
1,2013/03/03,1,2,13:03,フクアリ,千葉,0,1,札幌,スカパー！／スカパー！プレミアムサービス,13583
2,2013/03/03,1,3,13:05,長良川,岐阜,0,2,横浜FC,スカパー！／スカパー！プレミアムサービス／岐阜放送,5006
3,2013/03/03,1,4,13:06,鳴門大塚,徳島,0,1,神戸,スカパー！／スカパー！プレミアムサービス,7917
4,2013/03/03,1,5,14:04,味スタ,東京Ｖ,0,1,福岡,スカパー！／スカパー！プレミアムサービス,10447
5,2013/03/03,1,6,15:04,本城,北九州,1,2,富山,スカパー！／スカパー！プレミアムサービス／ＮＨＫ北九州,2506
6,2013/03/03,1,7,15:05,うまスタ,熊本,1,2,鳥取,スカパー！／スカパー！プレミアムサービス／ＮＨＫ熊本／ＮＨＫ鳥取,11116
7,2013/03/03,1,8,15:33,Ｋｓスタ,水戸,1,1,群馬,スカパー！／スカパー！プレミアムサービス／ＮＨＫ水戸,5537
8,2013/03/03,1,9,15:34,カンスタ,岡山,1,1,長崎,スカパー！／スカパー！プレミアムサービス／ＮＨＫ岡山／ＮＨＫ長崎,9687
9,2013/03/03,1,10,15:34,ニンスタ,愛媛,3,1,山形,スカパー！／スカパー！プレミアムサービス／ＮＨＫ松山,4474
10,2013/03/03,1,11,16:03,万博,Ｇ大阪,3,3,京都,スカパー！／スカパー！プレミアムサービス,18041
0,2013/03/10,2,1,13:03,Ｋｓスタ,水戸,1,0,富山,スカパー！／スカパー！プレミアムサービス,2895
1,2013/03/10,2,2,13:03,カンスタ,岡山,0,0,北九州,スカパー！／スカパー！プレミアムサービス,6356
2,2013/03/10,2,3,13:03,長崎県立,長崎,1,3,Ｇ大阪,スカパー！／スカパー！プレミアムサービス,18153
3,2013/03/10,2,4,13:04,正田スタ,群馬,0,0,鳥取,スカパー！／スカパー！プレミアムサービス／群馬テレビ,3635
4,2013/03/10,2,5,13:05,ニンスタ,愛媛,1,1,松本,スカパー！／スカパー！プレミアムサービス,3325
5,2013/03/10,2,6,16:04,札幌ド,札幌,0,1,栃木,スカパー！／スカパー！プレミアムサービス,13248
6,2013/03/10,2,7,16:05,ニッパ球,横浜FC,2,2,徳島,スカパー！／スカパー！プレミアムサービス,8437
7,2013/03/10,2,8,16:05,ノエスタ,神戸,4,0,岐阜,スカパー！／スカパー！プレミアムサービス,10127
8,2013/03/10,2,9,16:05,レベスタ,福岡,2,1,山形,スカパー！／スカパー！プレミアムサービス,7204
9,2013/03/10,2,10,18:04,うまスタ,熊本,0,3,千葉,スカパー！／スカパー！プレミアムサービス,4409
10,2013/03/10,2,11,19:04,西京極,京都,0,0,東京Ｖ,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）,7293
0,2013/03/17,3,1,13:04,松本,松本,1,2,熊本,スカパー！／スカパー！プレミアムサービス／信越放送,12959
1,2013/03/17,3,2,13:04,とりスタ,鳥取,3,1,水戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ鳥取,6467
2,2013/03/17,3,3,13:04,鳴門大塚,徳島,1,2,北九州,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島,3299
3,2013/03/17,3,4,13:04,レベスタ,福岡,1,2,京都,スカパー！／スカパー！プレミアムサービス／ＮＨＫ福岡,4614
4,2013/03/17,3,5,16:03,栃木グ,栃木,0,0,千葉,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）,5087
5,2013/03/17,3,6,16:03,味スタ,東京Ｖ,1,1,岡山,スカパー！／スカパー！プレミアムサービス,3951
6,2013/03/17,3,7,16:03,万博,Ｇ大阪,0,0,横浜FC,スカパー！／スカパー！プレミアムサービス,13476
7,2013/03/17,3,8,16:04,ＮＤスタ,山形,2,0,長崎,スカパー！／スカパー！プレミアムサービス,7161
8,2013/03/17,3,9,16:04,ノエスタ,神戸,1,0,札幌,スカパー！／スカパー！プレミアムサービス,6776
9,2013/03/17,3,10,16:06,富山,富山,1,0,愛媛,スカパー！／スカパー！プレミアムサービス,5069
10,2013/03/17,3,11,19:04,長良川,岐阜,0,0,群馬,スカパー！／スカパー！プレミアムサービス,2510
0,2013/03/20,4,1,13:03,うまスタ,熊本,2,2,Ｇ大阪,スカパー！／スカパー！プレミアムサービス,11874
1,2013/03/20,4,2,13:04,ＮＤスタ,山形,2,1,栃木,スカパー！／スカパー！プレミアムサービス,6011
2,2013/03/20,4,3,13:04,西京極,京都,4,1,神戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ京都／ＮＨＫ神戸／ＫＢＳ京都（録）,9485
3,2013/03/20,4,4,13:04,鳴門大塚,徳島,2,1,福岡,スカパー！／スカパー！プレミアムサービス,2921
4,2013/03/20,4,5,13:04,長崎県立,長崎,1,0,富山,スカパー！／スカパー！プレミアムサービス,2093
5,2013/03/20,4,6,15:03,フクアリ,千葉,1,1,鳥取,スカパー！／スカパー！プレミアムサービス,8386
6,2013/03/20,4,7,15:04,正田スタ,群馬,1,0,横浜FC,スカパー！／スカパー！プレミアムサービス,3190
7,2013/03/20,4,8,16:03,本城,北九州,1,1,東京Ｖ,スカパー！／スカパー！プレミアムサービス,4509
8,2013/03/20,4,9,16:04,札幌ド,札幌,1,2,松本,スカパー！／スカパー！プレミアムサービス,9979
9,2013/03/20,4,10,16:04,ニンスタ,愛媛,0,0,岐阜,スカパー！／スカパー！プレミアムサービス,2159
10,2013/03/20,4,11,16:05,カンスタ,岡山,1,1,水戸,スカパー！／スカパー！プレミアムサービス,6279
0,2013/03/24,5,1,13:03,松本,松本,1,1,長崎,スカパー！／スカパー！プレミアムサービス,9038
1,2013/03/24,5,2,13:03,とりスタ,鳥取,1,1,栃木,スカパー！／スカパー！プレミアムサービス,2900
2,2013/03/24,5,3,13:03,本城,北九州,1,2,山形,スカパー！／スカパー！プレミアムサービス,3146
3,2013/03/24,5,4,13:04,富山,富山,1,0,京都,スカパー！／スカパー！プレミアムサービス,4353
4,2013/03/24,5,5,13:04,長良川,岐阜,0,1,徳島,スカパー！／スカパー！プレミアムサービス,3294
5,2013/03/24,5,6,14:03,レベスタ,福岡,0,1,札幌,スカパー！／スカパー！プレミアムサービス,5188
6,2013/03/24,5,7,16:03,Ｋｓスタ,水戸,0,1,愛媛,スカパー！／スカパー！プレミアムサービス,2584
7,2013/03/24,5,8,16:03,味スタ,東京Ｖ,1,1,熊本,スカパー！／スカパー！プレミアムサービス,3291
8,2013/03/24,5,9,16:03,ニッパ球,横浜FC,0,1,岡山,スカパー！／スカパー！プレミアムサービス,4271
9,2013/03/24,5,10,16:03,万博,Ｇ大阪,1,1,千葉,スカパー！／スカパー！プレミアムサービス,11117
10,2013/03/24,5,11,16:04,ノエスタ,神戸,4,1,群馬,スカパー！／スカパー！プレミアムサービス,6594
0,2013/03/31,6,1,13:03,栃木グ,栃木,3,0,群馬,スカパー！／スカパー！プレミアムサービス,3030
1,2013/03/31,6,2,13:03,松本,松本,1,2,神戸,スカパー！／スカパー！プレミアムサービス,9277
2,2013/03/31,6,3,13:03,レベスタ,福岡,1,1,水戸,スカパー！／スカパー！プレミアムサービス,4104
