,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/01,1,1,14:04,ヤンマー,Ｃ大阪,0,1,広島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合,37079
1,03/01,1,2,14:04,豊田ス,名古屋,2,3,清水,スカパー！／スカパー！プレミアムサービス／ＮＨＫ名古屋／ＮＨＫ静岡,21657
2,03/01,1,3,14:05,ベアスタ,鳥栖,5,0,徳島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島／ＮＨＫ佐賀,14296
3,03/01,1,4,14:05,国立,甲府,0,4,鹿島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ甲府／ＮＨＫ水戸,13809
4,03/01,1,5,14:05,ユアスタ,仙台,1,2,新潟,スカパー！／スカパー！プレミアムサービス／ＮＨＫ仙台／ＮＨＫ新潟,15852
5,03/01,1,6,15:03,柏,柏,1,1,Ｆ東京,スカパー！／スカパー！プレミアムサービス,14623
6,03/01,1,7,19:04,万博,Ｇ大阪,0,1,浦和,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,18438
7,03/02,1,8,13:04,日産ス,横浜FM,2,0,大宮,スカパー！／スカパー！プレミアムサービス,23166
8,03/02,1,9,16:03,等々力,川崎Ｆ,2,2,神戸,スカパー！／スカパー！プレミアムサービス,14011
0,03/08,2,1,12:34,Ｅスタ,広島,2,1,川崎Ｆ,スカパー！／スカパー！プレミアムサービス,16176
1,03/08,2,2,13:02,デンカＳ,新潟,0,2,Ｇ大阪,スカパー！／スカパー！プレミアムサービス／新潟総合テレビ,22931
2,03/08,2,3,14:06,鳴門大塚,徳島,0,2,Ｃ大阪,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,12202
3,03/08,2,4,15:03,味スタ,Ｆ東京,1,1,甲府,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ（録）,22398
4,03/08,2,5,15:04,ＮＡＣＫ,大宮,1,2,名古屋,スカパー！／スカパー！プレミアムサービス／テレ玉,9980
5,03/08,2,6,15:04,アイスタ,清水,0,1,横浜FM,スカパー！／スカパー！プレミアムサービス／テレビ静岡,17877
6,03/08,2,7,15:05,ノエスタ,神戸,1,1,柏,スカパー！／スカパー！プレミアムサービス,13143
7,03/08,2,8,16:04,埼玉,浦和,0,1,鳥栖,スカパー！／スカパー！プレミアムサービス,42850
8,03/08,2,9,19:04,カシマ,鹿島,2,0,仙台,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,15033
0,03/15,3,1,13:04,ニッパ球,横浜FM,3,0,徳島,スカパー！／スカパー！プレミアムサービス,11088
1,03/15,3,2,14:03,中銀スタ,甲府,1,1,新潟,スカパー！／スカパー！プレミアムサービス,9106
2,03/15,3,3,14:04,Ｅスタ,広島,0,2,浦和,スカパー！／スカパー！プレミアムサービス,24734
3,03/15,3,4,15:03,等々力,川崎Ｆ,3,4,大宮,スカパー！／スカパー！プレミアムサービス,13498
4,03/15,3,5,15:03,柏,柏,0,1,名古屋,スカパー！／スカパー！プレミアムサービス,9265
5,03/15,3,6,15:04,ベアスタ,鳥栖,0,3,鹿島,スカパー！／スカパー！プレミアムサービス,13013
6,03/15,3,7,15:04,ヤンマー,Ｃ大阪,4,1,清水,スカパー！／スカパー！プレミアムサービス,20323
7,03/15,3,8,17:04,ユアスタ,仙台,0,0,Ｇ大阪,スカパー！／スカパー！プレミアムサービス,13380
8,03/15,3,9,19:04,ノエスタ,神戸,2,1,Ｆ東京,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,10089
0,03/23,4,1,13:03,デンカＳ,新潟,1,0,鳥栖,スカパー！／スカパー！プレミアムサービス,21278
1,03/23,4,2,14:04,中銀スタ,甲府,1,0,横浜FM,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,12281
2,03/23,4,3,14:04,鳴門大塚,徳島,0,2,柏,スカパー！／スカパー！プレミアムサービス,8097
3,03/23,4,4,15:03,ＮＡＣＫ,大宮,4,0,仙台,スカパー！／スカパー！プレミアムサービス,10465
4,03/23,4,5,15:04,カシマ,鹿島,0,2,Ｃ大阪,スカパー！／スカパー！プレミアムサービス,32099
5,03/23,4,6,15:04,埼玉,浦和,1,1,清水,スカパー！／スカパー！プレミアムサービス／テレ玉,0
6,03/23,4,7,15:04,瑞穂陸,名古屋,2,1,神戸,スカパー！／スカパー！プレミアムサービス／東海テレビ（録）,10737
7,03/23,4,8,16:03,万博,Ｇ大阪,1,1,広島,スカパー！／スカパー！プレミアムサービス,18301
8,03/23,4,9,19:04,味スタ,Ｆ東京,0,4,川崎Ｆ,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ,23172
0,03/28,5,1,19:04,等々力,川崎Ｆ,1,0,名古屋,スカパー！／スカパー！プレミアムサービス,12431
1,03/29,5,2,14:04,金鳥スタ,Ｃ大阪,0,0,新潟,スカパー！／スカパー！プレミアムサービス,15232
2,03/29,5,3,14:04,ユアスタ,仙台,1,1,甲府,スカパー！／スカパー！プレミアムサービス,11144
3,03/29,5,4,14:04,Ｅスタ,広島,3,1,徳島,スカパー！／スカパー！プレミアムサービス,11766
4,03/29,5,5,14:04,日産ス,横浜FM,1,3,鹿島,スカパー！／スカパー！プレミアムサービス,27764
5,03/29,5,6,15:03,柏,柏,2,2,大宮,スカパー！／スカパー！プレミアムサービス,11568
6,03/29,5,7,15:04,ノエスタ,神戸,3,1,浦和,スカパー！／スカパー！プレミアムサービス,12174
7,03/29,5,8,15:05,アイスタ,清水,1,3,Ｆ東京,スカパー！／スカパー！プレミアムサービス／静岡放送,14420
8,03/29,5,9,19:04,ベアスタ,鳥栖,2,0,Ｇ大阪,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,12115
0,04/06,6,1,13:03,デンカＳ,新潟,0,0,横浜FM,スカパー！／スカパー！プレミアムサービス,21132
1,04/06,6,2,13:04,豊田ス,名古屋,2,5,広島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ名古屋,15214
2,04/06,6,3,13:04,鳴門大塚,徳島,0,4,川崎Ｆ,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島,8467
