,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
61,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,琉球,2-1,藤枝,タピスタ,881.0,マッチＮｏ［１１］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29630
62,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,群馬,4-1,相模原,正田スタ,1710.0,マッチＮｏ［９］／フジテレビＮＥＸＴ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）　※１　相模原のホームスタジアムが改修工事等の影響により、スタジアム確保が困難であることからホームアウェイを入れ替えて群馬のホームゲーム開催とする,29622
63,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,讃岐,0-2,秋田,ピカスタ,689.0,マッチＮｏ［１３］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29625
64,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,鹿児島,1-0,千葉,白波スタ,3570.0,マッチＮｏ［２］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29629
65,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,宮崎,1-4,岡山,いちご,708.0,マッチＮｏ［７］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29628
66,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,YS横浜,1-0,水戸,ニッパツ,1192.0,マッチＮｏ［１４］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29623
67,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,北九州,1-0,大分,ミクスタ,4412.0,マッチＮｏ［５］／フジテレビＴＷＯ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29627
68,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,沼津,3-2,仙台,愛鷹,1600.0,マッチＮｏ［１６］／フジテレビＯＮＥ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29624
69,2024,ＹＬＣ 1stラウンド,１回戦第１日,03/06(水),19:03,愛媛,3-4,長崎,ニンスタ,1411.0,マッチＮｏ［３］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ,29626
70,2024,Ｊ１,第３節第１日,03/09(土),14:03,町田,1-0,鹿島,Ｇスタ,11901.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,30450
71,2024,Ｊ１,第３節第１日,03/09(土),14:03,磐田,0-1,柏,ヤマハ,12720.0,ＤＡＺＮ,30453
72,2024,Ｊ１,第３節第１日,03/09(土),14:05,新潟,1-0,名古屋,デンカＳ,22942.0,ＤＡＺＮ／テレビ新潟,30452
73,2024,Ｊ１,第３節第１日,03/09(土),15:03,広島,4-0,鳥栖,Ｅピース,25503.0,ＤＡＺＮ／中国放送,30455
74,2024,Ｊ１,第３節第１日,03/09(土),15:03,福岡,1-1,湘南,ベススタ,6596.0,ＤＡＺＮ／テレビ西日本,30456
75,2024,Ｊ１,第３節第１日,03/09(土),16:03,Ｃ大阪,2-1,東京Ｖ,ヨドコウ,16365.0,ＤＡＺＮ,30458
76,2024,Ｊ１,第３節第１日,03/09(土),16:03,FC東京,1-2,神戸,味スタ,24974.0,ＤＡＺＮ,30454
77,2024,Ｊ１,第３節第１日,03/09(土),16:03,川崎Ｆ,0-1,京都,Ｕ等々力,20757.0,ＤＡＺＮ,30457
78,2024,Ｊ２,第３節第１日,03/09(土),14:03,いわき,3-1,鹿児島,ハワスタ,3599.0,ＤＡＺＮ／福島中央テレビ,30069
79,2024,Ｊ２,第３節第１日,03/09(土),14:03,甲府,1-2,栃木,ＪＩＴス,9476.0,ＤＡＺＮ,30071
80,2024,Ｊ２,第３節第１日,03/09(土),14:03,横浜FC,2-0,山形,ニッパツ,7143.0,ＤＡＺＮ,30070
81,2024,Ｊ２,第３節第１日,03/09(土),14:03,徳島,1-2,秋田,鳴門大塚,4044.0,ＤＡＺＮ,30072
82,2024,Ｊ３,第３節第１日,03/09(土),14:03,長野,1-1,相模原,長野Ｕ,3182.0,ＤＡＺＮ,29690
83,2024,Ｊ３,第３節第１日,03/09(土),14:03,富山,1-1,奈良,富山,2132.0,ＤＡＺＮ,29691
84,2024,Ｊ３,第３節第１日,03/09(土),14:03,松本,1-1,YS横浜,サンアル,8882.0,ＤＡＺＮ／信越放送,29689
85,2024,Ｊ３,第３節第１日,03/09(土),14:03,金沢,2-6,FC大阪,ゴースタ,2434.0,ＤＡＺＮ,29692
86,2024,Ｊ１,第３節第２日,03/10(日),13:08,札幌,0-1,浦和,札幌ド,18942.0,ＤＡＺＮ／ＮＨＫ札幌,30459
87,2024,Ｊ２,第３節第２日,03/10(日),13:04,仙台,1-0,水戸,ユアスタ,13179.0,ＤＡＺＮ／仙台放送,30073
88,2024,Ｊ２,第３節第２日,03/10(日),14:03,藤枝,0-1,大分,藤枝サ,2615.0,ＤＡＺＮ,30074
89,2024,Ｊ２,第３節第２日,03/10(日),14:03,長崎,4-1,清水,トラスタ,6924.0,ＤＡＺＮ,30076
90,2024,Ｊ２,第３節第２日,03/10(日),14:03,岡山,1-0,山口,Ｃスタ,9006.0,ＤＡＺＮ／テレビせとうち,30075
91,2024,Ｊ２,第３節第２日,03/10(日),15:03,愛媛,2-3,熊本,ニンスタ,3214.0,ＤＡＺＮ,30077
92,2024,Ｊ２,第３節第２日,03/10(日),17:04,群馬,1-3,千葉,正田スタ,3929.0,ＤＡＺＮ,30078
93,2024,Ｊ３,第３節第２日,03/10(日),13:03,今治,1-0,沼津,里山Ｓ,3168.0,ＤＡＺＮ／愛媛朝日テレビ（録）,29694
94,2024,Ｊ３,第３節第２日,03/10(日),13:03,鳥取,1-1,宮崎,Ａｘｉｓ,3023.0,ＤＡＺＮ,29693
95,2024,Ｊ３,第３節第２日,03/10(日),15:04,岐阜,4-3,讃岐,長良川,4109.0,ＤＡＺＮ／ＣＣＮ,29695
96,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),18:03,岩手,1-0,栃木,いわスタ,757.0,マッチＮｏ［１０］／フジテレビＴＷＯ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29632
97,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),18:33,八戸,0-0 (PK5-3),金沢,プラスタ,719.0,マッチＮｏ［４］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29631
98,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),19:03,岐阜,1-2,大宮,長良川,2006.0,マッチＮｏ［６］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29637
99,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),19:03,松本,3-3 (PK4-3),山口,サンアル,2919.0,マッチＮｏ［８］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ,29634
100,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),19:03,FC大阪,0-2,いわき,花園,1980.0,マッチＮｏ［１２］／フジテレビＯＮＥ／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29638
101,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),19:03,富山,2-1,山形,富山,1827.0,マッチＮｏ［１］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29636
102,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),19:03,福島,1-2,熊本,とうスタ,690.0,マッチＮｏ［１５］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29633
103,2024,ＹＬＣ 1stラウンド,１回戦第２日,03/13(水),19:03,長野,5-1,徳島,長野Ｕ,2248.0,マッチＮｏ［１７］／フジテレビＮＥＸＴ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,29635
104,2024,Ｊ１,第４節第１日,03/16(土),13:03,福岡,1-3,FC東京,ベススタ,8043.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,30460
105,2024,Ｊ１,第４節第１日,03/16(土),14:03,札幌,1-2,町田,札幌ド,14607.0,ＤＡＺＮ／札幌テレビ,30461
106,2024,Ｊ１,第４節第１日,03/16(土),14:04,神戸,0-0,広島,ノエスタ,21669.0,ＤＡＺＮ,30462
107,2024,Ｊ１,第４節第１日,03/16(土),15:03,柏,0-2,名古屋,三協Ｆ柏,12897.0,ＤＡＺＮ,30463
108,2024,Ｊ１,第４節第１日,03/16(土),15:03,Ｇ大阪,2-1,磐田,パナスタ,24341.0,ＤＡＺＮ,30464
109,2024,Ｊ１,第４節第１日,03/16(土),15:05,鳥栖,0-2,Ｃ大阪,駅スタ,9345.0,ＤＡＺＮ／サガテレビ,30465
110,2024,Ｊ１,第４節第１日,03/16(土),16:03,東京Ｖ,2-2,新潟,味スタ,17055.0,ＤＡＺＮ,30466
111,2024,Ｊ２,第４節第１日,03/16(土),14:03,清水,2-0,大分,アイスタ,13609.0,ＤＡＺＮ,30084
112,2024,Ｊ２,第４節第１日,03/16(土),14:03,藤枝,0-1,岡山,藤枝サ,2394.0,ＤＡＺＮ,30085
113,2024,Ｊ２,第４節第１日,03/16(土),14:03,栃木,1-0,横浜FC,カンセキ,4475.0,ＤＡＺＮ／とちぎテレビ,30082
114,2024,Ｊ２,第４節第１日,03/16(土),14:03,水戸,1-2,徳島,Ｋｓスタ,2721.0,ＤＡＺＮ,30081
115,2024,Ｊ２,第４節第１日,03/16(土),14:03,山形,0-1,甲府,ＮＤスタ,11932.0,ＤＡＺＮ／ＮＨＫ山形,30080
116,2024,Ｊ２,第４節第１日,03/16(土),14:03,群馬,0-1,愛媛,正田スタ,2434.0,ＤＡＺＮ／群馬テレビ,30083
117,2024,Ｊ２,第４節第１日,03/16(土),14:03,秋田,0-0,仙台,ソユスタ,6256.0,ＤＡＺＮ／秋田放送,30079
118,2024,Ｊ２,第４節第１日,03/16(土),15:03,鹿児島,4-2,千葉,白波スタ,6084.0,ＤＡＺＮ,30086
119,2024,Ｊ３,第４節第１日,03/16(土),13:03,FC大阪,0-0,岐阜,花園,2251.0,ＤＡＺＮ,29699
120,2024,Ｊ３,第４節第１日,03/16(土),14:03,大宮,2-0,奈良,ＮＡＣＫ,6219.0,ＤＡＺＮ,29700
121,2024,Ｊ３,第４節第１日,03/16(土),14:03,沼津,1-0,北九州,愛鷹,1702.0,ＤＡＺＮ,29702
122,2024,Ｊ３,第４節第１日,03/16(土),14:03,宮崎,0-2,金沢,いちご,942.0,ＤＡＺＮ,29704
123,2024,Ｊ３,第４節第１日,03/16(土),14:03,讃岐,1-1,長野,ピカスタ,1306.0,ＤＡＺＮ,29703
124,2024,Ｊ３,第４節第１日,03/16(土),14:03,YS横浜,0-2,今治,ニッパツ,1417.0,ＤＡＺＮ,29701
125,2024,Ｊ１,第４節第２日,03/17(日),14:03,京都,2-3,横浜FM,サンガＳ,12937.0,ＤＡＺＮ,30467
126,2024,Ｊ１,第４節第２日,03/17(日),15:03,湘南,4-4,浦和,レモンＳ,12628.0,ＤＡＺＮ,30469
127,2024,Ｊ１,第４節第２日,03/17(日),15:03,鹿島,2-1,川崎Ｆ,カシマ,24947.0,ＤＡＺＮ,30468
128,2024,Ｊ２,第４節第２日,03/17(日),13:03,熊本,0-6,いわき,えがおＳ,3412.0,ＤＡＺＮ,30087
129,2024,Ｊ２,第４節第２日,03/17(日),13:18,山口,0-1,長崎,みらスタ,4175.0,ＤＡＺＮ／山口放送,30088
130,2024,Ｊ３,第４節第２日,03/17(日),13:03,八戸,2-0,富山,プラスタ,1950.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,29705
131,2024,Ｊ３,第４節第２日,03/17(日),14:03,岩手,1-3,鳥取,いわスタ,2575.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,29706
132,2024,Ｊ３,第４節第２日,03/17(日),14:03,福島,1-0,松本,とうスタ,2327.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,29707
133,2024,Ｊ３,第４節第２日,03/17(日),14:03,相模原,0-0,琉球,ギオンス,2341.0,ＤＡＺＮ,29708
134,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,横浜FC,1-0,群馬,ニッパツ,5061.0,ＤＡＺＮ,30093
135,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,大分,3-0,鹿児島,レゾド,11245.0,ＤＡＺＮ,30096
136,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,秋田,3-0,栃木,ソユスタ,3002.0,ＤＡＺＮ,30090
137,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,千葉,1-3,清水,フクアリ,14923.0,ＤＡＺＮ,30092
138,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,仙台,0-0,熊本,ユアスタ,8470.0,ＤＡＺＮ,30089
139,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,甲府,1-1,いわき,ＪＩＴス,7790.0,ＤＡＺＮ,30094
140,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,山形,0-1,藤枝,ＮＤスタ,5616.0,ＤＡＺＮ,30091
141,2024,Ｊ２,第５節第１日,03/20(水・祝),14:03,岡山,1-0,水戸,Ｃスタ,7524.0,ＤＡＺＮ,30095
142,2024,Ｊ２,第５節第１日,03/20(水・祝),15:03,愛媛,1-2,長崎,ニンスタ,3214.0,ＤＡＺＮ,30097
143,2024,Ｊ２,第５節第１日,03/20(水・祝),15:54,徳島,1-2,山口,鳴門大塚,3934.0,ＤＡＺＮ／四国放送,30098
144,2024,Ｊ３,第５節第１日,03/20(水・祝),13:03,今治,0-2,岐阜,里山Ｓ,2664.0,ＤＡＺＮ／愛媛朝日テレビ（録）,29710
145,2024,Ｊ３,第５節第１日,03/20(水・祝),13:03,鳥取,1-1,讃岐,Ａｘｉｓ,934.0,ＤＡＺＮ,29709
146,2024,Ｊ３,第５節第１日,03/20(水・祝),14:03,松本,1-0,岩手,サンアル,5905.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,29711
147,2024,Ｊ３,第５節第１日,03/20(水・祝),14:03,富山,1-0,金沢,富山,3047.0,ＤＡＺＮ／富山テレビ,29713
148,2024,Ｊ３,第５節第１日,03/20(水・祝),14:03,北九州,0-0,FC大阪,ミクスタ,3127.0,ＤＡＺＮ,29715
149,2024,Ｊ３,第５節第１日,03/20(水・祝),14:03,奈良,1-0,八戸,ロートＦ,734.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,29714
150,2024,Ｊ３,第５節第１日,03/20(水・祝),14:03,宮崎,1-1,沼津,いちご,715.0,ＤＡＺＮ,29716
151,2024,Ｊ３,第５節第１日,03/20(水・祝),14:03,長野,2-1,福島,長野Ｕ,2250.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,29712
152,2024,Ｊ３,第５節第１日,03/20(水・祝),15:03,琉球,2-1,YS横浜,タピスタ,2615.0,ＤＡＺＮ,29717
153,2024,Ｊ３,第５節第１日,03/20(水・祝),18:03,相模原,1-1,大宮,ギオンス,2294.0,ＤＡＺＮ,29718
154,2024,Ｊ３,第６節第１日,03/23(土),13:04,FC大阪,0-0,松本,花園,2031.0,ＤＡＺＮ,29719
155,2024,Ｊ３,第６節第１日,03/23(土),14:03,大宮,3-1,宮崎,ＮＡＣＫ,4445.0,ＤＡＺＮ／テレ玉,29720
156,2024,Ｊユースカップ １ｓｔラウンドＡ,第１節,03/23(土),13:00,仙台,11-0,岩手,マイナビ,20.0,,30928
157,2024,Ｊユースカップ １ｓｔラウンドＡ,第１節,03/23(土),14:00,秋田,2-1,八戸,雄和人工,50.0,,30929
158,2024,Ｊユースカップ １ｓｔラウンドＣ,第１節,03/23(土),17:00,東京Ｖ,9-1,栃木,ヴェルＧ,30.0,,30940
159,2024,Ｊユースカップ １ｓｔラウンドＦ,第１節,03/23(土),17:00,養和,5-1,水戸,養和巣鴨,105.0,,30959
160,2024,Ｊユースカップ １ｓｔラウンドＧ,第１節,03/23(土),16:01,川崎Ｆ,10-0,相模原,Ｆ生田,35.0,,30964
161,2024,Ｊユースカップ １ｓｔラウンドＨ,第１節,03/23(土),10:58,大宮,0-0,東急Ｓ,志木Ｇ,50.0,,30970
162,2024,Ｊユースカップ １ｓｔラウンドＩ,第１節,03/23(土),13:01,金沢,2-4,長野,リバー,100.0,,30976
163,2024,Ｊユースカップ １ｓｔラウンドＬ,第１節,03/23(土),09:59,京都,4-1,奈良,東城陽Ｇ,30.0,,30994
164,2024,Ｊ２,第６節第１日,03/24(日),14:03,山口,1-1,愛媛,みらスタ,3244.0,ＤＡＺＮ,30105
165,2024,Ｊ２,第６節第１日,03/24(日),14:03,鹿児島,0-4,横浜FC,白波スタ,3933.0,ＤＡＺＮ,30107
166,2024,Ｊ２,第６節第１日,03/24(日),14:03,いわき,0-0,山形,ハワスタ,4853.0,ＤＡＺＮ,30100
167,2024,Ｊ２,第６節第１日,03/24(日),14:03,栃木,2-1,大分,カンセキ,3944.0,ＤＡＺＮ,30102
168,2024,Ｊ２,第６節第１日,03/24(日),14:03,藤枝,2-1,熊本,藤枝サ,1997.0,ＤＡＺＮ,30104
169,2024,Ｊ２,第６節第１日,03/24(日),14:03,長崎,1-1,甲府,トラスタ,4708.0,ＤＡＺＮ,30106
170,2024,Ｊ２,第６節第１日,03/24(日),14:03,水戸,0-0,千葉,Ｋｓスタ,4585.0,ＤＡＺＮ,30101
171,2024,Ｊ２,第６節第１日,03/24(日),14:03,清水,1-0,秋田,アイスタ,12646.0,ＤＡＺＮ,30103
172,2024,Ｊ２,第６節第１日,03/24(日),14:03,仙台,0-0,徳島,ユアスタ,10539.0,ＤＡＺＮ,30099
173,2024,Ｊ２,第６節第１日,03/24(日),17:03,群馬,1-2,岡山,正田スタ,2635.0,ＤＡＺＮ,30108
174,2024,Ｊ３,第６節第２日,03/24(日),13:03,八戸,1-1,長野,プラスタ,1282.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,29721
175,2024,Ｊ３,第６節第２日,03/24(日),13:03,今治,0-1,北九州,里山Ｓ,2249.0,ＤＡＺＮ／愛媛朝日テレビ（録）,29722
