,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
176,2011,Ｊ２,第１６節第１日,06/12(日),13:04,水戸,3-0,富山,Ｋｓスタ,2582,スカパー／ｅ２／スカパー光
177,2011,Ｊ２,第１６節第１日,06/12(日),13:04,愛媛,3-2,鳥取,ニンスタ,2775,スカパー／ｅ２（録）／スカパー光／ＮＨＫ松山
178,2011,Ｊ２,第１６節第１日,06/12(日),13:05,京都,2-0,大分,西京極,7045,スカパー／ｅ２／スカパー光／ＮＨＫ京都／ＫＢＳ京都（録）
179,2011,Ｊ２,第１６節第１日,06/12(日),15:03,北九州,0-0,鳥栖,本城,2524,スカパー／ｅ２（録）／スカパー光
180,2011,Ｊ２,第１６節第１日,06/12(日),16:03,東京Ｖ,1-3,草津,味スタ,4199,スカパー／ｅ２／スカパー光
181,2011,Ｊ２,第１６節第１日,06/12(日),16:04,徳島,2-2,岡山,鳴門大塚,4885,スカパー／ｅ２／スカパー光
182,2011,Ｊ２,第１６節第１日,06/12(日),16:05,千葉,3-1,岐阜,フクアリ,8802,スカパー／ｅ２／スカパー光
183,2011,Ｊ２,第１６節第１日,06/12(日),19:03,湘南,0-2,栃木,平塚,6629,スカパー／ｅ２／スカパー光
184,2011,Ｊ２,第１６節第１日,06/12(日),19:04,熊本,0-1,Ｆ東京,熊本,5204,スカパー／ｅ２／スカパー光
185,2011,Ｊ１,第１５節第１日,06/15(水),14:03,仙台,2-1,Ｇ大阪,ユアスタ,14519,スカパー／ｅ２／スカパー光
186,2011,Ｊ１,第１５節第１日,06/15(水),19:03,鹿島,0-1,甲府,カシマ,7810,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
187,2011,Ｊ１,第１５節第１日,06/15(水),19:03,大宮,0-5,川崎Ｆ,ＮＡＣＫ,7003,スカパー／ｅ２／スカパー光／ひかりＴＶ
188,2011,Ｊ１,第１５節第１日,06/15(水),19:04,清水,2-1,山形,アウスタ,10745,スカパー／ｅ２／スカパー光
189,2011,Ｊ１,第１５節第１日,06/15(水),19:04,名古屋,4-0,新潟,瑞穂陸,6793,スカパー／ｅ２／スカパー光／ＢＳ
190,2011,Ｊ１,第１５節第１日,06/15(水),19:04,Ｃ大阪,0-1,横浜FM,金鳥スタ,9098,スカパー／ｅ２／スカパー光／ひかりＴＶ
191,2011,Ｊ１,第１５節第１日,06/15(水),19:04,神戸,0-0,福岡,ホームズ,6151,スカパー／ｅ２／スカパー光
192,2011,Ｊ１,第１５節第１日,06/15(水),19:04,広島,0-0,浦和,広島ビ,13707,スカパー／ｅ２／スカパー光
193,2011,Ｊ１,第１５節第１日,06/15(水),19:05,柏,0-3,磐田,柏,7803,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
194,2011,Ｊ１,第１６節第１日,06/18(土),18:03,浦和,1-3,清水,埼玉,31921,スカパー／ｅ２／スカパー光
195,2011,Ｊ１,第１６節第１日,06/18(土),18:03,Ｇ大阪,2-1,横浜FM,万博,18001,スカパー／ｅ２／スカパー光
196,2011,Ｊ１,第１６節第１日,06/18(土),18:35,甲府,0-2,Ｃ大阪,中銀スタ,8402,スカパー／ｅ２／スカパー光／ひかりＴＶ
197,2011,Ｊ１,第１６節第１日,06/18(土),19:03,新潟,1-1,仙台,東北電ス,23602,スカパー／ｅ２／スカパー光
198,2011,Ｊ１,第１６節第１日,06/18(土),19:03,名古屋,2-2,大宮,瑞穂陸,8345,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／名古屋テレビ（録）
199,2011,Ｊ１,第１６節第１日,06/18(土),19:03,福岡,0-2,柏,レベスタ,6087,スカパー／ｅ２／スカパー光
200,2011,Ｊ１,第１６節第１日,06/18(土),19:04,山形,2-0,神戸,ＮＤスタ,6587,スカパー／スカパー光／ｅ２（フジテレビＯＮＥ）
201,2011,Ｊ１,第１６節第１日,06/18(土),19:04,鹿島,2-0,磐田,カシマ,11830,スカパー／ｅ２／スカパー光／ＢＳ
202,2011,Ｊ１,第１６節第１日,06/18(土),19:05,川崎Ｆ,2-0,広島,等々力,13605,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
203,2011,Ｊ２,第１７節第１日,06/19(日),18:03,栃木,2-1,北九州,栃木グ,6800,スカパー／ｅ２（録）／スカパー光／とちぎテレビ
204,2011,Ｊ２,第１７節第１日,06/19(日),18:03,横浜FC,1-1,千葉,ニッパ球,7012,スカパー／ｅ２（録）／スカパー光
205,2011,Ｊ２,第１７節第１日,06/19(日),18:03,鳥取,4-0,湘南,とりスタ,3509,スカパー／ｅ２／スカパー光
206,2011,Ｊ２,第１７節第１日,06/19(日),18:03,岡山,0-1,水戸,カンスタ,7031,スカパー／ｅ２（録）／スカパー光
207,2011,Ｊ２,第１７節第１日,06/19(日),18:04,Ｆ東京,1-0,徳島,味スタ,14530,スカパー／ｅ２／スカパー光
208,2011,Ｊ２,第１７節第１日,06/19(日),18:04,富山,1-5,東京Ｖ,富山,2695,スカパー／ｅ２（録）／スカパー光
209,2011,Ｊ２,第１７節第１日,06/19(日),18:04,岐阜,1-3,札幌,長良川,3945,スカパー／ｅ２（録）／スカパー光
210,2011,Ｊ２,第１７節第１日,06/19(日),19:03,鳥栖,1-2,愛媛,ベアスタ,3837,スカパー／ｅ２／スカパー光
211,2011,Ｊ２,第１７節第１日,06/19(日),19:04,草津,2-4,京都,正田スタ,3106,スカパー／ｅ２（録）／スカパー光／群馬テレビ
212,2011,Ｊ２,第１７節第１日,06/19(日),19:05,大分,2-2,熊本,大銀ド,6637,スカパー／ｅ２／スカパー光／ひかりＴＶ
213,2011,Ｊ１,第１７節第１日,06/22(水),14:03,仙台,4-0,甲府,ユアスタ,11356,スカパー／ｅ２／スカパー光
214,2011,Ｊ１,第１７節第１日,06/22(水),19:03,清水,2-3,川崎Ｆ,アウスタ,12217,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
215,2011,Ｊ１,第１７節第１日,06/22(水),19:03,磐田,1-2,大宮,ヤマハ,6386,スカパー／ｅ２／スカパー光／ひかりＴＶ
216,2011,Ｊ１,第１７節第１日,06/22(水),19:04,浦和,3-0,福岡,埼玉,20240,スカパー／ｅ２／スカパー光／ＢＳ／テレ玉
217,2011,Ｊ１,第１７節第１日,06/22(水),19:04,Ｃ大阪,2-3,名古屋,金鳥スタ,7875,スカパー／ｅ２／スカパー光
218,2011,Ｊ１,第１７節第１日,06/22(水),19:04,神戸,0-1,鹿島,ホームズ,9705,スカパー／ｅ２／スカパー光
219,2011,Ｊ１,第１７節第１日,06/22(水),19:04,広島,3-2,山形,広島ビ,7593,スカパー／ｅ２／スカパー光
220,2011,Ｊ１,第１７節第１日,06/22(水),19:05,柏,2-4,Ｇ大阪,柏,9882,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
221,2011,Ｊ１,第１７節第１日,06/22(水),19:33,横浜FM,1-0,新潟,ニッパ球,8019,スカパー／ｅ２／スカパー光／ひかりＴＶ
222,2011,Ｊ１,第１８節第１日,06/25(土),18:34,鹿島,2-2,川崎Ｆ,カシマ,17409,スカパー／ｅ２／スカパー光
223,2011,Ｊ１,第１８節第１日,06/25(土),19:03,新潟,1-1,Ｃ大阪,東北電ス,24947,スカパー／ｅ２／スカパー光
224,2011,Ｊ１,第１８節第１日,06/25(土),19:03,名古屋,1-1,浦和,豊田ス,28515,スカパー／ｅ２／スカパー光
225,2011,Ｊ１,第１８節第１日,06/25(土),19:03,福岡,1-2,磐田,レベスタ,5865,スカパー／ｅ２／スカパー光
226,2011,Ｊ１,第１８節第１日,06/25(土),19:04,甲府,1-4,柏,中銀スタ,10450,スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
227,2011,Ｊ２,第１８節第１日,06/25(土),16:04,水戸,2-3,Ｆ東京,Ｋｓスタ,5021,スカパー／ｅ２／スカパー光／ＮＨＫ水戸＊
228,2011,Ｊ２,第１８節第１日,06/25(土),18:03,東京Ｖ,4-0,岡山,味スタ,2846,スカパー／ｅ２（録）／スカパー光
229,2011,Ｊ２,第１８節第１日,06/25(土),18:34,徳島,4-0,湘南,鳴門大塚,3558,スカパー／ｅ２（録）／スカパー光
230,2011,Ｊ２,第１８節第１日,06/25(土),19:03,鳥栖,2-0,岐阜,ベアスタ,4427,スカパー／ｅ２（録）／スカパー光
231,2011,Ｊ２,第１８節第１日,06/25(土),19:03,熊本,2-1,愛媛,熊本,3877,スカパー／ｅ２（録）／スカパー光
232,2011,Ｊ１,第１８節第２日,06/26(日),18:03,Ｇ大阪,5-3,広島,万博,16845,スカパー／ｅ２／スカパー光／ひかりＴＶ
233,2011,Ｊ１,第１８節第２日,06/26(日),18:34,清水,1-0,仙台,アウスタ,13081,スカパー／ｅ２／スカパー光
234,2011,Ｊ１,第１８節第２日,06/26(日),19:04,山形,0-2,横浜FM,ＮＤスタ,7667,スカパー／ｅ２／スカパー光
235,2011,Ｊ１,第１８節第２日,06/26(日),19:05,大宮,1-1,神戸,ＮＡＣＫ,5627,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
236,2011,Ｊ２,第１８節第２日,06/26(日),14:03,札幌,0-0,富山,札幌ド,10357,スカパー／ｅ２／スカパー光
237,2011,Ｊ２,第１８節第２日,06/26(日),18:03,北九州,2-1,草津,本城,2340,スカパー／ｅ２（録）／スカパー光
238,2011,Ｊ２,第１８節第２日,06/26(日),18:04,京都,1-1,横浜FC,西京極,8075,スカパー／ｅ２／スカパー光／ＫＢＳ京都
239,2011,Ｊ２,第１８節第２日,06/26(日),18:05,大分,2-1,鳥取,大銀ド,5794,スカパー／ｅ２（録）／スカパー光
240,2011,Ｊ２,第１８節第２日,06/26(日),19:03,千葉,2-2,栃木,フクアリ,9611,スカパー／ｅ２／スカパー光
241,2011,Ｊ２,第２節第１日,06/29(水),19:03,東京Ｖ,3-2,水戸,味スタ,2164,スカパー／ｅ２／スカパー光
242,2011,Ｊ２,第２節第１日,06/29(水),19:03,鳥取,1-1,岐阜,とりスタ,2633,スカパー／ｅ２（録）／スカパー光
243,2011,Ｊ２,第２節第１日,06/29(水),19:03,鳥栖,1-2,栃木,ベアスタ,3917,スカパー／ｅ２／スカパー光
244,2011,Ｊ２,第２節第１日,06/29(水),19:04,千葉,2-0,湘南,フクアリ,9228,スカパー／ｅ２／スカパー光／ひかりＴＶ
245,2011,Ｊ２,第２節第１日,06/29(水),19:04,富山,0-2,徳島,富山,1716,スカパー／ｅ２（録）／スカパー光
246,2011,Ｊ２,第２節第１日,06/29(水),19:04,京都,0-1,熊本,西京極,4015,スカパー／ｅ２／スカパー光／ＫＢＳ京都
247,2011,Ｊ２,第２節第１日,06/29(水),19:05,大分,1-0,横浜FC,大銀ド,5384,スカパー／ｅ２／スカパー光
248,2011,Ｊ２,第２節第１日,06/29(水),19:33,岡山,0-2,Ｆ東京,カンスタ,8403,スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
249,2011,Ｊ２,第２節第１日,06/29(水),19:34,草津,0-0,愛媛,正田スタ,1458,スカパー／ｅ２（録）／スカパー光
250,2011,Ｊ１,第２節第１日,07/02(土),14:04,仙台,1-1,名古屋,ユアスタ,18533,スカパー／ｅ２／スカパー光
251,2011,Ｊ１,第２節第１日,07/02(土),18:03,浦和,1-1,Ｇ大阪,埼玉,42331,スカパー／ｅ２／スカパー光／ひかりＴＶ／テレ玉
252,2011,Ｊ１,第２節第１日,07/02(土),18:03,福岡,1-0,甲府,レベスタ,6585,スカパー／ｅ２／スカパー光
253,2011,Ｊ１,第２節第１日,07/02(土),18:34,清水,0-0,鹿島,アウスタ,15528,スカパー／ｅ２／スカパー光／静岡朝日テレビ（録）
254,2011,Ｊ１,第２節第１日,07/02(土),19:03,新潟,2-0,山形,東北電ス,23408,スカパー／ｅ２／スカパー光
255,2011,Ｊ１,第２節第１日,07/02(土),19:05,Ｃ大阪,5-0,柏,長居,13741,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
256,2011,Ｊ２,第１９節第１日,07/02(土),18:03,栃木,1-1,札幌,栃木グ,4736,スカパー／ｅ２／スカパー光／とちぎテレビ
257,2011,Ｊ２,第１９節第１日,07/02(土),18:03,横浜FC,0-1,徳島,ニッパ球,3048,スカパー／ｅ２（録）／スカパー光
258,2011,Ｊ２,第１９節第１日,07/02(土),18:03,北九州,3-0,大分,本城,6670,スカパー／ｅ２（録）／スカパー光
259,2011,Ｊ２,第１９節第１日,07/02(土),18:34,Ｆ東京,3-0,鳥取,味スタ,16337,スカパー／ｅ２（録）／スカパー光
260,2011,Ｊ２,第１９節第１日,07/02(土),19:03,湘南,1-3,東京Ｖ,平塚,6336,スカパー／ｅ２（録）／スカパー光
261,2011,Ｊ２,第１９節第１日,07/02(土),19:04,熊本,0-0,鳥栖,熊本,6795,スカパー／ｅ２（録）／スカパー光
262,2011,Ｊ２,第１９節第１日,07/02(土),19:34,草津,1-2,水戸,正田スタ,3654,スカパー／ｅ２（録）／スカパー光／群馬テレビ
263,2011,Ｊ１,第２節第２日,07/03(日),18:05,横浜FM,2-1,川崎Ｆ,日産ス,29980,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＴＢＳ（単・録）
264,2011,Ｊ１,第２節第２日,07/03(日),19:03,大宮,0-1,広島,ＮＡＣＫ,8526,スカパー／ｅ２／スカパー光
265,2011,Ｊ１,第２節第２日,07/03(日),19:03,磐田,3-0,神戸,ヤマハ,7706,スカパー／ｅ２／スカパー光／ひかりＴＶ
266,2011,Ｊ２,第１９節第２日,07/03(日),18:04,富山,1-2,千葉,富山,3529,スカパー／ｅ２／スカパー光
267,2011,Ｊ２,第１９節第２日,07/03(日),19:04,岐阜,3-2,京都,長良川,3337,スカパー／ｅ２／スカパー光／岐阜放送
268,2011,Ｊ２,第１９節第２日,07/03(日),19:04,愛媛,2-3,岡山,ニンスタ,3855,スカパー／ｅ２／スカパー光
269,2011,Ｊ１,第３節第１日,07/06(水),19:04,山形,0-0,浦和,ＮＤスタ,8303,スカパー／ｅ２／スカパー光
270,2011,Ｊ１,第４節第１日,07/06(水),19:03,新潟,1-2,甲府,東北電ス,13644,スカパー／ｅ２／スカパー光
271,2011,Ｊ２,第２節第２日,07/06(水),19:03,札幌,0-0,北九州,札幌ド,7811,スカパー／ｅ２／スカパー光
272,2011,Ｊ１,第３節第２日,07/09(土),18:33,甲府,1-2,清水,中銀スタ,12114,スカパー／ｅ２／スカパー光
273,2011,Ｊ１,第３節第２日,07/09(土),19:03,磐田,1-2,横浜FM,ヤマハ,11226,スカパー／ｅ２／スカパー光
274,2011,Ｊ１,第３節第２日,07/09(土),19:03,神戸,0-1,名古屋,ホームズ,17568,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
275,2011,Ｊ１,第３節第２日,07/09(土),19:04,川崎Ｆ,3-2,福岡,等々力,16686,スカパー／ｅ２／スカパー光／ひかりＴＶ
276,2011,Ｊ１,第３節第２日,07/09(土),19:05,柏,1-0,仙台,柏,10324,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
277,2011,Ｊ２,第２０節第１日,07/09(土),14:05,札幌,3-1,愛媛,札幌厚別,5350,スカパー／ｅ２／スカパー光／ＮＨＫ札幌／ひかりＴＶ
278,2011,Ｊ２,第２０節第１日,07/09(土),18:03,東京Ｖ,3-0,岐阜,味スタ,3296,スカパー／ｅ２（録）／スカパー光
279,2011,Ｊ２,第２０節第１日,07/09(土),18:04,水戸,0-1,横浜FC,Ｋｓスタ,4719,スカパー／ｅ２（録）／スカパー光
280,2011,Ｊ２,第２０節第１日,07/09(土),18:34,徳島,3-0,草津,鳴門大塚,3801,スカパー／ｅ２（録）／スカパー光
281,2011,Ｊ２,第２０節第１日,07/09(土),19:03,千葉,1-1,熊本,フクアリ,9646,スカパー／ｅ２／スカパー光
282,2011,Ｊ２,第２０節第１日,07/09(土),19:03,岡山,1-1,湘南,カンスタ,8621,スカパー／ｅ２（録）／スカパー光
283,2011,Ｊ２,第２０節第１日,07/09(土),19:05,大分,0-0,Ｆ東京,大銀ド,27519,スカパー／ｅ２／スカパー光
284,2011,Ｊ１,第３節第３日,07/10(日),18:35,鹿島,1-2,新潟,カシマ,10602,スカパー／ｅ２／スカパー光
285,2011,Ｊ１,第３節第３日,07/10(日),19:03,大宮,2-3,Ｇ大阪,ＮＡＣＫ,11982,スカパー／ｅ２／スカパー光
286,2011,Ｊ１,第３節第３日,07/10(日),19:04,広島,1-3,Ｃ大阪,広島ビ,11615,スカパー／ｅ２／スカパー光／ひかりＴＶ
287,2011,Ｊ２,第２０節第２日,07/10(日),18:03,鳥取,0-1,北九州,とりスタ,3390,スカパー／ｅ２／スカパー光
288,2011,Ｊ２,第２０節第２日,07/10(日),18:04,京都,1-1,栃木,西京極,4402,スカパー／ｅ２／スカパー光／ＫＢＳ京都
289,2011,Ｊ２,第２０節第２日,07/10(日),19:03,鳥栖,0-1,富山,ベアスタ,4357,スカパー／ｅ２（録）／スカパー光
290,2011,Ｊ１,第４節第２日,07/13(水),19:00,福岡,1-0,大宮,レベスタ,4028,スカパー／スカパー光／ｅ２（フジテレビＴＷＯ）
291,2011,Ｊ１,第４節第２日,07/13(水),19:03,仙台,0-0,清水,ユアスタ,11585,スカパー／ｅ２／スカパー光
292,2011,Ｊ１,第４節第２日,07/13(水),19:03,浦和,2-0,川崎Ｆ,埼玉,24293,スカパー／ｅ２／スカパー光／テレ玉／ひかりＴＶ
293,2011,Ｊ１,第４節第２日,07/13(水),19:03,柏,3-1,広島,柏,7887,スカパー／ｅ２／スカパー光
294,2011,Ｊ１,第４節第２日,07/13(水),19:03,名古屋,2-1,鹿島,豊田ス,12845,スカパー／ｅ２／スカパー光
295,2011,Ｊ１,第４節第２日,07/13(水),19:03,Ｇ大阪,3-2,神戸,万博,15244,スカパー／ｅ２／スカパー光
296,2011,Ｊ１,第４節第２日,07/13(水),19:04,Ｃ大阪,2-3,磐田,金鳥スタ,8076,スカパー／ｅ２／スカパー光
297,2011,Ｊ１,第４節第２日,07/13(水),19:05,横浜FM,2-1,山形,ニッパ球,7104,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
298,2011,Ｊ１,第５節第１日,07/16(土),18:34,甲府,4-3,Ｇ大阪,中銀スタ,14126,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
299,2011,Ｊ１,第５節第１日,07/16(土),18:35,清水,2-1,新潟,アウスタ,13599,スカパー／ｅ２／スカパー光
300,2011,Ｊ１,第５節第１日,07/16(土),19:04,神戸,4-1,Ｃ大阪,ホームズ,14961,スカパー／ｅ２／スカパー光
301,2011,Ｊ１,第５節第１日,07/16(土),19:05,川崎Ｆ,3-2,柏,等々力,19619,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
302,2011,Ｊ２,第２１節第１日,07/16(土),14:04,札幌,2-1,水戸,札幌厚別,4609,スカパー／ｅ２／スカパー光／ひかりＴＶ
303,2011,Ｊ２,第２１節第１日,07/16(土),18:03,栃木,0-0,鳥栖,栃木グ,4584,スカパー／ｅ２／スカパー光／とちぎテレビ／ひかりＴＶ
304,2011,Ｊ２,第２１節第１日,07/16(土),18:35,徳島,2-2,東京Ｖ,鳴門大塚,5234,スカパー／ｅ２／スカパー光
305,2011,Ｊ１,第５節第２日,07/17(日),18:34,鹿島,3-0,仙台,カシマ,17120,スカパー／ｅ２／スカパー光
306,2011,Ｊ１,第５節第２日,07/17(日),19:03,大宮,1-1,横浜FM,ＮＡＣＫ,11037,スカパー／ｅ２／スカパー光／ひかりＴＶ
307,2011,Ｊ１,第５節第２日,07/17(日),19:03,磐田,1-1,浦和,エコパ,18623,スカパー／ｅ２／スカパー光
308,2011,Ｊ１,第５節第２日,07/17(日),19:04,山形,0-2,名古屋,ＮＤスタ,11757,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
309,2011,Ｊ２,第２１節第２日,07/17(日),18:03,横浜FC,2-2,大分,ニッパ球,4770,スカパー／ｅ２（録）／スカパー光
310,2011,Ｊ２,第２１節第２日,07/17(日),18:03,北九州,1-2,岡山,本城,4686,スカパー／ｅ２（録）／スカパー光
311,2011,Ｊ２,第２１節第２日,07/17(日),18:34,Ｆ東京,4-0,岐阜,味スタ,17183,スカパー／ｅ２（録）／スカパー光
312,2011,Ｊ２,第２１節第２日,07/17(日),19:03,湘南,2-0,千葉,平塚,9340,スカパー／ｅ２／スカパー光
313,2011,Ｊ２,第２１節第２日,07/17(日),19:05,熊本,1-1,富山,熊本,25005,スカパー／ｅ２（録）／スカパー光
314,2011,Ｊ１,第５節第３日,07/18(月・祝),18:04,広島,0-0,福岡,広島ビ,9864,スカパー／ｅ２／スカパー光／ひかりＴＶ
315,2011,Ｊ２,第２１節第３日,07/18(月・祝),19:04,草津,0-5,鳥取,正田スタ,1979,スカパー／ｅ２／スカパー光
316,2011,Ｊ２,第２１節第３日,07/18(月・祝),19:04,愛媛,0-2,京都,ニンスタ,2213,スカパー／ｅ２／スカパー光
317,2011,Ｊ１,第６節第１日,07/23(土),18:04,浦和,2-0,甲府,埼玉,31369,スカパー／ｅ２／スカパー光
318,2011,Ｊ１,第６節第１日,07/23(土),19:00,仙台,0-1,大宮,ユアスタ,12018,スカパー／スカパー光／ｅ２（フジテレビＯＮＥ）／ひかりＴＶ
319,2011,Ｊ１,第６節第１日,07/23(土),19:03,新潟,1-0,川崎Ｆ,東北電ス,25420,スカパー／ｅ２／スカパー光
320,2011,Ｊ１,第６節第１日,07/23(土),19:03,名古屋,3-2,広島,瑞穂陸,11904,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
321,2011,Ｊ１,第６節第１日,07/23(土),19:03,Ｇ大阪,2-2,磐田,万博,11364,スカパー／ｅ２／スカパー光
322,2011,Ｊ１,第６節第１日,07/23(土),19:04,Ｃ大阪,4-0,清水,長居,11254,スカパー／ｅ２／スカパー光
323,2011,Ｊ１,第６節第１日,07/23(土),19:05,柏,2-1,鹿島,国立,30807,スカパー／ｅ２／スカパー光／ひかりＴＶ／ＢＳ
324,2011,Ｊ１,第６節第１日,07/23(土),19:05,横浜FM,1-0,神戸,日産ス,15402,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
325,2011,Ｊ２,第２２節第１日,07/23(土),18:04,富山,2-0,水戸,富山,3310,スカパー／ｅ２（録）／スカパー光
326,2011,Ｊ２,第２２節第１日,07/23(土),18:04,岐阜,0-1,栃木,長良川,3218,スカパー／ｅ２（録）／スカパー光
327,2011,Ｊ２,第２２節第１日,07/23(土),19:03,千葉,2-0,札幌,フクアリ,10989,スカパー／ｅ２（録）／スカパー光
328,2011,Ｊ２,第２２節第１日,07/23(土),19:05,大分,3-1,湘南,大銀ド,7466,スカパー／ｅ２（録）／スカパー光
329,2011,Ｊ１,第６節第２日,07/24(日),19:04,福岡,0-2,山形,レベスタ,7004,スカパー／ｅ２／スカパー光
330,2011,Ｊ２,第２２節第２日,07/24(日),18:03,横浜FC,1-2,北九州,ニッパ球,8828,スカパー／ｅ２／スカパー光
331,2011,Ｊ２,第２２節第２日,07/24(日),18:03,鳥取,0-2,徳島,とりスタ,5720,スカパー／ｅ２／スカパー光
332,2011,Ｊ２,第２２節第２日,07/24(日),18:34,Ｆ東京,5-0,熊本,国立,18195,スカパー／ｅ２／スカパー光／ひかりＴＶ
333,2011,Ｊ２,第２２節第２日,07/24(日),18:34,愛媛,2-1,東京Ｖ,ニンスタ,7634,スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
334,2011,Ｊ２,第２２節第２日,07/24(日),19:03,鳥栖,2-1,京都,ベアスタ,4825,スカパー／ｅ２／スカパー光
335,2011,Ｊ２,第２２節第２日,07/24(日),19:04,岡山,1-2,草津,カンスタ,8344,スカパー／ｅ２（録）／スカパー光
336,2011,Ｊ１,第１０節第２日,07/27(水),19:04,鹿島,1-4,Ｇ大阪,カシマ,13298,スカパー／ｅ２／スカパー光
337,2011,ＹＮＣ,１回戦第２戦,07/27(水),19:00,山形,1-2,浦和,ＮＤスタ,5012,
338,2011,ＹＮＣ,１回戦第２戦,07/27(水),19:00,川崎Ｆ,3-1,広島,等々力,11067,フジテレビＮＥＸＴ
339,2011,ＹＮＣ,１回戦第２戦,07/27(水),19:00,清水,2-0,甲府,アウスタ,11641,
340,2011,ＹＮＣ,１回戦第２戦,07/27(水),19:00,福岡,0-3,磐田,レベスタ,4411,
341,2011,ＹＮＣ,１回戦第２戦,07/27(水),19:01,神戸,1-2,横浜FM,ホームズ,5204,
342,2011,ＹＮＣ,１回戦第２戦,07/27(水),19:02,仙台,2-1,柏,ユアスタ,10439,フジテレビＴＷＯ／仙台放送（録）
343,2011,Ｊ１,第１９節第１日,07/30(土),19:03,川崎Ｆ,0-1,浦和,等々力,20047,スカパー／ｅ２／スカパー光
344,2011,Ｊ１,第１９節第１日,07/30(土),19:03,横浜FM,2-1,大宮,日産ス,21214,スカパー／ｅ２／スカパー光
345,2011,Ｊ１,第１９節第１日,07/30(土),19:04,山形,0-1,新潟,ＮＤスタ,10461,スカパー／ｅ２／スカパー光
346,2011,Ｊ１,第１９節第１日,07/30(土),19:04,磐田,1-2,Ｇ大阪,ヤマハ,13515,スカパー／ｅ２／スカパー光／ＢＳ
347,2011,Ｊ１,第１９節第１日,07/30(土),19:04,広島,4-0,清水,広島ビ,16816,スカパー／ｅ２／スカパー光
348,2011,Ｊ１,第１９節第１日,07/30(土),19:07,神戸,4-2,甲府,ホームズ,9231,スカパー／スカパー光／ｅ２（フジテレビＴＷＯ）
349,2011,Ｊ２,第２３節第１日,07/30(土),18:03,栃木,0-0,岡山,栃木グ,6622,スカパー／ｅ２（録）／スカパー光／とちぎテレビ
350,2011,Ｊ２,第２３節第１日,07/30(土),18:03,北九州,1-0,Ｆ東京,本城,6909,スカパー／ｅ２（録）／スカパー光
351,2011,Ｊ２,第２３節第１日,07/30(土),18:34,徳島,3-1,富山,鳴門大塚,5189,スカパー／ｅ２（録）／スカパー光
352,2011,Ｊ１,第１９節第２日,07/31(日),18:04,Ｃ大阪,1-3,鹿島,長居,28039,スカパー／ｅ２／スカパー光
353,2011,Ｊ１,第１９節第２日,07/31(日),19:04,仙台,0-0,柏,ユアスタ,15315,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
354,2011,Ｊ１,第１９節第２日,07/31(日),19:04,福岡,0-3,名古屋,レベスタ,19421,スカパー／ｅ２／スカパー光
355,2011,Ｊ２,第２３節第２日,07/31(日),15:03,札幌,1-0,岐阜,札幌厚別,8904,スカパー／ｅ２／スカパー光
356,2011,Ｊ２,第２３節第２日,07/31(日),18:03,東京Ｖ,1-2,大分,味スタ,3273,スカパー／ｅ２（録）／スカパー光
357,2011,Ｊ２,第２３節第２日,07/31(日),18:04,水戸,3-1,愛媛,Ｋｓスタ,3032,スカパー／ｅ２（録）／スカパー光
358,2011,Ｊ２,第２３節第２日,07/31(日),18:04,京都,1-0,鳥取,西京極,5204,スカパー／ｅ２（録）／スカパー光／ＫＢＳ京都
359,2011,Ｊ２,第２３節第２日,07/31(日),19:03,千葉,1-1,横浜FC,フクアリ,13602,スカパー／ｅ２／スカパー光
