,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/02,1,1,15:00,東京,Ｆ東京,4,2,鹿島,ＴＢＳ（単）／東京メトロポリタンテレビ（録）,30651
1,03/02,1,2,19:35,静岡,磐田,2,0,名古屋,ＮＨＫ総合,29763
2,03/03,1,3,13:05,仙台,仙台,1,0,東京Ｖ,ＮＨＫ仙台／ＢＳ,17637
3,03/03,1,4,15:00,市原,市原,2,1,京都,ＫＢＳ京都／スカイパーフェクＴＶ！／千葉テレビ（録）,6270
4,03/03,1,5,15:01,横浜国,横浜FM,1,0,浦和,ＴＢＳ（単）,36060
5,03/03,1,6,15:03,日本平,清水,1,0,神戸,静岡放送／ＢＳ－ｉ,15070
6,03/03,1,7,15:04,広島ビ,広島,5,1,札幌,ＮＨＫ広島／Ｊスカイスポーツ,11299
7,03/03,1,8,16:04,万博,Ｇ大阪,1,0,柏,ＢＳ,10126
8,08/31,1,9,15:04,札幌厚別,札幌,2,2,柏,ＢＳ,14128
9,08/31,1,10,19:03,万博,Ｇ大阪,4,1,横浜FM,スカイパーフェクＴＶ！／関西テレビ（録）,22712
10,08/31,1,11,19:04,東京,東京Ｖ,5,0,京都,ＢＳ－ｉ／日本テレビ（録）／ＫＢＳ京都（録）,11326
11,08/31,1,12,19:04,広島ビ,広島,1,2,浦和,Ｊスカイスポーツ,11321
12,08/31,1,13,19:05,仙台,仙台,1,2,鹿島,ＴＢＳ（全）,19497
13,08/31,1,14,19:05,磐田,磐田,1,0,神戸,ＢＳ,14253
14,09/01,1,15,18:34,市原,市原,0,1,Ｆ東京,ＢＳ－ｉ（録）,6310
15,09/01,1,16,19:04,瑞穂陸,名古屋,3,0,清水,ＢＳ,20345
0,03/09,2,1,13:00,高知陸,札幌,0,1,仙台,札幌テレビ／スカイパーフェクＴＶ！／高知放送（録）,7236
1,03/09,2,2,14:03,カシマ,鹿島,0,1,清水,ＮＨＫ総合,23675
