,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/11,1,1,14:01,国立,鹿島,1,0,名古屋,テレビ朝日（単）,30794
1,03/11,1,2,14:02,磐田,磐田,0,1,柏,ＮＨＫ総合,14056
2,03/11,1,3,15:01,市原,市原,6,1,京都,千葉テレビ（録）／ディレクＴＶ（録）,6331
3,03/11,1,4,15:03,神戸ユ,神戸,1,0,広島,サンテレビ（録）／Ｊ－ＳＰＯＲＴＳ,4354
4,03/11,1,5,15:06,博多球,福岡,2,1,川崎Ｆ,ディレクＴＶ,10383
5,03/11,1,6,16:03,日本平,清水,3,2,Ｃ大阪,静岡放送／ＢＳ,11660
6,03/11,1,7,19:04,等々力,Ｖ川崎,2,1,Ｇ大阪,日本テレビ（録）／ＢＳ,7287
7,03/11,1,8,19:07,横浜国,横浜FM,0,1,Ｆ東京,ＴＢＳ（全）,21841
8,06/24,1,9,14:04,等々力,川崎Ｆ,0,1,福岡,ＢＳ,4394
9,06/24,1,10,16:02,瑞穂陸,名古屋,0,3,鹿島,フジテレビ（全）,16560
10,06/24,1,11,16:04,万博,Ｇ大阪,2,1,Ｖ川崎,関西テレビ／スカイパーフェクＴＶ！（１２１ｃｈ）（録）,7153
11,06/24,1,12,16:04,広島ビ,広島,1,0,神戸,ＢＳ／テレビ新広島,6438
12,06/24,1,13,18:01,国立,Ｆ東京,3,0,横浜FM,テレビ東京（単）,14432
13,06/24,1,14,19:03,長居,Ｃ大阪,3,1,清水,Ｊスカイスポーツ,11696
14,06/24,1,15,19:04,西京極,京都,3,2,市原,ＫＢＳ京都／スカイパーフェクＴＶ！（１２１ｃｈ）,4521
15,06/24,1,16,19:06,柏の葉,柏,2,1,磐田,ＢＳ,11773
0,03/18,2,1,14:02,瑞穂陸,名古屋,0,1,磐田,テレビ朝日（全）,21071
1,03/18,2,2,15:00,西京極,京都,1,3,Ｃ大阪,ＫＢＳ京都（録）／ディレクＴＶ（録）,5167
2,03/18,2,3,15:04,国立,Ｆ東京,2,0,福岡,東京メトロポリタンテレビ／Ｊ－ＳＰＯＲＴＳ,10932
3,03/18,2,4,15:04,日本平,清水,1,2,横浜FM,テレビ静岡,12466
4,03/18,2,5,16:01,万博,Ｇ大阪,1,1,神戸,スカイパーフェクＴＶ！（録）,8093
5,03/18,2,6,16:03,広島ビ,広島,1,1,市原,テレビ新広島,11197
6,03/18,2,7,19:03,柏,柏,1,0,Ｖ川崎,ディレクＴＶ,8662
7,03/18,2,8,19:04,等々力,川崎Ｆ,0,1,鹿島,ＢＳ,14285
8,07/01,2,9,13:33,等々力,Ｖ川崎,1,0,柏,日本テレビ（単）,4727
9,07/01,2,10,16:03,磐田,磐田,5,1,名古屋,静岡放送／ＢＳ,14291
10,07/01,2,11,19:01,神戸ユ,神戸,1,3,Ｇ大阪,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,6820
11,07/01,2,12,19:03,カシマ,鹿島,4,0,川崎Ｆ,Ｊスカイスポーツ,13307
12,07/01,2,13,19:03,長居,Ｃ大阪,2,0,京都,ＫＢＳ京都,9270
13,07/01,2,14,19:03,博多球,福岡,1,2,Ｆ東京,九州朝日放送（録）,14495
14,07/01,2,15,19:04,市原,市原,2,2,広島,千葉テレビ,4351
15,07/01,2,16,19:04,国立,横浜FM,0,1,清水,ＢＳ,20354
0,03/25,3,1,14:00,等々力,川崎Ｆ,0,1,広島,ディレクＴＶ（録）,5024
1,03/25,3,2,14:00,長居,Ｃ大阪,5,2,Ｖ川崎,スカイパーフェクＴＶ！（録）,6771
2,03/25,3,3,14:04,西京極,京都,1,0,Ｇ大阪,ＫＢＳ京都（録）／ＢＳ,6129
3,03/25,3,4,14:34,日本平,清水,2,1,柏,テレビ静岡／ディレクＴＶ,11057
4,03/25,3,5,15:03,横浜国,横浜FM,1,3,磐田,ＴＢＳ（単）,23288
5,03/25,3,6,15:03,博多球,福岡,0,1,鹿島,Ｊ－ＳＰＯＲＴＳ,12622
6,03/25,3,7,16:04,市原,市原,1,6,神戸,ＢＳ,4113
7,03/25,3,8,19:04,国立,Ｆ東京,2,1,名古屋,東京メトロポリタンテレビ／ＢＳ,14368
8,07/08,3,9,15:02,カシマ,鹿島,2,1,磐田,ＮＨＫ総合,13750
