,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
42,2004,ＹＮＣ 予選Ｄグループ,第１節,03/27(土),15:00,Ｆ東京,1-2,鹿島,味スタ,18816.0,ＭＸテレビ（録）／フジテレビ７３９（録）,7702
43,2004,Ｊ２,第３節第１日,03/27(土),14:00,水戸,0-0,福岡,水戸,3295.0,スカイパーフェクＴＶ！（録）,7983
44,2004,Ｊ２,第３節第１日,03/27(土),14:00,横浜FC,1-1,山形,三ツ沢,2533.0,Ｊ　ＳＰＯＲＴＳ（録）,7985
45,2004,Ｊ２,第３節第１日,03/27(土),14:04,札幌,1-0,仙台,札幌ド,14279.0,北海道放送／Ｊ　ＳＰＯＲＴＳ／東北放送（録）,7982
46,2004,Ｊ２,第３節第１日,03/27(土),14:04,川崎Ｆ,1-0,大宮,等々力,6541.0,スカイパーフェクＴＶ！,7984
47,2004,Ｊ２,第３節第１日,03/27(土),14:04,京都,1-1,湘南,西京極,7984.0,スカイパーフェクＴＶ！／ＫＢＳ京都（録）,7986
48,2004,Ｊ２,第３節第２日,03/28(日),13:00,鳥栖,2-1,甲府,鳥栖,2546.0,スカイパーフェクＴＶ！（録）,7987
49,2004,サテライトリーグ Ａグループ,第３日,03/28(日),14:01,柏,1-0,横浜FM,柏,808.0,,
50,2004,サテライトリーグ Ｂグループ,第２日,03/28(日),14:00,市原,1-1,浦和,姉崎,453.0,,
51,2004,サテライトリーグ Ｂグループ,第２日,03/28(日),14:01,大宮,2-2,Ｆ東京,鴻巣,513.0,,
52,2004,サテライトリーグ Ｃグループ,第３日,03/28(日),14:02,京都,0-1,名古屋,東城陽Ｇ,347.0,,
53,2004,サテライトリーグ Ｄグループ,第２日,03/28(日),14:00,Ｃ大阪,1-1,Ｇ大阪,南津守,385.0,,
54,2004,Ｊ１ １ｓｔ,第３節第１日,04/03(土),15:04,Ｆ東京,3-2,東京Ｖ,味スタ,23136.0,ＢＳ／ＭＸテレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7744
55,2004,Ｊ１ １ｓｔ,第３節第１日,04/03(土),15:04,広島,1-3,市原,広島ビ,8798.0,広島ホームテレビ／Ｊ　ＳＰＯＲＴＳ（録）,7745
56,2004,Ｊ１ １ｓｔ,第３節第１日,04/03(土),16:02,Ｇ大阪,4-0,清水,万博,8329.0,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,7748
57,2004,Ｊ１ １ｓｔ,第３節第１日,04/03(土),16:04,横浜FM,2-1,Ｃ大阪,横浜国,22102.0,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,7746
58,2004,Ｊ１ １ｓｔ,第３節第１日,04/03(土),16:04,磐田,3-1,浦和,ヤマハ,16209.0,静岡放送／Ｊ　ＳＰＯＲＴＳ,7747
59,2004,Ｊ１ １ｓｔ,第３節第１日,04/03(土),19:04,神戸,0-0,大分,神戸ウイ,13269.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7749
60,2004,Ｊ２,第４節第１日,04/03(土),14:00,水戸,2-2,横浜FC,栃木,2014.0,スカイパーフェクＴＶ！（録）,7990
61,2004,Ｊ２,第４節第１日,04/03(土),14:00,福岡,1-1,甲府,博多球,5130.0,Ｊ　ＳＰＯＲＴＳ（録）,7993
62,2004,Ｊ２,第４節第１日,04/03(土),14:01,大宮,1-0,鳥栖,大宮,6011.0,スカイパーフェクＴＶ！（録）,7991
63,2004,Ｊ２,第４節第１日,04/03(土),14:04,仙台,2-1,川崎Ｆ,仙台,17317.0,東北放送／スカイパーフェクＴＶ！,7988
64,2004,Ｊ２,第４節第１日,04/03(土),14:04,山形,1-3,京都,山形県,4324.0,Ｊ　ＳＰＯＲＴＳ,7989
65,2004,Ｊ２,第４節第１日,04/03(土),14:04,湘南,1-1,札幌,平塚,6025.0,スカイパーフェクＴＶ！,7992
66,2004,Ｊ１ １ｓｔ,第３節第２日,04/04(日),15:04,鹿島,3-2,名古屋,カシマ,18781.0,ＢＳ／ＮＨＫ名古屋（録）／Ｊ　ＳＰＯＲＴＳ（録）,7750
67,2004,Ｊ１ １ｓｔ,第３節第２日,04/04(日),15:04,柏,1-2,新潟,柏の葉,9728.0,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,7751
68,2004,サテライトリーグ Ａグループ,第４日,04/04(日),15:00,札幌,0-2,東京Ｖ,宮の沢,2186.0,,
69,2004,サテライトリーグ Ｂグループ,第３日,04/04(日),14:00,浦和,0-0,Ｆ東京,駒場,1088.0,,
70,2004,サテライトリーグ Ｂグループ,第３日,04/04(日),14:01,市原,3-4,大宮,市原,310.0,,
71,2004,サテライトリーグ Ｃグループ,第４日,04/04(日),14:01,清水,2-0,湘南,三保Ｇ,203.0,,
72,2004,Ｊ１ １ｓｔ,第４節第１日,04/10(土),15:00,東京Ｖ,2-2,Ｇ大阪,味スタ,12768.0,スカイパーフェクＴＶ！／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7752
73,2004,Ｊ１ １ｓｔ,第４節第１日,04/10(土),15:04,Ｃ大阪,1-2,磐田,長居,17376.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7753
74,2004,Ｊ１ １ｓｔ,第４節第１日,04/10(土),16:00,新潟,1-3,横浜FM,新潟ス,41192.0,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）,7755
75,2004,Ｊ１ １ｓｔ,第４節第１日,04/10(土),16:04,浦和,2-1,神戸,駒場,20558.0,ＢＳ－ｉ／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）,7754
76,2004,Ｊ１ １ｓｔ,第４節第１日,04/10(土),16:04,大分,2-1,広島,大分ス,17905.0,ＮＨＫ大分／Ｊ　ＳＰＯＲＴＳ,7756
77,2004,Ｊ１ １ｓｔ,第４節第１日,04/10(土),19:04,市原,2-1,鹿島,市原,10559.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7757
78,2004,Ｊ２,第５節第１日,04/10(土),13:35,札幌,0-1,山形,室蘭,5534.0,北海道文化放送／さくらんぼテレビ／スカイパーフェクＴＶ！（録）,7994
79,2004,Ｊ２,第５節第１日,04/10(土),14:00,川崎Ｆ,5-0,湘南,等々力,6381.0,Ｊ　ＳＰＯＲＴＳ（録）,7995
80,2004,Ｊ２,第５節第１日,04/10(土),14:00,甲府,1-2,大宮,小瀬,6813.0,山梨放送／スカイパーフェクＴＶ！（録）,7997
81,2004,Ｊ２,第５節第１日,04/10(土),14:04,横浜FC,1-0,福岡,三ツ沢,2589.0,Ｊ　ＳＰＯＲＴＳ,7996
82,2004,Ｊ２,第５節第１日,04/10(土),14:04,京都,0-0,水戸,西京極,7176.0,スカイパーフェクＴＶ！／ＫＢＳ京都（録）,7998
83,2004,Ｊ１ １ｓｔ,第４節第２日,04/11(日),15:04,清水,0-0,Ｆ東京,日本平,14106.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7758
84,2004,Ｊ１ １ｓｔ,第４節第２日,04/11(日),15:05,名古屋,1-0,柏,豊田ス,15178.0,ＢＳ－ｉ／中部日本放送（録）／Ｊ　ＳＰＯＲＴＳ（録）,7759
85,2004,Ｊ２,第５節第２日,04/11(日),13:04,鳥栖,3-0,仙台,鳥栖,3304.0,スカイパーフェクＴＶ！,7999
86,2004,サテライトリーグ Ａグループ,第５日,04/11(日),14:02,鹿島,1-0,札幌,成田,1125.0,,
87,2004,サテライトリーグ Ｃグループ,第５日,04/11(日),14:00,京都,2-1,湘南,東城陽Ｇ,243.0,,
88,2004,サテライトリーグ Ｄグループ,第３日,04/11(日),14:00,Ｃ大阪,3-4,福岡,南津守,350.0,,
89,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),18:32,神戸,1-1,東京Ｖ,神戸ウイ,10079.0,読売テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7760
90,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:00,Ｇ大阪,2-2,市原,万博,4429.0,Ｊ　ＳＰＯＲＴＳ（録）,7765
91,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:00,広島,1-1,名古屋,広島ビ,5251.0,Ｊ　ＳＰＯＲＴＳ（録）,7766
92,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:01,柏,1-3,磐田,柏,8309.0,ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7762
93,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:02,大分,1-1,横浜FM,大分ス,18463.0,スカイパーフェクＴＶ！／ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7767
94,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:04,鹿島,2-2,新潟,カシマ,8474.0,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,7761
95,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:04,Ｆ東京,1-1,Ｃ大阪,味スタ,20732.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7763
96,2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:04,清水,4-3,浦和,日本平,8354.0,Ｊ　ＳＰＯＲＴＳ,7764
97,2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),15:04,神戸,2-0,柏,神戸ウイ,10035.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7768
98,2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),16:03,磐田,2-0,Ｆ東京,ヤマハ,13847.0,静岡放送／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,7770
99,2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),16:04,東京Ｖ,0-0,広島,味スタ,7852.0,Ｊ　ＳＰＯＲＴＳ／日本テレビ（録）,7769
100,2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),16:04,Ｃ大阪,1-0,鹿島,長居,12354.0,スカイパーフェクＴＶ！／関西テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7771
101,2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),18:04,横浜FM,2-1,Ｇ大阪,横浜国,20360.0,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,7772
102,2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),19:04,名古屋,2-2,清水,瑞穂陸,11560.0,ＢＳ／ＮＨＫ名古屋（録）／ＮＨＫ静岡（録）／Ｊ　ＳＰＯＲＴＳ（録）,7773
103,2004,Ｊ２,第６節第１日,04/17(土),14:00,川崎Ｆ,5-2,水戸,等々力,8105.0,スカイパーフェクＴＶ！（録）,8002
104,2004,Ｊ２,第６節第１日,04/17(土),14:00,甲府,1-0,湘南,小瀬,5143.0,Ｊ　ＳＰＯＲＴＳ（録）,8003
105,2004,Ｊ２,第６節第１日,04/17(土),14:03,札幌,1-1,横浜FC,札幌ド,12824.0,北海道テレビ／スカイパーフェクＴＶ！,8000
106,2004,Ｊ２,第６節第１日,04/17(土),14:04,大宮,3-1,仙台,大宮,9091.0,Ｊ　ＳＰＯＲＴＳ,8001
107,2004,Ｊ２,第６節第１日,04/17(土),14:04,京都,1-4,福岡,鴨池,6561.0,スカイパーフェクＴＶ！／ＫＢＳ京都（録）,8004
108,2004,Ｊ１ １ｓｔ,第６節第２日,04/18(日),14:05,浦和,4-1,大分,駒場,19232.0,ＴＢＳ（単）／大分放送／Ｊ　ＳＰＯＲＴＳ（録）,7774
109,2004,Ｊ１ １ｓｔ,第６節第２日,04/18(日),15:05,市原,2-1,新潟,国立,19694.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7775
110,2004,Ｊ２,第６節第２日,04/18(日),13:01,鳥栖,0-1,山形,鳥栖,3005.0,スカイパーフェクＴＶ！（録）,8005
111,2004,サテライトリーグ Ａグループ,第６日,04/18(日),15:00,柏,2-0,札幌,柏,836.0,,
112,2004,サテライトリーグ Ｂグループ,第４日,04/18(日),15:00,大宮,2-1,仙台,熊谷陸,638.0,,
113,2004,サテライトリーグ Ｃグループ,第６日,04/18(日),14:00,清水,0-2,磐田,三保Ｇ,573.0,,
114,2004,サテライトリーグ Ｃグループ,第６日,04/18(日),14:03,名古屋,3-1,湘南,トヨタＧ,350.0,,
115,2004,サテライトリーグ Ｄグループ,第４日,04/18(日),14:00,広島,1-1,福岡,吉田,562.0,,
116,2004,Ｊ２,第７節第１日,04/24(土),14:00,山形,2-1,川崎Ｆ,山形県,3241.0,Ｊ　ＳＰＯＲＴＳ（録）,8007
117,2004,Ｊ２,第７節第１日,04/24(土),14:04,仙台,1-2,甲府,仙台,15276.0,仙台放送／スカイパーフェクＴＶ！,8006
118,2004,Ｊ２,第７節第１日,04/24(土),14:04,横浜FC,0-0,京都,三ツ沢,3371.0,Ｊ　ＳＰＯＲＴＳ,8008
119,2004,Ｊ２,第７節第１日,04/24(土),14:04,福岡,2-1,大宮,博多球,5219.0,スカイパーフェクＴＶ！,8009
120,2004,Ｊ２,第７節第１日,04/24(土),19:01,湘南,2-2,鳥栖,平塚,3324.0,スカイパーフェクＴＶ！（録）,8010
121,2004,サテライトリーグ Ｂグループ,第５日,04/24(土),14:01,Ｆ東京,2-2,市原,夢の島,1540.0,,
122,2004,Ｊ２,第７節第２日,04/25(日),14:02,水戸,2-1,札幌,笠松,3551.0,スカイパーフェクＴＶ！（録）,8011
123,2004,サテライトリーグ Ｄグループ,第５日,04/25(日),14:01,福岡,1-2,Ｇ大阪,雁の巣,425.0,,
124,2004,ＹＮＣ 予選Ａグループ,第２節,04/29(木・祝),14:03,横浜FM,2-1,広島,横浜国,15665.0,テレビ神奈川／フジテレビ７３９,7667
125,2004,ＹＮＣ 予選Ａグループ,第２節,04/29(木・祝),15:00,東京Ｖ,4-1,Ｃ大阪,味スタ,8878.0,,7668
126,2004,ＹＮＣ 予選Ｂグループ,第２節,04/29(木・祝),14:05,新潟,4-4,Ｇ大阪,新潟ス,36280.0,新潟総合テレビ／フジテレビ７３９（録）,7679
127,2004,ＹＮＣ 予選Ｂグループ,第２節,04/29(木・祝),15:00,名古屋,5-2,磐田,瑞穂陸,11726.0,東海テレビ（録）,7680
128,2004,ＹＮＣ 予選Ｃグループ,第２節,04/29(木・祝),15:04,清水,2-0,浦和,日本平,13235.0,テレビ静岡／テレビ埼玉（録）／フジテレビ７３９（録）,7691
129,2004,ＹＮＣ 予選Ｃグループ,第２節,04/29(木・祝),15:04,大分,1-4,市原,大分ス,15630.0,テレビ大分／フジテレビ７３９（録）,7692
130,2004,ＹＮＣ 予選Ｄグループ,第２節,04/29(木・祝),15:00,柏,1-1,神戸,柏,7456.0,,7704
131,2004,ＹＮＣ 予選Ｄグループ,第２節,04/29(木・祝),15:04,鹿島,1-2,Ｆ東京,カシマ,10708.0,ＭＸテレビ／フジテレビ７３９（録）,7703
132,2004,Ｊ２,第８節第１日,04/29(木・祝),14:00,山形,1-0,甲府,山形県,4343.0,スカイパーフェクＴＶ！（録）,8012
133,2004,Ｊ２,第８節第１日,04/29(木・祝),14:01,水戸,0-1,鳥栖,笠松,2872.0,スカイパーフェクＴＶ！（録）,8013
134,2004,Ｊ２,第８節第１日,04/29(木・祝),14:04,横浜FC,0-2,川崎Ｆ,三ツ沢,6813.0,Ｊ　ＳＰＯＲＴＳ,8014
135,2004,Ｊ２,第８節第１日,04/29(木・祝),14:04,福岡,2-3,仙台,博多球,6198.0,ＮＨＫ福岡／スカイパーフェクＴＶ！／ＮＨＫ仙台（録）,8015
136,2004,Ｊ２,第８節第１日,04/29(木・祝),18:04,京都,2-0,札幌,西京極,9174.0,ＫＢＳ京都／スカイパーフェクＴＶ！,8016
137,2004,Ｊ２,第８節第１日,04/29(木・祝),19:01,湘南,1-0,大宮,平塚,4549.0,Ｊ　ＳＰＯＲＴＳ（録）,8017
138,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),14:00,Ｇ大阪,0-2,名古屋,万博,16899.0,Ｊ　ＳＰＯＲＴＳ（録）,7776
139,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),15:00,大分,3-0,Ｃ大阪,大分ス,25841.0,Ｊ　ＳＰＯＲＴＳ（録）,7779
140,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),15:04,新潟,0-1,東京Ｖ,新潟ス,41156.0,ＮＨＫ新潟／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,7777
141,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),15:04,清水,1-0,磐田,静岡,39120.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7778
142,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),16:03,Ｆ東京,0-2,横浜FM,味スタ,35680.0,ＭＸテレビ／ＢＳ－ｉ／ＴＢＳ（録）／テレビ神奈川（録）／Ｊ　ＳＰＯＲＴＳ（録）,7781
143,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),16:04,鹿島,2-0,神戸,カシマ,21892.0,Ｊ　ＳＰＯＲＴＳ,7780
144,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),18:04,市原,1-1,柏,市原,9380.0,千葉テレビ／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7782
145,2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),19:04,広島,0-0,浦和,広島ビ,29332.0,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,7783
146,2004,Ｊ２,第９節第１日,05/02(日),13:01,鳥栖,1-1,横浜FC,鳥栖,3956.0,スカイパーフェクＴＶ！（録）,8019
147,2004,Ｊ２,第９節第１日,05/02(日),13:04,仙台,2-0,湘南,仙台,18130.0,ミヤギテレビ／スカイパーフェクＴＶ！,8018
148,2004,Ｊ２,第９節第１日,05/02(日),14:01,大宮,1-1,山形,大宮,6987.0,Ｊ　ＳＰＯＲＴＳ（録）,8021
149,2004,Ｊ２,第９節第１日,05/02(日),14:01,甲府,4-0,水戸,小瀬,7086.0,スカイパーフェクＴＶ！（録）,8023
150,2004,Ｊ２,第９節第１日,05/02(日),14:04,川崎Ｆ,1-0,京都,等々力,12044.0,Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）,8022
151,2004,Ｊ２,第９節第１日,05/02(日),14:05,札幌,1-2,福岡,札幌厚別,10073.0,テレビ北海道／スカイパーフェクＴＶ！,8020
152,2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),14:05,神戸,1-2,Ｆ東京,神戸ユ,15582.0,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,7784
153,2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:02,柏,0-2,Ｇ大阪,柏,11039.0,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,7785
154,2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:04,磐田,2-1,大分,ヤマハ,13018.0,静岡放送／Ｊ　ＳＰＯＲＴＳ,7786
155,2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:33,浦和,1-0,鹿島,埼玉,56070.0,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）,7787
156,2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:33,名古屋,1-1,新潟,瑞穂陸,14182.0,ＮＨＫ名古屋／ＮＨＫ新潟／Ｊ　ＳＰＯＲＴＳ（録）,7789
157,2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:33,Ｃ大阪,1-2,広島,長居,13232.0,ＮＨＫ大阪／ＮＨＫ広島／Ｊ　ＳＰＯＲＴＳ（録）,7790
158,2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:34,東京Ｖ,2-1,市原,味スタ,12251.0,ＢＳ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,7788
159,2004,Ｊ２,第１０節第１日,05/05(水・祝),13:05,福岡,3-1,湘南,博多球,8209.0,Ｊ　ＳＰＯＲＴＳ,8024
160,2004,Ｊ２,第１０節第１日,05/05(水・祝),14:00,横浜FC,0-0,甲府,三ツ沢,2819.0,スカイパーフェクＴＶ！（録）,8026
161,2004,Ｊ２,第１０節第１日,05/05(水・祝),14:01,水戸,2-0,大宮,笠松,2991.0,スカイパーフェクＴＶ！（録）,8025
