,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/05,1,1,14:02,ニンスタ,愛媛,2,0,札幌,スカパー／ｅ２／スカパー光／ＮＨＫ松山／ＮＨＫ札幌,6230
1,03/05,1,2,14:05,味スタ,Ｆ東京,1,0,鳥栖,スカパー／ｅ２／スカパー光／ＴＯＫＹＯ　ＭＸ／ひかりＴＶ,21408
2,03/05,1,3,17:05,Ｋｓスタ,水戸,2,1,京都,スカパー／ｅ２／スカパー光,4222
3,03/06,1,4,13:03,栃木グ,栃木,2,1,草津,スカパー／ｅ２／スカパー光／とちぎテレビ（録）,6144
4,03/06,1,5,13:03,平塚,湘南,5,0,岡山,スカパー／ｅ２／スカパー光,10255
5,03/06,1,6,13:03,本城,北九州,0,3,千葉,スカパー／ｅ２／スカパー光,3359
6,03/06,1,7,15:06,鳴門大塚,徳島,1,0,鳥取,スカパー／ｅ２／スカパー光／ＮＨＫ徳島／ＮＨＫ鳥取,5854
7,03/06,1,8,15:07,熊本,熊本,1,0,東京Ｖ,スカパー／ｅ２／スカパー光／ＮＨＫ熊本／ひかりＴＶ,6611
8,03/06,1,9,16:04,ニッパ球,横浜FC,1,2,富山,スカパー／ｅ２／スカパー光,11306
9,03/06,1,10,16:04,長良川,岐阜,0,1,大分,スカパー／ｅ２／スカパー光,6621
0,06/29,2,1,19:03,味スタ,東京Ｖ,3,2,水戸,スカパー／ｅ２／スカパー光,2164
1,06/29,2,2,19:03,とりスタ,鳥取,1,1,岐阜,スカパー／ｅ２（録）／スカパー光,2633
2,06/29,2,3,19:03,ベアスタ,鳥栖,1,2,栃木,スカパー／ｅ２／スカパー光,3917
3,06/29,2,4,19:04,フクアリ,千葉,2,0,湘南,スカパー／ｅ２／スカパー光／ひかりＴＶ,9228
4,06/29,2,5,19:04,富山,富山,0,2,徳島,スカパー／ｅ２（録）／スカパー光,1716
5,06/29,2,6,19:04,西京極,京都,0,1,熊本,スカパー／ｅ２／スカパー光／ＫＢＳ京都,4015
