,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
13,2022,Ｊ２,第１節第１日,02/19(土),14:03,横浜FC,3-2,大宮,ニッパツ,4596.0,ＤＡＺＮ,26515
14,2022,Ｊ２,第１節第１日,02/19(土),14:03,長崎,1-1,東京Ｖ,トラスタ,4719.0,ＤＡＺＮ,26517
15,2022,Ｊ２,第１節第１日,02/19(土),14:03,徳島,0-0,金沢,鳴門大塚,3992.0,ＤＡＺＮ／ＮＨＫ徳島,26516
16,2022,Ｊ２,第１節第２日,02/20(日),13:33,山口,1-1,熊本,みらスタ,4305.0,ＤＡＺＮ／山口放送,26519
17,2022,Ｊ２,第１節第２日,02/20(日),14:03,岡山,4-1,甲府,Ｃスタ,6554.0,ＤＡＺＮ,26522
18,2022,Ｊ２,第１節第２日,02/20(日),14:03,仙台,0-0,新潟,ユアスタ,9617.0,ＤＡＺＮ,26520
19,2022,Ｊ２,第１節第２日,02/20(日),14:03,町田,0-0,琉球,Ｇスタ,2456.0,ＤＡＺＮ,26521
20,2022,Ｊ１,第９節第１日,02/23(水・祝),14:03,横浜FM,4-2,川崎Ｆ,日産ス,20433.0,ＤＡＺＮ,27400
21,2022,Ｊ１,第９節第１日,02/23(水・祝),16:04,浦和,2-2,神戸,埼玉,19446.0,ＤＡＺＮ／テレ玉（録）,27401
22,2022,ＹＬＣ グループステージＡグループ,第１節第１日,02/23(水・祝),14:03,Ｇ大阪,2-3,Ｃ大阪,パナスタ,10509.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27280
23,2022,ＹＬＣ グループステージＢグループ,第１節第１日,02/23(水・祝),14:03,名古屋,0-0,清水,豊田ス,8285.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27292
24,2022,ＹＬＣ グループステージＢグループ,第１節第１日,02/23(水・祝),14:03,徳島,0-3,広島,鳴門大塚,2632.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27293
25,2022,ＹＬＣ グループステージＣグループ,第１節第１日,02/23(水・祝),14:03,京都,1-1,柏,サンガＳ,4025.0,ＴＶ放送：フジテレビＴＷＯ／インターネット配信：ＦＯＤ／ＳＰＯＯＸ,27304
26,2022,ＹＬＣ グループステージＣグループ,第１節第１日,02/23(水・祝),15:03,鳥栖,2-2,札幌,駅スタ,4544.0,ＴＶ放送：フジテレビＮＥＸＴ／インターネット配信：ＦＯＤ／ＳＰＯＯＸ,27305
27,2022,ＹＬＣ グループステージＤグループ,第１節第１日,02/23(水・祝),15:03,湘南,3-1,福岡,レモンＳ,4770.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27317
28,2022,Ｊ１,第２節第１日,02/26(土),13:33,磐田,1-2,清水,エコパ,19130.0,ＤＡＺＮ／静岡放送,27337
29,2022,Ｊ１,第２節第１日,02/26(土),14:03,Ｃ大阪,1-1,京都,ヨドコウ,9766.0,ＤＡＺＮ,27338
30,2022,Ｊ１,第２節第１日,02/26(土),15:01,浦和,0-1,Ｇ大阪,埼玉,16121.0,ＤＡＺＮ／ＮＨＫ総合,27341
31,2022,Ｊ１,第２節第１日,02/26(土),15:03,鹿島,0-2,川崎Ｆ,カシマ,27234.0,ＤＡＺＮ／ＮＨＫ水戸,27340
32,2022,Ｊ１,第２節第１日,02/26(土),15:03,札幌,1-1,広島,札幌ド,9519.0,ＤＡＺＮ／ＮＨＫ札幌／ＮＨＫ広島,27339
33,2022,Ｊ１,第２節第１日,02/26(土),15:03,鳥栖,1-1,湘南,駅スタ,7551.0,ＤＡＺＮ／サガテレビ,27344
34,2022,Ｊ１,第２節第１日,02/26(土),16:03,神戸,0-0,福岡,ノエスタ,19329.0,ＤＡＺＮ,27343
35,2022,Ｊ２,第２節第１日,02/26(土),13:03,大宮,2-2,新潟,ＮＡＣＫ,7174.0,ＤＡＺＮ／テレ玉,26523
36,2022,Ｊ２,第２節第１日,02/26(土),15:03,琉球,1-2,千葉,タピスタ,2234.0,ＤＡＺＮ／ＮＨＫ沖縄,26524
37,2022,Ｊ１,第２節第２日,02/27(日),15:03,柏,3-1,横浜FM,三協Ｆ柏,8918.0,ＤＡＺＮ,27345
38,2022,Ｊ２,第２節第２日,02/27(日),13:03,甲府,1-1,大分,ＪＩＴス,4559.0,ＤＡＺＮ／山梨放送,26525
39,2022,Ｊ２,第２節第２日,02/27(日),13:03,熊本,0-3,山形,えがおＳ,3747.0,ＤＡＺＮ,26526
40,2022,Ｊ２,第２節第２日,02/27(日),14:03,横浜FC,1-0,長崎,ニッパツ,5433.0,ＤＡＺＮ,26531
41,2022,Ｊ２,第２節第２日,02/27(日),14:03,群馬,0-0,金沢,正田スタ,2339.0,ＤＡＺＮ,26528
42,2022,Ｊ２,第２節第２日,02/27(日),14:03,岡山,1-1,徳島,Ｃスタ,5804.0,ＤＡＺＮ／ＮＨＫ岡山／ＮＨＫ徳島,26532
43,2022,Ｊ２,第２節第２日,02/27(日),14:03,東京Ｖ,3-0,栃木,味スタ,4362.0,ＤＡＺＮ,26529
44,2022,Ｊ２,第２節第２日,02/27(日),14:03,山口,2-0,秋田,みらスタ,2890.0,ＤＡＺＮ,26533
45,2022,Ｊ２,第２節第２日,02/27(日),14:03,水戸,2-3,仙台,Ｋｓスタ,4673.0,ＤＡＺＮ,26527
46,2022,Ｊ２,第２節第２日,02/27(日),14:03,町田,1-0,岩手,Ｇスタ,2232.0,ＤＡＺＮ,26530
47,2022,Ｊ１,第１０節第１日,03/02(水),19:03,川崎Ｆ,2-1,浦和,等々力,14696.0,ＤＡＺＮ,27409
48,2022,Ｊ１,第１０節第１日,03/02(水),19:33,横浜FM,2-0,神戸,日産ス,13801.0,ＤＡＺＮ,27410
49,2022,ＹＬＣ グループステージＡグループ,第２節第１日,03/02(水),19:03,鹿島,0-1,Ｃ大阪,カシマ,3966.0,ＴＶ放送：フジテレビＯＮＥ／インターネット配信：ＦＯＤ／ＳＰＯＯＸ,27282
50,2022,ＹＬＣ グループステージＡグループ,第２節第１日,03/02(水),19:03,大分,2-2,Ｇ大阪,昭和電ド,3785.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27283
51,2022,ＹＬＣ グループステージＢグループ,第２節第１日,03/02(水),19:03,広島,2-0,名古屋,Ｅスタ,1870.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27295
52,2022,ＹＬＣ グループステージＢグループ,第２節第１日,03/02(水),19:03,清水,1-1,徳島,アイスタ,5064.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27294
53,2022,ＹＬＣ グループステージＣグループ,第２節第１日,03/02(水),18:33,京都,2-1,鳥栖,サンガＳ,2511.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27306
54,2022,ＹＬＣ グループステージＣグループ,第２節第１日,03/02(水),19:03,柏,2-3,札幌,三協Ｆ柏,3177.0,ＴＶ放送：フジテレビＮＥＸＴ／インターネット配信：ＦＯＤ／ＳＰＯＯＸ,27307
55,2022,ＹＬＣ グループステージＤグループ,第２節第１日,03/02(水),19:03,磐田,0-1,湘南,ヤマハ,4012.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27318
56,2022,ＹＬＣ グループステージＤグループ,第２節第１日,03/02(水),19:03,福岡,1-0,FC東京,ベススタ,2628.0,ＴＶ放送：フジテレビＴＷＯ／インターネット配信：ＦＯＤ／ＳＰＯＯＸ,27319
57,2022,Ｊ１,第３節第１日,03/05(土),14:03,京都,1-4,磐田,サンガＳ,7894.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,27346
58,2022,Ｊ２,第３節第１日,03/05(土),13:03,大宮,1-2,熊本,ＮＡＣＫ,4531.0,ＤＡＺＮ,26534
59,2022,Ｊ２,第３節第１日,03/05(土),13:33,新潟,1-1,山口,デンカＳ,10738.0,ＤＡＺＮ／テレビ新潟,26535
60,2022,Ｊ２,第３節第１日,03/05(土),14:03,栃木,0-1,岡山,カンセキ,2922.0,ＤＡＺＮ,26536
61,2022,Ｊ２,第３節第１日,03/05(土),14:03,長崎,1-2,甲府,トラスタ,4581.0,ＤＡＺＮ,26537
62,2022,Ｊ２,第３節第１日,03/05(土),16:03,琉球,1-2,岩手,タピスタ,1249.0,ＤＡＺＮ,26538
63,2022,Ｊ１,第３節第２日,03/06(日),14:03,福岡,0-0,札幌,ベススタ,5006.0,ＤＡＺＮ,27354
64,2022,Ｊ１,第３節第２日,03/06(日),14:03,横浜FM,2-0,清水,日産ス,14752.0,ＤＡＺＮ,27347
65,2022,Ｊ１,第３節第２日,03/06(日),14:03,名古屋,1-1,鳥栖,豊田ス,11055.0,ＤＡＺＮ,27348
66,2022,Ｊ１,第３節第２日,03/06(日),15:03,Ｇ大阪,2-2,川崎Ｆ,パナスタ,12703.0,ＤＡＺＮ,27353
67,2022,Ｊ１,第３節第２日,03/06(日),15:03,鹿島,1-0,柏,カシマ,9774.0,ＤＡＺＮ,27349
68,2022,Ｊ１,第３節第２日,03/06(日),15:04,浦和,2-0,湘南,埼玉,19144.0,ＤＡＺＮ／テレ玉,27350
69,2022,Ｊ１,第３節第２日,03/06(日),16:03,Ｃ大阪,0-1,FC東京,ヨドコウ,8185.0,ＤＡＺＮ,27351
70,2022,Ｊ１,第３節第２日,03/06(日),16:03,広島,1-1,神戸,Ｅスタ,10097.0,ＤＡＺＮ,27352
71,2022,Ｊ２,第３節第２日,03/06(日),14:03,大分,1-2,横浜FC,昭和電ド,6551.0,ＤＡＺＮ,26544
72,2022,Ｊ２,第３節第２日,03/06(日),14:03,千葉,0-0,山形,フクアリ,5223.0,ＤＡＺＮ,26541
73,2022,Ｊ２,第３節第２日,03/06(日),14:03,仙台,0-0,群馬,ユアスタ,7072.0,ＤＡＺＮ,26539
74,2022,Ｊ２,第３節第２日,03/06(日),14:03,水戸,0-1,秋田,Ｋｓスタ,2504.0,ＤＡＺＮ,26540
75,2022,Ｊ２,第３節第２日,03/06(日),14:03,徳島,1-1,東京Ｖ,鳴門大塚,3886.0,ＤＡＺＮ,26543
76,2022,Ｊ２,第３節第２日,03/06(日),14:03,金沢,1-2,町田,石川西部,2626.0,ＤＡＺＮ,26542
77,2022,Ｊ２,第１節第３日,03/09(水),19:03,大分,1-1,水戸,昭和電ド,3544.0,ＤＡＺＮ,26518
78,2022,Ｊ１,第４節第１日,03/11(金),19:03,神戸,0-2,鹿島,ノエスタ,14189.0,ＤＡＺＮ,27355
79,2022,Ｊ１,第４節第２日,03/12(土),14:03,磐田,1-1,Ｇ大阪,ヤマハ,10669.0,ＤＡＺＮ,27358
80,2022,Ｊ１,第４節第２日,03/12(土),14:03,清水,1-3,Ｃ大阪,アイスタ,10887.0,ＤＡＺＮ,27357
81,2022,Ｊ１,第４節第２日,03/12(土),14:03,札幌,1-1,横浜FM,札幌ド,9115.0,ＤＡＺＮ／札幌テレビ,27356
82,2022,Ｊ１,第４節第２日,03/12(土),15:03,FC東京,2-1,広島,味スタ,14415.0,ＤＡＺＮ,27359
83,2022,Ｊ１,第４節第２日,03/12(土),15:04,湘南,1-1,京都,レモンＳ,8405.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,27360
84,2022,Ｊ１,第４節第２日,03/12(土),16:03,柏,1-0,福岡,三協Ｆ柏,6316.0,ＤＡＺＮ,27361
85,2022,Ｊ１,第４節第２日,03/12(土),17:03,川崎Ｆ,1-0,名古屋,等々力,18114.0,ＤＡＺＮ,27362
86,2022,Ｊ２,第４節第１日,03/12(土),13:03,仙台,3-0,岩手,ユアスタ,7207.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,26545
87,2022,Ｊ２,第４節第１日,03/12(土),14:03,徳島,2-2,熊本,鳴門大塚,3748.0,ＤＡＺＮ,26548
88,2022,Ｊ２,第４節第１日,03/12(土),14:03,甲府,1-1,山形,ＪＩＴス,4413.0,ＤＡＺＮ,26546
89,2022,Ｊ２,第４節第１日,03/12(土),14:03,長崎,4-1,大分,トラスタ,5937.0,ＤＡＺＮ,26549
90,2022,Ｊ２,第４節第１日,03/12(土),14:03,山口,2-3,琉球,みらスタ,2694.0,ＤＡＺＮ,26547
91,2022,Ｊ３,第１節第１日,03/12(土),13:03,YS横浜,0-0,岐阜,ニッパツ,2152.0,ＤＡＺＮ,26974
92,2022,Ｊ３,第１節第１日,03/12(土),14:03,藤枝,3-0,鳥取,藤枝サ,1207.0,ＤＡＺＮ,26975
93,2022,Ｊ３,第１節第１日,03/12(土),19:33,相模原,1-0,沼津,ギオンス,3343.0,ＤＡＺＮ,26976
94,2022,Ｊ１,第４節第３日,03/13(日),15:03,鳥栖,1-0,浦和,駅スタ,9627.0,ＤＡＺＮ,27363
95,2022,Ｊ２,第４節第２日,03/13(日),13:03,秋田,1-0,新潟,ソユスタ,1976.0,ＤＡＺＮ／秋田放送,26550
96,2022,Ｊ２,第４節第２日,03/13(日),14:03,町田,3-1,岡山,Ｇスタ,2847.0,ＤＡＺＮ,26553
97,2022,Ｊ２,第４節第２日,03/13(日),14:03,群馬,0-1,東京Ｖ,正田スタ,2574.0,ＤＡＺＮ／群馬テレビ,26552
98,2022,Ｊ２,第４節第２日,03/13(日),14:03,金沢,0-1,千葉,石川西部,2802.0,ＤＡＺＮ,26555
99,2022,Ｊ２,第４節第２日,03/13(日),14:03,横浜FC,3-2,水戸,ニッパツ,3823.0,ＤＡＺＮ,26554
100,2022,Ｊ２,第４節第２日,03/13(日),14:03,栃木,1-1,大宮,カンセキ,4825.0,ＤＡＺＮ,26551
101,2022,Ｊ３,第１節第２日,03/13(日),13:03,宮崎,2-0,八戸,ユニスタ,1391.0,ＤＡＺＮ,26978
102,2022,Ｊ３,第１節第２日,03/13(日),13:04,今治,0-1,福島,夢スタ,2209.0,ＤＡＺＮ／南海放送（録）,26977
103,2022,Ｊ３,第１節第２日,03/13(日),13:05,鹿児島,1-1,いわき,白波スタ,4832.0,ＤＡＺＮ／ＮＨＫ鹿児島,26979
104,2022,Ｊ３,第１節第２日,03/13(日),14:03,讃岐,1-2,松本,ピカスタ,3283.0,ＤＡＺＮ,26980
105,2022,Ｊ３,第１節第２日,03/13(日),14:04,北九州,0-2,長野,ミクスタ,4163.0,ＤＡＺＮ,26981
106,2022,Ｊ３,第１節第２日,03/13(日),15:03,愛媛,1-2,富山,ニンスタ,2858.0,ＤＡＺＮ／南海放送（録）,26982
107,2022,Ｊエリートリーグ グループＢ,,03/13(日),12:00,清水,8-1,湘南,三保Ｇ,0.0,,27697
108,2022,Ｊエリートリーグ グループＢ,,03/14(月),11:03,横浜FC,2-3,横浜FM,保土ヶ谷,103.0,,27698
109,2022,ＹＬＣ グループステージＡグループ,第１節第２日,03/15(火),19:03,大分,3-3,鹿島,昭和電ド,2938.0,ＴＶ放送：フジテレビＯＮＥ／インターネット配信：ＦＯＤ／ＳＰＯＯＸ,27281
110,2022,ＹＬＣ グループステージＤグループ,第１節第２日,03/15(火),19:03,FC東京,0-0,磐田,味スタ,7817.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27316
111,2022,Ｊ１,第５節第１日,03/18(金),19:03,横浜FM,0-0,鳥栖,ニッパツ,6689.0,ＤＡＺＮ,27364
112,2022,Ｊ１,第５節第２日,03/19(土),14:03,京都,0-1,FC東京,サンガＳ,10790.0,ＤＡＺＮ／ＫＢＳ京都（録）,27366
113,2022,Ｊ１,第５節第２日,03/19(土),14:03,Ｇ大阪,2-3,福岡,パナスタ,11133.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,27367
114,2022,Ｊ１,第５節第２日,03/19(土),14:03,清水,0-0,神戸,アイスタ,13106.0,ＤＡＺＮ,27365
115,2022,Ｊ１,第５節第２日,03/19(土),14:03,広島,0-2,川崎Ｆ,Ｅスタ,7544.0,ＤＡＺＮ,27368
116,2022,Ｊ１,第５節第２日,03/19(土),15:03,鹿島,2-1,湘南,カシマ,10251.0,ＤＡＺＮ,27369
117,2022,Ｊ１,第５節第２日,03/19(土),15:04,浦和,4-1,磐田,埼玉,24207.0,ＤＡＺＮ／テレ玉（録）,27370
118,2022,Ｊ１,第５節第２日,03/19(土),16:03,Ｃ大阪,2-2,札幌,ヨドコウ,6798.0,ＤＡＺＮ,27371
119,2022,Ｊ２,第５節第１日,03/19(土),13:03,大宮,0-2,徳島,ＮＡＣＫ,4714.0,ＤＡＺＮ,26557
120,2022,Ｊ２,第５節第１日,03/19(土),13:03,秋田,2-3,金沢,ソユスタ,963.0,ＤＡＺＮ,26556
121,2022,Ｊ２,第５節第１日,03/19(土),14:03,大分,1-1,山口,昭和電ド,5783.0,ＤＡＺＮ,26559
122,2022,Ｊ２,第５節第１日,03/19(土),14:03,新潟,2-0,甲府,デンカＳ,7983.0,ＤＡＺＮ／新潟総合テレビ,26558
123,2022,Ｊ２,第５節第１日,03/19(土),16:03,琉球,1-2,水戸,タピスタ,1543.0,ＤＡＺＮ,26560
124,2022,Ｊ３,第２節第１日,03/19(土),13:03,沼津,0-5,福島,愛鷹,1319.0,ＤＡＺＮ,26983
125,2022,Ｊ３,第２節第１日,03/19(土),14:03,藤枝,1-1,長野,藤枝サ,1135.0,ＤＡＺＮ,26984
126,2022,Ｊ３,第２節第１日,03/19(土),15:03,岐阜,3-0,愛媛,長良川,5679.0,ＤＡＺＮ／岐阜放送（録）,26985
127,2022,Ｊ１,第５節第３日,03/20(日),14:03,名古屋,1-1,柏,豊田ス,11859.0,ＤＡＺＮ,27372
128,2022,Ｊ２,第５節第２日,03/20(日),14:03,山形,2-3,仙台,ＮＤスタ,11456.0,ＤＡＺＮ,26562
129,2022,Ｊ２,第５節第２日,03/20(日),14:03,千葉,0-1,群馬,フクアリ,5249.0,ＤＡＺＮ,26563
130,2022,Ｊ２,第５節第２日,03/20(日),14:03,東京Ｖ,2-1,町田,味スタ,4692.0,ＤＡＺＮ,26564
131,2022,Ｊ２,第５節第２日,03/20(日),14:03,岩手,1-1,栃木,北上,1572.0,ＤＡＺＮ／ＮＨＫ盛岡,26561
132,2022,Ｊ２,第５節第２日,03/20(日),14:03,岡山,1-1,横浜FC,Ｃスタ,7549.0,ＤＡＺＮ／テレビせとうち,26565
133,2022,Ｊ３,第２節第２日,03/20(日),13:03,YS横浜,1-2,松本,ニッパツ,1968.0,ＤＡＺＮ,26987
134,2022,Ｊ３,第２節第２日,03/20(日),13:03,今治,2-1,富山,夢スタ,2206.0,ＤＡＺＮ／南海放送（録）,26988
135,2022,Ｊ３,第２節第２日,03/20(日),13:03,鹿児島,2-1,八戸,白波スタ,4000.0,ＤＡＺＮ,26990
136,2022,Ｊ３,第２節第２日,03/20(日),13:03,いわき,1-0,相模原,Ｊスタ,2743.0,ＤＡＺＮ,26986
137,2022,Ｊ３,第２節第２日,03/20(日),13:03,宮崎,2-2,北九州,ユニスタ,1860.0,ＤＡＺＮ,26989
138,2022,Ｊ３,第２節第２日,03/20(日),14:03,讃岐,4-1,鳥取,ピカスタ,1805.0,ＤＡＺＮ,26991
139,2022,Ｊ２,第５節第３日,03/21(月・祝),13:03,熊本,2-0,長崎,えがおＳ,4138.0,ＤＡＺＮ,26566
140,2022,Ｊエリートリーグ グループＡ,,03/21(月・祝),13:00,岩手,2-6,山形,北上,111.0,,27706
141,2022,Ｊエリートリーグ グループＣ,,03/21(月・祝),14:00,岡山,1-2,鳥取,政田,149.0,,27707
142,2022,Ｊユースリーグ グループＦ,,03/21(月・祝),13:01,長野,4-1,富山,リバー,100.0,,27705
143,2022,Ｊユースリーグ グループＧ,,03/21(月・祝),11:01,磐田,3-1,沼津,上大之郷,0.0,,27703
144,2022,Ｊユースリーグ グループＩ,,03/21(月・祝),13:59,鳥取,2-2,今治,弓浜,30.0,,27704
145,2022,Ｊ２,第６節第１日,03/23(水),19:03,徳島,0-0,秋田,鳴門大塚,2367.0,ＤＡＺＮ,26567
146,2022,Ｊ２,第６節第１日,03/23(水),19:03,大分,4-1,琉球,昭和電ド,3420.0,ＤＡＺＮ,26568
147,2022,ＹＬＣ グループステージＡグループ,第３節第１日,03/26(土),14:03,Ｃ大阪,6-1,大分,ヨドコウ,4846.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27284
148,2022,ＹＬＣ グループステージＡグループ,第３節第１日,03/26(土),15:03,鹿島,4-1,Ｇ大阪,カシマ,6260.0,ＴＶ放送：フジテレビＮＥＸＴ／インターネット配信：ＦＯＤ／ＳＰＯＯＸ,27285
149,2022,ＹＬＣ グループステージＢグループ,第３節第１日,03/26(土),14:03,名古屋,2-0,徳島,豊田ス,6932.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27296
150,2022,ＹＬＣ グループステージＢグループ,第３節第１日,03/26(土),14:03,広島,1-2,清水,Ｅスタ,2082.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27297
151,2022,ＹＬＣ グループステージＣグループ,第３節第１日,03/26(土),15:03,柏,1-1,鳥栖,三協Ｆ柏,3590.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27309
152,2022,ＹＬＣ グループステージＤグループ,第３節第１日,03/26(土),14:03,磐田,1-0,福岡,ヤマハ,4613.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27320
153,2022,ＹＬＣ グループステージＤグループ,第３節第１日,03/26(土),15:03,FC東京,2-1,湘南,味スタ,6829.0,ＴＶ放送：スカパー！／インターネット配信：ＳＰＯＯＸ,27321
154,2022,Ｊ２,第６節第２日,03/26(土),13:03,岩手,0-0,山口,北上,681.0,ＤＡＺＮ,26569
155,2022,Ｊ２,第６節第２日,03/26(土),13:03,大宮,1-1,岡山,ＮＡＣＫ,3841.0,ＤＡＺＮ／テレ玉,26570
156,2022,Ｊ２,第６節第２日,03/26(土),14:03,甲府,1-2,横浜FC,ＪＩＴス,4001.0,ＤＡＺＮ,26575
157,2022,Ｊ２,第６節第２日,03/26(土),14:03,新潟,3-2,群馬,デンカＳ,9266.0,ＤＡＺＮ／新潟テレビ２１,26576
158,2022,Ｊ２,第６節第２日,03/26(土),14:03,山形,3-3,東京Ｖ,ＮＤスタ,3931.0,ＤＡＺＮ,26573
159,2022,Ｊ２,第６節第２日,03/26(土),14:03,長崎,0-1,金沢,トラスタ,3512.0,ＤＡＺＮ,26577
160,2022,Ｊ２,第６節第２日,03/26(土),14:03,栃木,2-1,千葉,カンセキ,3162.0,ＤＡＺＮ,26571
161,2022,Ｊ２,第６節第２日,03/26(土),14:03,仙台,0-3,町田,ユアスタ,7234.0,ＤＡＺＮ,26572
162,2022,Ｊ２,第６節第２日,03/26(土),14:03,水戸,2-0,熊本,Ｋｓスタ,1731.0,ＤＡＺＮ,26574
163,2022,Ｊ３,第３節第１日,03/26(土),13:03,相模原,2-1,宮崎,ギオンス,2163.0,ＤＡＺＮ,26992
164,2022,Ｊ３,第３節第１日,03/26(土),14:03,松本,1-2,鹿児島,サンアル,7846.0,ＤＡＺＮ／信越放送,26993
165,2022,Ｊ３,第３節第２日,03/27(日),13:03,鳥取,1-1,今治,Ａｘｉｓ,2101.0,ＤＡＺＮ,26997
166,2022,Ｊ３,第３節第２日,03/27(日),13:03,福島,2-1,YS横浜,Ｊスタ,685.0,ＤＡＺＮ,26995
167,2022,Ｊ３,第３節第２日,03/27(日),13:03,八戸,1-0,藤枝,プラスタ,1562.0,ＤＡＺＮ,26994
168,2022,Ｊ３,第３節第２日,03/27(日),13:03,沼津,2-0,岐阜,愛鷹,1836.0,ＤＡＺＮ,26996
169,2022,Ｊ３,第３節第２日,03/27(日),14:03,長野,3-1,讃岐,長野Ｕ,3155.0,ＤＡＺＮ,26998
170,2022,Ｊ３,第３節第２日,03/27(日),14:03,富山,1-2,北九州,富山,3496.0,ＤＡＺＮ,26999
171,2022,Ｊ３,第３節第２日,03/27(日),15:03,愛媛,1-2,いわき,ニンスタ,1764.0,ＤＡＺＮ／南海放送（録）,27000
172,2022,Ｊエリートリーグ グループＢ,,03/27(日),13:00,清水,5-4,名古屋,三保Ｇ,0.0,,27699
173,2022,Ｊ２,第７節第１日,03/30(水),18:33,秋田,0-0,甲府,ソユスタ,1308.0,ＤＡＺＮ,26578
174,2022,Ｊ２,第７節第１日,03/30(水),19:03,千葉,1-0,新潟,フクアリ,4852.0,ＤＡＺＮ,26582
175,2022,Ｊ２,第７節第１日,03/30(水),19:03,横浜FC,2-1,山形,ニッパツ,3283.0,ＤＡＺＮ,26584
176,2022,Ｊ２,第７節第１日,03/30(水),19:03,群馬,2-3,長崎,正田スタ,1505.0,ＤＡＺＮ,26581
177,2022,Ｊ２,第７節第１日,03/30(水),19:03,水戸,0-1,栃木,Ｋｓスタ,2198.0,ＤＡＺＮ,26580
178,2022,Ｊ２,第７節第１日,03/30(水),19:03,琉球,2-5,東京Ｖ,タピスタ,1254.0,ＤＡＺＮ,26588
179,2022,Ｊ２,第７節第１日,03/30(水),19:03,岡山,0-1,岩手,Ｃスタ,4253.0,ＤＡＺＮ,26586
180,2022,Ｊ２,第７節第１日,03/30(水),19:03,金沢,2-2,熊本,石川西部,1705.0,ＤＡＺＮ,26585
181,2022,Ｊ２,第７節第１日,03/30(水),19:03,町田,3-0,大宮,Ｇスタ,2503.0,ＤＡＺＮ,26583
182,2022,Ｊ２,第７節第１日,03/30(水),19:03,山口,0-0,徳島,みらスタ,2299.0,ＤＡＺＮ,26587
183,2022,Ｊ２,第７節第１日,03/30(水),19:03,仙台,1-3,大分,ユアスタ,5447.0,ＤＡＺＮ,26579
