,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/21,1,1,14:04,静岡,磐田,2,4,横浜FM,ＢＳ２／ＢＳハイビジョン／Ｊスカイスポーツ（録）,32930
1,03/22,1,2,15:04,市原,市原,2,1,東京Ｖ,Ｊスカイスポーツ／千葉テレビ（録）,5439
2,03/22,1,3,15:35,カシマ,鹿島,3,1,浦和,ＴＢＳ（単）,36330
3,03/22,1,4,16:04,味スタ,Ｆ東京,2,1,柏,ＢＳ－ｉ／東京メトロポリタンテレビ（録）／Ｊスカイスポーツ（録）,23172
4,03/22,1,5,16:05,長居,Ｃ大阪,0,1,神戸,ＢＳ２（録）／ＮＨＫ大阪（録）／Ｊスカイスポーツ（録）,19006
5,03/22,1,6,19:05,瑞穂陸,名古屋,2,2,清水,ＢＳ／ＮＨＫ名古屋（録）／Ｊスカイスポーツ（録）,15548
6,03/23,1,7,14:05,西京極,京都,1,2,Ｇ大阪,スカイパーフェクＴＶ！／ＫＢＳ京都（録）／ＢＳ－ｉ（録）／Ｊスカイスポーツ（録）,14464
7,03/23,1,8,15:04,仙台,仙台,1,0,大分,ＢＳ／Ｊスカイスポーツ（録）,19174
8,08/16,1,9,18:30,味スタ,Ｆ東京,2,1,Ｃ大阪,ＭＸテレビ（録）／Ｊスカイスポーツ（録）,16061
9,08/16,1,10,18:32,カシマ,鹿島,1,0,名古屋,スカイパーフェクＴＶ！／ＢＳ（録）／Ｊスカイスポーツ（録）,18277
10,08/16,1,11,19:04,埼玉,浦和,3,1,磐田,テレビ埼玉／ＢＳ－ｉ／Ｊスカイスポーツ（録）,38965
11,08/16,1,12,19:04,柏,柏,2,1,京都,千葉テレビ／ＫＢＳ京都／Ｊスカイスポーツ（録）,6580
12,08/16,1,13,19:04,横浜国,横浜FM,2,2,東京Ｖ,ＢＳ／Ｊスカイスポーツ（録）,15181
13,08/16,1,14,19:04,日本平,清水,2,2,仙台,Ｊスカイスポーツ／静岡放送（録）／東北放送（録）,10590
14,08/17,1,15,19:03,万博,Ｇ大阪,1,0,大分,ＢＳ－ｉ／Ｊスカイスポーツ（録）,9158
15,08/17,1,16,19:04,神戸ウイ,神戸,0,1,市原,ＢＳ／Ｊスカイスポーツ（録）,8765
0,04/05,2,1,14:05,草薙陸,清水,4,5,Ｃ大阪,テレビ静岡／Ｊスカイスポーツ,10445
1,04/05,2,2,15:02,味スタ,東京Ｖ,2,1,Ｆ東京,東京メトロポリタンテレビ／スカイパーフェクＴＶ！／日本テレビ（録）／Ｊスカイスポーツ（録）,13222
2,04/05,2,3,15:04,大分ス,大分,0,4,市原,ＢＳ／Ｊスカイスポーツ（録）,14783
3,04/05,2,4,15:05,横浜国,横浜FM,1,1,仙台,ＴＢＳ（単）／東北放送／Ｊスカイスポーツ（録）,17153
4,04/05,2,5,16:04,万博,Ｇ大阪,1,1,磐田,静岡放送／ＢＳ－ｉ,15459
5,04/05,2,6,19:05,柏の葉,柏,1,2,鹿島,ＢＳ／Ｊスカイスポーツ（録）,11070
6,04/06,2,7,14:03,駒場,浦和,0,0,名古屋,テレビ埼玉／ＢＳ－ｉ／Ｊスカイスポーツ（録）,19430
7,04/06,2,8,15:34,神戸ウイ,神戸,0,2,京都,ＢＳ／ＮＨＫ大阪（録）／サンテレビ（録）／ＫＢＳ京都（録）／Ｊスカイスポーツ（録）,17246
8,08/23,2,9,18:34,市原,市原,2,1,Ｇ大阪,千葉テレビ／Ｊスカイスポーツ（録）,6747
9,08/23,2,10,19:00,長居,Ｃ大阪,0,1,柏,ＢＳ（録）／Ｊスカイスポーツ（録）,9391
10,08/23,2,11,19:03,瑞穂陸,名古屋,3,2,Ｆ東京,スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）,12605
11,08/23,2,12,19:03,大分ス,大分,1,1,横浜FM,ＢＳ／Ｊスカイスポーツ（録）,24567
12,08/23,2,13,19:04,静岡,磐田,1,0,清水,ＢＳ－ｉ／静岡放送（録）／Ｊスカイスポーツ（録）,35313
13,08/23,2,14,19:04,西京極,京都,0,0,浦和,ＫＢＳ京都／Ｊスカイスポーツ,9586
14,08/24,2,15,19:03,国立,東京Ｖ,1,1,鹿島,ＢＳ－ｉ／日本テレビ（録）／Ｊスカイスポーツ（録）,32085
15,08/24,2,16,19:05,仙台,仙台,1,1,神戸,ＢＳ／ＮＨＫ大阪（録）／Ｊスカイスポーツ（録）,19325
0,04/12,3,1,15:02,大分ス,大分,3,2,Ｇ大阪,スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）,17051
1,04/12,3,2,15:04,長居,Ｃ大阪,0,0,Ｆ東京,Ｊスカイスポーツ,9109
2,04/12,3,3,15:05,味スタ,東京Ｖ,0,3,横浜FM,ＢＳ／日本テレビ（録）／Ｊスカイスポーツ（録）,16828
3,04/12,3,4,15:33,磐田,磐田,1,0,浦和,ＮＨＫ総合／Ｊスカイスポーツ（録）,13822
4,04/12,3,5,16:04,市原,市原,0,3,神戸,ＢＳ－ｉ／千葉テレビ（録）／Ｊスカイスポーツ（録）,3452
5,04/12,3,6,19:04,鴨池,京都,0,1,柏,ＢＳ／ＫＢＳ京都（録）／Ｊスカイスポーツ（録）,8262
6,04/13,3,7,13:04,仙台,仙台,3,1,清水,東北放送／静岡放送／ＢＳ－ｉ／Ｊスカイスポーツ（録）,19134
7,04/13,3,8,15:04,豊田ス,名古屋,1,0,鹿島,ＢＳ／Ｊスカイスポーツ（録）,23429
8,08/30,3,9,18:32,カシマ,鹿島,1,0,大分,スカイパーフェクＴＶ！／ＢＳ（録）／Ｊスカイスポーツ（録）,14045
9,08/30,3,10,18:34,駒場,浦和,2,0,神戸,テレビ埼玉／ＢＳ－ｉ（録）／Ｊスカイスポーツ（録）,18767
10,08/30,3,11,19:00,日本平,清水,3,1,東京Ｖ,Ｊスカイスポーツ（録）,16012
11,08/30,3,12,19:00,長居,Ｃ大阪,4,2,仙台,Ｊスカイスポーツ（録）,9458
12,08/30,3,13,19:01,瑞穂陸,名古屋,1,3,市原,Ｊスカイスポーツ（録）,14149
