,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/11,1,1,15:04,駒場,浦和,2,0,水戸,テレビ埼玉／Ｊ－ＳＰＯＲＴＳ（録）,18422
1,03/12,1,2,13:03,鳥栖,鳥栖,0,4,札幌,スカイパーフェクＴＶ！,3800
2,03/12,1,3,14:00,大宮,大宮,2,1,新潟,スカイパーフェクＴＶ！（録）,4213
3,03/12,1,4,14:02,大分,大分,3,1,山形,大分放送／スカイパーフェクＴＶ！（録）,5843
4,03/12,1,5,14:03,平塚,湘南,4,1,仙台,スカイパーフェクＴＶ！（録）,6047
0,03/19,2,1,13:00,鳥栖,鳥栖,2,1,新潟,スカイパーフェクＴＶ！（録）,1940
1,03/19,2,2,13:03,ひたちな,水戸,2,1,大分,スカイパーフェクＴＶ！,2115
2,03/19,2,3,14:01,大宮,大宮,2,1,仙台,スカイパーフェクＴＶ！（録）,3636
3,03/19,2,4,14:03,平塚,湘南,1,2,浦和,Ｊ－ＳＰＯＲＴＳ（録）,14868
4,03/20,2,5,13:04,小瀬,甲府,0,3,札幌,スカイパーフェクＴＶ！,3231
0,03/25,3,1,18:33,駒場,浦和,1,0,大宮,テレビ埼玉／Ｊ－ＳＰＯＲＴＳ（録）,20189
1,03/26,3,2,13:00,仙台,仙台,0,1,鳥栖,スカイパーフェクＴＶ！（録）,6544
2,03/26,3,3,13:01,新潟,新潟,3,2,甲府,スカイパーフェクＴＶ！（録）,3453
3,03/26,3,4,14:01,山形県,山形,1,2,水戸,スカイパーフェクＴＶ！（録）,1829
4,03/26,3,5,14:03,大分,大分,1,2,湘南,スカイパーフェクＴＶ！,6955
0,03/30,4,1,14:00,室蘭,札幌,3,0,新潟,北海道テレビ／スカイパーフェクＴＶ！,3162
1,03/30,4,2,18:30,小瀬,甲府,1,0,仙台,スカイパーフェクＴＶ！（録）,951
2,03/30,4,3,19:00,鳥栖,鳥栖,0,7,浦和,サガテレビ（録）／Ｊ－ＳＰＯＲＴＳ（録）,7954
3,03/30,4,4,19:02,平塚,湘南,5,2,山形,スカイパーフェクＴＶ！,3559
4,03/30,4,5,19:03,大宮,大宮,2,5,大分,スカイパーフェクＴＶ！（録）／テレビ埼玉,1702
0,04/02,5,1,13:01,日立市,水戸,0,1,湘南,Ｊスカイスポーツ（録）,3020
1,04/02,5,2,13:03,佐伯,大分,2,0,鳥栖,スカイパーフェクＴＶ！,1943
2,04/02,5,3,13:33,仙台,仙台,1,2,札幌,ミヤギテレビ／スカイパーフェクＴＶ！（録）,6308
3,04/02,5,4,14:00,山形県,山形,0,1,大宮,スカイパーフェクＴＶ！（録）,2278
4,04/02,5,5,17:03,駒場,浦和,3,1,甲府,テレビ埼玉（録）／Ｊスカイスポーツ,16996
0,04/08,6,1,19:00,小瀬,甲府,1,3,大分,スカイパーフェクＴＶ！（録）,1174
1,04/09,6,2,13:00,新潟,新潟,1,3,仙台,スカイパーフェクＴＶ！（録）,3092
2,04/09,6,3,13:00,鳥栖,鳥栖,2,0,山形,スカイパーフェクＴＶ！（録）,2382
3,04/09,6,4,14:00,大宮,大宮,1,0,水戸,Ｊスカイスポーツ（録）,3343
4,07/16,6,5,13:05,室蘭,札幌,1,1,浦和,ＮＨＫ札幌／Ｊスカイスポーツ,10146
0,04/15,7,1,18:01,大分,大分,0,0,札幌,テレビ大分（録）／スカイパーフェクＴＶ！,3741
1,04/16,7,2,13:01,日立市,水戸,1,0,鳥栖,スカイパーフェクＴＶ！（録）,1131
2,04/16,7,3,14:00,平塚,湘南,0,4,大宮,Ｊスカイスポーツ（録）,4474
3,04/16,7,4,14:01,鶴岡,山形,4,2,甲府,スカイパーフェクＴＶ！（録）,2323
4,04/16,7,5,17:03,駒場,浦和,5,1,新潟,テレビ埼玉（録）／Ｊスカイスポーツ,16610
0,04/22,8,1,13:00,韮崎中央,甲府,0,3,水戸,スカイパーフェクＴＶ！（録）,781
1,04/23,8,2,12:34,函館,札幌,0,2,山形,北海道文化放送／Ｊスカイスポーツ（録）,11272
2,04/23,8,3,13:01,鳥栖,鳥栖,2,1,湘南,スカイパーフェクＴＶ！（録）,4178
3,04/23,8,4,13:03,仙台,仙台,2,3,浦和,仙台放送／Ｊスカイスポーツ,18706
4,04/23,8,5,13:05,新潟,新潟,0,3,大分,ＮＨＫ新潟／スカイパーフェクＴＶ！（録）,2789
0,04/28,9,1,19:02,大宮,大宮,0,0,鳥栖,スカイパーフェクＴＶ！,2024
1,04/29,9,2,13:01,佐伯,大分,4,1,仙台,スカイパーフェクＴＶ！（録）,1985
2,04/29,9,3,14:00,山形県,山形,1,2,新潟,スカイパーフェクＴＶ！（録）,2975
3,04/30,9,4,14:00,ひたちな,水戸,0,2,札幌,Ｊスカイスポーツ（録）,3715
4,04/30,9,5,19:00,平塚,湘南,3,0,甲府,Ｊスカイスポーツ（録）,3909
0,05/03,10,1,18:33,駒場,浦和,2,1,大分,テレビ埼玉／Ｊスカイスポーツ,19132
1,05/04,10,2,13:00,小瀬,甲府,1,2,大宮,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,2116
2,05/04,10,3,13:00,新潟,新潟,0,1,水戸,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,2406
3,05/04,10,4,14:03,仙台,仙台,2,1,山形,東日本放送／スカイパーフェクＴＶ！（１２１ｃｈ）（録）,7365
4,05/04,10,5,14:04,札幌,札幌,2,1,湘南,北海道放送／Ｊスカイスポーツ（録）,19450
0,05/07,11,1,13:00,鳥栖,鳥栖,1,1,甲府,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,3153
1,05/07,11,2,14:00,ひたちな,水戸,0,0,仙台,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,2212
2,05/07,11,3,14:00,平塚,湘南,1,2,新潟,Ｊスカイスポーツ（録）,5781
3,05/07,11,4,14:04,山形県,山形,1,0,浦和,山形テレビ／Ｊスカイスポーツ（録）,11671
4,05/08,11,5,19:00,大宮,大宮,0,2,札幌,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,3706
0,05/13,12,1,14:00,山形県,山形,0,2,大分,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,2223
1,05/13,12,2,14:00,新潟,新潟,0,2,大宮,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,3974
2,05/14,12,3,13:02,札幌,札幌,2,0,鳥栖,テレビ北海道／スカイパーフェクＴＶ！（１２１ｃｈ）（録）,10513
3,05/14,12,4,13:04,仙台,仙台,3,2,湘南,東北放送／Ｊスカイスポーツ（録）,8226
4,05/14,12,5,14:04,日立市,水戸,1,2,浦和,Ｊスカイスポーツ（録）,6155
0,05/18,13,1,19:00,札幌,札幌,2,1,甲府,Ｊスカイスポーツ（録）,8539
1,05/18,13,2,19:00,仙台,仙台,1,2,大宮,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,5033
2,05/18,13,3,19:00,大分,大分,3,0,水戸,スカイパーフェクＴＶ！（１２１ｃｈ）,2873
3,05/18,13,4,19:01,新潟,新潟,0,0,鳥栖,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,1853
4,05/18,13,5,19:03,駒場,浦和,2,0,湘南,テレビ埼玉／Ｊスカイスポーツ,15671
0,05/21,14,1,13:00,小瀬,甲府,1,2,新潟,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,1225
1,05/21,14,2,13:00,鳥栖,鳥栖,1,2,仙台,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,2639
2,05/21,14,3,14:00,ひたちな,水戸,3,1,山形,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,1131
3,05/21,14,4,14:01,平塚,湘南,2,1,大分,Ｊスカイスポーツ（録）,4072
4,05/22,14,5,19:04,大宮,大宮,0,6,浦和,テレビ埼玉／Ｊスカイスポーツ,7147
0,05/25,15,1,19:04,大分,大分,2,1,大宮,スカイパーフェクＴＶ！（１２１ｃｈ）,3478
1,05/27,15,2,13:03,新潟,新潟,0,1,札幌,新潟テレビ２１／Ｊスカイスポーツ（録）,5076
2,05/27,15,3,14:00,山形県,山形,0,1,湘南,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,2902
3,05/27,15,4,18:34,駒場,浦和,3,1,鳥栖,テレビ埼玉／Ｊスカイスポーツ,16735
4,05/28,15,5,14:00,仙台,仙台,3,1,甲府,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,5976
0,06/01,16,1,19:00,平塚,湘南,2,1,水戸,Ｊスカイスポーツ（録）,3025
1,06/01,16,2,19:01,大宮,大宮,3,0,山形,スカイパーフェクＴＶ！（１２１ｈ）（録）,1548
2,06/01,16,3,19:03,小瀬,甲府,0,3,浦和,スカイパーフェクＴＶ！（１２１ｃｈ）,6005
3,06/01,16,4,19:03,鳥栖,鳥栖,0,1,大分,Ｊスカイスポーツ,2176
4,06/01,16,5,19:30,札幌,札幌,3,1,仙台,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,8622
0,06/04,17,1,13:00,佐伯,大分,2,0,甲府,Ｊスカイスポーツ（録）,1863
1,06/04,17,2,14:00,仙台,仙台,4,2,新潟,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,7112
2,06/04,17,3,14:00,山形県,山形,1,0,鳥栖,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,2186
3,06/04,17,4,14:00,日立市,水戸,0,2,大宮,スカイパーフェクＴＶ！（１２１ｃｈ）（録）,1319
