,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/07,1,1,13:03,レベスタ,福岡,0,0,富山,スカパースカチャン／ｅ２スカチャン,9102
1,03/07,1,2,14:04,鳴門大塚,徳島,0,0,東京Ｖ,スカパースカチャン／ｅ２スカチャン／ＮＨＫ徳島,9334
2,03/08,1,3,13:03,栃木グ,栃木,0,1,岐阜,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）,5523
3,03/08,1,4,13:06,熊本,熊本,1,2,草津,スカパースカチャン／ｅ２スカチャン／ＮＨＫ熊本,7013
4,03/08,1,5,13:09,岡山,岡山,0,0,甲府,スカパースカチャン／ｅ２スカチャン／ＮＨＫ岡山／ＮＨＫ甲府,10525
5,03/08,1,6,13:30,ニンスタ,愛媛,3,1,水戸,スカパースカチャン／ｅ２スカチャン／ＮＨＫ松山,4018
6,03/08,1,7,14:03,札幌ド,札幌,0,1,仙台,スカパースカチャン／ｅ２スカチャン／ＮＨＫ札幌／ＮＨＫ仙台,21908
7,03/08,1,8,16:03,平塚,湘南,2,1,横浜FC,スカパースカチャン／ｅ２スカチャン／ｔｖｋ（録）,8221
8,03/08,1,9,16:05,長居,Ｃ大阪,4,1,鳥栖,スカパースカチャン／ｅ２スカチャン,8234
0,03/14,2,1,13:04,笠松,水戸,1,0,徳島,スカパースカチャン／ｅ２スカチャン／ＮＨＫ水戸＊,2057
1,03/14,2,2,14:03,ニッパ球,横浜FC,1,2,熊本,スカパースカチャン／ｅ２スカチャン,5431
2,03/15,2,3,13:03,栃木グ,栃木,0,1,湘南,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）,5093
3,03/15,2,4,13:04,富山,富山,1,2,愛媛,スカパースカチャン／ｅ２スカチャン／ＮＨＫ富山,5214
4,03/15,2,5,13:04,長良川,岐阜,0,1,甲府,スカパースカチャン／ｅ２スカチャン／ＮＨＫ岐阜,6803
5,03/15,2,6,13:04,ベアスタ,鳥栖,1,2,札幌,スカパースカチャン／ｅ２スカチャン／ＮＨＫ佐賀,6572
6,03/15,2,7,16:03,味スタ,東京Ｖ,1,2,Ｃ大阪,スカパースカチャン／ｅ２スカチャン／日本テレビ（録）,9378
7,03/15,2,8,16:03,岡山,岡山,0,0,仙台,スカパースカチャン／ｅ２スカチャン,6455
8,03/15,2,9,16:04,正田スタ,草津,3,2,福岡,スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）,4782
0,03/21,3,1,13:04,鳴門大塚,徳島,3,0,熊本,スカパースカチャン／ｅ２スカチャン,3181
1,03/21,3,2,13:05,宮城ス,仙台,1,0,鳥栖,スカパースカチャン／ｅ２スカチャン,16372
2,03/21,3,3,16:03,平塚,湘南,2,1,岡山,スカパースカチャン／ｅ２スカチャン,4948
3,03/21,3,4,16:04,ニンスタ,愛媛,3,0,岐阜,スカパースカチャン／ｅ２スカチャン,3048
4,03/22,3,5,13:03,レベスタ,福岡,1,2,水戸,スカパースカチャン／ｅ２スカチャン,6111
5,03/22,3,6,13:04,長居,Ｃ大阪,1,0,栃木,スカパースカチャン／ｅ２スカチャン,5815
6,03/22,3,7,14:03,小瀬,甲府,2,1,札幌,スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府,11252
7,03/22,3,8,16:03,味スタ,東京Ｖ,1,0,富山,スカパースカチャン／ｅ２スカチャン,3826
8,03/22,3,9,16:05,正田スタ,草津,3,2,横浜FC,スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）,7297
0,03/25,4,1,19:03,国立,栃木,0,2,福岡,スカパースカチャン／ｅ２スカチャン（録）,2020
1,03/25,4,2,19:03,ニッパ球,横浜FC,0,0,富山,スカパースカチャン／ｅ２スカチャン,1967
2,03/25,4,3,19:03,長良川,岐阜,1,0,草津,スカパースカチャン／ｅ２スカチャン（録）,2332
3,03/25,4,4,19:03,熊本,熊本,1,1,愛媛,スカパースカチャン／ｅ２スカチャン（録）,3531
4,03/25,4,5,19:04,札幌ド,札幌,0,1,湘南,スカパースカチャン／ｅ２スカチャンＨＤ,10786
5,03/25,4,6,19:04,笠松,水戸,2,0,東京Ｖ,スカパースカチャン／ｅ２スカチャン（録）,1206
6,03/25,4,7,19:04,長居,Ｃ大阪,2,1,徳島,スカパースカチャン／ｅ２スカチャン（録）,4837
7,03/25,4,8,19:04,ベアスタ,鳥栖,0,0,岡山,スカパースカチャン／ｅ２スカチャン,4239
8,03/25,4,9,19:06,宮城ス,仙台,0,1,甲府,スカパースカチャン／ｅ２スカチャン,7154
0,03/29,5,1,12:04,岡山,岡山,1,1,札幌,スカパースカチャン／ｅ２スカチャン／岡山放送,5435
1,03/29,5,2,13:04,笠松,水戸,1,0,熊本,スカパースカチャン／ｅ２スカチャン,2037
2,03/29,5,3,13:04,レベスタ,福岡,1,0,横浜FC,スカパースカチャン／ｅ２スカチャン,10229
3,03/29,5,4,14:03,小瀬,甲府,0,1,鳥栖,スカパースカチャン／ｅ２スカチャン（録）／山梨放送,10108
4,03/29,5,5,14:04,鳴門大塚,徳島,3,1,岐阜,スカパースカチャン／ｅ２スカチャン,2959
5,03/29,5,6,14:04,ニンスタ,愛媛,0,1,Ｃ大阪,スカパースカチャン／ｅ２スカチャン（録）／あいテレビ,4540
6,03/29,5,7,16:03,国立,東京Ｖ,1,0,栃木,スカパースカチャン／ｅ２スカチャン,4404
7,03/29,5,8,16:03,平塚,湘南,1,0,仙台,スカパースカチャン／ｅ２スカチャン,6528
8,03/29,5,9,16:04,富山,富山,1,0,草津,スカパースカチャン／ｅ２スカチャン,3379
0,04/04,6,1,13:03,正田スタ,草津,2,2,水戸,スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）,6144
1,04/04,6,2,16:04,ベアスタ,鳥栖,4,3,湘南,スカパースカチャン／ｅ２スカチャン,3975
2,04/05,6,3,13:03,栃木グ,栃木,1,0,岡山,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）,4584
3,04/05,6,4,13:03,ニッパ球,横浜FC,0,0,愛媛,スカパースカチャン／ｅ２スカチャン,3244
4,04/05,6,5,13:03,熊本,熊本,4,0,札幌,スカパースカチャン／ｅ２スカチャン,4653
5,04/05,6,6,13:04,富山,富山,0,1,徳島,スカパースカチャン／ｅ２スカチャン,2741
6,04/05,6,7,16:03,味スタ,東京Ｖ,1,3,仙台,スカパースカチャン／ｅ２スカチャン／日本テレビ（録）,7166
7,04/05,6,8,16:03,長良川,岐阜,0,2,福岡,スカパースカチャン／ｅ２スカチャン,2626
8,04/05,6,9,16:04,長居,Ｃ大阪,0,0,甲府,スカパースカチャン／ｅ２スカチャン,7174
0,04/10,7,1,19:04,鳴門大塚,徳島,1,1,鳥栖,スカパースカチャン／ｅ２スカチャン,2677
1,04/11,7,2,13:04,笠松,水戸,3,3,岐阜,スカパースカチャン／ｅ２スカチャン,2302
2,04/11,7,3,13:04,ニンスタ,愛媛,0,0,栃木,スカパースカチャン／ｅ２スカチャン,2521
3,04/11,7,4,16:03,平塚,湘南,2,0,東京Ｖ,スカパースカチャン／ｅ２スカチャン,7105
4,04/11,7,5,16:03,小瀬,甲府,1,0,草津,スカパースカチャン／ｅ２スカチャン,9541
5,04/12,7,6,13:03,レベスタ,福岡,1,1,熊本,スカパースカチャン／ｅ２スカチャン／ＮＨＫ福岡／ＮＨＫ熊本,11603
6,04/12,7,7,13:04,宮城ス,仙台,1,2,Ｃ大阪,スカパースカチャン／ｅ２スカチャン／仙台放送,12425
7,04/12,7,8,16:03,札幌ド,札幌,1,1,富山,スカパースカチャン／ｅ２スカチャン,10579
8,04/12,7,9,19:03,岡山,岡山,1,1,横浜FC,スカパースカチャン／ｅ２スカチャン,13228
0,04/15,8,1,19:03,西が丘,栃木,0,0,徳島,スカパースカチャン／ｅ２スカチャン（録）,1896
1,04/15,8,2,19:03,味スタ,東京Ｖ,2,0,鳥栖,スカパースカチャン／ｅ２スカチャンＨＤ,3043
2,04/15,8,3,19:03,ニッパ球,横浜FC,1,3,甲府,スカパースカチャン／ｅ２スカチャン,3572
3,04/15,8,4,19:03,長良川,岐阜,0,2,仙台,スカパースカチャン／ｅ２スカチャン,1870
4,04/15,8,5,19:03,レベスタ,福岡,1,0,愛媛,スカパースカチャン／ｅ２スカチャン（録）,4315
5,04/15,8,6,19:03,熊本,熊本,0,2,湘南,スカパースカチャン／ｅ２スカチャン（録）,3382
6,04/15,8,7,19:04,富山,富山,1,2,水戸,スカパースカチャン／ｅ２スカチャン（録）,1862
7,04/15,8,8,19:04,長居,Ｃ大阪,4,1,岡山,スカパースカチャン／ｅ２スカチャン,5194
8,04/15,8,9,19:33,正田スタ,草津,1,2,札幌,スカパースカチャン／ｅ２スカチャン／群馬テレビ,2338
0,04/18,9,1,13:04,宮城ス,仙台,1,0,栃木,スカパースカチャン／ｅ２スカチャン／ＮＨＫ仙台,9678
1,04/18,9,2,13:04,ニンスタ,愛媛,1,3,草津,スカパースカチャン／ｅ２スカチャン,5653
2,04/19,9,3,13:03,札幌ド,札幌,4,1,Ｃ大阪,スカパースカチャン／ｅ２スカチャン／北海道文化放送,11035
3,04/19,9,4,13:03,ベアスタ,鳥栖,0,1,熊本,スカパースカチャン／ｅ２スカチャン,6527
4,04/19,9,5,13:04,笠松,水戸,0,1,横浜FC,スカパースカチャン／ｅ２スカチャン,3241
5,04/19,9,6,14:03,小瀬,甲府,2,1,東京Ｖ,スカパースカチャン／ｅ２スカチャン／山梨放送,11379
6,04/19,9,7,15:04,鳴門大塚,徳島,2,1,福岡,スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ徳島,3731
7,04/19,9,8,16:03,平塚,湘南,2,2,岐阜,スカパースカチャン／ｅ２スカチャン,5038
8,04/19,9,9,16:03,岡山,岡山,1,2,富山,スカパースカチャン／ｅ２スカチャン,5227
