,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
182,2015,Ｊ２,第８節第１日,04/19(日),13:03,札幌,1-0,水戸,札幌ド,9138,スカパー！／スカパー！プレミアムサービス
183,2015,Ｊ２,第８節第１日,04/19(日),13:04,岡山,3-0,熊本,Ｃスタ,7060,スカパー！／スカパー！プレミアムサービス／ＮＨＫ岡山
184,2015,Ｊ２,第８節第１日,04/19(日),13:04,磐田,2-0,東京Ｖ,ヤマハ,8173,スカパー！／スカパー！プレミアムサービス
185,2015,Ｊ２,第８節第１日,04/19(日),13:04,岐阜,0-1,栃木,長良川,4008,スカパー！／スカパー！プレミアムサービス／岐阜放送
186,2015,Ｊ２,第８節第１日,04/19(日),14:03,横浜FC,2-2,長崎,ニッパツ,3849,スカパー！／スカパー！プレミアムサービス
187,2015,Ｊ２,第８節第１日,04/19(日),14:06,徳島,1-0,京都,鳴門大塚,4552,スカパー！／スカパー！プレミアムサービス
188,2015,Ｊ２,第８節第１日,04/19(日),15:03,北九州,0-1,福岡,本城,5184,スカパー！／スカパー！プレミアムサービス／ＮＨＫ北九州／ＮＨＫ福岡
189,2015,Ｊ２,第８節第１日,04/19(日),16:03,大分,0-3,大宮,大銀ド,6307,スカパー！／スカパー！プレミアムサービス
190,2015,Ｊ２,第８節第１日,04/19(日),16:04,愛媛,1-0,千葉,ニンスタ,3109,スカパー！／スカパー！プレミアムサービス
191,2015,Ｊ２,第８節第１日,04/19(日),16:04,Ｃ大阪,1-2,群馬,ヤンマー,17212,スカパー！／スカパー！プレミアムサービス
192,2015,Ｊ３,第６節第２日,04/19(日),13:00,藤枝,1-1,J-22,藤枝サ,723,
193,2015,Ｊ３,第６節第２日,04/19(日),13:00,相模原,2-1,町田,ギオンス,4862,
194,2015,Ｊ３,第６節第２日,04/19(日),13:00,盛岡,2-2,YS横浜,盛岡南,1105,
195,2015,Ｊ３,第６節第２日,04/19(日),13:00,山口,1-0,富山,維新公園,2319,
196,2015,Ｊ３,第６節第２日,04/19(日),13:00,鳥取,1-0,琉球,とりスタ,1248,
197,2015,ＹＮＣ 予選Ａグループ,第４節,04/22(水),19:03,松本,2-4,広島,松本,8468,スカパー！／スカパー！プレミアムサービス
198,2015,ＹＮＣ 予選Ａグループ,第４節,04/22(水),19:04,FC東京,2-0,鳥栖,味スタ,8583,フジテレビＮＥＸＴ／スカパー！プレミアムサービス
199,2015,ＹＮＣ 予選Ａグループ,第４節,04/22(水),19:04,甲府,2-2,新潟,中銀スタ,5032,スカパー！／スカパー！プレミアムサービス
200,2015,ＹＮＣ 予選Ｂグループ,第４節,04/22(水),19:04,神戸,0-0,川崎Ｆ,ノエスタ,5079,スカパー！／スカパー！プレミアムサービス
201,2015,ＹＮＣ 予選Ｂグループ,第４節,04/22(水),19:04,名古屋,1-0,横浜FM,パロ瑞穂,5696,スカパー！／スカパー！プレミアムサービス
202,2015,ＹＮＣ 予選Ｂグループ,第４節,04/22(水),19:04,清水,2-1,仙台,アイスタ,5174,フジテレビＯＮＥ／スカパー！プレミアムサービス
203,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),14:03,松本,1-0,仙台,松本,13772,スカパー！／スカパー！プレミアムサービス／ＮＨＫ長野
204,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),14:04,広島,2-0,清水,Ｅスタ,11653,スカパー！／スカパー！プレミアムサービス／ＮＨＫ広島
205,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),14:04,鹿島,1-2,神戸,カシマ,12275,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
206,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),15:03,横浜FM,3-0,湘南,日産ス,20388,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
207,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),15:04,鳥栖,1-1,柏,ベアスタ,9242,スカパー！／スカパー！プレミアムサービス
208,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),17:04,浦和,2-1,名古屋,埼玉,29803,スカパー！／スカパー！プレミアムサービス
209,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),18:34,山形,0-1,FC東京,ＮＤスタ,11524,スカパー！／スカパー！プレミアムサービス
210,2015,Ｊ１ １ｓｔ,第７節第１日,04/25(土),19:04,川崎Ｆ,3-0,甲府,等々力,16953,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
211,2015,Ｊ１ １ｓｔ,第７節第２日,04/26(日),14:03,Ｇ大阪,2-1,新潟,万博,17417,スカパー！／スカパー！プレミアムサービス
212,2015,Ｊ２,第９節第１日,04/26(日),13:03,栃木,0-1,愛媛,栃木グ,3832,スカパー！／スカパー！プレミアムサービス
213,2015,Ｊ２,第９節第１日,04/26(日),13:03,東京Ｖ,2-0,群馬,味スタ,3056,スカパー！／スカパー！プレミアムサービス
214,2015,Ｊ２,第９節第１日,04/26(日),13:03,長崎,0-1,大分,長崎県立,5560,スカパー！／スカパー！プレミアムサービス
215,2015,Ｊ２,第９節第１日,04/26(日),13:03,横浜FC,1-1,徳島,ニッパツ,6660,スカパー！／スカパー！プレミアムサービス
216,2015,Ｊ２,第９節第１日,04/26(日),13:04,岡山,0-1,札幌,Ｃスタ,10107,スカパー！／スカパー！プレミアムサービス／山陽放送
217,2015,Ｊ２,第９節第１日,04/26(日),13:04,福岡,2-2,岐阜,レベスタ,6091,スカパー！／スカパー！プレミアムサービス／テレビ西日本（録）
218,2015,Ｊ２,第９節第１日,04/26(日),14:04,京都,2-0,北九州,西京極,7712,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
219,2015,Ｊ２,第９節第１日,04/26(日),14:04,讃岐,1-3,Ｃ大阪,丸亀,10447,スカパー！／スカパー！プレミアムサービス
220,2015,Ｊ２,第９節第１日,04/26(日),16:03,千葉,0-2,磐田,フクアリ,15051,スカパー！／スカパー！プレミアムサービス
221,2015,Ｊ２,第９節第１日,04/26(日),16:03,熊本,0-2,金沢,うまスタ,4790,スカパー！／スカパー！プレミアムサービス
222,2015,Ｊ２,第９節第１日,04/26(日),16:04,大宮,2-1,水戸,ＮＡＣＫ,7564,スカパー！／スカパー！プレミアムサービス
223,2015,Ｊ３,第７節第１日,04/26(日),13:00,鳥取,1-2,福島,とりスタ,1511,
224,2015,Ｊ３,第７節第１日,04/26(日),13:00,秋田,3-0,相模原,Ａ‐スタ,1539,
225,2015,Ｊ３,第７節第１日,04/26(日),13:00,琉球,3-1,盛岡,沖縄県陸,856,
226,2015,Ｊ３,第７節第１日,04/26(日),13:04,富山,1-0,藤枝,富山,2812,
227,2015,Ｊ３,第７節第１日,04/26(日),14:00,町田,6-0,J-22,町田,3511,
228,2015,Ｊ３,第７節第１日,04/26(日),14:02,長野,2-1,山口,南長野,5062,長野朝日放送
229,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),14:03,仙台,1-2,鹿島,ユアスタ,17011,スカパー！／スカパー！プレミアムサービス／ＮＨＫ仙台
230,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),14:04,新潟,0-1,FC東京,デンカＳ,22318,スカパー！／スカパー！プレミアムサービス／新潟テレビ２１
231,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),14:04,川崎Ｆ,1-4,柏,等々力,20961,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
232,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),14:04,清水,3-3,山形,アイスタ,11348,スカパー！／スカパー！プレミアムサービス／ＮＨＫ静岡
233,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),16:03,Ｇ大阪,1-0,松本,万博,17173,スカパー！／スカパー！プレミアムサービス
234,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),16:04,湘南,4-2,鳥栖,ＢＭＷス,9603,スカパー！／スカパー！プレミアムサービス
235,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),16:04,神戸,0-1,名古屋,ノエスタ,17052,スカパー！／スカパー！プレミアムサービス
236,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),19:04,横浜FM,1-2,広島,日産ス,19284,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
237,2015,Ｊ１ １ｓｔ,第８節第１日,04/29(水・祝),19:04,甲府,0-2,浦和,中銀スタ,13708,スカパー！／スカパー！プレミアムサービス
238,2015,Ｊ２,第１０節第１日,04/29(水・祝),13:03,水戸,1-0,岡山,笠松,4471,スカパー！／スカパー！プレミアムサービス
239,2015,Ｊ２,第１０節第１日,04/29(水・祝),13:03,東京Ｖ,0-1,横浜FC,味スタ,5629,スカパー！／スカパー！プレミアムサービス
240,2015,Ｊ２,第１０節第１日,04/29(水・祝),13:04,岐阜,1-0,長崎,長良川,5003,スカパー！／スカパー！プレミアムサービス／岐阜放送
241,2015,Ｊ２,第１０節第１日,04/29(水・祝),13:04,磐田,0-1,福岡,ヤマハ,10382,スカパー！／スカパー！プレミアムサービス
242,2015,Ｊ２,第１０節第１日,04/29(水・祝),14:03,大分,0-1,栃木,大銀ド,6543,スカパー！／スカパー！プレミアムサービス
243,2015,Ｊ２,第１０節第１日,04/29(水・祝),14:04,徳島,0-0,大宮,鳴門大塚,4316,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
244,2015,Ｊ２,第１０節第１日,04/29(水・祝),16:03,熊本,0-4,千葉,うまスタ,6038,スカパー！／スカパー！プレミアムサービス
245,2015,Ｊ２,第１０節第１日,04/29(水・祝),16:04,愛媛,2-3,北九州,ニンスタ,2602,スカパー！／スカパー！プレミアムサービス
246,2015,Ｊ２,第１０節第１日,04/29(水・祝),17:04,Ｃ大阪,3-0,京都,金鳥スタ,14631,スカパー！／スカパー！プレミアムサービス
247,2015,Ｊ２,第１０節第１日,04/29(水・祝),19:33,金沢,1-1,札幌,石川西部,6657,スカパー！／スカパー！プレミアムサービス／北陸放送（録）
248,2015,Ｊ２,第１０節第１日,04/29(水・祝),19:34,群馬,1-0,讃岐,正田スタ,2530,スカパー！／スカパー！プレミアムサービス
249,2015,Ｊ３,第８節第１日,04/29(水・祝),13:00,YS横浜,0-0,J-22,ニッパツ,1162,
250,2015,Ｊ３,第８節第１日,04/29(水・祝),13:00,盛岡,0-0,町田,盛岡南,1277,
251,2015,Ｊ３,第８節第１日,04/29(水・祝),13:00,藤枝,0-2,秋田,藤枝サ,812,
252,2015,Ｊ３,第８節第１日,04/29(水・祝),13:00,山口,4-3,琉球,維新公園,3108,
253,2015,Ｊ３,第８節第１日,04/29(水・祝),13:04,富山,0-1,相模原,富山,3817,
254,2015,Ｊ３,第８節第１日,04/29(水・祝),13:05,福島,1-2,長野,とうスタ,1517,ＮＨＫ福島／ＮＨＫ長野
255,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),13:04,名古屋,3-0,湘南,パロ瑞穂,11375,スカパー！／スカパー！プレミアムサービス
256,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),14:03,浦和,1-0,Ｇ大阪,埼玉,53148,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合
257,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),14:04,山形,1-0,横浜FM,ＮＤスタ,12188,スカパー！／スカパー！プレミアムサービス／ＮＨＫ山形
258,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),15:03,鹿島,0-1,甲府,カシマ,15340,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
259,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),16:04,FC東京,2-1,川崎Ｆ,味スタ,42604,スカパー！／スカパー！プレミアムサービス
260,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),16:04,広島,2-0,仙台,Ｅスタ,15566,スカパー！／スカパー！プレミアムサービス
261,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),16:04,柏,0-0,清水,柏,13960,スカパー！／スカパー！プレミアムサービス
262,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),18:33,松本,1-2,新潟,松本,18398,スカパー！／スカパー！プレミアムサービス
263,2015,Ｊ１ １ｓｔ,第９節第１日,05/02(土),19:04,鳥栖,1-1,神戸,ベアスタ,20792,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
264,2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,栃木,2-2,熊本,栃木グ,3761,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
265,2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,長崎,2-2,岡山,長崎県立,3389,スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
266,2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,金沢,1-0,水戸,石川西部,4407,スカパー！／スカパー！プレミアムサービス
267,2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,札幌,3-0,磐田,札幌ド,16902,スカパー！／スカパー！プレミアムサービス
268,2015,Ｊ２,第１１節第１日,05/03(日・祝),13:04,福岡,1-0,Ｃ大阪,レベスタ,12301,スカパー！／スカパー！プレミアムサービス
269,2015,Ｊ２,第１１節第１日,05/03(日・祝),13:05,讃岐,1-0,東京Ｖ,丸亀,2938,スカパー！／スカパー！プレミアムサービス／西日本放送
270,2015,Ｊ２,第１１節第１日,05/03(日・祝),14:03,大分,1-1,徳島,大銀ド,6615,スカパー！／スカパー！プレミアムサービス
271,2015,Ｊ２,第１１節第１日,05/03(日・祝),14:04,京都,0-1,群馬,西京極,6289,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
272,2015,Ｊ２,第１１節第１日,05/03(日・祝),15:03,北九州,2-1,岐阜,本城,2787,スカパー！／スカパー！プレミアムサービス
273,2015,Ｊ２,第１１節第１日,05/03(日・祝),16:04,大宮,1-0,愛媛,ＮＡＣＫ,8374,スカパー！／スカパー！プレミアムサービス
274,2015,Ｊ２,第１１節第１日,05/03(日・祝),16:04,千葉,3-0,横浜FC,フクアリ,13909,スカパー！／スカパー！プレミアムサービス
275,2015,Ｊ３,第９節第１日,05/03(日・祝),13:00,相模原,2-0,福島,ギオンス,2531,
276,2015,Ｊ３,第９節第１日,05/03(日・祝),13:00,YS横浜,0-1,山口,ニッパツ,1153,
277,2015,Ｊ３,第９節第１日,05/03(日・祝),13:00,秋田,1-0,盛岡,Ａ‐スタ,1731,
278,2015,Ｊ３,第９節第１日,05/03(日・祝),13:00,鳥取,2-0,藤枝,とりスタ,1552,
279,2015,Ｊ３,第９節第１日,05/03(日・祝),13:33,長野,0-1,富山,南長野,6372,テレビ信州
280,2015,Ｊ３,第９節第１日,05/03(日・祝),14:00,町田,1-0,琉球,町田,3121,
281,2015,Ｊ１ １ｓｔ,第１０節第１日,05/06(水・休),14:03,松本,2-0,甲府,松本,16916,スカパー！／スカパー！プレミアムサービス／信越放送
282,2015,Ｊ１ １ｓｔ,第１０節第１日,05/06(水・休),14:03,新潟,1-1,山形,デンカＳ,25009,スカパー！／スカパー！プレミアムサービス／新潟放送
283,2015,Ｊ１ １ｓｔ,第１０節第１日,05/06(水・休),14:03,清水,2-2,鳥栖,アイスタ,14029,スカパー！／スカパー！プレミアムサービス／静岡放送
284,2015,Ｊ１ １ｓｔ,第１０節第１日,05/06(水・休),15:03,横浜FM,2-0,名古屋,日産ス,22514,スカパー！／スカパー！プレミアムサービス
285,2015,Ｊ１ １ｓｔ,第１０節第１日,05/06(水・休),15:05,川崎Ｆ,0-1,広島,等々力,21141,スカパー！／スカパー！プレミアムサービス
286,2015,Ｊ１ １ｓｔ,第１０節第１日,05/06(水・休),17:04,湘南,1-1,神戸,ＢＭＷス,9157,スカパー！／スカパー！プレミアムサービス
287,2015,Ｊ１ １ｓｔ,第１０節第１日,05/06(水・休),19:04,仙台,2-3,FC東京,ユアスタ,14368,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
288,2015,Ｊ２,第１２節第１日,05/06(水・休),13:03,水戸,1-3,長崎,笠松,4611,スカパー！／スカパー！プレミアムサービス
289,2015,Ｊ２,第１２節第１日,05/06(水・休),13:03,横浜FC,1-2,讃岐,ニッパツ,4357,スカパー！／スカパー！プレミアムサービス
290,2015,Ｊ２,第１２節第１日,05/06(水・休),13:03,東京Ｖ,0-0,千葉,駒沢,7996,スカパー！／スカパー！プレミアムサービス
291,2015,Ｊ２,第１２節第１日,05/06(水・休),13:04,岐阜,1-1,京都,長良川,8463,スカパー！／スカパー！プレミアムサービス／岐阜放送
292,2015,Ｊ２,第１２節第１日,05/06(水・休),13:04,福岡,4-1,群馬,レベスタ,6724,スカパー！／スカパー！プレミアムサービス
293,2015,Ｊ２,第１２節第１日,05/06(水・休),14:03,岡山,0-0,栃木,Ｃスタ,9599,スカパー！／スカパー！プレミアムサービス
294,2015,Ｊ２,第１２節第１日,05/06(水・休),16:03,熊本,0-0,大分,うまスタ,12770,スカパー！／スカパー！プレミアムサービス
295,2015,Ｊ２,第１２節第１日,05/06(水・休),16:04,大宮,2-0,北九州,ＮＡＣＫ,7702,スカパー！／スカパー！プレミアムサービス
296,2015,Ｊ２,第１２節第１日,05/06(水・休),16:04,徳島,0-0,金沢,鳴門大塚,4831,スカパー！／スカパー！プレミアムサービス
297,2015,Ｊ２,第１２節第１日,05/06(水・休),16:04,Ｃ大阪,1-2,磐田,金鳥スタ,15914,スカパー！／スカパー！プレミアムサービス
298,2015,Ｊ２,第１２節第１日,05/06(水・休),18:04,愛媛,0-0,札幌,ニンスタ,3124,スカパー！／スカパー！プレミアムサービス
299,2015,Ｊ３,第１０節第１日,05/06(水・休),13:00,盛岡,0-1,鳥取,盛岡南,1272,
300,2015,Ｊ３,第１０節第１日,05/06(水・休),13:00,琉球,2-0,秋田,沖縄県陸,1028,
301,2015,Ｊ３,第１０節第１日,05/06(水・休),13:00,山口,2-0,相模原,維新公園,5212,
302,2015,Ｊ３,第１０節第１日,05/06(水・休),13:04,富山,2-0,YS横浜,富山,3146,
303,2015,Ｊ３,第１０節第１日,05/06(水・休),16:00,町田,1-1,福島,町田,2802,
304,2015,Ｊ３,第１０節第１日,05/06(水・休),18:00,長野,2-0,J-22,南長野,3932,
305,2015,Ｊ２,第１３節第１日,05/09(土),13:03,栃木,0-0,福岡,栃木グ,3575,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
306,2015,Ｊ２,第１３節第１日,05/09(土),13:03,金沢,1-1,岡山,石川西部,3745,スカパー！／スカパー！プレミアムサービス
307,2015,Ｊ２,第１３節第１日,05/09(土),13:04,磐田,2-1,水戸,ヤマハ,7816,スカパー！／スカパー！プレミアムサービス
308,2015,Ｊ２,第１３節第１日,05/09(土),14:03,札幌,2-3,熊本,札幌ド,10405,スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌／ＮＨＫ熊本
309,2015,Ｊ２,第１３節第１日,05/09(土),14:04,京都,1-1,東京Ｖ,西京極,6146,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
310,2015,Ｊ２,第１３節第１日,05/09(土),15:05,群馬,0-2,大宮,正田スタ,6380,スカパー！／スカパー！プレミアムサービス／群馬テレビ
311,2015,Ｊ２,第１３節第１日,05/09(土),16:03,北九州,0-3,Ｃ大阪,本城,5041,スカパー！／スカパー！プレミアムサービス
312,2015,Ｊ２,第１３節第１日,05/09(土),16:03,讃岐,0-1,千葉,丸亀,2482,スカパー！／スカパー！プレミアムサービス
313,2015,Ｊ２,第１３節第１日,05/09(土),16:03,大分,1-1,横浜FC,大銀ド,7246,スカパー！／スカパー！プレミアムサービス
314,2015,Ｊ２,第１３節第１日,05/09(土),18:03,長崎,1-1,徳島,長崎県立,3130,スカパー！／スカパー！プレミアムサービス
315,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),13:04,名古屋,0-1,川崎Ｆ,豊田ス,16952,スカパー！／スカパー！プレミアムサービス
316,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),14:03,横浜FM,1-0,新潟,日産ス,19784,スカパー！／スカパー！プレミアムサービス
317,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),14:04,甲府,0-1,湘南,中銀スタ,10350,スカパー！／スカパー！プレミアムサービス
318,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),14:04,山形,3-0,柏,ＮＤスタ,8285,スカパー！／スカパー！プレミアムサービス
319,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),15:04,仙台,4-4,浦和,ユアスタ,19195,スカパー！／スカパー！プレミアムサービス
320,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),15:04,鳥栖,1-1,松本,ベアスタ,10648,スカパー！／スカパー！プレミアムサービス
321,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),16:04,FC東京,0-1,鹿島,味スタ,42070,スカパー！／スカパー！プレミアムサービス
322,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),16:04,神戸,1-2,清水,ノエスタ,14397,スカパー！／スカパー！プレミアムサービス
323,2015,Ｊ１ １ｓｔ,第１１節第１日,05/10(日),19:04,広島,0-1,Ｇ大阪,Ｅスタ,17372,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
324,2015,Ｊ２,第１３節第２日,05/10(日),19:04,岐阜,2-1,愛媛,長良川,3539,スカパー！／スカパー！プレミアムサービス
325,2015,Ｊ３,第１１節第１日,05/10(日),13:00,相模原,0-1,琉球,ギオンス,3205,
326,2015,Ｊ３,第１１節第１日,05/10(日),13:00,秋田,1-2,鳥取,Ａ‐スタ,2815,
327,2015,Ｊ３,第１１節第１日,05/10(日),13:00,YS横浜,0-1,藤枝,三ツ沢陸,705,
328,2015,Ｊ３,第１１節第１日,05/10(日),13:00,盛岡,0-2,長野,盛岡南,1329,
329,2015,Ｊ３,第１１節第１日,05/10(日),13:00,福島,3-4,山口,とうスタ,1398,
330,2015,Ｊ３,第１１節第１日,05/10(日),13:04,富山,2-1,J-22,富山,3102,
331,2015,Ｊ１ １ｓｔ,第１２節第１日,05/14(木),19:03,柏,0-0,湘南,柏,6701,スカパー！／スカパー！プレミアムサービス
332,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),14:03,新潟,0-3,仙台,デンカＳ,16764,スカパー！／スカパー！プレミアムサービス／ＮＨＫ新潟
333,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),14:03,松本,2-0,神戸,松本,11743,スカパー！／スカパー！プレミアムサービス／長野朝日放送
334,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),14:04,甲府,2-0,山形,中銀スタ,9159,スカパー！／スカパー！プレミアムサービス／山梨放送
335,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),15:04,鹿島,2-2,広島,カシマ,13523,スカパー！／スカパー！プレミアムサービス
336,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),15:04,清水,1-2,横浜FM,アイスタ,12978,スカパー！／スカパー！プレミアムサービス／テレビ静岡
337,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),15:34,浦和,4-1,FC東京,埼玉,42995,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉
338,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),18:33,Ｇ大阪,1-1,川崎Ｆ,万博,18842,スカパー！／スカパー！プレミアムサービス
339,2015,Ｊ１ １ｓｔ,第１２節第２日,05/16(土),19:04,名古屋,0-1,鳥栖,豊田ス,14825,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
340,2015,Ｊ２,第１４節第１日,05/17(日),13:03,東京Ｖ,0-0,徳島,味スタ,3648,スカパー！／スカパー！プレミアムサービス
341,2015,Ｊ２,第１４節第１日,05/17(日),13:03,水戸,1-1,大分,Ｋｓスタ,4553,スカパー！／スカパー！プレミアムサービス
342,2015,Ｊ２,第１４節第１日,05/17(日),13:03,福岡,1-0,岡山,レベスタ,5018,スカパー！／スカパー！プレミアムサービス／福岡放送（録）
343,2015,Ｊ２,第１４節第１日,05/17(日),13:04,群馬,0-2,札幌,正田スタ,4701,スカパー！／スカパー！プレミアムサービス
344,2015,Ｊ２,第１４節第１日,05/17(日),14:03,讃岐,0-0,栃木,丸亀,2389,スカパー！／スカパー！プレミアムサービス
345,2015,Ｊ２,第１４節第１日,05/17(日),15:03,熊本,1-2,岐阜,水前寺,4164,スカパー！／スカパー！プレミアムサービス
346,2015,Ｊ２,第１４節第１日,05/17(日),15:04,Ｃ大阪,1-2,長崎,金鳥スタ,10900,スカパー！／スカパー！プレミアムサービス
347,2015,Ｊ２,第１４節第１日,05/17(日),16:03,横浜FC,1-0,北九州,ニッパツ,9663,スカパー！／スカパー！プレミアムサービス
348,2015,Ｊ２,第１４節第１日,05/17(日),16:03,千葉,1-1,金沢,フクアリ,11396,スカパー！／スカパー！プレミアムサービス
349,2015,Ｊ２,第１４節第１日,05/17(日),16:04,大宮,1-1,磐田,ＮＡＣＫ,13285,スカパー！／スカパー！プレミアムサービス
350,2015,Ｊ２,第１４節第１日,05/17(日),16:04,愛媛,3-2,京都,ニンスタ,3291,スカパー！／スカパー！プレミアムサービス
351,2015,Ｊ３,第１２節第１日,05/17(日),13:00,藤枝,1-1,町田,藤枝サ,1516,
352,2015,Ｊ３,第１２節第１日,05/17(日),13:00,福島,1-4,J-22,とうスタ,820,
353,2015,Ｊ３,第１２節第１日,05/17(日),13:00,琉球,0-0,富山,沖縄県陸,869,
354,2015,Ｊ３,第１２節第１日,05/17(日),13:00,山口,4-0,盛岡,維新公園,4021,
355,2015,Ｊ３,第１２節第１日,05/17(日),13:00,鳥取,1-1,YS横浜,とりスタ,1651,
356,2015,Ｊ３,第１２節第１日,05/17(日),18:00,長野,1-0,秋田,南長野,3769,
357,2015,ＹＮＣ 予選Ａグループ,第５節,05/20(水),19:04,FC東京,2-1,甲府,味スタ,8699,フジテレビＮＥＸＴ／スカパー！プレミアムサービス
358,2015,ＹＮＣ 予選Ａグループ,第５節,05/20(水),19:04,湘南,2-1,松本,ＢＭＷス,5699,スカパー！／スカパー！プレミアムサービス
359,2015,ＹＮＣ 予選Ａグループ,第５節,05/20(水),19:04,鳥栖,1-0,広島,ベアスタ,5316,スカパー！／スカパー！プレミアムサービス
360,2015,ＹＮＣ 予選Ｂグループ,第５節,05/20(水),19:03,川崎Ｆ,1-1,山形,等々力,10435,スカパー！／スカパー！プレミアムサービス
361,2015,ＹＮＣ 予選Ｂグループ,第５節,05/20(水),19:04,清水,1-2,名古屋,アイスタ,6315,スカパー！／スカパー！プレミアムサービス
362,2015,ＹＮＣ 予選Ｂグループ,第５節,05/20(水),19:33,横浜FM,2-3,神戸,ニッパツ,5544,スカパー！／スカパー！プレミアムサービス
363,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),14:05,山形,0-1,神戸,ＮＤスタ,7894,スカパー！／スカパー！プレミアムサービス
364,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),17:04,湘南,4-0,清水,ＢＭＷス,13248,スカパー！／スカパー！プレミアムサービス
365,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),18:34,仙台,0-1,甲府,ユアスタ,13165,スカパー！／スカパー！プレミアムサービス
366,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),19:03,FC東京,0-1,名古屋,味スタ,23460,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
367,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),19:04,松本,0-3,横浜FM,松本,18906,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
