,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
36,1994,Ｊ１ サントリー,第４節第１日,03/23(水),19:03,横浜Ｆ,1-0,名古屋,三ツ沢,10624,,479
37,1994,Ｊ１ サントリー,第４節第１日,03/23(水),19:03,平塚,2-3,市原,平塚,10797,,480
38,1994,Ｊ１ サントリー,第４節第１日,03/23(水),19:05,Ｖ川崎,1-2,横浜M,国立,54405,,478
39,1994,Ｊ１ サントリー,第５節第１日,03/26(土),15:01,横浜M,2-3,磐田,三ツ沢,14215,,483
40,1994,Ｊ１ サントリー,第５節第１日,03/26(土),15:03,市原,2-3,鹿島,国立,52612,,482
41,1994,Ｊ１ サントリー,第５節第１日,03/26(土),15:03,名古屋,7-2,浦和,瑞穂球,11488,,484
42,1994,Ｊ１ サントリー,第５節第１日,03/26(土),15:03,広島,4-2,平塚,広島ビ,12041,,485
43,1994,Ｊ１ サントリー,第５節第１日,03/26(土),16:04,Ｇ大阪,1-3,横浜Ｆ,万博,20854,,486
44,1994,Ｊ１ サントリー,第５節第１日,03/26(土),19:04,清水,2-1,Ｖ川崎,草薙陸,18239,,487
45,1994,サテライトリーグ,第３節第１日,03/27(日),12:56,横浜M,0-2,磐田,伊勢崎,6276,,
46,1994,サテライトリーグ,第３節第１日,03/27(日),13:00,鹿島,3-2,浦和,住金Ｇ,953,,
47,1994,サテライトリーグ,第３節第１日,03/27(日),13:59,市原,1-0,Ｃ大阪,市原,650,,
48,1994,サテライトリーグ,第３節第１日,03/27(日),13:59,Ｇ大阪,0-3,横浜Ｆ,西京極,2375,,
49,1994,サテライトリーグ,第３節第１日,03/27(日),14:00,柏,2-1,Ｖ川崎,総和,1469,,
50,1994,サテライトリーグ,第３節第１日,03/27(日),14:00,広島,4-3,平塚,広域１,401,,
51,1994,サテライトリーグ,第３節第１日,03/27(日),14:02,名古屋,2-2(PK10-9),清水,豊田,2746,,
52,1994,Ｊ１ サントリー,第６節第１日,04/02(土),14:00,磐田,1-2,横浜Ｆ,磐田,15268,,488
53,1994,Ｊ１ サントリー,第６節第１日,04/02(土),15:01,浦和,2-1,Ｇ大阪,駒場,9157,,490
54,1994,Ｊ１ サントリー,第６節第１日,04/02(土),15:01,Ｖ川崎,3-0,市原,博多陸,27475,,491
55,1994,Ｊ１ サントリー,第６節第１日,04/02(土),15:02,鹿島,0-2,広島,カシマ,14128,,489
56,1994,Ｊ１ サントリー,第６節第１日,04/02(土),15:02,平塚,2-0,名古屋,国立,48640,,492
57,1994,Ｊ１ サントリー,第６節第１日,04/02(土),19:06,横浜M,0-1,清水,三ツ沢,14337,,493
58,1994,サテライトリーグ,第４節第１日,04/03(日),13:59,浦和,0-1,広島,駒場,1450,,
59,1994,サテライトリーグ,第４節第１日,04/03(日),14:00,市原,1-0,柏,市原,936,,
60,1994,サテライトリーグ,第４節第１日,04/03(日),14:00,横浜Ｆ,3-3(PK4-3),横浜M,三ツ沢,2075,,
61,1994,サテライトリーグ,第４節第１日,04/03(日),14:02,磐田,1-0,名古屋,富士,5307,,
62,1994,サテライトリーグ,第４節第１日,04/03(日),14:03,Ｖ川崎,0-3,鹿島,駒沢,9546,,
63,1994,サテライトリーグ,第４節第１日,04/03(日),14:03,平塚,1-1(PK3-5),Ｇ大阪,西が丘,357,,
64,1994,サテライトリーグ,第４節第１日,04/03(日),14:03,Ｃ大阪,2-1,清水,長居,1530,,
65,1994,Ｊ１ サントリー,第７節第１日,04/06(水),18:59,名古屋,2-1,鹿島,瑞穂球,11981,,497
66,1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:02,市原,3-2,横浜M,国立,51291,,494
67,1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:03,横浜Ｆ,2-1,浦和,鴨池,10130,,495
68,1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:03,Ｇ大阪,3-2,平塚,万博,19798,,498
69,1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:03,広島,0-5,Ｖ川崎,広島ビ,27052,,499
70,1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:05,清水,1-0,磐田,草薙陸,17806,,496
71,1994,Ｊ１ サントリー,第８節第１日,04/09(土),14:00,清水,3-0,市原,愛媛陸,15198,,500
72,1994,Ｊ１ サントリー,第８節第１日,04/09(土),14:00,磐田,1-0,浦和,磐田,13842,,501
73,1994,Ｊ１ サントリー,第８節第１日,04/09(土),15:01,鹿島,3-2,Ｇ大阪,カシマ,13734,,502
74,1994,Ｊ１ サントリー,第８節第１日,04/09(土),15:01,名古屋,1-0,Ｖ川崎,瑞穂球,12214,,504
75,1994,Ｊ１ サントリー,第８節第１日,04/09(土),15:03,平塚,1-4,横浜Ｆ,平塚,13971,,503
76,1994,Ｊ１ サントリー,第８節第１日,04/09(土),19:03,横浜M,0-2,広島,三ツ沢,13739,,505
77,1994,サテライトリーグ,第５節第１日,04/10(日),12:59,清水,0-1,磐田,日本平,2348,,
78,1994,サテライトリーグ,第５節第１日,04/10(日),13:00,鹿島,3-0,市原,住金Ｇ,1016,,
79,1994,サテライトリーグ,第５節第１日,04/10(日),13:01,横浜M,3-0,平塚,鈴鹿,1258,,
80,1994,サテライトリーグ,第５節第１日,04/10(日),13:59,柏,0-3,Ｃ大阪,日立市,2508,,
81,1994,サテライトリーグ,第５節第１日,04/10(日),14:00,名古屋,0-1,横浜Ｆ,一宮,6396,,
82,1994,サテライトリーグ,第５節第１日,04/10(日),14:02,Ｇ大阪,2-0,浦和,鴻ノ池,3328,,
83,1994,サテライトリーグ,第５節第１日,04/10(日),14:03,広島,3-1,Ｖ川崎,広域１,509,,
84,1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:02,浦和,4-1,平塚,駒場,9408,,507
85,1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:02,横浜M,3-2,名古屋,三ツ沢,13142,,509
86,1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,市原,0-2,磐田,市原,9597,,506
87,1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,Ｖ川崎,2-0,Ｇ大阪,神戸ユ,42161,,508
88,1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,横浜Ｆ,1-0,鹿島,国立,50187,,510
89,1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,広島,1-3,清水,広島ビ,10308,,511
90,1994,Ｊ１ サントリー,第１０節第１日,04/16(土),14:00,市原,1-3,広島,福井,14846,,512
91,1994,Ｊ１ サントリー,第１０節第１日,04/16(土),14:00,磐田,1-2,平塚,磐田,13929,,513
92,1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:01,鹿島,4-2,浦和,カシマ,14057,,514
93,1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:02,Ｇ大阪,2-3,横浜M,万博,21307,,517
94,1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:03,Ｖ川崎,0-1,横浜Ｆ,国立,51770,,515
95,1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:04,清水,2-1,名古屋,日本平,9652,,516
96,1994,サテライトリーグ,第６節第１日,04/17(日),13:59,柏,1-2,鹿島,成田,2298,,
97,1994,サテライトリーグ,第６節第１日,04/17(日),13:59,横浜Ｆ,2-1,清水,富山五福,6698,,
98,1994,サテライトリーグ,第６節第１日,04/17(日),14:00,市原,3-5,広島,市原,882,,
99,1994,サテライトリーグ,第６節第１日,04/17(日),14:02,平塚,1-2,名古屋,平塚,1307,,
100,1994,サテライトリーグ,第６節第１日,04/17(日),14:02,Ｃ大阪,0-4,磐田,倉敷,222,,
101,1994,サテライトリーグ,第６節第１日,04/17(日),14:03,Ｖ川崎,0-0(PK2-4),Ｇ大阪,西が丘,2503,,
102,1994,サテライトリーグ,第６節第１日,04/17(日),14:59,浦和,1-2,横浜M,駒場,3179,,
103,1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:01,横浜Ｆ,1-0,横浜M,三ツ沢,14326,,518
104,1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:01,平塚,1-3,鹿島,平塚,14861,,519
105,1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:02,Ｇ大阪,0-2,清水,万博,19303,,521
106,1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:03,名古屋,0-1,市原,瑞穂球,11716,,520
107,1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:05,広島,3-0,磐田,広島ビ,23144,,522
108,1994,Ｊ１ サントリー,第１１節第１日,04/23(土),19:03,浦和,0-1,Ｖ川崎,国立,52028,,523
109,1994,サテライトリーグ,第７節第１日,04/24(日),12:59,鹿島,1-0,Ｃ大阪,住金Ｇ,592,,
110,1994,サテライトリーグ,第７節第１日,04/24(日),12:59,横浜M,0-1,Ｖ川崎,鏡石,6540,,
111,1994,サテライトリーグ,第７節第１日,04/24(日),13:01,清水,3-1,平塚,草薙球,1303,,
112,1994,サテライトリーグ,第７節第１日,04/24(日),13:58,名古屋,3-4,浦和,鈴鹿,1392,,
113,1994,サテライトリーグ,第７節第１日,04/24(日),14:00,磐田,0-0(PK3-4),横浜Ｆ,磐田,3341,,
114,1994,サテライトリーグ,第７節第１日,04/24(日),14:00,広島,3-1,柏,広域１,421,,
115,1994,サテライトリーグ,第７節第１日,04/24(日),14:01,Ｇ大阪,1-4,市原,尼崎,2049,,
116,1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:00,名古屋,1-0,磐田,国立,49028,,528
117,1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:01,清水,2-1,浦和,草薙陸,17789,,527
118,1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:02,市原,2-1,横浜Ｆ,市原,9734,,524
119,1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:02,横浜M,1-2,平塚,三ツ沢,13472,,526
120,1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:02,広島,3-3(PK5-4),Ｇ大阪,博多陸,15129,,529
121,1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:03,Ｖ川崎,3-0,鹿島,等々力,10575,,525
122,1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:01,鹿島,2-1,横浜M,カシマ,15061,,530
123,1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:01,浦和,0-2,市原,駒場,9393,,531
124,1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:02,横浜Ｆ,1-2,広島,長崎,15958,,532
125,1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:03,平塚,0-1,清水,平塚,15540,,533
126,1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:03,Ｇ大阪,3-0,名古屋,神戸ユ,36280,,534
127,1994,Ｊ１ サントリー,第１３節第１日,04/30(土),19:03,磐田,2-0,Ｖ川崎,磐田,14906,,535
128,1994,サテライトリーグ,第８節第１日,04/30(土),14:00,柏,1-2,Ｇ大阪,柏,2094,,
129,1994,サテライトリーグ,第８節第２日,05/01(日),12:59,鹿島,0-2,広島,住金Ｇ,1165,,
130,1994,サテライトリーグ,第８節第２日,05/01(日),13:00,Ｃ大阪,0-1,横浜Ｆ,美作,900,,
131,1994,サテライトリーグ,第８節第２日,05/01(日),14:03,Ｖ川崎,1-0,名古屋,太田陸,7753,,
132,1994,サテライトリーグ,第８節第２日,05/01(日),15:00,浦和,0-1,清水,駒場,3208,,
133,1994,サテライトリーグ,第８節第３日,05/02(月),18:59,市原,1-2,横浜M,市原,1467,,
134,1994,サテライトリーグ,第８節第４日,05/03(火・祝),14:03,平塚,0-1,磐田,平塚,2044,,
135,1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),14:02,名古屋,0-2,横浜Ｆ,福井,15206,,537
136,1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),14:05,清水,3-3(PK3-4),鹿島,国立,52218,,536
137,1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),18:33,広島,1-0,浦和,広島ビ,21077,,538
138,1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),19:02,市原,1-2,平塚,市原,9826,,539
139,1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),19:03,Ｇ大阪,3-0,磐田,西京極,12568,,541
140,1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),19:04,横浜M,1-2,Ｖ川崎,三ツ沢,13343,,540
141,1994,Ｊ１ サントリー,第１５節第１日,05/07(土),15:01,横浜Ｆ,3-2,Ｇ大阪,三ツ沢,13904,,542
142,1994,Ｊ１ サントリー,第１５節第１日,05/07(土),18:30,鹿島,1-2,市原,カシマ,15843,,543
143,1994,Ｊ１ サントリー,第１５節第１日,05/07(土),18:30,浦和,0-1,名古屋,国立,52440,,544
144,1994,Ｊ１ サントリー,第１５節第１日,05/07(土),18:34,平塚,1-1(PK5-4),広島,平塚,14785,,545
145,1994,Ｊ１ サントリー,第１５節第１日,05/07(土),19:00,磐田,2-0,横浜M,磐田,14478,,547
146,1994,Ｊ１ サントリー,第１５節第１日,05/07(土),19:03,Ｖ川崎,2-0,清水,等々力,10595,,546
147,1994,サテライトリーグ,第９節第１日,05/08(日),12:59,横浜M,1-2,柏,宮城県サ,2502,,
148,1994,サテライトリーグ,第９節第１日,05/08(日),13:58,磐田,2-1,浦和,磐田,3707,,
149,1994,サテライトリーグ,第９節第１日,05/08(日),13:59,Ｇ大阪,2-1,鹿島,神戸中央,2204,,
150,1994,サテライトリーグ,第９節第１日,05/08(日),14:01,横浜Ｆ,2-1,平塚,町田,912,,
151,1994,サテライトリーグ,第９節第１日,05/08(日),14:01,名古屋,3-1,市原,一宮,8323,,
152,1994,サテライトリーグ,第９節第１日,05/08(日),14:01,広島,2-1,Ｃ大阪,広域１,425,,
153,1994,サテライトリーグ,第９節第１日,05/08(日),16:00,清水,0-3,Ｖ川崎,西ヶ谷,2939,,
154,1994,Ｊ１ サントリー,第１６節第１日,05/14(土),15:01,広島,2-0,鹿島,広島ビ,35108,,548
155,1994,Ｊ１ サントリー,第１６節第１日,05/14(土),18:33,横浜Ｆ,1-2,磐田,鴨池,15502,,549
156,1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:01,Ｇ大阪,1-2,浦和,神戸ユ,37292,,553
157,1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:02,清水,0-3,横浜M,日本平,10005,,551
158,1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:02,名古屋,2-1,平塚,瑞穂球,11488,,552
159,1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:05,市原,0-1,Ｖ川崎,国立,52228,,550
160,1994,サテライトリーグ,第１０節第１日,05/15(日),13:01,鹿島,1-1(PK2-3),横浜M,カシマ,15059,,
161,1994,サテライトリーグ,第１０節第１日,05/15(日),13:03,広島,1-0,Ｇ大阪,松江,7083,,
162,1994,サテライトリーグ,第１０節第１日,05/15(日),14:00,Ｃ大阪,1-2,平塚,神戸中央,199,,
163,1994,サテライトリーグ,第１０節第１日,05/15(日),14:01,市原,2-3,清水,市原,995,,
164,1994,サテライトリーグ,第１０節第１日,05/15(日),14:01,Ｖ川崎,1-1(PK3-4),磐田,等々力,4737,,
165,1994,サテライトリーグ,第１０節第１日,05/15(日),14:02,柏,0-1,名古屋,成田,651,,
166,1994,サテライトリーグ,第１０節第１日,05/15(日),15:01,浦和,0-2,横浜Ｆ,駒場,2823,,
167,1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:02,浦和,3-0,横浜Ｆ,国立,48466,,555
168,1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:02,Ｖ川崎,1-4,広島,等々力,10571,,556
169,1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,鹿島,2-1,名古屋,カシマ,15578,,554
170,1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,横浜M,1-2,市原,博多陸,25488,,557
171,1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,平塚,1-2,Ｇ大阪,平塚,14321,,558
172,1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,磐田,4-2,清水,磐田,14756,,559
173,1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:00,浦和,0-1,磐田,駒場,9408,,561
174,1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:03,市原,1-2,清水,国立,54656,,560
175,1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:03,横浜Ｆ,3-0,平塚,長崎,14051,,563
176,1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:04,Ｖ川崎,2-1,名古屋,等々力,10591,,562
177,1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:05,Ｇ大阪,1-3,鹿島,万博,21624,,564
178,1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:05,広島,1-2,横浜M,広島ビ,13416,,565
179,1994,Ｊ１ サントリー,第１９節第１日,06/04(土),14:01,名古屋,2-0,横浜M,瑞穂球,12190,,566
180,1994,Ｊ１ サントリー,第１９節第１日,06/04(土),15:00,平塚,2-4,浦和,平塚,14832,,567
181,1994,Ｊ１ サントリー,第１９節第１日,06/04(土),18:32,鹿島,3-2,横浜Ｆ,カシマ,16270,,568
182,1994,Ｊ１ サントリー,第１９節第１日,06/04(土),19:00,磐田,2-3,市原,磐田,14764,,570
183,1994,Ｊ１ サントリー,第１９節第１日,06/04(土),19:01,清水,1-2,広島,日本平,10361,,569
184,1994,Ｊ１ サントリー,第１９節第１日,06/04(土),19:05,Ｇ大阪,1-3,Ｖ川崎,万博,21829,,571
185,1994,サテライトリーグ,第１１節第１日,06/04(土),14:00,Ｇ大阪,2-1,Ｃ大阪,鈴鹿,739,,
186,1994,サテライトリーグ,第１１節第２日,06/05(日),13:59,平塚,0-0(PK8-7),浦和,郡山,6354,,
187,1994,サテライトリーグ,第１１節第２日,06/05(日),14:00,名古屋,2-3,鹿島,豊田,3047,,
188,1994,サテライトリーグ,第１１節第２日,06/05(日),14:01,横浜M,1-2,広島,下関,6500,,
189,1994,サテライトリーグ,第１１節第２日,06/05(日),14:01,磐田,1-0,市原,磐田,4071,,
190,1994,サテライトリーグ,第１１節第２日,06/05(日),16:00,清水,2-2(PK9-8),柏,西ヶ谷,1173,,
191,1994,サテライトリーグ,第１１節第２日,06/05(日),19:03,横浜Ｆ,2-0,Ｖ川崎,西が丘,1896,,
192,1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:00,横浜M,3-2,Ｇ大阪,栃木,17022,,573
193,1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:00,平塚,2-1,磐田,平塚,15129,,575
194,1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:01,浦和,1-4,鹿島,駒場,9674,,572
195,1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:02,横浜Ｆ,1-1(PK5-3),Ｖ川崎,国立,55014,,574
196,1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:03,名古屋,0-1,清水,神戸ユ,38239,,576
197,1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:04,広島,4-2,市原,広島ス,13054,,577
198,1994,Ｊ１ サントリー,第２１節第１日,06/11(土),15:04,清水,4-1,Ｇ大阪,日本平,10351,,578
199,1994,Ｊ１ サントリー,第２１節第１日,06/11(土),18:31,市原,0-1,名古屋,市原,10516,,580
200,1994,Ｊ１ サントリー,第２１節第１日,06/11(土),18:32,鹿島,4-0,平塚,カシマ,16058,,579
201,1994,Ｊ１ サントリー,第２１節第１日,06/11(土),18:59,横浜M,2-1,横浜Ｆ,平塚,16671,,582
202,1994,Ｊ１ サントリー,第２１節第１日,06/11(土),19:03,Ｖ川崎,3-0,浦和,等々力,10597,,581
203,1994,Ｊ１ サントリー,第２１節第１日,06/11(土),19:05,磐田,1-2,広島,磐田,14773,,583
204,1994,サテライトリーグ,第１２節第１日,06/11(土),13:00,Ｖ川崎,0-1,平塚,岩手,12540,,
205,1994,サテライトリーグ,第１２節第１日,06/11(土),13:59,柏,1-2,磐田,日立市,1186,,
206,1994,サテライトリーグ,第１２節第２日,06/12(日),12:59,鹿島,1-0,清水,笠松,4378,,
207,1994,サテライトリーグ,第１２節第２日,06/12(日),13:58,市原,2-1,横浜Ｆ,市原,1389,,
208,1994,サテライトリーグ,第１２節第２日,06/12(日),13:59,Ｇ大阪,3-2,横浜M,太陽が丘,4122,,
209,1994,サテライトリーグ,第１２節第２日,06/12(日),13:59,Ｃ大阪,3-2,浦和,水口,954,,
210,1994,サテライトリーグ,第１２節第２日,06/12(日),14:00,広島,2-1,名古屋,広域１,449,,
211,1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:00,Ｇ大阪,3-0,市原,万博,21440,,589
212,1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:02,浦和,2-1,横浜M,駒場,9822,,584
213,1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:02,平塚,0-3,Ｖ川崎,平塚,15448,,586
214,1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:03,横浜Ｆ,1-2,清水,富山,26972,,585
215,1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:03,磐田,1-2,鹿島,磐田,14634,,587
216,1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:03,名古屋,1-0,広島,名古屋港,16547,,588
217,1994,オールスター,第１節第１日,07/23(土),19:06,ＷＥＳＴ,2-1,ＥＡＳＴ,広島ビ,37976,,724
218,1994,サテライトリーグ,第１３節第１日,07/24(日),14:00,横浜Ｆ,4-0,柏,町田,977,,
219,1994,サテライトリーグ,第１３節第１日,07/24(日),15:00,浦和,1-4,Ｖ川崎,岩沼,2321,,
220,1994,サテライトリーグ,第１３節第１日,07/24(日),15:00,平塚,1-2,市原,総和,401,,
221,1994,サテライトリーグ,第１３節第１日,07/24(日),15:59,磐田,3-1,鹿島,磐田,4123,,
222,1994,サテライトリーグ,第１３節第１日,07/24(日),16:00,名古屋,1-3,Ｇ大阪,名古屋港,2284,,
223,1994,サテライトリーグ,第１３節第１日,07/24(日),17:01,横浜M,4-3,Ｃ大阪,秋津,707,,
224,1994,サテライトリーグ,第１３節第１日,07/24(日),19:00,清水,0-4,広島,御殿場,3201,,
225,1994,ＹＮＣ,１回戦,07/27(水),18:59,鹿島,1-2,浦和,カシマ,16078,,727
226,1994,ＹＮＣ,１回戦,07/27(水),19:00,柏,1-2,横浜M,博多陸,8558,,728
227,1994,ＹＮＣ,１回戦,07/27(水),19:00,磐田,2-1,平塚,磐田,14375,,730
228,1994,ＹＮＣ,１回戦,07/27(水),19:00,Ｇ大阪,2-1,広島,万博,19235,,726
229,1994,ＹＮＣ,１回戦,07/27(水),19:03,名古屋,1-3,市原,瑞穂陸,23765,,725
230,1994,ＹＮＣ,１回戦,07/27(水),19:09,横浜Ｆ,1-0,Ｃ大阪,鴨池,6166,,729
231,1994,ＹＮＣ,２回戦,07/30(土),18:32,清水,1-3,横浜M,栃木,18021,,731
232,1994,ＹＮＣ,２回戦,07/30(土),18:59,横浜Ｆ,0-2,磐田,鴨池,12956,,734
233,1994,ＹＮＣ,２回戦,07/30(土),19:00,Ｇ大阪,3-0,浦和,万博,20556,,733
234,1994,ＹＮＣ,２回戦,07/30(土),19:01,Ｖ川崎,1-0,市原,等々力,10612,,732
235,1994,サテライトリーグ,第１４節第１日,07/31(日),13:59,市原,2-1,Ｖ川崎,福井,4670,,
236,1994,サテライトリーグ,第１４節第１日,07/31(日),14:01,Ｇ大阪,0-2,磐田,紀三井寺,1011,,
