,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2004/03/13,1,1,14:04,札幌ド,札幌,2,2,甲府,ＮＨＫ札幌／スカイパーフェクＴＶ！,18308
1,2004/03/13,1,2,14:04,笠松,水戸,0,0,湘南,スカイパーフェクＴＶ！,9155
2,2004/03/13,1,3,14:04,等々力,川崎Ｆ,3,2,鳥栖,スカイパーフェクＴＶ！,9014
3,2004/03/13,1,4,14:04,三ツ沢,横浜FC,4,0,仙台,Ｊ　ＳＰＯＲＴＳ／ＮＨＫ仙台（録）,7788
4,2004/03/13,1,5,14:04,西京極,京都,2,3,大宮,スカイパーフェクＴＶ！／ＫＢＳ京都（録）,8539
5,2004/03/13,1,6,14:04,博多球,福岡,1,1,山形,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,12881
0,2004/03/20,2,1,14:00,山形県,山形,2,2,水戸,スカイパーフェクＴＶ！（録）,6159
1,2004/03/20,2,2,14:01,平塚,湘南,1,1,横浜FC,Ｊ　ＳＰＯＲＴＳ（録）,4759
2,2004/03/20,2,3,14:04,埼玉,大宮,0,0,札幌,スカイパーフェクＴＶ！,8009
3,2004/03/20,2,4,14:04,松本,甲府,1,2,川崎Ｆ,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,6632
4,2004/03/20,2,5,14:05,仙台,仙台,0,5,京都,ＮＨＫ仙台／スカイパーフェクＴＶ！／ＫＢＳ京都（録）,18589
5,2004/03/21,2,6,13:01,鳥栖,鳥栖,0,3,福岡,スカイパーフェクＴＶ！（録）,8860
0,2004/03/27,3,1,14:00,水戸,水戸,0,0,福岡,スカイパーフェクＴＶ！（録）,3295
1,2004/03/27,3,2,14:00,三ツ沢,横浜FC,1,1,山形,Ｊ　ＳＰＯＲＴＳ（録）,2533
2,2004/03/27,3,3,14:04,札幌ド,札幌,1,0,仙台,北海道放送／Ｊ　ＳＰＯＲＴＳ／東北放送（録）,14279
3,2004/03/27,3,4,14:04,等々力,川崎Ｆ,1,0,大宮,スカイパーフェクＴＶ！,6541
4,2004/03/27,3,5,14:04,西京極,京都,1,1,湘南,スカイパーフェクＴＶ！／ＫＢＳ京都（録）,7984
5,2004/03/28,3,6,13:00,鳥栖,鳥栖,2,1,甲府,スカイパーフェクＴＶ！（録）,2546
0,2004/04/03,4,1,14:00,栃木,水戸,2,2,横浜FC,スカイパーフェクＴＶ！（録）,2014
1,2004/04/03,4,2,14:00,博多球,福岡,1,1,甲府,Ｊ　ＳＰＯＲＴＳ（録）,5130
2,2004/04/03,4,3,14:01,大宮,大宮,1,0,鳥栖,スカイパーフェクＴＶ！（録）,6011
3,2004/04/03,4,4,14:04,仙台,仙台,2,1,川崎Ｆ,東北放送／スカイパーフェクＴＶ！,17317
4,2004/04/03,4,5,14:04,山形県,山形,1,3,京都,Ｊ　ＳＰＯＲＴＳ,4324
5,2004/04/03,4,6,14:04,平塚,湘南,1,1,札幌,スカイパーフェクＴＶ！,6025
0,2004/04/10,5,1,13:35,室蘭,札幌,0,1,山形,北海道文化放送／さくらんぼテレビ／スカイパーフェクＴＶ！（録）,5534
1,2004/04/10,5,2,14:00,等々力,川崎Ｆ,5,0,湘南,Ｊ　ＳＰＯＲＴＳ（録）,6381
2,2004/04/10,5,3,14:00,小瀬,甲府,1,2,大宮,山梨放送／スカイパーフェクＴＶ！（録）,6813
3,2004/04/10,5,4,14:04,三ツ沢,横浜FC,1,0,福岡,Ｊ　ＳＰＯＲＴＳ,2589
4,2004/04/10,5,5,14:04,西京極,京都,0,0,水戸,スカイパーフェクＴＶ！／ＫＢＳ京都（録）,7176
5,2004/04/11,5,6,13:04,鳥栖,鳥栖,3,0,仙台,スカイパーフェクＴＶ！,3304
0,2004/04/17,6,1,14:00,等々力,川崎Ｆ,5,2,水戸,スカイパーフェクＴＶ！（録）,8105
1,2004/04/17,6,2,14:00,小瀬,甲府,1,0,湘南,Ｊ　ＳＰＯＲＴＳ（録）,5143
2,2004/04/17,6,3,14:03,札幌ド,札幌,1,1,横浜FC,北海道テレビ／スカイパーフェクＴＶ！,12824
3,2004/04/17,6,4,14:04,大宮,大宮,3,1,仙台,Ｊ　ＳＰＯＲＴＳ,9091
4,2004/04/17,6,5,14:04,鴨池,京都,1,4,福岡,スカイパーフェクＴＶ！／ＫＢＳ京都（録）,6561
5,2004/04/18,6,6,13:01,鳥栖,鳥栖,0,1,山形,スカイパーフェクＴＶ！（録）,3005
0,2004/04/24,7,1,14:00,山形県,山形,2,1,川崎Ｆ,Ｊ　ＳＰＯＲＴＳ（録）,3241
1,2004/04/24,7,2,14:04,仙台,仙台,1,2,甲府,仙台放送／スカイパーフェクＴＶ！,15276
2,2004/04/24,7,3,14:04,三ツ沢,横浜FC,0,0,京都,Ｊ　ＳＰＯＲＴＳ,3371
3,2004/04/24,7,4,14:04,博多球,福岡,2,1,大宮,スカイパーフェクＴＶ！,5219
4,2004/04/24,7,5,19:01,平塚,湘南,2,2,鳥栖,スカイパーフェクＴＶ！（録）,3324
5,2004/04/25,7,6,14:02,笠松,水戸,2,1,札幌,スカイパーフェクＴＶ！（録）,3551
0,2004/04/29,8,1,14:00,山形県,山形,1,0,甲府,スカイパーフェクＴＶ！（録）,4343
1,2004/04/29,8,2,14:01,笠松,水戸,0,1,鳥栖,スカイパーフェクＴＶ！（録）,2872
2,2004/04/29,8,3,14:04,三ツ沢,横浜FC,0,2,川崎Ｆ,Ｊ　ＳＰＯＲＴＳ,6813
3,2004/04/29,8,4,14:04,博多球,福岡,2,3,仙台,ＮＨＫ福岡／スカイパーフェクＴＶ！／ＮＨＫ仙台（録）,6198
4,2004/04/29,8,5,18:04,西京極,京都,2,0,札幌,ＫＢＳ京都／スカイパーフェクＴＶ！,9174
5,2004/04/29,8,6,19:01,平塚,湘南,1,0,大宮,Ｊ　ＳＰＯＲＴＳ（録）,4549
0,2004/05/02,9,1,13:01,鳥栖,鳥栖,1,1,横浜FC,スカイパーフェクＴＶ！（録）,3956
1,2004/05/02,9,2,13:04,仙台,仙台,2,0,湘南,ミヤギテレビ／スカイパーフェクＴＶ！,18130
2,2004/05/02,9,3,14:01,大宮,大宮,1,1,山形,Ｊ　ＳＰＯＲＴＳ（録）,6987
3,2004/05/02,9,4,14:01,小瀬,甲府,4,0,水戸,スカイパーフェクＴＶ！（録）,7086
4,2004/05/02,9,5,14:04,等々力,川崎Ｆ,1,0,京都,Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）,12044
5,2004/05/02,9,6,14:05,札幌厚別,札幌,1,2,福岡,テレビ北海道／スカイパーフェクＴＶ！,10073
0,2004/05/05,10,1,13:05,博多球,福岡,3,1,湘南,Ｊ　ＳＰＯＲＴＳ,8209
1,2004/05/05,10,2,14:00,三ツ沢,横浜FC,0,0,甲府,スカイパーフェクＴＶ！（録）,2819
