,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/06,1,1,14:03,瑞穂陸,名古屋,1,0,福岡,名古屋テレビ／ＢＳ（生）,18543
1,03/06,1,2,15:03,駒場,浦和,2,1,Ｇ大阪,テレビ埼玉／Ｊ－ＳＰＯＲＴＳ,18639
2,03/06,1,3,15:03,長居,Ｃ大阪,2,1,広島,ディレクＴＶ（録）,6697
3,03/06,1,4,16:03,磐田,磐田,3,1,神戸,静岡放送,13349
4,03/06,1,5,16:04,国立,鹿島,4,0,市原,ＢＳ（録）／ディレクＴＶ,19531
5,03/06,1,6,16:04,日本平,清水,3,1,Ｖ川崎,テレビ静岡／スカイパーフェクＴＶ（録）,11169
6,03/06,1,7,16:07,横浜国,横浜FM,2,0,平塚,ＢＳ（生）,36214
7,03/06,1,8,19:04,柏,柏,1,0,京都,ＢＳ（生）,9018
8,08/06,1,9,19:05,横浜国,横浜FM,3,0,磐田,ＴＢＳ（全）,42798
9,08/07,1,10,18:30,広島ス,広島,2,1,市原,スカイパーフェクＴＶ！（録）,6150
10,08/07,1,11,18:33,平塚,平塚,4,2,名古屋,ディレクＴＶ,12085
11,08/07,1,12,19:00,博多球,福岡,1,1,神戸,ディレクＴＶ（録）,14530
12,08/07,1,13,19:03,日本平,清水,2,3,Ｃ大阪,Ｊ－ＳＰＯＲＴＳ,11262
13,08/07,1,14,19:04,柏の葉,柏,2,1,鹿島,千葉テレビ／ＢＳ（録）,15697
14,08/07,1,15,19:04,西京極,京都,2,1,浦和,ＫＢＳ京都,8652
15,08/07,1,16,19:05,等々力,Ｖ川崎,1,0,Ｇ大阪,日本テレビ（録）／ＢＳ,7223
0,03/13,2,1,14:03,万博,Ｇ大阪,3,2,名古屋,ＮＨＫ総合,17807
1,03/13,2,2,15:02,等々力,Ｖ川崎,2,0,Ｃ大阪,日本テレビ（録）／ディレクＴＶ（録）,6045
2,03/13,2,3,15:02,博多球,福岡,1,4,柏,Ｊ－ＳＰＯＲＴＳ,8800
3,03/13,2,4,15:03,西京極,京都,1,3,横浜FM,ＫＢＳ京都（録）／スカイパーフェクＴＶ（録）,8496
4,03/13,2,5,15:03,神戸ユ,神戸,1,2,鹿島,ディレクＴＶ,7516
5,03/13,2,6,16:04,平塚,平塚,0,1,清水,ＢＳ（生）,6253
6,03/13,2,7,16:05,広島ビ,広島,0,1,磐田,テレビ新広島,17263
7,03/13,2,8,19:04,市原,市原,0,0,浦和,ＢＳ（生）,8057
8,08/14,2,9,18:00,神戸ユ,神戸,3,2,広島,ディレクＴＶ（録）,7226
9,08/14,2,10,18:33,駒場,浦和,2,3,柏,テレビ埼玉,13329
10,08/14,2,11,19:00,カシマ,鹿島,2,3,横浜FM,ＢＳ（録）,12980
11,08/14,2,12,19:01,長居,Ｃ大阪,0,2,福岡,スカイパーフェクＴＶ！（録）,8253
12,08/14,2,13,19:02,瑞穂陸,名古屋,0,3,京都,テレビ愛知,15119
13,08/14,2,14,19:03,市原,市原,3,4,Ｖ川崎,千葉テレビ／ディレクＴＶ,4051
14,08/14,2,15,19:03,万博,Ｇ大阪,2,1,平塚,Ｊ－ＳＰＯＲＴＳ,7210
15,08/14,2,16,19:04,磐田,磐田,0,1,清水,静岡放送（録）／ＢＳ,17337
0,03/20,3,1,15:03,瑞穂陸,名古屋,0,0,市原,スカイパーフェクＴＶ（録）,11523
1,03/20,3,2,15:03,万博,Ｇ大阪,3,2,福岡,ディレクＴＶ,3253
2,03/20,3,3,15:03,長居,Ｃ大阪,1,2,平塚,Ｊ－ＳＰＯＲＴＳ,3964
3,03/20,3,4,15:04,日本平,清水,1,0,京都,テレビ静岡／ディレクＴＶ（録）,8237
4,03/20,3,5,16:00,国立,鹿島,1,0,広島,ＢＳ（録）,9478
5,03/20,3,6,16:03,磐田,磐田,3,0,Ｖ川崎,静岡放送／ＢＳ（生）,9078
6,03/20,3,7,18:33,駒場,浦和,0,0,神戸,テレビ埼玉,15291
7,03/20,3,8,19:04,横浜国,横浜FM,0,1,柏,ＢＳ（生）,12456
8,08/18,3,9,19:00,長居,Ｃ大阪,3,2,磐田,毎日放送（録）,15439
9,08/18,3,10,19:01,等々力,Ｖ川崎,2,3,神戸,日本テレビ（録）,4118
10,08/18,3,11,19:03,横浜国,横浜FM,2,0,浦和,ＢＳ（録）／ディレクＴＶ,17916
11,08/18,3,12,19:03,平塚,平塚,1,2,市原,スカイパーフェクＴＶ！（録）,5719
12,08/18,3,13,19:03,日本平,清水,2,0,鹿島,静岡放送（録）／Ｊ－ＳＰＯＲＴＳ,14172
13,08/18,3,14,19:04,西京極,京都,1,0,Ｇ大阪,ＫＢＳ京都,6026
14,08/18,3,15,19:05,国立,柏,1,2,名古屋,ＢＳ（録）／千葉テレビ,13814
15,10/02,3,16,15:03,広島ス,広島,2,0,福岡,ディレクＴＶ（生）,4013
0,03/27,4,1,13:05,柏,柏,1,2,清水,ＢＳ（生）,9231
1,03/27,4,2,15:00,市原,市原,3,2,Ｇ大阪,千葉テレビ（録）／ディレクＴＶ（録）,4017
2,03/27,4,3,15:02,国立,Ｖ川崎,2,1,鹿島,日本テレビ（全）,18653
3,03/27,4,4,15:03,神戸ユ,神戸,0,2,名古屋,Ｊ－ＳＰＯＲＴＳ,6595
4,03/27,4,5,15:03,広島ビ,広島,4,1,浦和,広島テレビ／ＢＳ（録）／ディレクＴＶ,8163
5,03/27,4,6,15:05,博多球,福岡,2,1,横浜FM,ＢＳ（生）,10053
6,03/27,4,7,17:05,西京極,京都,0,1,Ｃ大阪,ＫＢＳ京都（録）／ＢＳ（生）,3441
7,03/27,4,8,19:04,平塚,平塚,2,1,磐田,テレビ神奈川／ＢＳ（生）,7694
8,08/21,4,9,18:00,神戸ユ,神戸,2,2,平塚,スカイパーフェクＴＶ！（録）,6847
9,08/21,4,10,18:33,広島ビ,広島,2,3,Ｖ川崎,Ｊ－ＳＰＯＲＴＳ,13461
10,08/21,4,11,19:00,瑞穂球,名古屋,2,2,横浜FM,テレビ朝日（録）,12131
11,08/21,4,12,19:00,万博,Ｇ大阪,1,0,柏,ディレクＴＶ（録）,10255
12,08/21,4,13,19:02,博多球,福岡,0,2,磐田,ＢＳ（録）,19094
13,08/21,4,14,19:03,カシマ,鹿島,1,2,Ｃ大阪,ディレクＴＶ,13390
14,08/21,4,15,19:04,国立,浦和,0,3,清水,ＢＳ,28321
15,08/21,4,16,19:04,市原,市原,2,1,京都,千葉テレビ,4673
0,04/03,5,1,14:03,磐田,磐田,2,1,京都,静岡放送／ディレクＴＶ,10666
1,04/03,5,2,14:04,金沢,鹿島,4,2,平塚,テレビ金沢（録）／ＢＳ（生）,13505
2,04/03,5,3,15:00,市原,市原,1,3,福岡,ＢＳ（録）,3508
3,04/03,5,4,15:03,万博,Ｇ大阪,2,1,神戸,Ｊ－ＳＰＯＲＴＳ,4461
4,04/03,5,5,15:05,瑞穂陸,名古屋,0,2,広島,中部日本放送,14099
