,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/05,1,1,14:02,豊田ス,名古屋,1,1,横浜FM,スカパー／ｅ２／スカパー光／ＮＨＫ総合,27153
1,03/05,1,2,14:02,万博,Ｇ大阪,2,1,Ｃ大阪,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ大阪（近畿ブロック）,20055
2,03/05,1,3,14:03,中銀スタ,甲府,0,1,磐田,スカパー／ｅ２／スカパー光／ＮＨＫ甲府／ＮＨＫ静岡／ひかりＴＶ,15040
3,03/05,1,4,14:04,広島ビ,広島,0,0,仙台,スカパー／ｅ２／スカパー光／ＮＨＫ広島／ＮＨＫ仙台,18709
4,03/05,1,5,14:04,レベスタ,福岡,0,3,新潟,スカパー／ｅ２／スカパー光／テレビ西日本（録）,10254
5,03/05,1,6,15:04,等々力,川崎Ｆ,2,0,山形,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ,18673
6,03/05,1,7,19:04,柏,柏,3,0,清水,スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ,10390
7,03/06,1,8,13:05,ホームズ,神戸,1,0,浦和,スカパー／ｅ２／スカパー光,19913
8,03/06,1,9,15:03,カシマ,鹿島,3,3,大宮,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ水戸＊,23262
0,07/02,2,1,14:04,ユアスタ,仙台,1,1,名古屋,スカパー／ｅ２／スカパー光,18533
1,07/02,2,2,18:03,埼玉,浦和,1,1,Ｇ大阪,スカパー／ｅ２／スカパー光／ひかりＴＶ／テレ玉,42331
2,07/02,2,3,18:03,レベスタ,福岡,1,0,甲府,スカパー／ｅ２／スカパー光,6585
3,07/02,2,4,18:34,アウスタ,清水,0,0,鹿島,スカパー／ｅ２／スカパー光／静岡朝日テレビ（録）,15528
4,07/02,2,5,19:03,東北電ス,新潟,2,0,山形,スカパー／ｅ２／スカパー光,23408
5,07/02,2,6,19:05,長居,Ｃ大阪,5,0,柏,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）,13741
6,07/03,2,7,18:05,日産ス,横浜FM,2,1,川崎Ｆ,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＴＢＳ（単・録）,29980
7,07/03,2,8,19:03,ＮＡＣＫ,大宮,0,1,広島,スカパー／ｅ２／スカパー光,8526
