,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
6,2016/04/30,9,7,15:04,柏,柏,2,0,神戸,スカパー！／スカパー！プレミアムサービス,11382
7,2016/04/30,9,8,18:33,デンカＳ,新潟,2,2,甲府,スカパー！／スカパー！プレミアムサービス,17607
8,2016/04/30,9,9,19:04,日産ス,横浜FM,0,1,湘南,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,26518
0,2016/05/04,10,1,13:04,ベアスタ,鳥栖,0,1,湘南,スカパー！／スカパー！プレミアムサービス,20219
1,2016/05/04,10,2,14:03,等々力,川崎Ｆ,1,1,仙台,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ,23812
2,2016/05/04,10,3,14:04,豊田ス,名古屋,3,1,横浜FM,スカパー！／スカパー！プレミアムサービス,27669
3,2016/05/04,10,4,14:04,レベスタ,福岡,1,2,大宮,スカパー！／スカパー！プレミアムサービス,12418
4,2016/05/04,10,5,16:04,カシマ,鹿島,2,1,新潟,スカパー！／スカパー！プレミアムサービス,24805
5,2016/05/04,10,6,16:05,ノエスタ,神戸,4,1,磐田,スカパー！／スカパー！プレミアムサービス,17038
6,2016/05/04,10,7,19:04,中銀スタ,甲府,0,2,柏,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,11338
7,2016/06/15,10,8,19:03,味スタ,FC東京,1,1,広島,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ　※２　ＡＦＣチャンピオンズリーグ２０１６の影響により、ＦＣ東京ｖｓ広島、Ｇ大阪ｖｓ浦和は６月１５日（水）に開催,15358
8,2016/06/15,10,9,19:04,吹田Ｓ,Ｇ大阪,1,0,浦和,スカパー！／スカパー！プレミアムサービス　※２　ＡＦＣチャンピオンズリーグ２０１６の影響により、ＦＣ東京ｖｓ広島、Ｇ大阪ｖｓ浦和は６月１５日（水）に開催,29397
0,2016/05/08,11,1,13:03,柏,柏,1,3,川崎Ｆ,スカパー！／スカパー！プレミアムサービス,13977
1,2016/05/08,11,2,13:04,豊田ス,名古屋,0,1,神戸,スカパー！／スカパー！プレミアムサービス,15000
2,2016/05/08,11,3,14:03,日産ス,横浜FM,2,2,甲府,スカパー！／スカパー！プレミアムサービス,18021
3,2016/05/08,11,4,15:04,ユアスタ,仙台,2,0,福岡,スカパー！／スカパー！プレミアムサービス,12504
4,2016/05/08,11,5,16:03,デンカＳ,新潟,0,0,Ｇ大阪,スカパー！／スカパー！プレミアムサービス,27439
5,2016/05/08,11,6,16:04,Ｅスタ,広島,3,0,鳥栖,スカパー！／スカパー！プレミアムサービス,16733
6,2016/05/08,11,7,16:04,ＮＡＣＫ,大宮,0,1,浦和,スカパー！／スカパー！プレミアムサービス,13880
7,2016/05/08,11,8,16:04,ＢＭＷス,湘南,0,1,FC東京,スカパー！／スカパー！プレミアムサービス,13029
8,2016/05/08,11,9,19:04,ヤマハ,磐田,1,1,鹿島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,14155
0,2016/05/13,12,1,19:04,味スタ,FC東京,0,0,鳥栖,スカパー！／スカパー！プレミアムサービス,13046
1,2016/05/13,12,2,19:04,吹田Ｓ,Ｇ大阪,2,1,磐田,スカパー！／スカパー！プレミアムサービス,17299
2,2016/05/13,12,3,19:34,Ｅスタ,広島,0,0,柏,スカパー！／スカパー！プレミアムサービス,8956
3,2016/05/14,12,4,14:03,レベスタ,福岡,1,0,湘南,スカパー！／スカパー！プレミアムサービス／九州朝日放送,8048
4,2016/05/14,12,5,14:03,ユアスタ,仙台,0,1,大宮,スカパー！／スカパー！プレミアムサービス／ＮＨＫ仙台,12892
5,2016/05/14,12,6,14:04,埼玉,浦和,0,0,新潟,スカパー！／スカパー！プレミアムサービス,33763
6,2016/05/14,12,7,15:04,等々力,川崎Ｆ,3,1,神戸,スカパー！／スカパー！プレミアムサービス,20215
7,2016/05/14,12,8,18:34,中銀スタ,甲府,2,2,名古屋,スカパー！／スカパー！プレミアムサービス,10184
8,2016/05/14,12,9,19:04,カシマ,鹿島,1,0,横浜FM,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,20177
0,2016/05/21,13,1,14:04,ヤマハ,磐田,3,1,甲府,スカパー！／スカパー！プレミアムサービス,13616
1,2016/05/21,13,2,15:03,柏,柏,3,2,福岡,スカパー！／スカパー！プレミアムサービス,8011
2,2016/05/21,13,3,15:04,ベアスタ,鳥栖,0,1,大宮,スカパー！／スカパー！プレミアムサービス,7729
3,2016/05/21,13,4,16:04,Ｅスタ,広島,1,3,Ｇ大阪,スカパー！／スカパー！プレミアムサービス,17220
4,2016/05/21,13,5,16:05,ノエスタ,神戸,0,1,横浜FM,スカパー！／スカパー！プレミアムサービス,15895
5,2016/05/21,13,6,18:04,ＢＭＷス,湘南,0,1,仙台,スカパー！／スカパー！プレミアムサービス,11581
6,2016/05/21,13,7,18:34,豊田ス,名古屋,2,3,鹿島,スカパー！／スカパー！プレミアムサービス／名古屋テレビ（録）,17499
7,2016/05/21,13,8,19:04,デンカＳ,新潟,0,0,川崎Ｆ,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,18363
8,2016/06/22,13,9,19:34,埼玉,浦和,3,2,FC東京,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１　※４　ＡＦＣチャンピオンズリーグ２０１６の影響により、浦和ｖｓＦＣ東京は６月２２日（水）に開催,24368
0,2016/05/29,14,1,13:05,日産ス,横浜FM,3,0,柏,スカパー！／スカパー！プレミアムサービス,20554
1,2016/05/29,14,2,14:04,ユアスタ,仙台,4,2,新潟,スカパー！／スカパー！プレミアムサービス,15049
2,2016/05/29,14,3,14:04,レベスタ,福岡,0,4,広島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１（１０２ｃｈ）／ＲＫＢ毎日放送,13264
3,2016/05/29,14,4,15:04,カシマ,鹿島,4,0,甲府,スカパー！／スカパー！プレミアムサービス,14289
4,2016/05/29,14,5,16:03,ＮＡＣＫ,大宮,2,2,神戸,スカパー！／スカパー！プレミアムサービス／テレ玉,12446
5,2016/05/29,14,6,16:04,ベアスタ,鳥栖,0,0,浦和,スカパー！／スカパー！プレミアムサービス,13380
6,2016/05/29,14,7,17:04,味スタ,FC東京,1,0,Ｇ大阪,スカパー！／スカパー！プレミアムサービス,37805
7,2016/05/29,14,8,18:04,ＢＭＷス,湘南,2,1,名古屋,スカパー！／スカパー！プレミアムサービス,10147
8,2016/05/29,14,9,19:04,等々力,川崎Ｆ,1,0,磐田,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,21373
0,2016/06/11,15,1,14:03,デンカＳ,新潟,1,0,大宮,スカパー！／スカパー！プレミアムサービス／新潟テレビ２１,20381
1,2016/06/11,15,2,14:04,吹田Ｓ,Ｇ大阪,3,3,湘南,スカパー！／スカパー！プレミアムサービス,22257
2,2016/06/11,15,3,15:03,エコパ,磐田,0,0,FC東京,スカパー！／スカパー！プレミアムサービス／静岡放送,20969
3,2016/06/11,15,4,15:05,日産ス,横浜FM,0,2,川崎Ｆ,スカパー！／スカパー！プレミアムサービス,46413
4,2016/06/11,15,5,15:34,中銀スタ,甲府,1,0,福岡,スカパー！／スカパー！プレミアムサービス／テレビ山梨,8133
5,2016/06/11,15,6,16:05,ノエスタ,神戸,1,1,広島,スカパー！／スカパー！プレミアムサービス,14509
6,2016/06/11,15,7,19:03,柏,柏,0,2,仙台,スカパー！／スカパー！プレミアムサービス,9534
7,2016/06/11,15,8,19:04,パロ瑞穂,名古屋,0,1,鳥栖,スカパー！／スカパー！プレミアムサービス,7980
8,2016/06/11,15,9,19:04,埼玉,浦和,0,2,鹿島,スカパー！／スカパー！プレミアムサービス／テレ玉／ＮＨＫ　ＢＳ１,51674
0,2016/06/18,16,1,19:03,味スタ,FC東京,1,1,新潟,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ,24793
1,2016/06/18,16,2,19:03,パロ瑞穂,名古屋,1,1,柏,スカパー！／スカパー！プレミアムサービス,10517
2,2016/06/18,16,3,19:03,ノエスタ,神戸,1,2,鹿島,スカパー！／スカパー！プレミアムサービス,18875
3,2016/06/18,16,4,19:03,ＮＡＣＫ,大宮,1,1,横浜FM,スカパー！／スカパー！プレミアムサービス／テレ玉,12510
4,2016/06/18,16,5,19:04,ベアスタ,鳥栖,2,1,Ｇ大阪,スカパー！／スカパー！プレミアムサービス,14450
5,2016/06/18,16,6,19:04,ＢＭＷス,湘南,1,0,磐田,スカパー！／スカパー！プレミアムサービス,11341
6,2016/06/18,16,7,19:04,レベスタ,福岡,2,2,川崎Ｆ,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,18226
7,2016/06/18,16,8,19:04,Ｅスタ,広島,4,2,浦和,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１（１０２ｃｈ）,24656
8,2016/06/18,16,9,19:05,ユアスタ,仙台,2,1,甲府,スカパー！／スカパー！プレミアムサービス,15166
0,2016/06/25,17,1,19:03,埼玉,浦和,3,1,神戸,スカパー！／スカパー！プレミアムサービス／テレ玉,29462
1,2016/06/25,17,2,19:03,柏,柏,1,1,湘南,スカパー！／スカパー！プレミアムサービス,9643
2,2016/06/25,17,3,19:04,デンカＳ,新潟,1,0,鳥栖,スカパー！／スカパー！プレミアムサービス,19055
3,2016/06/25,17,4,19:04,吹田Ｓ,Ｇ大阪,3,3,名古屋,スカパー！／スカパー！プレミアムサービス,33546
4,2016/06/25,17,5,19:04,ヤマハ,磐田,3,0,仙台,スカパー！／スカパー！プレミアムサービス,12070
5,2016/06/25,17,6,19:04,中銀スタ,甲府,0,3,広島,スカパー！／スカパー！プレミアムサービス,11816
6,2016/06/25,17,7,19:04,等々力,川崎Ｆ,2,0,大宮,スカパー！／スカパー！プレミアムサービス,26612
7,2016/06/25,17,8,19:04,カシマ,鹿島,2,0,福岡,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,31636
8,2016/06/25,17,9,19:05,日産ス,横浜FM,0,1,FC東京,スカパー！／スカパー！プレミアムサービス,21240
