,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2019/03/09,1,1,13:03,藤枝サ,藤枝,1,0,福島,ＤＡＺＮ,2476
1,2019/03/10,1,2,13:03,ニッパツ,YS横浜,3,4,鳥取,ＤＡＺＮ,1610
2,2019/03/10,1,3,13:03,ギオンス,相模原,0,0,富山,ＤＡＺＮ,3852
3,2019/03/10,1,4,13:03,ピカスタ,讃岐,1,0,岩手,ＤＡＺＮ,2342
4,2019/03/10,1,5,13:03,えがおＳ,熊本,2,2,長野,ＤＡＺＮ,6478
5,2019/03/10,1,6,14:03,パナスタ,Ｇ大23,2,2,八戸,ＤＡＺＮ,1094
6,2019/03/10,1,7,14:03,ヤンマー,Ｃ大23,2,1,沼津,ＤＡＺＮ,893
7,2019/03/10,1,8,14:03,ミクスタ,北九州,2,0,Ｆ東23,ＤＡＺＮ,4058
8,2019/03/10,1,9,17:03,正田スタ,群馬,2,2,秋田,ＤＡＺＮ／群馬テレビ（録）,3691
0,2019/03/16,2,1,13:03,藤枝サ,藤枝,1,0,熊本,ＤＡＺＮ,1470
1,2019/03/16,2,2,14:03,ヤンマー,Ｃ大23,1,0,YS横浜,ＤＡＺＮ,647
2,2019/03/16,2,3,14:03,味フィ西,Ｆ東23,0,1,岩手,ＤＡＺＮ,1049
3,2019/03/17,2,4,13:03,長野Ｕ,長野,0,2,八戸,ＤＡＺＮ,4247
4,2019/03/17,2,5,13:03,ピカスタ,讃岐,1,0,秋田,ＤＡＺＮ,2145
5,2019/03/17,2,6,13:03,正田スタ,群馬,2,1,相模原,ＤＡＺＮ,3303
6,2019/03/17,2,7,13:03,愛鷹,沼津,0,0,Ｇ大23,ＤＡＺＮ,2567
7,2019/03/17,2,8,13:03,とりスタ,鳥取,0,2,北九州,ＤＡＺＮ,2686
8,2019/03/17,2,9,14:03,富山,富山,1,3,福島,ＤＡＺＮ,2434
0,2019/03/23,3,1,14:03,味フィ西,Ｆ東23,0,1,藤枝,ＤＡＺＮ,983
1,2019/03/23,3,2,14:03,長野Ｕ,長野,1,1,Ｃ大23,ＤＡＺＮ／長野朝日放送,2153
2,2019/03/24,3,3,13:03,ダイスタ,八戸,3,4,YS横浜,ＤＡＺＮ,2162
3,2019/03/24,3,4,13:03,えがおＳ,熊本,0,0,讃岐,ＤＡＺＮ,4340
4,2019/03/24,3,5,13:03,いわスタ,岩手,3,1,秋田,ＤＡＺＮ／テレビ岩手,2084
5,2019/03/24,3,6,13:04,ギオンス,相模原,2,1,鳥取,ＤＡＺＮ,2723
6,2019/03/24,3,7,13:04,とうスタ,福島,0,1,沼津,ＤＡＺＮ,1520
7,2019/03/24,3,8,14:03,パナスタ,Ｇ大23,0,1,北九州,ＤＡＺＮ,1270
8,2019/03/24,3,9,14:03,富山,富山,1,0,群馬,ＤＡＺＮ,2089
0,2019/03/30,4,1,13:03,正田スタ,群馬,0,1,八戸,ＤＡＺＮ,2206
