,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2018/03/09,1,1,19:03,ニッパツ,YS横浜,2,2,相模原,ＤＡＺＮ,1141
1,2018/03/10,1,2,13:03,藤枝サ,藤枝,1,0,長野,ＤＡＺＮ,1837
2,2018/03/10,1,3,14:03,ヤンマー,Ｃ大23,0,1,秋田,ＤＡＺＮ,1013
3,2018/03/11,1,4,12:33,とうスタ,福島,2,1,群馬,ＤＡＺＮ,2837
4,2018/03/11,1,5,13:03,鴨池,鹿児島,0,2,鳥取,ＤＡＺＮ,5823
5,2018/03/11,1,6,14:03,吹田Ｓ,Ｇ大23,3,2,盛岡,ＤＡＺＮ,1330
6,2018/03/11,1,7,14:03,沖縄県陸,琉球,4,3,富山,ＤＡＺＮ,4815
7,2018/03/11,1,8,14:03,夢の島,Ｆ東23,0,3,沼津,ＤＡＺＮ,1527
0,2018/03/16,2,1,19:03,ニッパツ,YS横浜,3,1,Ｆ東23,ＤＡＺＮ,671
1,2018/03/17,2,2,13:03,鴨池,鹿児島,4,1,Ｇ大23,ＤＡＺＮ,2223
2,2018/03/17,2,3,13:03,愛鷹,沼津,1,0,盛岡,ＤＡＺＮ,2481
3,2018/03/17,2,4,13:03,富山,富山,2,1,藤枝,ＤＡＺＮ,2435
4,2018/03/17,2,5,14:03,ミクスタ,北九州,1,2,琉球,ＤＡＺＮ,4503
5,2018/03/17,2,6,14:03,ギオンス,相模原,2,2,長野,ＤＡＺＮ,3569
6,2018/03/17,2,7,16:03,正田スタ,群馬,1,0,秋田,ＤＡＺＮ／群馬テレビ（録）,3802
7,2018/03/17,2,8,18:03,とりスタ,鳥取,2,1,福島,ＤＡＺＮ,4817
0,2018/03/21,3,1,13:03,とうスタ,福島,0,0,鹿児島,ＤＡＺＮ,671
1,2018/03/21,3,2,13:03,いわスタ,盛岡,3,2,YS横浜,ＤＡＺＮ／テレビ岩手（録）,1606
2,2018/03/21,3,3,13:03,富山,富山,1,2,Ｃ大23,ＤＡＺＮ,1602
3,2018/03/21,3,4,13:03,藤枝サ,藤枝,1,2,北九州,ＤＡＺＮ,508
4,2018/03/21,3,5,14:03,長野Ｕ,長野,1,0,Ｆ東23,ＤＡＺＮ／長野朝日放送,3839
5,2018/03/21,3,6,14:03,沖縄県陸,琉球,2,2,鳥取,ＤＡＺＮ,2331
6,2018/03/21,3,7,14:03,吹田Ｓ,Ｇ大23,2,1,秋田,ＤＡＺＮ,1224
7,2018/09/12,3,8,19:03,ギオンス,相模原,2,1,沼津,ＤＡＺＮ,1602
0,2018/03/25,4,1,13:03,ニッパツ,YS横浜,0,0,Ｇ大23,ＤＡＺＮ,1509
1,2018/03/25,4,2,13:03,鴨池,鹿児島,1,2,藤枝,ＤＡＺＮ,4237
2,2018/03/25,4,3,13:03,秋田陸,秋田,0,1,福島,ＤＡＺＮ／秋田テレビ,10607
3,2018/03/25,4,4,13:03,チュスタ,鳥取,1,0,盛岡,ＤＡＺＮ,3855
4,2018/03/25,4,5,14:03,ミクスタ,北九州,0,2,沼津,ＤＡＺＮ,3417
5,2018/03/25,4,6,14:03,金鳥スタ,Ｃ大23,2,1,相模原,ＤＡＺＮ,1009
6,2018/03/25,4,7,14:03,味フィ西,Ｆ東23,3,0,富山,ＤＡＺＮ,1679
7,2018/03/25,4,8,16:03,正田スタ,群馬,0,2,琉球,ＤＡＺＮ,3085
0,2018/04/01,5,1,13:03,Ａ‐スタ,秋田,2,0,YS横浜,ＤＡＺＮ,1715
1,2018/04/01,5,2,13:03,愛鷹,沼津,2,0,富山,ＤＡＺＮ,1806
2,2018/04/01,5,3,13:03,いわスタ,盛岡,1,1,群馬,ＤＡＺＮ,733
3,2018/04/01,5,4,13:03,とうスタ,福島,2,1,琉球,ＤＡＺＮ,1249
4,2018/04/01,5,5,14:03,金鳥スタ,Ｃ大23,2,0,Ｆ東23,ＤＡＺＮ,1041
5,2018/04/01,5,6,14:03,ギオンス,相模原,2,4,鳥取,ＤＡＺＮ,2776
6,2018/04/01,5,7,14:03,吹田Ｓ,Ｇ大23,4,1,藤枝,ＤＡＺＮ,1398
7,2018/04/01,5,8,14:04,長野Ｕ,長野,1,1,北九州,ＤＡＺＮ／信越放送,3506
0,2018/04/07,6,1,13:03,ニッパツ,YS横浜,3,0,福島,ＤＡＺＮ,830
1,2018/04/07,6,2,14:03,正田スタ,群馬,0,2,鹿児島,ＤＡＺＮ／群馬テレビ,2486
2,2018/04/07,6,3,18:03,沖縄県陸,琉球,1,1,Ｃ大23,ＤＡＺＮ,1782
3,2018/04/08,6,4,13:03,いわスタ,盛岡,2,1,秋田,ＤＡＺＮ,955
