,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/10,1,1,14:01,長居,Ｃ大阪,1,2,札幌,ＢＳ（録）,11359
1,03/10,1,2,14:02,瑞穂球,名古屋,2,0,浦和,ＮＨＫ総合,12274
2,03/10,1,3,14:03,磐田,磐田,4,1,市原,静岡放送／スカイパーフェクＴＶ！（録）,15246
3,03/10,1,4,15:03,博多球,福岡,2,0,Ｇ大阪,Ｊスカイスポーツ／ＢＳ－ｉ（録）,13125
4,03/10,1,5,16:05,横浜国,横浜FM,0,1,神戸,テレビ神奈川（録）／ＢＳ－ｉ,25341
5,03/10,1,6,17:04,東京,Ｆ東京,2,1,東京Ｖ,ＢＳ／東京メトロポリタンテレビ,44030
6,03/10,1,7,19:04,柏,柏,2,1,清水,ＢＳ／千葉テレビ,13272
7,03/11,1,8,14:00,国立,鹿島,2,1,広島,ＴＢＳ（単）,17385
8,08/11,1,9,18:32,東京,Ｆ東京,2,2,柏,テレビ東京（録）,24539
9,08/11,1,10,18:34,駒場,浦和,1,3,神戸,テレビ埼玉／ＢＳ－ｉ,17371
10,08/11,1,11,18:34,市原,市原,3,1,東京Ｖ,千葉テレビ,7952
11,08/11,1,12,19:00,瑞穂陸,名古屋,3,2,Ｇ大阪,ＢＳ（録）,10793
12,08/11,1,13,19:01,長居,Ｃ大阪,2,6,広島,Ｊスカイスポーツ（録）,9256
13,08/11,1,14,19:03,横浜国,横浜FM,1,0,福岡,スカイパーフェクＴＶ！,13316
14,08/11,1,15,19:04,カシマ,鹿島,2,1,札幌,ＢＳ,21848
15,09/01,1,16,19:04,静岡,磐田,3,1,清水,静岡放送（録）／ＢＳ,43506
0,03/17,2,1,14:00,高知陸,札幌,2,1,柏,ＢＳ（録）／高知放送,6276
1,03/17,2,2,15:03,市原,市原,1,2,名古屋,千葉テレビ（録）／スカイパーフェクＴＶ！,7555
2,03/17,2,3,15:03,東京,東京Ｖ,2,1,鹿島,日本テレビ（録）,30930
3,03/17,2,4,15:03,日本平,清水,1,0,福岡,テレビ静岡／スカイパーフェクＴＶ！（録）,11093
4,03/17,2,5,15:04,駒場,浦和,2,2,Ｃ大阪,テレビ埼玉／Ｊスカイスポーツ／ＢＳ－ｉ（録）,19183
5,03/17,2,6,16:05,神戸ユ,神戸,2,0,Ｆ東京,ＢＳ－ｉ,10070
6,03/17,2,7,16:05,広島ビ,広島,1,4,磐田,ＢＳ,10663
7,03/17,2,8,19:04,万博,Ｇ大阪,3,2,横浜FM,ＢＳ,14576
8,08/18,2,9,15:33,札幌ド,札幌,2,5,Ｆ東京,ＴＢＳ（単）,32975
9,08/18,2,10,18:35,万博,Ｇ大阪,1,0,磐田,ＢＳ－ｉ,18314
10,08/18,2,11,19:00,東京,東京Ｖ,2,1,浦和,ＢＳ（録）,20345
11,08/18,2,12,19:00,神戸ユ,神戸,2,1,名古屋,Ｊスカイスポーツ（録）,9775
12,08/18,2,13,19:00,広島ス,広島,2,0,市原,,7154
13,08/18,2,14,19:03,日本平,清水,1,2,鹿島,静岡放送（録）／スカイパーフェクＴＶ！,18690
14,08/18,2,15,19:03,博多球,福岡,4,0,Ｃ大阪,スカイパーフェクＴＶ！,12581
15,08/18,2,16,19:04,柏の葉,柏,0,1,横浜FM,ＢＳ,13118
0,03/31,3,1,13:38,東京,東京Ｖ,1,2,清水,日本テレビ（単）,17099
1,03/31,3,2,14:04,長居,Ｃ大阪,0,0,鹿島,ＢＳ,14790
2,03/31,3,3,14:35,瑞穂陸,名古屋,1,1,横浜FM,中部日本放送／ＢＳ－ｉ（録）,22367
3,03/31,3,4,15:03,神戸ユ,神戸,0,1,Ｇ大阪,サンテレビ（録）／Ｊスカイスポーツ,17932
4,03/31,3,5,15:04,広島ビ,広島,1,0,札幌,広島ホームテレビ／スカイパーフェクＴＶ！（録）,6694
5,03/31,3,6,15:33,磐田,磐田,1,0,Ｆ東京,ＴＢＳ（単）／ＢＳ－ｉ（録）,13753
6,03/31,3,7,16:05,市原,市原,2,3,柏,ＢＳ／千葉テレビ（録）,4307
7,03/31,3,8,19:04,駒場,浦和,2,0,福岡,ＢＳ／テレビ埼玉,17631
8,08/25,3,9,18:30,東京,Ｆ東京,1,2,清水,テレビ東京（録）,21078
9,08/25,3,10,18:34,駒場,浦和,2,1,広島,テレビ埼玉／ＢＳ－ｉ,17418
10,08/25,3,11,19:00,横浜国,横浜FM,3,2,札幌,ＢＳ（録）,16247
11,08/25,3,12,19:00,瑞穂陸,名古屋,3,2,東京Ｖ,テレビ愛知（録）,12104
12,08/25,3,13,19:01,博多球,福岡,2,5,柏,スカイパーフェクＴＶ！（録）,13046
13,08/25,3,14,19:03,カシマ,鹿島,3,1,Ｇ大阪,Ｊスカイスポーツ,20096
14,08/25,3,15,19:04,磐田,磐田,2,0,神戸,ＢＳ,11897
15,08/25,3,16,19:04,長居,Ｃ大阪,1,2,市原,スカイパーフェクＴＶ！,8069
0,04/07,4,1,14:04,室蘭,札幌,2,0,東京Ｖ,ＢＳ（録）／ＮＨＫ札幌,9289
1,04/07,4,2,15:01,博多球,福岡,2,3,市原,スカイパーフェクＴＶ！（録）,10307
2,04/07,4,3,15:03,万博,Ｇ大阪,2,1,Ｃ大阪,朝日放送（録）／Ｊスカイスポーツ,16003
