,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/04,1,1,14:04,柏,柏,1,1,湘南,スカイパーフェクＴＶ！／千葉テレビ（録）,9094
1,03/04,1,2,14:04,国立,東京Ｖ,4,1,徳島,スカイパーフェクＴＶ！／日本テレビ（録）／四国放送（録）,7587
2,03/04,1,3,14:04,神戸ウイ,神戸,0,3,草津,スカイパーフェクＴＶ！／ＮＨＫ神戸（録）,7030
3,03/04,1,4,14:04,愛媛陸,愛媛,1,0,横浜FC,ＮＨＫ松山／スカイパーフェクＴＶ！,10922
4,03/04,1,5,14:04,鳥栖,鳥栖,0,1,札幌,スカイパーフェクＴＶ！,15572
5,03/04,1,6,14:05,笠松,水戸,1,1,山形,ＮＨＫ水戸＊／スカイパーフェクＴＶ！／ＮＨＫ山形（録）,6174
0,03/11,2,1,13:04,平塚,湘南,2,0,東京Ｖ,スカイパーフェクＴＶ！,10723
1,03/11,2,2,14:04,札幌ド,札幌,0,1,水戸,ＮＨＫ札幌／ＮＨＫ水戸＊／スカイパーフェクＴＶ！,16858
2,03/11,2,3,14:04,群馬陸,草津,0,4,柏,群馬テレビ／スカイパーフェクＴＶ！,5238
3,03/11,2,4,14:04,三ツ沢,横浜FC,0,0,鳥栖,スカイパーフェクＴＶ！,4124
4,03/11,2,5,14:04,神戸ウイ,神戸,1,0,愛媛,スカイパーフェクＴＶ！,3892
5,03/11,2,6,14:04,鳴門,徳島,0,4,仙台,ＮＨＫ徳島／スカイパーフェクＴＶ！,4316
0,03/18,3,1,14:03,笠松,水戸,3,0,湘南,ＮＨＫ水戸＊／スカイパーフェクＴＶ！,2137
1,03/18,3,2,14:04,ユアスタ,仙台,0,1,柏,ＮＨＫ仙台／スカイパーフェクＴＶ！,18325
2,03/18,3,3,14:04,山形県,山形,0,1,札幌,スカイパーフェクＴＶ！,6149
3,03/18,3,4,14:04,駒沢,東京Ｖ,1,0,愛媛,スカイパーフェクＴＶ！,4196
4,03/18,3,5,14:04,鳴門,徳島,1,1,横浜FC,ＮＨＫ徳島／スカイパーフェクＴＶ！,6970
5,03/18,3,6,14:04,鳥栖,鳥栖,1,3,神戸,スカイパーフェクＴＶ！,4836
0,03/21,4,1,13:04,平塚,湘南,1,0,仙台,スカイパーフェクＴＶ！,6826
1,03/21,4,2,14:03,愛媛陸,愛媛,2,1,札幌,あいテレビ／スカイパーフェクＴＶ！／北海道放送（録）,4214
2,03/21,4,3,14:04,群馬陸,草津,0,2,徳島,群馬テレビ／スカイパーフェクＴＶ！,2439
3,03/21,4,4,14:04,柏,柏,2,0,鳥栖,スカイパーフェクＴＶ！／千葉テレビ（録）,6703
4,03/21,4,5,14:04,三ツ沢,横浜FC,1,0,山形,スカイパーフェクＴＶ！,4203
5,03/21,4,6,14:04,神戸ウイ,神戸,4,0,水戸,スカイパーフェクＴＶ！,3764
0,03/25,5,1,13:04,室蘭,札幌,0,1,横浜FC,スカイパーフェクＴＶ！,5065
1,03/25,5,2,14:03,山形県,山形,2,3,東京Ｖ,山形テレビ／スカイパーフェクＴＶ！,6115
2,03/25,5,3,14:04,ユアスタ,仙台,3,1,愛媛,スカイパーフェクＴＶ！,12812
3,03/25,5,4,14:04,笠松,水戸,0,1,柏,ＮＨＫ水戸＊／スカイパーフェクＴＶ！,3576
4,03/25,5,5,14:04,鳴門,徳島,3,0,神戸,スカイパーフェクＴＶ！,3226
5,03/26,5,6,14:04,鳥栖,鳥栖,2,1,草津,スカイパーフェクＴＶ！,4865
0,04/01,6,1,13:04,群馬陸,草津,3,1,山形,スカイパーフェクＴＶ！／群馬テレビ（録）,2513
1,04/01,6,2,14:04,味スタ,東京Ｖ,2,3,柏,スカイパーフェクＴＶ！／日本テレビ（録）,9733
2,04/01,6,3,14:04,三ツ沢,横浜FC,2,0,水戸,スカイパーフェクＴＶ！,3073
3,04/01,6,4,14:04,平塚,湘南,0,1,鳥栖,スカイパーフェクＴＶ！,4029
4,04/01,6,5,14:04,愛媛陸,愛媛,1,0,徳島,ＮＨＫ松山／ＮＨＫ徳島／スカイパーフェクＴＶ！,4110
5,04/01,6,6,15:04,神戸ウイ,神戸,0,1,仙台,スカイパーフェクＴＶ！,5127
0,04/05,7,1,19:04,札幌ド,札幌,3,0,草津,スカイパーフェクＴＶ！,12654
1,04/05,7,2,19:04,ユアスタ,仙台,3,0,鳥栖,スカイパーフェクＴＶ！,11431
2,04/05,7,3,19:04,山形県,山形,0,0,神戸,スカイパーフェクＴＶ！,2401
3,04/05,7,4,19:04,柏,柏,1,0,愛媛,千葉テレビ／スカイパーフェクＴＶ！,4464
4,04/05,7,5,19:04,鳴門,徳島,1,1,湘南,スカイパーフェクＴＶ！,2163
5,04/05,7,6,19:05,笠松,水戸,0,1,東京Ｖ,スカイパーフェクＴＶ！,1686
0,04/08,8,1,13:04,平塚,湘南,1,1,山形,スカイパーフェクＴＶ！,3828
1,04/08,8,2,14:03,愛媛陸,愛媛,1,1,水戸,スカイパーフェクＴＶ！,2422
2,04/08,8,3,14:04,群馬陸,草津,0,0,仙台,スカイパーフェクＴＶ！／群馬テレビ（録）,2778
3,04/08,8,4,14:04,三ツ沢,横浜FC,2,0,柏,スカイパーフェクＴＶ！,4328
4,04/08,8,5,14:04,鳥栖,鳥栖,1,2,東京Ｖ,ＮＨＫ佐賀／スカイパーフェクＴＶ！,8604
5,04/08,8,6,15:04,神戸ウイ,神戸,1,2,札幌,スカイパーフェクＴＶ！,8233
0,04/15,9,1,13:03,札幌ド,札幌,4,1,湘南,北海道テレビ／スカイパーフェクＴＶ！,14102
1,04/15,9,2,14:04,ユアスタ,仙台,0,0,横浜FC,東北放送／スカイパーフェクＴＶ！,14720
2,04/15,9,3,14:04,山形県,山形,2,1,徳島,スカイパーフェクＴＶ！,3446
3,04/15,9,4,14:04,国立,東京Ｖ,3,2,草津,スカイパーフェクＴＶ！,5223
4,04/15,9,5,15:04,柏,柏,0,1,神戸,スカイパーフェクＴＶ！／千葉テレビ（録）,8387
5,04/15,9,6,19:04,笠松,水戸,0,0,鳥栖,スカイパーフェクＴＶ！,1569
0,04/18,10,1,19:04,柏,柏,1,3,山形,千葉テレビ／スカイパーフェクＴＶ！,5553
1,04/18,10,2,19:04,三ツ沢,横浜FC,2,1,神戸,スカイパーフェクＴＶ！,3286
2,04/18,10,3,19:04,平塚,湘南,4,3,草津,スカイパーフェクＴＶ！,3584
3,04/18,10,4,19:04,鳴門,徳島,0,0,札幌,スカイパーフェクＴＶ！,2221
4,04/18,10,5,19:04,鳥栖,鳥栖,4,1,愛媛,スカイパーフェクＴＶ！,4121
5,04/18,10,6,19:06,ユアスタ,仙台,3,0,東京Ｖ,スカイパーフェクＴＶ！,13549
0,04/22,11,1,13:04,函館,札幌,1,2,柏,スカイパーフェクＴＶ！,6608
1,04/22,11,2,14:04,山形県,山形,0,3,仙台,ＮＨＫ山形／スカイパーフェクＴＶ！／ＮＨＫ仙台（録）,11142
2,04/22,11,3,14:04,笠松,水戸,2,1,徳島,ＮＨＫ水戸＊／ＮＨＫ徳島／スカイパーフェクＴＶ！,1667
3,04/22,11,4,14:04,群馬陸,草津,0,0,横浜FC,スカイパーフェクＴＶ！／群馬テレビ（録）,6110
4,04/22,11,5,14:04,愛媛陸,愛媛,1,2,湘南,スカイパーフェクＴＶ！,2091
5,04/22,11,6,15:04,神戸ウイ,神戸,3,1,東京Ｖ,スカイパーフェクＴＶ！,6082
0,04/29,12,1,13:04,西が丘,東京Ｖ,2,0,札幌,スカイパーフェクＴＶ！／日本テレビ（録）／札幌テレビ（録）,4239
1,04/29,12,2,14:04,ユアスタ,仙台,4,1,水戸,東日本放送／スカイパーフェクＴＶ！,15511
2,04/29,12,3,14:04,柏,柏,4,0,徳島,スカイパーフェクＴＶ！／千葉テレビ（録）,7076
3,04/29,12,4,14:04,三ツ沢,横浜FC,2,0,湘南,スカイパーフェクＴＶ！,3902
4,04/29,12,5,14:05,愛媛陸,愛媛,0,0,草津,スカイパーフェクＴＶ！,3119
5,04/29,12,6,14:05,鳥栖,鳥栖,2,0,山形,スカイパーフェクＴＶ！,6062
0,05/03,13,1,13:04,山形県,山形,2,2,愛媛,スカイパーフェクＴＶ！,5811
1,05/03,13,2,14:04,札幌厚別,札幌,1,1,仙台,スカイパーフェクＴＶ！,11319
2,05/03,13,3,14:04,群馬陸,草津,1,0,水戸,群馬テレビ／スカイパーフェクＴＶ！,3926
3,05/03,13,4,14:04,平塚,湘南,2,0,神戸,スカイパーフェクＴＶ！,8372
4,05/03,13,5,14:04,鳴門,徳島,0,0,鳥栖,スカイパーフェクＴＶ！,5023
5,05/10,13,6,19:04,味スタ,東京Ｖ,0,2,横浜FC,スカイパーフェクＴＶ！／日本テレビ（録）,9255
0,05/06,14,1,13:04,ユアスタ,仙台,2,2,湘南,スカイパーフェクＴＶ！,18648
1,05/06,14,2,14:03,笠松,水戸,3,1,札幌,ＮＨＫ水戸＊／スカイパーフェクＴＶ！,3268
2,05/06,14,3,14:04,柏,柏,2,1,草津,スカイパーフェクＴＶ！／千葉テレビ（録）,8340
3,05/06,14,4,14:04,三ツ沢,横浜FC,1,0,徳島,スカイパーフェクＴＶ！,4848
4,05/06,14,5,14:04,愛媛陸,愛媛,0,0,東京Ｖ,ＮＨＫ松山／スカイパーフェクＴＶ！,6491
5,05/06,14,6,15:04,神戸ウイ,神戸,0,0,鳥栖,スカイパーフェクＴＶ！,6634
0,05/14,15,1,14:04,山形県,山形,2,1,草津,スカイパーフェクＴＶ！,3826
1,05/14,15,2,14:04,三ツ沢,横浜FC,0,0,仙台,スカイパーフェクＴＶ！,5878
2,05/14,15,3,14:04,平塚,湘南,5,0,徳島,スカイパーフェクＴＶ！,3473
3,05/14,15,4,14:05,札幌厚別,札幌,1,6,神戸,テレビ北海道／スカイパーフェクＴＶ！,6903
4,05/14,15,5,14:05,国立,東京Ｖ,0,1,水戸,スカイパーフェクＴＶ！,4076
5,05/14,15,6,14:05,鳥栖,鳥栖,2,2,柏,スカイパーフェクＴＶ！,7047
0,05/17,16,1,19:04,札幌ド,札幌,2,2,鳥栖,スカイパーフェクＴＶ！,10124
1,05/17,16,2,19:04,山形県,山形,2,1,湘南,スカイパーフェクＴＶ！,2845
2,05/17,16,3,19:04,ひたちな,水戸,0,1,愛媛,スカイパーフェクＴＶ！,1286
3,05/17,16,4,19:04,群馬陸,草津,3,2,神戸,群馬テレビ／スカイパーフェクＴＶ！,1627
4,05/17,16,5,19:04,柏,柏,2,1,仙台,千葉テレビ／スカイパーフェクＴＶ！,6041
5,05/24,16,6,19:04,鳴門,徳島,2,0,東京Ｖ,スカイパーフェクＴＶ！,4060
0,05/20,17,1,14:04,味スタ,東京Ｖ,0,1,山形,スカイパーフェクＴＶ！／日本テレビ（録）,5148
1,05/20,17,2,14:04,平塚,湘南,1,3,水戸,スカイパーフェクＴＶ！,3504
2,05/20,17,3,14:05,ユアスタ,仙台,5,1,草津,スカイパーフェクＴＶ！,14103
3,05/20,17,4,15:04,神戸ウイ,神戸,3,0,徳島,スカイパーフェクＴＶ！,5467
4,05/20,17,5,19:04,愛媛陸,愛媛,0,1,柏,スカイパーフェクＴＶ！／ＮＨＫ松山（録）,3799
5,05/21,17,6,14:06,鳥栖,鳥栖,0,0,横浜FC,スカイパーフェクＴＶ！,10283
0,05/27,18,1,14:04,山形県,山形,3,0,水戸,スカイパーフェクＴＶ！,4298
1,05/27,18,2,14:04,柏,柏,2,1,札幌,スカイパーフェクＴＶ！／千葉テレビ（録）,8594
2,05/27,18,3,14:04,西が丘,東京Ｖ,2,0,湘南,スカイパーフェクＴＶ！,2982
3,05/27,18,4,14:04,三ツ沢,横浜FC,2,0,愛媛,スカイパーフェクＴＶ！,2753
4,05/27,18,5,14:04,鳴門,徳島,2,1,草津,スカイパーフェクＴＶ！,2776
5,05/28,18,6,14:04,鳥栖,鳥栖,1,5,仙台,スカイパーフェクＴＶ！,6363
0,06/02,19,1,19:04,笠松,水戸,1,0,横浜FC,スカイパーフェクＴＶ！,2638
1,06/02,19,2,19:04,群馬陸,草津,0,4,東京Ｖ,スカイパーフェクＴＶ！,5554
2,06/02,19,3,19:04,愛媛陸,愛媛,1,2,鳥栖,スカイパーフェクＴＶ！,3641
3,06/03,19,4,14:04,札幌ド,札幌,2,2,山形,ＮＨＫ札幌／スカイパーフェクＴＶ！,12425
4,06/03,19,5,14:04,ユアスタ,仙台,1,0,徳島,スカイパーフェクＴＶ！,14160
5,06/03,19,6,15:04,神戸ウイ,神戸,1,0,湘南,スカイパーフェクＴＶ！,6295
0,06/07,20,1,19:04,山形県,山形,1,2,横浜FC,スカイパーフェクＴＶ！,4522
1,06/07,20,2,19:04,群馬陸,草津,2,2,札幌,群馬テレビ／スカイパーフェクＴＶ！,2116
2,06/07,20,3,19:04,国立,東京Ｖ,2,0,仙台,スカイパーフェクＴＶ！／日本テレビ（録）,5910
3,06/07,20,4,19:04,平塚,湘南,1,3,愛媛,スカイパーフェクＴＶ！,2941
4,06/07,20,5,19:04,神戸ウイ,神戸,1,1,柏,スカイパーフェクＴＶ！,3750
5,06/07,20,6,19:04,鳴門,徳島,0,0,水戸,スカイパーフェクＴＶ！,2098
0,06/10,21,1,14:00,愛媛陸,愛媛,0,2,山形,スカイパーフェクＴＶ！,2621
1,06/10,21,2,14:04,札幌ド,札幌,4,2,徳島,スカイパーフェクＴＶ！,11828
2,06/10,21,3,14:04,柏,柏,4,1,東京Ｖ,スカイパーフェクＴＶ！／千葉テレビ（録）,11021
3,06/10,21,4,14:05,三ツ沢,横浜FC,1,0,草津,スカイパーフェクＴＶ！,4438
4,06/11,21,5,14:04,笠松,水戸,1,3,神戸,ＮＨＫ水戸＊／スカイパーフェクＴＶ！,1848
5,06/11,21,6,14:04,鳥栖,鳥栖,2,0,湘南,スカイパーフェクＴＶ！,5680
0,06/17,22,1,14:04,ユアスタ,仙台,0,2,札幌,ミヤギテレビ／スカイパーフェクＴＶ！,13162
1,06/17,22,2,14:04,群馬陸,草津,2,1,愛媛,スカイパーフェクＴＶ！／群馬テレビ（録）,2590
2,06/17,22,3,14:04,平塚,湘南,0,2,横浜FC,スカイパーフェクＴＶ！,8752
3,06/17,22,4,14:04,鳴門,徳島,1,0,柏,スカイパーフェクＴＶ！,2028
4,06/17,22,5,14:04,鳥栖,鳥栖,0,0,水戸,スカイパーフェクＴＶ！,5135
5,06/17,22,6,15:04,神戸ウイ,神戸,4,2,山形,スカイパーフェクＴＶ！,5157
0,06/21,23,1,19:03,愛媛陸,愛媛,1,2,仙台,スカイパーフェクＴＶ！,2161
1,06/21,23,2,19:04,山形県,山形,1,1,鳥栖,スカイパーフェクＴＶ！,2858
2,06/21,23,3,19:04,笠松,水戸,2,1,草津,スカイパーフェクＴＶ！,1019
3,06/21,23,4,19:04,味スタ,東京Ｖ,0,2,神戸,スカイパーフェクＴＶ！／日本テレビ（録）,4071
4,06/21,23,5,19:04,三ツ沢,横浜FC,1,2,札幌,スカイパーフェクＴＶ！,3479
5,06/21,23,6,19:04,平塚,湘南,1,2,柏,スカイパーフェクＴＶ！,7284
0,06/24,24,1,14:04,札幌厚別,札幌,4,0,東京Ｖ,北海道文化放送／スカイパーフェクＴＶ！,8494
1,06/24,24,2,14:04,松本,草津,3,4,鳥栖,スカイパーフェクＴＶ！,2856
2,06/24,24,3,14:04,柏の葉,柏,1,1,水戸,スカイパーフェクＴＶ！／千葉テレビ（録）,7822
3,06/24,24,4,14:04,鳴門,徳島,0,2,愛媛,ＮＨＫ徳島／ＮＨＫ松山／スカイパーフェクＴＶ！,5748
4,06/24,24,5,14:05,ユアスタ,仙台,1,1,山形,仙台放送／スカイパーフェクＴＶ！,18295
5,06/24,24,6,15:04,神戸ウイ,神戸,0,0,横浜FC,スカイパーフェクＴＶ！,11247
0,07/01,25,1,19:03,愛媛陸,愛媛,0,2,神戸,スカイパーフェクＴＶ！,3677
1,07/01,25,2,19:04,山形県,山形,3,0,柏,スカイパーフェクＴＶ！,5614
2,07/01,25,3,19:04,平塚,湘南,2,1,札幌,スカイパーフェクＴＶ！,4794
3,07/01,25,4,19:04,鳥栖,鳥栖,2,1,徳島,スカイパーフェクＴＶ！,5118
4,07/01,25,5,19:05,日産ス,横浜FC,0,0,東京Ｖ,スカイパーフェクＴＶ！,11026
5,07/02,25,6,18:04,笠松,水戸,0,2,仙台,スカイパーフェクＴＶ！,2895
0,07/08,26,1,14:05,札幌ド,札幌,3,1,愛媛,北海道放送／スカイパーフェクＴＶ！,14065
1,07/08,26,2,19:04,国立,東京Ｖ,1,1,鳥栖,スカイパーフェクＴＶ！,5350
2,07/08,26,3,19:05,ユアスタ,仙台,0,0,神戸,スカイパーフェクＴＶ！,16476
3,07/08,26,4,19:05,群馬陸,草津,2,2,湘南,群馬テレビ／スカイパーフェクＴＶ！,3374
