,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/18,1,1,15:02,万博,Ｇ大阪,3,1,名古屋,,14007
1,03/18,1,2,15:03,市原,市原,1,0,磐田,,13637
2,03/18,1,3,15:03,三ツ沢,横浜Ｆ,1,0,浦和,,12236
3,03/18,1,4,15:03,草薙陸,清水,3,2,柏,,18017
4,03/18,1,5,15:04,カシマ,鹿島,3,4,横浜M,,15584
5,03/18,1,6,15:04,広島ビ,広島,0,1,Ｃ大阪,,14175
6,03/18,1,7,19:05,国立,Ｖ川崎,0,6),平塚,,48103
7,08/12,1,8,12:00,札幌,市原,2,1,Ｇ大阪,,9518
8,08/12,1,9,19:01,日本平,清水,0,1,広島,,20117
9,08/12,1,10,19:02,カシマ,鹿島,0,2,横浜M,,16162
10,08/12,1,11,19:03,長崎,横浜Ｆ,0,6,浦和,,11954
11,08/12,1,12,19:03,瑞穂陸,名古屋,4,0,磐田,,22573
12,08/12,1,13,19:03,長居２,Ｃ大阪,2,1,柏,,9297
13,08/12,1,14,19:04,等々力,Ｖ川崎,3,1,平塚,,13931
0,03/22,2,1,18:59,磐田,磐田,2,1,Ｇ大阪,,16078
1,03/22,2,2,19:01,広島ス,広島,5,0,清水,,7421
2,03/22,2,3,19:03,大宮,浦和,1,0,市原,,9704
3,03/22,2,4,19:03,三ツ沢,横浜M,6,2,Ｖ川崎,,13033
4,03/22,2,5,19:04,国立,柏,0,1,鹿島,,42994
5,03/22,2,6,19:04,平塚,平塚,0,3,横浜Ｆ,,13305
6,03/22,2,7,19:04,長居２,Ｃ大阪,2,3),名古屋,,9239
7,08/16,2,8,19:00,万博,Ｇ大阪,3,4,柏,,10078
8,08/16,2,9,19:01,広島ビ,広島,1,0,Ｃ大阪,,15523
9,08/16,2,10,19:02,市原,市原,2,3,名古屋,,12584
10,08/16,2,11,19:02,磐田,磐田,0,2,鹿島,,18251
11,08/16,2,12,19:03,国立,横浜M,0,1,Ｖ川崎,,52699
12,08/16,2,13,19:03,平塚,平塚,1,2,横浜Ｆ,,13189
13,08/16,2,14,19:07,駒場,浦和,1,2,清水,,21559
0,03/25,3,1,14:59,万博,Ｇ大阪,2,0,浦和,,13356
1,03/25,3,2,15:00,カシマ,鹿島,2,0,広島,,15144
2,03/25,3,3,15:01,市原,市原,2,3,平塚,,11895
3,03/25,3,4,15:03,国立,横浜Ｆ,0,1,横浜M,,36039
4,03/25,3,5,15:03,瑞穂陸,名古屋,2,6,磐田,,20660
5,03/25,3,6,16:02,草薙陸,清水,0,1,Ｃ大阪,,16308
6,03/25,3,7,19:04,富山,Ｖ川崎,0,1,柏,,22349
7,08/19,3,8,18:00,カシマ,鹿島,5,1,市原,,15783
8,08/19,3,9,18:59,柏,柏,1,0,広島,,12429
9,08/19,3,10,19:00,長居２,Ｃ大阪,0,1,浦和,,12091
10,08/19,3,11,19:03,等々力,Ｖ川崎,1,0,磐田,,15757
11,08/19,3,12,19:03,国立,清水,2,0,平塚,,32663
12,08/19,3,13,19:03,長良川,名古屋,3,1,Ｇ大阪,,21734
13,08/19,3,14,19:04,三ツ沢,横浜Ｆ,2,1,横浜M,,14104
0,03/29,4,1,19:00,平塚,平塚,3,5,Ｇ大阪,,11540
1,03/29,4,2,19:02,日本平,清水,4,2,鹿島,,18118
2,03/29,4,3,19:02,長居２,Ｃ大阪,3,4,磐田,,10993
3,03/29,4,4,19:03,柏,柏,2,1,横浜Ｆ,,15114
4,03/29,4,5,19:03,三ツ沢,横浜M,3,2,市原,,11978
5,03/29,4,6,19:04,国立,浦和,0,10),名古屋,,44464
6,03/29,4,7,19:04,広島ビ,広島,2,0,Ｖ川崎,,17333
7,08/23,4,8,19:00,平塚,平塚,1,0,Ｃ大阪,,11426
8,08/23,4,9,19:00,磐田,磐田,1,2,横浜Ｆ,,16832
9,08/23,4,10,19:00,瑞穂陸,名古屋,2,1,鹿島,,22028
10,08/23,4,11,19:02,万博,Ｇ大阪,5,2,広島,,9440
11,08/23,4,12,19:03,国立,浦和,0,2,柏,,51580
12,08/23,4,13,19:03,三ツ沢,横浜M,0,1,清水,,12764
13,08/23,4,14,19:04,市原,市原,3,1,Ｖ川崎,,15234
0,04/01,5,1,14:00,水前寺,横浜Ｆ,1,2,広島,,10481
1,04/01,5,2,14:02,磐田,磐田,2,0,浦和,,17621
2,04/01,5,3,14:03,瑞穂陸,名古屋,0,1,平塚,,20509
3,04/01,5,4,15:00,万博,Ｇ大阪,4,0,横浜M,,17749
4,04/01,5,5,15:03,国立,Ｖ川崎,0,1,清水,,50820
5,04/01,5,6,15:05,市原,市原,1,0,柏,,14079
6,04/01,5,7,19:03,カシマ,鹿島,2,0,Ｃ大阪,,15335
7,08/26,5,8,18:04,カシマ,鹿島,4,0,Ｇ大阪,,16110
8,08/26,5,9,18:30,広島ビ,広島,0,1,浦和,,14545
9,08/26,5,10,19:00,長居２,Ｃ大阪,0,2,横浜M,,12848
10,08/26,5,11,19:01,三ツ沢,横浜Ｆ,0,1,市原,,12421
11,08/26,5,12,19:01,日本平,清水,0,2,磐田,,20295
12,08/26,5,13,19:03,柏,柏,3,0,平塚,,15865
13,08/26,5,14,19:03,等々力,Ｖ川崎,3,2,名古屋,,15503
0,04/05,6,1,19:00,万博,Ｇ大阪,0,3,広島,,11332
1,04/05,6,2,19:01,瑞穂陸,名古屋,1,4,柏,,18819
2,04/05,6,3,19:02,大宮,浦和,0,1,平塚,,9630
3,04/05,6,4,19:02,磐田,磐田,1,2,横浜M,,17813
4,04/05,6,5,19:03,三ツ沢,横浜Ｆ,0,1,鹿島,,13753
5,04/05,6,6,19:04,市原,市原,3,1,清水,,13228
6,04/05,6,7,19:04,国立,Ｖ川崎,0,1,Ｃ大阪,,44650
7,09/02,6,8,18:30,長良川,名古屋,2,1,横浜Ｆ,,22024
8,09/02,6,9,19:00,三ツ沢,横浜M,2,3,柏,,12123
9,09/02,6,10,19:00,磐田,磐田,2,1,Ｃ大阪,,16506
10,09/02,6,11,19:00,万博,Ｇ大阪,1,4,浦和,,15181
11,09/02,6,12,19:03,平塚,平塚,4,0,広島,,12354
12,09/02,6,13,19:05,カシマ,鹿島,1,5,Ｖ川崎,,16628
13,09/02,6,14,19:05,国立,市原,0,1,清水,,35040
0,04/08,7,1,14:59,柏,柏,2,4,Ｇ大阪,,14450
1,04/08,7,2,15:00,三ツ沢,横浜M,2,0,名古屋,,13254
2,04/08,7,3,15:02,平塚,平塚,2,0,磐田,,14630
3,04/08,7,4,15:02,広島ビ,広島,1,2,市原,,11266
4,04/08,7,5,15:03,長居２,Ｃ大阪,0,1,浦和,,11763
5,04/08,7,6,15:04,日本平,清水,2,3,横浜Ｆ,,18409
6,04/08,7,7,19:31,カシマ,鹿島,1,0,Ｖ川崎,,15825
7,09/06,7,8,19:00,柏,柏,2,4,磐田,,11846
8,09/06,7,9,19:01,駒場,浦和,3,2,平塚,,20417
9,09/06,7,10,19:02,日本平,清水,2,0,名古屋,,17005
10,09/06,7,11,19:03,等々力,Ｖ川崎,2,0,Ｇ大阪,,16455
11,09/06,7,12,19:03,広島ス,広島,0,4),横浜M,,8171
12,09/06,7,13,19:04,国立,横浜Ｆ,1,2,鹿島,,41239
13,09/06,7,14,19:05,長居２,Ｃ大阪,3,4,市原,,8347
0,04/12,8,1,19:00,日本平,清水,1,3,Ｇ大阪,,18036
1,04/12,8,2,19:00,長居２,Ｃ大阪,1,2,平塚,,9346
2,04/12,8,3,19:01,カシマ,鹿島,3,1,市原,,15195
3,04/12,8,4,19:01,広島ス,広島,4,0,名古屋,,7012
4,04/12,8,5,19:02,国立,横浜M,2,3,浦和,,48710
5,04/12,8,6,19:03,柏,柏,0,1,磐田,,13789
6,04/12,8,7,19:04,等々力,Ｖ川崎,4,1,横浜Ｆ,,14940
7,09/09,8,8,18:33,駒場,浦和,1,0,磐田,,22150
8,09/09,8,9,19:00,大分,Ｃ大阪,1,0,鹿島,,9056
9,09/09,8,10,19:03,柏,柏,1,2,名古屋,,14152
10,09/09,8,11,19:03,三ツ沢,横浜Ｆ,2,1,Ｇ大阪,,11188
11,09/09,8,12,19:03,広島ビ,広島,0,2,市原,,11227
12,09/09,8,13,19:04,平塚,平塚,2,3,横浜M,,15118
13,09/09,8,14,19:05,国立,清水,1,8),Ｖ川崎,,43502
0,04/15,9,1,14:59,大宮,浦和,4,0,柏,,9759
1,04/15,9,2,15:00,三ツ沢,横浜Ｆ,2,3,Ｃ大阪,,12257
2,04/15,9,3,15:03,万博,Ｇ大阪,1,3,鹿島,,17769
3,04/15,9,4,15:04,市原,市原,1,0,Ｖ川崎,,13512
4,04/15,9,5,15:05,瑞穂陸,名古屋,2,0,清水,,20548
5,04/15,9,6,19:01,磐田,磐田,1,0,広島,,18542
6,04/15,9,7,19:03,国立,平塚,0,2,横浜M,,44152
7,09/13,9,8,19:00,国立,Ｖ川崎,4,1,横浜Ｆ,,43279
8,09/13,9,9,19:00,磐田,磐田,1,2,広島,,15669
9,09/13,9,10,19:00,瑞穂陸,名古屋,0,1,Ｃ大阪,,21485
10,09/13,9,11,19:02,市原,市原,1,3,柏,,10439
11,09/13,9,12,19:03,カシマ,鹿島,2,3,清水,,16093
12,09/13,9,13,19:03,三ツ沢,横浜M,3,1,浦和,,13205
13,09/13,9,14,19:03,万博,Ｇ大阪,3,2,平塚,,7563
0,04/22,10,1,14:02,鴨池,横浜Ｆ,0,3,市原,,10558
1,04/22,10,2,15:01,柏,柏,1,2,平塚,,13413
2,04/22,10,3,15:03,広島ビ,広島,1,2),浦和,,12387
3,04/22,10,4,15:04,カシマ,鹿島,4,0,名古屋,,15273
4,04/22,10,5,15:04,長居２,Ｃ大阪,4,0,横浜M,,12393
5,04/22,10,6,16:04,日本平,清水,2,3,磐田,,18432
6,04/22,10,7,19:04,等々力,Ｖ川崎,1,0,Ｇ大阪,,12713
7,09/16,10,8,14:01,札幌,Ｖ川崎,2,1,Ｃ大阪,,18786
8,09/16,10,9,19:00,磐田,磐田,5,2,平塚,,15672
9,09/16,10,10,19:03,新潟,市原,1,0,浦和,,14543
10,09/16,10,11,19:04,長崎,横浜Ｆ,0,3,清水,,11591
11,09/16,10,12,19:05,国立,鹿島,4,3,柏,,35822
12,09/16,10,13,19:05,瑞穂陸,名古屋,1,0,広島,,19735
13,09/16,10,14,19:05,万博,Ｇ大阪,1,2,横浜M,,15639
0,04/26,11,1,19:00,磐田,磐田,0,1,鹿島,,17357
1,04/26,11,2,19:01,国立,横浜M,1,0,柏,,51725
2,04/26,11,3,19:03,市原,市原,3,4,Ｃ大阪,,11757
3,04/26,11,4,19:03,平塚,平塚,2,3,広島,,11337
4,04/26,11,5,19:03,瑞穂陸,名古屋,4,3,Ｖ川崎,,21557
5,04/26,11,6,19:03,万博,Ｇ大阪,3,2,横浜Ｆ,,12236
6,04/26,11,7,19:04,大宮,浦和,2,3,清水,,9739
7,09/23,11,8,15:01,駒場,浦和,1,2,名古屋,,21101
8,09/23,11,9,15:01,長居２,Ｃ大阪,5,1,横浜Ｆ,,10376
9,09/23,11,10,15:03,柏,柏,1,7,Ｖ川崎,,14032
10,09/23,11,11,15:03,国立,横浜M,2,1,磐田,,45741
11,09/23,11,12,15:03,平塚,平塚,2,5),市原,,12062
12,09/23,11,13,15:03,広島ビ,広島,1,2,鹿島,,13025
13,09/23,11,14,16:03,日本平,清水,0,1,Ｇ大阪,,19209
0,04/29,12,1,14:03,福井,市原,2,3),Ｇ大阪,,9495
1,04/29,12,2,15:00,三ツ沢,横浜Ｆ,4,3,名古屋,,13381
2,04/29,12,3,15:00,長居２,Ｃ大阪,1,2,柏,,13109
3,04/29,12,4,15:01,カシマ,鹿島,1,0,浦和,,15962
4,04/29,12,5,15:03,等々力,Ｖ川崎,3,2,磐田,,14201
5,04/29,12,6,15:03,日本平,清水,1,4,平塚,,18322
6,04/29,12,7,17:01,大分,広島,0,1,横浜M,,10237
7,09/27,12,8,19:00,カシマ,鹿島,2,0,浦和,,15819
8,09/27,12,9,19:00,日本平,清水,2,1,Ｃ大阪,,14340
9,09/27,12,10,19:00,瑞穂陸,名古屋,4,0,平塚,,21135
10,09/27,12,11,19:03,国立,市原,1,2,横浜M,,28802
11,09/27,12,12,19:03,博多球,Ｖ川崎,3,0,広島,,16965
12,09/27,12,13,19:03,三ツ沢,横浜Ｆ,2,1,柏,,9617
13,09/27,12,14,19:04,神戸ユ,Ｇ大阪,2,3,磐田,,7774
0,05/03,13,1,13:59,磐田,磐田,2,1,横浜Ｆ,,18230
1,05/03,13,2,15:00,平塚,平塚,7,0,鹿島,,15709
2,05/03,13,3,15:03,三ツ沢,横浜M,2,0,清水,,13897
3,05/03,13,4,15:03,長良川,名古屋,2,3),市原,,20293
4,05/03,13,5,15:05,長居２,Ｃ大阪,1,0,Ｇ大阪,,13057
5,05/03,13,6,19:03,国立,浦和,2,3),Ｖ川崎,,56652
6,05/03,13,7,19:04,新潟,柏,1,2,広島,,14723
7,09/30,13,8,15:00,国立,磐田,3,0,市原,,31774
8,09/30,13,9,15:03,三ツ沢,横浜M,5,0,名古屋,,12591
9,09/30,13,10,15:04,柏,柏,2,3,清水,,12332
10,09/30,13,11,15:04,長居２,Ｃ大阪,3,2,Ｇ大阪,,12049
11,09/30,13,12,18:34,愛媛陸,広島,0,1,横浜Ｆ,,11206
12,09/30,13,13,19:03,平塚,平塚,2,1,鹿島,,14663
13,09/30,13,14,19:04,駒場,浦和,0,2,Ｖ川崎,,20938
0,05/06,14,1,14:04,水前寺,横浜Ｆ,1,5,平塚,,11608
1,05/06,14,2,15:02,瑞穂陸,名古屋,6,0,Ｃ大阪,,20775
2,05/06,14,3,15:02,万博,Ｇ大阪,5,1,磐田,,17815
3,05/06,14,4,15:03,国立,市原,0,1,浦和,,52149
4,05/06,14,5,16:04,カシマ,鹿島,4,0,柏,,15816
5,05/06,14,6,16:05,日本平,清水,1,0,広島,,18511
6,05/06,14,7,19:04,等々力,Ｖ川崎,2,3,横浜M,,14789
7,10/04,14,8,19:00,柏,柏,3,0,Ｇ大阪,,10038
8,10/04,14,9,19:00,瑞穂陸,名古屋,5,0,市原,,21174
9,10/04,14,10,19:03,カシマ,鹿島,1,0,磐田,,15599
10,10/04,14,11,19:03,日本平,清水,2,1,浦和,,17934
11,10/04,14,12,19:04,等々力,Ｖ川崎,4,1,横浜M,,18245
12,10/04,14,13,19:04,鴨池,横浜Ｆ,1,5),平塚,,11905
13,10/04,14,14,19:04,長居２,Ｃ大阪,1,2,広島,,8098
0,05/10,15,1,18:59,磐田,磐田,1,0,名古屋,,14291
1,05/10,15,2,19:01,平塚,平塚,3,4,市原,,11824
2,05/10,15,3,19:02,大宮,浦和,4,2,Ｇ大阪,,9589
3,05/10,15,4,19:03,国立,柏,0,1,Ｖ川崎,,46294
4,05/10,15,5,19:03,三ツ沢,横浜M,0,5),横浜Ｆ,,13817
5,05/10,15,6,19:03,長居２,Ｃ大阪,1,3),清水,,11497
6,05/10,15,7,19:04,広島ビ,広島,3,0,鹿島,,13143
7,10/07,15,8,15:03,駒場,浦和,1,3,Ｃ大阪,,19044
8,10/07,15,9,15:03,市原,市原,0,4),鹿島,,13032
9,10/07,15,10,15:03,三ツ沢,横浜M,1,0,横浜Ｆ,,12249
10,10/07,15,11,15:06,国立,平塚,0,4,清水,,34883
11,10/07,15,12,16:05,広島ス,広島,2,1,柏,,7215
12,10/07,15,13,17:00,佐賀,Ｇ大阪,1,2,名古屋,,8008
13,10/07,15,14,19:03,磐田,磐田,2,3,Ｖ川崎,,17983
0,05/13,16,1,13:04,秋田,市原,2,1,横浜M,,15807
1,05/13,16,2,14:00,磐田,磐田,3,1,Ｃ大阪,,18041
2,05/13,16,3,14:03,長崎,横浜Ｆ,0,1,柏,,11994
3,05/13,16,4,16:03,国立,名古屋,2,6),浦和,,36770
4,05/13,16,5,16:03,西京極,Ｇ大阪,2,4,平塚,,15119
5,05/13,16,6,16:05,カシマ,鹿島,0,1,清水,,15813
6,05/13,16,7,19:04,等々力,Ｖ川崎,3,1,広島,,13119
7,10/14,16,8,13:00,長居２,Ｃ大阪,1,0,平塚,,10213
8,10/14,16,9,13:03,等々力,Ｖ川崎,2,0,市原,,17724
9,10/14,16,10,14:03,水前寺,横浜Ｆ,1,3,磐田,,13409
10,10/14,16,11,15:03,国立,鹿島,1,3,名古屋,,50093
11,10/14,16,12,15:03,柏,柏,2,5,浦和,,13061
12,10/14,16,13,15:05,広島ビ,広島,5,0,Ｇ大阪,,10912
13,10/14,16,14,16:03,日本平,清水,3,1,横浜M,,19943
0,06/17,17,1,18:31,広島ビ,広島,1,2,横浜Ｆ,,15284
1,06/17,17,2,18:32,新潟,浦和,2,1,磐田,,14122
2,06/17,17,3,18:33,平塚,平塚,3,4,名古屋,,14163
3,06/17,17,4,19:03,柏,柏,0,3,市原,,13314
4,06/17,17,5,19:03,三ツ沢,横浜M,3,1,Ｇ大阪,,13145
5,06/17,17,6,19:04,日本平,清水,0,4,Ｖ川崎,,18776
6,06/17,17,7,19:05,長居２,Ｃ大阪,0,4),鹿島,,13748
7,10/18,17,8,19:00,磐田,磐田,3,2,清水,,17976
8,10/18,17,9,19:00,万博,Ｇ大阪,3,1,鹿島,,12820
9,10/18,17,10,19:03,駒場,浦和,2,1,広島,,19878
10,10/18,17,11,19:03,市原,市原,6,3,横浜Ｆ,,8451
11,10/18,17,12,19:03,長良川,名古屋,0,1,Ｖ川崎,,22293
12,10/18,17,13,19:04,三ツ沢,横浜M,0,3),Ｃ大阪,,10331
13,10/18,17,14,19:04,平塚,平塚,0,1,柏,,9472
