,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/06,1,1,13:04,レベスタ,福岡,3,1,甲府,スカパースカチャン／ｅ２スカチャン,7653
1,03/06,1,2,14:06,鳴門大塚,徳島,1,0,草津,スカパースカチャン／ｅ２スカチャン／ＮＨＫ徳島,4351
2,03/06,1,3,16:05,Ｋｓスタ,水戸,2,1,栃木,スカパースカチャン／ｅ２スカチャン,3581
3,03/07,1,4,13:04,柏,柏,2,1,大分,スカパースカチャン／ｅ２スカチャン,7680
4,03/07,1,5,13:04,長良川,岐阜,2,1,富山,スカパースカチャン／ｅ２スカチャン／岐阜放送（録）,4050
5,03/07,1,6,15:03,ベアスタ,鳥栖,1,1,札幌,スカパースカチャン／ｅ２スカチャン／ＮＨＫ佐賀,8971
6,03/07,1,7,15:05,熊本,熊本,1,1,千葉,スカパースカチャン／ｅ２スカチャン／ＮＨＫ熊本,9101
7,03/07,1,8,16:03,ニッパ球,横浜FC,2,0,北九州,スカパースカチャン／ｅ２スカチャン,4506
8,03/07,1,9,16:04,ニンスタ,愛媛,0,1,岡山,スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ松山／ＮＨＫ岡山,4863
0,03/13,2,1,13:05,正田スタ,草津,0,1,愛媛,スカパースカチャン／ｅ２スカチャン／群馬テレビ,4812
1,03/13,2,2,16:04,札幌ド,札幌,0,3,福岡,スカパースカチャン／ｅ２スカチャン／ＮＨＫ札幌／ＮＨＫ福岡,21071
2,03/13,2,3,16:04,小瀬,甲府,1,1,水戸,スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府／ＮＨＫ水戸＊,12381
3,03/13,2,4,16:04,カンスタ,岡山,0,1,横浜FC,スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ岡山,10725
4,03/14,2,5,13:03,栃木グ,栃木,0,0,柏,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）,6216
5,03/14,2,6,13:03,味スタ,東京Ｖ,1,2,熊本,スカパースカチャン／ｅ２スカチャン,5755
6,03/14,2,7,13:05,本城,北九州,1,3,徳島,スカパースカチャン／ｅ２スカチャン／ＮＨＫ北九州／ＮＨＫ福岡,4304
7,03/14,2,8,14:04,大銀ド,大分,3,1,岐阜,スカパースカチャン／ｅ２スカチャン／ＮＨＫ大分,11593
8,03/14,2,9,16:03,フクアリ,千葉,2,0,鳥栖,スカパースカチャン／ｅ２スカチャン,12437
0,03/20,3,1,13:05,富山,富山,1,3,大分,スカパースカチャン／ｅ２スカチャン,10726
1,03/20,3,2,16:04,長良川,岐阜,0,1,甲府,スカパースカチャン／ｅ２スカチャン,4528
2,03/21,3,3,13:03,栃木グ,栃木,0,1,札幌,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）,4752
3,03/21,3,4,13:04,正田スタ,草津,0,3,横浜FC,スカパースカチャン／ｅ２スカチャン（録）,3856
4,03/21,3,5,13:04,柏,柏,1,0,福岡,スカパースカチャン／ｅ２スカチャン,7115
5,03/21,3,6,13:04,鳴門大塚,徳島,3,1,千葉,スカパースカチャン／ｅ２スカチャン,4546
6,03/21,3,7,16:01,本城,北九州,1,0,東京Ｖ,スカパースカチャン／ｅ２スカチャン（録）,3205
7,03/21,3,8,16:03,カンスタ,岡山,0,0,熊本,スカパースカチャン／ｅ２スカチャン,6513
8,03/21,3,9,16:05,ニンスタ,愛媛,0,0,水戸,スカパースカチャン／ｅ２スカチャン,3743
0,03/27,4,1,13:04,Ｋｓスタ,水戸,0,0,北九州,スカパースカチャン／ｅ２スカチャン,1803
1,03/27,4,2,16:03,熊本,熊本,1,0,岐阜,スカパースカチャン／ｅ２スカチャン,4714
2,03/28,4,3,13:03,札幌ド,札幌,2,0,岡山,スカパースカチャン／ｅ２スカチャン,11805
3,03/28,4,4,13:03,レベスタ,福岡,5,0,富山,スカパースカチャン／ｅ２スカチャン（録）,8214
4,03/28,4,5,13:03,ベアスタ,鳥栖,2,1,愛媛,スカパースカチャン／ｅ２スカチャン,5664
5,03/28,4,6,13:03,大銀ド,大分,1,4,栃木,スカパースカチャン／ｅ２スカチャン,10287
6,03/28,4,7,16:03,フクアリ,千葉,2,1,草津,スカパースカチャン／ｅ２スカチャン（録）,10068
7,03/28,4,8,16:03,味スタ,東京Ｖ,0,2,柏,スカパースカチャン／ｅ２スカチャン,4608
8,03/28,4,9,16:03,ニッパ球,横浜FC,1,2,徳島,スカパースカチャン／ｅ２スカチャン,4583
0,04/03,5,1,13:04,正田スタ,草津,1,2,熊本,スカパースカチャン／ｅ２スカチャン,5372
1,04/03,5,2,13:04,駒沢,東京Ｖ,1,1,福岡,スカパースカチャン／ｅ２スカチャン,3145
2,04/03,5,3,16:04,鳴門大塚,徳島,0,3,大分,スカパースカチャン／ｅ２スカチャン,4275
3,04/04,5,4,13:03,長良川,岐阜,3,0,札幌,スカパースカチャン／ｅ２スカチャン／ＮＨＫ岐阜,5133
4,04/04,5,5,13:04,小瀬,甲府,0,2,鳥栖,スカパースカチャン／ｅ２スカチャン（録）／テレビ山梨,11510
5,04/04,5,6,15:04,本城,北九州,0,3,千葉,スカパースカチャン／ｅ２スカチャン／ＢＳ／ＮＨＫ北九州,5746
6,04/04,5,7,16:04,柏,柏,1,0,水戸,スカパースカチャン／ｅ２スカチャン,7274
7,04/04,5,8,16:04,富山,富山,2,1,横浜FC,スカパースカチャン／ｅ２スカチャン（録）,5646
8,04/04,5,9,17:33,カンスタ,岡山,1,2,栃木,スカパースカチャン／ｅ２スカチャン,5504
0,04/10,6,1,13:03,ベアスタ,鳥栖,1,0,水戸,スカパースカチャン／ｅ２スカチャン,4822
1,04/10,6,2,14:02,ニンスタ,愛媛,1,0,東京Ｖ,スカパースカチャン／ｅ２スカチャン／あいテレビ,3052
2,04/11,6,3,13:03,熊本,熊本,0,1,甲府,スカパースカチャン／ｅ２スカチャン（録）,6350
3,04/11,6,4,13:03,大銀ド,大分,1,0,岡山,スカパースカチャン／ｅ２スカチャン,9884
4,04/11,6,5,13:04,札幌ド,札幌,1,1,柏,スカパースカチャン／ｅ２スカチャン／北海道文化放送,13002
5,04/11,6,6,16:03,栃木グ,栃木,0,0,草津,スカパースカチャン／ｅ２スカチャン（録）／とちぎテレビ（録）,4098
6,04/11,6,7,16:03,フクアリ,千葉,4,0,横浜FC,スカパースカチャン／ｅ２スカチャン,12752
7,04/11,6,8,16:03,レベスタ,福岡,0,2,岐阜,スカパースカチャン／ｅ２スカチャン（録）,5012
8,04/11,6,9,16:04,富山,富山,1,0,北九州,スカパースカチャン／ｅ２スカチャン,2542
0,04/17,7,1,13:05,正田スタ,草津,1,3,大分,スカパースカチャン／ｅ２スカチャン,2703
1,04/17,7,2,14:05,鳴門大塚,徳島,0,0,愛媛,スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ徳島／ＮＨＫ松山,11115
2,04/17,7,3,16:04,Ｋｓスタ,水戸,1,0,福岡,スカパースカチャン／ｅ２スカチャン,6069
3,04/18,7,4,13:03,カンスタ,岡山,2,1,千葉,スカパースカチャン／ｅ２スカチャン／山陽放送,7582
4,04/18,7,5,13:03,本城,北九州,1,1,栃木,スカパースカチャン／ｅ２スカチャン,2596
5,04/18,7,6,13:04,柏,柏,2,0,鳥栖,スカパースカチャン／ｅ２スカチャン,6844
6,04/18,7,7,16:03,ニッパ球,横浜FC,1,2,熊本,スカパースカチャン／ｅ２スカチャン,3553
7,04/18,7,8,16:03,小瀬,甲府,5,0,富山,スカパースカチャン／ｅ２スカチャン,10316
8,04/18,7,9,16:03,長良川球,岐阜,0,1,東京Ｖ,スカパースカチャン／ｅ２スカチャン,3040
0,04/24,8,1,13:03,水前寺,熊本,1,3,柏,スカパースカチャン／ｅ２スカチャン,5156
1,04/24,8,2,14:02,ニンスタ,愛媛,2,0,横浜FC,スカパースカチャン／ｅ２スカチャン／ＮＨＫ松山,4195
2,04/25,8,3,13:03,札幌ド,札幌,1,2,水戸,スカパースカチャン／ｅ２スカチャン／札幌テレビ,11430
3,04/25,8,4,13:04,富山,富山,2,3,徳島,スカパースカチャン／ｅ２スカチャン（録）,3026
4,04/25,8,5,13:04,レベスタ,福岡,0,1,鳥栖,スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ福岡／ＮＨＫ佐賀,8715
5,04/25,8,6,13:04,大銀ド,大分,0,0,北九州,スカパースカチャン／ｅ２スカチャン／ＮＨＫ大分／ＮＨＫ北九州,10864
6,04/25,8,7,16:03,フクアリ,千葉,2,0,岐阜,スカパースカチャン／ｅ２スカチャン,10333
7,04/25,8,8,16:03,味スタ,東京Ｖ,1,2,甲府,スカパースカチャン／ｅ２スカチャン,7051
8,04/25,8,9,16:03,カンスタ,岡山,0,1,草津,スカパースカチャン／ｅ２スカチャン,6289
0,04/29,9,1,13:03,栃木グ,栃木,2,2,千葉,スカパースカチャン／ｅ２スカチャン／とちぎテレビ,6933
1,04/29,9,2,13:03,ベアスタ,鳥栖,1,1,熊本,スカパースカチャン／ｅ２スカチャン,8697
2,04/29,9,3,13:04,鳴門大塚,徳島,2,3,岡山,スカパースカチャン／ｅ２スカチャン（録）,4688
3,04/29,9,4,15:00,小瀬,甲府,4,1,札幌,スカパースカチャン／ｅ２スカチャン／山梨放送,11779
4,04/29,9,5,16:04,Ｋｓスタ,水戸,0,4,東京Ｖ,スカパースカチャン／ｅ２スカチャン,2508
5,04/29,9,6,16:04,ニンスタ,愛媛,2,1,福岡,スカパースカチャン／ｅ２スカチャン,3029
6,04/29,9,7,19:03,ニッパ球,横浜FC,2,1,大分,スカパースカチャン／ｅ２スカチャン,4259
7,04/29,9,8,19:03,本城,北九州,0,1,岐阜,スカパースカチャン／ｅ２スカチャン,2799
8,04/29,9,9,19:35,正田スタ,草津,2,1,富山,スカパースカチャン／ｅ２スカチャン／群馬テレビ,2703
0,05/02,10,1,13:03,ニッパ球,横浜FC,3,4,甲府,スカパースカチャン／ｅ２スカチャン,8489
1,05/02,10,2,13:03,カンスタ,岡山,0,0,北九州,スカパースカチャン／ｅ２スカチャン,7881
2,05/02,10,3,13:04,水前寺,熊本,0,0,札幌,スカパースカチャン／ｅ２スカチャン,6806
3,05/02,10,4,16:03,長良川球,岐阜,2,1,草津,スカパースカチャン／ｅ２スカチャン,3543
4,05/02,10,5,16:04,柏,柏,1,0,愛媛,スカパースカチャン／ｅ２スカチャン,8508
5,05/02,10,6,16:04,大銀ド,大分,0,2,千葉,スカパースカチャン／ｅ２スカチャン,13831
6,05/02,10,7,19:03,栃木グ,栃木,2,0,徳島,スカパースカチャン／ｅ２スカチャン／とちぎテレビ,4137
7,05/02,10,8,19:03,味スタ,東京Ｖ,1,1,鳥栖,スカパースカチャン／ｅ２スカチャン,3575
8,05/02,10,9,19:04,富山,富山,0,0,水戸,スカパースカチャン／ｅ２スカチャン,3664
0,05/05,11,1,13:04,鳴門大塚,徳島,4,0,岐阜,スカパースカチャン／ｅ２スカチャン（録）,4959
1,05/05,11,2,13:05,正田スタ,草津,1,1,北九州,スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ,4694
2,05/05,11,3,14:04,札幌ド,札幌,0,0,東京Ｖ,スカパースカチャン／ｅ２スカチャン／ＮＨＫ札幌,13268
3,05/05,11,4,14:04,小瀬,甲府,1,1,柏,スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ甲府,15600
