,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
41,2018,ＹＬＣ グループステージＡグループ,第１節第１日,03/07(水),19:03,仙台,1-1,新潟,ユアスタ,6508.0,スカパー！／スカパー！プレミアムサービス,21051
42,2018,ＹＬＣ グループステージＡグループ,第１節第１日,03/07(水),19:34,横浜FM,1-0,FC東京,ニッパツ,7170.0,フジテレビＮＥＸＴ／スカパー！／スカパー！プレミアムサービス,21052
43,2018,ＹＬＣ グループステージＢグループ,第１節第１日,03/07(水),19:03,甲府,3-0,札幌,中銀スタ,3436.0,スカパー！／スカパー！プレミアムサービス,21064
44,2018,ＹＬＣ グループステージＢグループ,第１節第１日,03/07(水),19:03,清水,1-0,磐田,アイスタ,8125.0,スカパー！／スカパー！プレミアムサービス,21063
45,2018,ＹＬＣ グループステージＣグループ,第１節第１日,03/07(水),19:03,名古屋,1-4,浦和,パロ瑞穂,9491.0,フジテレビＯＮＥ／スカパー！／スカパー！プレミアムサービス,21075
46,2018,ＹＬＣ グループステージＣグループ,第１節第１日,03/07(水),19:03,Ｇ大阪,0-4,広島,吹田Ｓ,10058.0,スカパー！／スカパー！プレミアムサービス,21076
47,2018,ＹＬＣ グループステージＤグループ,第１節第１日,03/07(水),19:03,湘南,1-0,鳥栖,ＢＭＷス,5987.0,スカパー！／スカパー！プレミアムサービス,21087
48,2018,ＹＬＣ グループステージＤグループ,第１節第１日,03/07(水),19:03,神戸,2-2,長崎,ノエスタ,4881.0,スカパー！／スカパー！プレミアムサービス,21088
49,2018,Ｊ３,第１節第１日,03/09(金),19:03,YS横浜,2-2,相模原,ニッパツ,1141.0,ＤＡＺＮ,21099
50,2018,Ｊ１,第３節第１日,03/10(土),13:03,横浜FM,1-2,鳥栖,ニッパツ,11247.0,ＤＡＺＮ,20764
51,2018,Ｊ１,第３節第１日,03/10(土),13:03,川崎Ｆ,2-0,Ｇ大阪,等々力,22520.0,ＤＡＺＮ,20763
52,2018,Ｊ１,第３節第１日,03/10(土),14:02,仙台,1-1,神戸,ユアスタ,14270.0,ＤＡＺＮ／ミヤギテレビ／サンテレビ（録）,20765
53,2018,Ｊ１,第３節第１日,03/10(土),14:03,長崎,1-1,浦和,トラスタ,15975.0,ＤＡＺＮ／長崎国際テレビ,20766
54,2018,Ｊ１,第３節第１日,03/10(土),15:03,鹿島,0-1,広島,カシマ,16799.0,ＤＡＺＮ,20767
55,2018,Ｊ１,第３節第１日,03/10(土),15:03,柏,1-1,Ｃ大阪,三協Ｆ柏,11091.0,ＤＡＺＮ,20768
56,2018,Ｊ１,第３節第１日,03/10(土),15:03,磐田,2-0,FC東京,ヤマハ,13928.0,ＤＡＺＮ／静岡放送,20769
57,2018,Ｊ１,第３節第１日,03/10(土),19:03,札幌,1-3,清水,札幌ド,19390.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,20770
58,2018,Ｊ２,第３節第１日,03/10(土),16:03,大宮,0-1,徳島,ＮＡＣＫ,6989.0,ＤＡＺＮ／テレ玉,20305
59,2018,Ｊ３,第１節第２日,03/10(土),13:03,藤枝,1-0,長野,藤枝サ,1837.0,ＤＡＺＮ,21100
60,2018,Ｊ３,第１節第２日,03/10(土),14:03,Ｃ大23,0-1,秋田,ヤンマー,1013.0,ＤＡＺＮ,21101
61,2018,Ｊ１,第３節第２日,03/11(日),16:03,湘南,0-0,名古屋,ＢＭＷス,12465.0,ＤＡＺＮ,20771
62,2018,Ｊ２,第３節第２日,03/11(日),13:03,熊本,1-2,山形,えがおＳ,4094.0,ＤＡＺＮ,20306
63,2018,Ｊ２,第３節第２日,03/11(日),14:03,千葉,2-3,岐阜,フクアリ,8845.0,ＤＡＺＮ,20308
64,2018,Ｊ２,第３節第２日,03/11(日),14:03,栃木,2-5,山口,栃木グ,4681.0,ＤＡＺＮ,20307
65,2018,Ｊ２,第３節第２日,03/11(日),14:03,町田,0-0,甲府,町田,5802.0,ＤＡＺＮ,20310
66,2018,Ｊ２,第３節第２日,03/11(日),14:03,新潟,1-1,京都,デンカＳ,14239.0,ＤＡＺＮ,20311
67,2018,Ｊ２,第３節第２日,03/11(日),14:03,金沢,0-1,福岡,石川西部,3032.0,ＤＡＺＮ,20312
68,2018,Ｊ２,第３節第２日,03/11(日),14:03,東京Ｖ,2-1,松本,味スタ,8812.0,ＤＡＺＮ,20309
69,2018,Ｊ２,第３節第２日,03/11(日),14:04,岡山,1-0,大分,Ｃスタ,8358.0,ＤＡＺＮ,20313
70,2018,Ｊ２,第３節第２日,03/11(日),14:04,讃岐,1-2,水戸,ピカスタ,2693.0,ＤＡＺＮ,20314
71,2018,Ｊ２,第３節第２日,03/11(日),15:03,横浜FC,3-0,愛媛,ニッパツ,4464.0,ＤＡＺＮ,20315
72,2018,Ｊ３,第１節第３日,03/11(日),12:33,福島,2-1,群馬,とうスタ,2837.0,ＤＡＺＮ,21102
73,2018,Ｊ３,第１節第３日,03/11(日),13:03,鹿児島,0-2,鳥取,鴨池,5823.0,ＤＡＺＮ,21103
74,2018,Ｊ３,第１節第３日,03/11(日),14:03,Ｇ大23,3-2,盛岡,吹田Ｓ,1330.0,ＤＡＺＮ,21106
75,2018,Ｊ３,第１節第３日,03/11(日),14:03,琉球,4-3,富山,沖縄県陸,4815.0,ＤＡＺＮ,21104
76,2018,Ｊ３,第１節第３日,03/11(日),14:03,Ｆ東23,0-3,沼津,夢の島,1527.0,ＤＡＺＮ,21105
77,2018,ＹＬＣ グループステージＡグループ,第２節第１日,03/14(水),19:03,FC東京,1-0,新潟,味スタ,7439.0,スカパー！／スカパー！プレミアムサービス,21053
78,2018,ＹＬＣ グループステージＡグループ,第２節第１日,03/14(水),19:33,横浜FM,0-0,仙台,ニッパツ,6391.0,スカパー！／スカパー！プレミアムサービス,21054
79,2018,ＹＬＣ グループステージＢグループ,第２節第１日,03/14(水),19:03,札幌,0-1,磐田,札幌ド,6398.0,スカパー！／スカパー！プレミアムサービス,21065
80,2018,ＹＬＣ グループステージＢグループ,第２節第１日,03/14(水),19:03,甲府,1-0,清水,中銀スタ,4585.0,スカパー！／スカパー！プレミアムサービス,21066
81,2018,ＹＬＣ グループステージＣグループ,第２節第１日,03/14(水),19:33,広島,2-1,名古屋,Ｅスタ,7777.0,フジテレビＮＥＸＴ／スカパー！／スカパー！プレミアムサービス,21078
82,2018,ＹＬＣ グループステージＣグループ,第２節第１日,03/14(水),19:34,浦和,1-4,Ｇ大阪,埼玉,21897.0,フジテレビＯＮＥ／スカパー！／スカパー！プレミアムサービス,21077
83,2018,ＹＬＣ グループステージＤグループ,第２節第１日,03/14(水),19:03,長崎,2-1,湘南,トラスタ,3738.0,スカパー！／スカパー！プレミアムサービス,21089
84,2018,ＹＬＣ グループステージＤグループ,第２節第１日,03/14(水),20:03,鳥栖,0-2,神戸,ベアスタ,5118.0,スカパー！／スカパー！プレミアムサービス,21090
85,2018,Ｊ３,第２節第１日,03/16(金),19:03,YS横浜,3-1,Ｆ東23,ニッパツ,671.0,ＤＡＺＮ,21107
86,2018,Ｊ２,第４節第１日,03/17(土),14:03,徳島,4-1,千葉,鳴門大塚,5074.0,ＤＡＺＮ,20319
87,2018,Ｊ２,第４節第１日,03/17(土),14:03,栃木,1-0,讃岐,栃木グ,3203.0,ＤＡＺＮ,20317
88,2018,Ｊ２,第４節第１日,03/17(土),14:03,福岡,0-2,甲府,レベスタ,7189.0,ＤＡＺＮ／テレビ西日本（録）,20320
89,2018,Ｊ２,第４節第１日,03/17(土),14:03,大分,0-0,東京Ｖ,大銀ド,6297.0,ＤＡＺＮ,20321
90,2018,Ｊ２,第４節第１日,03/17(土),14:03,山形,2-2,町田,ＮＤスタ,7732.0,ＤＡＺＮ,20316
91,2018,Ｊ２,第４節第１日,03/17(土),14:03,横浜FC,0-3,新潟,ニッパツ,7700.0,ＤＡＺＮ,20318
92,2018,Ｊ２,第４節第１日,03/17(土),15:03,京都,2-1,岐阜,西京極,5436.0,ＤＡＺＮ／ＫＢＳ京都（録）,20324
93,2018,Ｊ２,第４節第１日,03/17(土),15:03,水戸,3-0,山口,Ｋｓスタ,4457.0,ＤＡＺＮ,20322
94,2018,Ｊ２,第４節第１日,03/17(土),15:04,松本,1-1,岡山,中銀スタ,9540.0,ＤＡＺＮ／信越放送,20323
95,2018,Ｊ２,第４節第１日,03/17(土),16:03,愛媛,1-2,熊本,ニンスタ,2436.0,ＤＡＺＮ／南海放送（録）,20326
96,2018,Ｊ２,第４節第１日,03/17(土),16:03,大宮,1-1,金沢,ＮＡＣＫ,7298.0,ＤＡＺＮ,20325
97,2018,Ｊ３,第２節第２日,03/17(土),13:03,鹿児島,4-1,Ｇ大23,鴨池,2223.0,ＤＡＺＮ,21110
98,2018,Ｊ３,第２節第２日,03/17(土),13:03,沼津,1-0,盛岡,愛鷹,2481.0,ＤＡＺＮ,21109
99,2018,Ｊ３,第２節第２日,03/17(土),13:03,富山,2-1,藤枝,富山,2435.0,ＤＡＺＮ,21108
100,2018,Ｊ３,第２節第２日,03/17(土),14:03,北九州,1-2,琉球,ミクスタ,4503.0,ＤＡＺＮ,21112
101,2018,Ｊ３,第２節第２日,03/17(土),14:03,相模原,2-2,長野,ギオンス,3569.0,ＤＡＺＮ,21111
102,2018,Ｊ３,第２節第２日,03/17(土),16:03,群馬,1-0,秋田,正田スタ,3802.0,ＤＡＺＮ／群馬テレビ（録）,21113
103,2018,Ｊ３,第２節第２日,03/17(土),18:03,鳥取,2-1,福島,とりスタ,4817.0,ＤＡＺＮ,21114
104,2018,Ｊ１,第４節第１日,03/18(日),14:03,清水,1-1,仙台,アイスタ,13965.0,ＤＡＺＮ,20773
105,2018,Ｊ１,第４節第１日,03/18(日),14:03,札幌,2-1,長崎,札幌ド,13568.0,ＤＡＺＮ／札幌テレビ,20772
106,2018,Ｊ１,第４節第１日,03/18(日),15:03,Ｇ大阪,2-2,柏,吹田Ｓ,21758.0,ＤＡＺＮ,20775
107,2018,Ｊ１,第４節第１日,03/18(日),15:03,FC東京,1-0,湘南,味スタ,16568.0,ＤＡＺＮ,20774
108,2018,Ｊ１,第４節第１日,03/18(日),16:03,鳥栖,0-1,鹿島,ベアスタ,17757.0,ＤＡＺＮ,20779
109,2018,Ｊ１,第４節第１日,03/18(日),16:03,神戸,2-0,Ｃ大阪,ノエスタ,20108.0,ＤＡＺＮ／サンテレビ,20777
110,2018,Ｊ１,第４節第１日,03/18(日),16:03,広島,0-0,磐田,Ｅスタ,16962.0,ＤＡＺＮ,20778
111,2018,Ｊ１,第４節第１日,03/18(日),16:04,浦和,0-1,横浜FM,埼玉,33168.0,ＤＡＺＮ／テレ玉,20776
112,2018,Ｊ１,第４節第１日,03/18(日),19:03,名古屋,0-1,川崎Ｆ,豊田ス,25898.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,20780
113,2018,Ｊ２,第５節第１日,03/21(水・祝),13:03,熊本,2-1,大宮,えがおＳ,4126.0,ＤＡＺＮ,20327
114,2018,Ｊ２,第５節第１日,03/21(水・祝),14:03,山形,2-3,横浜FC,ＮＤスタ,5116.0,ＤＡＺＮ,20328
115,2018,Ｊ２,第５節第１日,03/21(水・祝),14:03,千葉,6-1,讃岐,フクアリ,6152.0,ＤＡＺＮ,20329
116,2018,Ｊ２,第５節第１日,03/21(水・祝),14:03,甲府,0-1,徳島,中銀スタ,3130.0,ＤＡＺＮ,20330
117,2018,Ｊ２,第５節第１日,03/21(水・祝),14:03,大分,3-1,水戸,大銀ド,6133.0,ＤＡＺＮ,20332
118,2018,Ｊ２,第５節第１日,03/21(水・祝),14:03,岐阜,1-1,栃木,長良川,3819.0,ＤＡＺＮ／岐阜放送（録）,20331
119,2018,Ｊ２,第５節第１日,03/21(水・祝),15:03,京都,0-1,岡山,西京極,3639.0,ＤＡＺＮ,20333
120,2018,Ｊ２,第５節第１日,03/21(水・祝),15:04,山口,2-2,金沢,みらスタ,3508.0,ＤＡＺＮ,20334
121,2018,Ｊ２,第５節第１日,03/21(水・祝),15:33,新潟,0-1,愛媛,デンカＳ,12796.0,ＤＡＺＮ,20335
122,2018,Ｊ２,第５節第１日,03/21(水・祝),16:03,東京Ｖ,1-1,福岡,味スタ,3048.0,ＤＡＺＮ,20336
123,2018,Ｊ２,第５節第１日,03/21(水・祝),18:03,町田,2-1,松本,町田,3037.0,ＤＡＺＮ,20337
124,2018,Ｊ３,第３節第１日,03/21(水・祝),13:03,福島,0-0,鹿児島,とうスタ,671.0,ＤＡＺＮ,21116
125,2018,Ｊ３,第３節第１日,03/21(水・祝),13:03,盛岡,3-2,YS横浜,いわスタ,1606.0,ＤＡＺＮ／テレビ岩手（録）,21115
126,2018,Ｊ３,第３節第１日,03/21(水・祝),13:03,富山,1-2,Ｃ大23,富山,1602.0,ＤＡＺＮ,21117
127,2018,Ｊ３,第３節第１日,03/21(水・祝),13:03,藤枝,1-2,北九州,藤枝サ,508.0,ＤＡＺＮ,21118
128,2018,Ｊ３,第３節第１日,03/21(水・祝),14:03,長野,1-0,Ｆ東23,長野Ｕ,3839.0,ＤＡＺＮ／長野朝日放送,21120
129,2018,Ｊ３,第３節第１日,03/21(水・祝),14:03,琉球,2-2,鳥取,沖縄県陸,2331.0,ＤＡＺＮ,21121
130,2018,Ｊ３,第３節第１日,03/21(水・祝),14:03,Ｇ大23,2-1,秋田,吹田Ｓ,1224.0,ＤＡＺＮ,21122
131,2018,Ｊ２,第６節第１日,03/25(日),14:03,新潟,1-0,徳島,デンカＳ,13576.0,ＤＡＺＮ,20342
132,2018,Ｊ２,第６節第１日,03/25(日),14:03,千葉,2-0,京都,フクアリ,9737.0,ＤＡＺＮ,20340
133,2018,Ｊ２,第６節第１日,03/25(日),14:03,岡山,1-0,甲府,Ｃスタ,10278.0,ＤＡＺＮ,20344
134,2018,Ｊ２,第６節第１日,03/25(日),14:03,東京Ｖ,0-0,山形,味スタ,4336.0,ＤＡＺＮ,20341
135,2018,Ｊ２,第６節第１日,03/25(日),14:03,讃岐,1-2,大分,ピカスタ,2770.0,ＤＡＺＮ,20345
136,2018,Ｊ２,第６節第１日,03/25(日),14:03,金沢,1-1,町田,石川西部,3239.0,ＤＡＺＮ,20343
137,2018,Ｊ２,第６節第１日,03/25(日),14:03,栃木,1-0,熊本,栃木グ,4623.0,ＤＡＺＮ,20339
138,2018,Ｊ２,第６節第１日,03/25(日),14:03,水戸,0-0,横浜FC,Ｋｓスタ,6300.0,ＤＡＺＮ,20338
139,2018,Ｊ２,第６節第１日,03/25(日),15:03,山口,2-2,松本,みらスタ,6318.0,ＤＡＺＮ,20346
140,2018,Ｊ２,第６節第１日,03/25(日),16:03,大宮,2-1,福岡,ＮＡＣＫ,9106.0,ＤＡＺＮ,20347
141,2018,Ｊ２,第６節第１日,03/25(日),16:03,愛媛,1-3,岐阜,ニンスタ,2348.0,ＤＡＺＮ／南海放送（録）,20348
142,2018,Ｊ３,第４節第１日,03/25(日),13:03,YS横浜,0-0,Ｇ大23,ニッパツ,1509.0,ＤＡＺＮ,21124
143,2018,Ｊ３,第４節第１日,03/25(日),13:03,鹿児島,1-2,藤枝,鴨池,4237.0,ＤＡＺＮ,21126
144,2018,Ｊ３,第４節第１日,03/25(日),13:03,秋田,0-1,福島,秋田陸,10607.0,ＤＡＺＮ／秋田テレビ,21123
145,2018,Ｊ３,第４節第１日,03/25(日),13:03,鳥取,1-0,盛岡,チュスタ,3855.0,ＤＡＺＮ,21125
146,2018,Ｊ３,第４節第１日,03/25(日),14:03,北九州,0-2,沼津,ミクスタ,3417.0,ＤＡＺＮ,21127
147,2018,Ｊ３,第４節第１日,03/25(日),14:03,Ｃ大23,2-1,相模原,金鳥スタ,1009.0,ＤＡＺＮ,21129
148,2018,Ｊ３,第４節第１日,03/25(日),14:03,Ｆ東23,3-0,富山,味フィ西,1679.0,ＤＡＺＮ,21128
149,2018,Ｊ３,第４節第１日,03/25(日),16:03,群馬,0-2,琉球,正田スタ,3085.0,ＤＡＺＮ,21130
150,2018,Ｊ１,第５節第１日,03/30(金),19:33,柏,2-1,神戸,三協Ｆ柏,9642.0,ＤＡＺＮ,20781
151,2018,Ｊ１,第５節第２日,03/31(土),14:03,仙台,1-0,長崎,ユアスタ,13158.0,ＤＡＺＮ,20782
152,2018,Ｊ１,第５節第２日,03/31(土),14:03,清水,0-1,横浜FM,アイスタ,17032.0,ＤＡＺＮ／静岡放送,20783
153,2018,Ｊ１,第５節第２日,03/31(土),15:03,FC東京,3-2,Ｇ大阪,味スタ,21940.0,ＤＡＺＮ,20785
154,2018,Ｊ１,第５節第２日,03/31(土),15:03,鹿島,0-0,札幌,カシマ,19629.0,ＤＡＺＮ,20784
155,2018,Ｊ１,第５節第２日,03/31(土),16:03,川崎Ｆ,0-1,広島,等々力,24018.0,ＤＡＺＮ,20786
156,2018,Ｊ１,第５節第２日,03/31(土),19:03,鳥栖,3-2,名古屋,ベアスタ,12957.0,ＤＡＺＮ,20788
157,2018,Ｊ１,第５節第２日,03/31(土),19:03,Ｃ大阪,2-1,湘南,金鳥スタ,13882.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,20787
158,2018,Ｊ２,第７節第１日,03/31(土),13:03,山形,0-1,山口,ＮＤスタ,5029.0,ＤＡＺＮ,20349
159,2018,Ｊ２,第７節第１日,03/31(土),15:03,京都,1-1,讃岐,西京極,5063.0,ＤＡＺＮ,20350
160,2018,Ｊ１,第５節第３日,04/01(日),15:03,磐田,2-1,浦和,エコパ,21755.0,ＤＡＺＮ,20789
161,2018,Ｊ２,第７節第２日,04/01(日),13:03,熊本,3-1,新潟,えがおＳ,4691.0,ＤＡＺＮ,20352
162,2018,Ｊ２,第７節第２日,04/01(日),13:03,松本,3-2,大宮,松本,15871.0,ＤＡＺＮ／長野放送,20351
163,2018,Ｊ２,第７節第２日,04/01(日),14:03,大分,4-0,千葉,大銀ド,6797.0,ＤＡＺＮ,20359
164,2018,Ｊ２,第７節第２日,04/01(日),14:03,岐阜,3-4,甲府,長良川,6796.0,ＤＡＺＮ／岐阜放送（録）,20355
165,2018,Ｊ２,第７節第２日,04/01(日),14:03,横浜FC,0-4,金沢,ニッパツ,3571.0,ＤＡＺＮ,20354
166,2018,Ｊ２,第７節第２日,04/01(日),14:03,福岡,2-1,栃木,レベスタ,7775.0,ＤＡＺＮ,20358
167,2018,Ｊ２,第７節第２日,04/01(日),14:03,水戸,0-1,町田,Ｋｓスタ,4717.0,ＤＡＺＮ,20353
168,2018,Ｊ２,第７節第２日,04/01(日),14:03,徳島,0-4,東京Ｖ,鳴門大塚,5303.0,ＤＡＺＮ,20357
169,2018,Ｊ２,第７節第２日,04/01(日),14:04,岡山,0-1,愛媛,Ｃスタ,9117.0,ＤＡＺＮ／山陽放送,20356
170,2018,Ｊ３,第５節第１日,04/01(日),13:03,秋田,2-0,YS横浜,Ａ‐スタ,1715.0,ＤＡＺＮ,21132
171,2018,Ｊ３,第５節第１日,04/01(日),13:03,沼津,2-0,富山,愛鷹,1806.0,ＤＡＺＮ,21134
172,2018,Ｊ３,第５節第１日,04/01(日),13:03,盛岡,1-1,群馬,いわスタ,733.0,ＤＡＺＮ,21131
173,2018,Ｊ３,第５節第１日,04/01(日),13:03,福島,2-1,琉球,とうスタ,1249.0,ＤＡＺＮ,21133
174,2018,Ｊ３,第５節第１日,04/01(日),14:03,Ｃ大23,2-0,Ｆ東23,金鳥スタ,1041.0,ＤＡＺＮ,21138
175,2018,Ｊ３,第５節第１日,04/01(日),14:03,相模原,2-4,鳥取,ギオンス,2776.0,ＤＡＺＮ,21135
176,2018,Ｊ３,第５節第１日,04/01(日),14:03,Ｇ大23,4-1,藤枝,吹田Ｓ,1398.0,ＤＡＺＮ,21137
177,2018,Ｊ３,第５節第１日,04/01(日),14:04,長野,1-1,北九州,長野Ｕ,3506.0,ＤＡＺＮ／信越放送,21136
178,2018,ＹＬＣ グループステージＡグループ,第３節第１日,04/04(水),19:03,仙台,3-0,FC東京,ユアスタ,7068.0,スカパー！／スカパー！プレミアムサービス,21055
179,2018,ＹＬＣ グループステージＡグループ,第３節第１日,04/04(水),19:03,新潟,1-3,横浜FM,デンカＳ,3212.0,スカパー！／スカパー！プレミアムサービス,21056
180,2018,ＹＬＣ グループステージＢグループ,第３節第１日,04/04(水),19:03,磐田,3-2,甲府,ヤマハ,6919.0,スカパー！／スカパー！プレミアムサービス,21068
181,2018,ＹＬＣ グループステージＢグループ,第３節第１日,04/04(水),19:03,清水,2-1,札幌,アイスタ,5458.0,スカパー！／スカパー！プレミアムサービス,21067
182,2018,ＹＬＣ グループステージＣグループ,第３節第１日,04/04(水),19:03,名古屋,1-4,Ｇ大阪,パロ瑞穂,10122.0,スカパー！／スカパー！プレミアムサービス,21079
183,2018,ＹＬＣ グループステージＣグループ,第３節第１日,04/04(水),19:03,広島,0-0,浦和,Ｅスタ,8697.0,フジテレビＮＥＸＴ／スカパー！／スカパー！プレミアムサービス,21080
184,2018,ＹＬＣ グループステージＤグループ,第３節第１日,04/04(水),19:03,湘南,0-3,神戸,ＢＭＷス,5802.0,スカパー！／スカパー！プレミアムサービス,21091
185,2018,ＹＬＣ グループステージＤグループ,第３節第１日,04/04(水),19:03,長崎,3-2,鳥栖,トラスタ,4611.0,スカパー！／スカパー！プレミアムサービス,21092
