,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
4,2000/05/03,10,5,15:04,西京極,京都,3,4,福岡,ＫＢＳ京都／ディレクＴＶ（録）,5963
5,2000/05/03,10,6,16:00,日本平,清水,2,1,Ｆ東京,テレビ東京（録）,19539
6,2000/05/03,10,7,16:04,広島ビ,広島,2,0,横浜FM,ＢＳ,15352
7,2000/05/03,10,8,19:04,柏,柏,2,1,市原,ＢＳ,10590
0,2000/05/06,11,1,13:00,国立,Ｖ川崎,2,3,名古屋,日本テレビ（単）,13204
1,2000/05/06,11,2,13:04,駒沢,Ｆ東京,2,1,川崎Ｆ,東京メトロポリタンテレビ／ＢＳ,11229
2,2000/05/06,11,3,15:01,市原,市原,3,0,Ｇ大阪,千葉テレビ（録）／ディレクＴＶ（録）,6818
3,2000/05/06,11,4,15:03,横浜国,横浜FM,2,1,京都,テレビ神奈川（録）／ディレクＴＶ,16223
4,2000/05/06,11,5,15:03,長居,Ｃ大阪,1,0,広島,Ｊスカイスポーツ,9158
5,2000/05/06,11,6,15:03,神戸ユ,神戸,2,0,柏,スカイパーフェクＴＶ！（録）,5305
6,2000/05/06,11,7,15:05,磐田,磐田,2,3,鹿島,ＮＨＫ総合,17373
7,2000/05/06,11,8,19:04,博多球,福岡,3,0,清水,ＢＳ,12527
0,2000/05/13,12,1,14:04,等々力,川崎Ｆ,1,1,名古屋,テレビ神奈川（録）／ＢＳ,6710
1,2000/05/13,12,2,15:01,万博,Ｇ大阪,2,1,磐田,ディレクＴＶ（録）,12239
2,2000/05/13,12,3,15:03,柏の葉,柏,1,2,鹿島,ＴＢＳ（単）,14872
3,2000/05/13,12,4,15:04,国立,Ｆ東京,1,2,Ｃ大阪,東京メトロポリタンテレビ／ＢＳ（録）,12219
4,2000/05/13,12,5,15:04,広島ビ,広島,2,1,Ｖ川崎,中国放送／Ｊスカイスポーツ,5536
5,2000/05/13,12,6,15:04,博多球,福岡,2,4,横浜FM,スカイパーフェクＴＶ！（録）,14749
6,2000/05/13,12,7,16:04,日本平,清水,1,0,市原,テレビ静岡／ＢＳ,12771
7,2000/05/13,12,8,16:04,西京極,京都,3,2,神戸,ＫＢＳ京都（録）／ディレクＴＶ,5085
0,2000/05/17,13,1,19:00,瑞穂陸,名古屋,0,2,柏,東海テレビ（録）／ディレクＴＶ（録）,8427
1,2000/05/17,13,2,19:00,神戸ユ,神戸,2,0,清水,サンテレビ／スカイパーフェクＴＶ！（録）,3590
2,2000/05/17,13,3,19:01,国立,Ｖ川崎,1,1,京都,日本テレビ（録）,6843
3,2000/05/17,13,4,19:02,長居,Ｃ大阪,4,2,福岡,ＢＳ（録）,5443
4,2000/05/17,13,5,19:03,カシマ,鹿島,0,1,Ｇ大阪,Ｊスカイスポーツ,11003
5,2000/05/17,13,6,19:04,市原,市原,1,3,Ｆ東京,千葉テレビ／ディレクＴＶ,4056
6,2000/05/17,13,7,19:04,横浜国,横浜FM,4,1,川崎Ｆ,ＢＳ,8951
7,2000/05/17,13,8,19:05,磐田,磐田,3,4,広島,ＴＢＳ（全）,10167
0,2000/05/20,14,1,14:03,広島ビ,広島,1,0,鹿島,広島テレビ／Ｊスカイスポーツ,8452
1,2000/05/20,14,2,14:04,国立,Ｆ東京,1,2,神戸,テレビ東京（単）／ＢＳ,7277
2,2000/05/20,14,3,14:04,日本平,清水,2,3,Ｖ川崎,テレビ静岡,10941
3,2000/05/20,14,4,16:03,博多球,福岡,0,3,市原,ディレクＴＶ,8451
4,2000/05/20,14,5,16:04,等々力,川崎Ｆ,2,4,柏,ＢＳ／ディレクＴＶ（録）,3965
5,2000/05/20,14,6,19:00,万博,Ｇ大阪,1,2,名古屋,読売テレビ（録）,7696
6,2000/05/20,14,7,19:04,三ツ沢,横浜FM,2,3,Ｃ大阪,テレビ神奈川／ＢＳ,14561
7,2000/05/20,14,8,19:04,鴨池,京都,2,3,磐田,ＫＢＳ京都／スカイパーフェクＴＶ！（録）,14353
0,2000/05/27,15,1,15:01,カシマ,鹿島,3,0,京都,スカイパーフェクＴＶ！（録）,13861
1,2000/05/27,15,2,15:02,柏,柏,2,1,Ｇ大阪,ディレクＴＶ（録）,9327
2,2000/05/27,15,3,15:03,磐田,磐田,0,2,清水,静岡放送,17373
3,2000/05/27,15,4,15:03,瑞穂球,名古屋,2,1,広島,Ｊスカイスポーツ,7261
4,2000/05/27,15,5,15:03,神戸ユ,神戸,1,0,福岡,ディレクＴＶ,3596
5,2000/05/27,15,6,15:04,国立,市原,0,2,横浜FM,千葉テレビ（録）／ＢＳ（録）,17953
6,2000/05/27,15,7,15:04,等々力,Ｖ川崎,3,0,Ｆ東京,日本テレビ（録）,6743
7,2000/05/27,15,8,15:04,長居,Ｃ大阪,1,2,川崎Ｆ,読売テレビ（録）／ＮＨＫ総合,43193
