,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,02/26,1,1,13:03,えがおＳ,熊本,2,1,讃岐,ＤＡＺＮ,7027
1,02/26,1,2,13:03,トラスタ,長崎,4,0,群馬,ＤＡＺＮ,4394
2,02/26,1,3,13:04,レベスタ,福岡,1,2,大分,ＤＡＺＮ／ＮＨＫ福岡／ＮＨＫ大分,15042
3,02/26,1,4,14:03,Ｋｓスタ,水戸,0,1,湘南,ＤＡＺＮ,8636
4,02/26,1,5,14:03,町田,町田,0,1,千葉,ＤＡＺＮ,8124
5,02/26,1,6,14:03,鳴門大塚,徳島,1,0,東京Ｖ,ＤＡＺＮ／ＮＨＫ徳島,6149
6,02/26,1,7,14:03,パロ瑞穂,名古屋,2,0,岡山,ＤＡＺＮ,18918
7,02/26,1,8,14:03,西京極,京都,1,2,山形,ＤＡＺＮ／ＮＨＫ京都／ＮＨＫ山形／ＫＢＳ京都（録）,8857
8,02/26,1,9,14:04,ニッパツ,横浜FC,1,0,松本,ＤＡＺＮ,13244
9,02/26,1,10,14:05,長良川,岐阜,2,2,山口,ＤＡＺＮ／岐阜放送（録）,6587
10,02/26,1,11,15:03,ニンスタ,愛媛,1,0,金沢,ＤＡＺＮ,5715
0,03/04,2,1,14:03,Ｋｓスタ,水戸,4,0,金沢,ＤＡＺＮ,4040
1,03/04,2,2,14:03,豊田ス,名古屋,1,1,岐阜,ＤＡＺＮ／ＮＨＫ名古屋,21878
2,03/04,2,3,14:05,フクアリ,千葉,1,1,山形,ＤＡＺＮ,11807
3,03/04,2,4,15:03,西京極,京都,1,0,徳島,ＤＡＺＮ,5948
4,03/04,2,5,16:03,ＢＭＷス,湘南,3,1,群馬,ＤＡＺＮ,9021
5,03/05,2,6,13:03,トラスタ,長崎,1,1,横浜FC,ＤＡＺＮ,5551
6,03/05,2,7,13:04,ピカスタ,讃岐,2,2,町田,ＤＡＺＮ／西日本放送,4806
7,03/05,2,8,14:03,Ｃスタ,岡山,1,1,熊本,ＤＡＺＮ,10286
8,03/05,2,9,15:03,維新公園,山口,1,2,福岡,ＤＡＺＮ／ＮＨＫ山口,9651
9,03/05,2,10,15:03,味スタ,東京Ｖ,1,0,大分,ＤＡＺＮ,5749
10,03/05,2,11,15:03,ニンスタ,愛媛,0,0,松本,ＤＡＺＮ,3645
0,03/11,3,1,14:03,フクアリ,千葉,2,0,名古屋,ＤＡＺＮ,13877
1,03/11,3,2,15:03,味スタ,東京Ｖ,4,0,水戸,ＤＡＺＮ,3296
2,03/12,3,3,13:03,えがおＳ,熊本,1,1,山形,ＤＡＺＮ,6628
3,03/12,3,4,13:03,大銀ド,大分,2,0,山口,ＤＡＺＮ／ＮＨＫ大分／ＮＨＫ山口,11370
4,03/12,3,5,13:05,石川西部,金沢,0,0,湘南,ＤＡＺＮ,5241
5,03/12,3,6,14:03,レベスタ,福岡,2,1,京都,ＤＡＺＮ／福岡放送（録）,7586
6,03/12,3,7,14:03,長良川,岐阜,0,1,松本,ＤＡＺＮ／ＮＨＫ岐阜／ＮＨＫ長野,9044
7,03/12,3,8,14:03,町田,町田,1,1,岡山,ＤＡＺＮ,4205
8,03/12,3,9,14:03,鳴門大塚,徳島,3,1,長崎,ＤＡＺＮ,4777
9,03/12,3,10,14:04,ピカスタ,讃岐,2,2,愛媛,ＤＡＺＮ,4037
10,03/12,3,11,15:03,ニッパツ,横浜FC,1,0,群馬,ＤＡＺＮ,5214
0,03/18,4,1,14:03,パロ瑞穂,名古屋,2,1,水戸,ＤＡＺＮ,9320
1,03/18,4,2,14:03,大銀ド,大分,0,1,徳島,ＤＡＺＮ,7150
2,03/18,4,3,19:03,トラスタ,長崎,2,1,金沢,ＤＡＺＮ,3193
3,03/19,4,4,13:03,Ｃスタ,岡山,2,1,京都,ＤＡＺＮ／テレビせとうち,10214
4,03/19,4,5,14:03,レベスタ,福岡,2,1,熊本,ＤＡＺＮ,9008
5,03/19,4,6,14:03,維新公園,山口,0,2,東京Ｖ,ＤＡＺＮ,4583
6,03/19,4,7,14:03,長良川,岐阜,1,2,横浜FC,ＤＡＺＮ／岐阜放送,11040
7,03/19,4,8,14:03,ＮＤスタ,山形,0,0,讃岐,ＤＡＺＮ,9828
8,03/19,4,9,14:04,松本,松本,3,1,千葉,ＤＡＺＮ／信越放送,15688
9,03/19,4,10,14:05,正田スタ,群馬,0,1,町田,ＤＡＺＮ／群馬テレビ,4694
10,03/19,4,11,15:03,ニンスタ,愛媛,0,1,湘南,ＤＡＺＮ,3493
0,03/25,5,1,14:03,Ｋｓスタ,水戸,1,0,愛媛,ＤＡＺＮ,4011
1,03/25,5,2,15:03,味スタ,東京Ｖ,1,0,岐阜,ＤＡＺＮ,3331
2,03/25,5,3,15:03,西京極,京都,0,1,長崎,ＤＡＺＮ／ＫＢＳ京都（録）,5854
3,03/25,5,4,16:03,ＢＭＷス,湘南,2,0,千葉,ＤＡＺＮ,10211
4,03/25,5,5,17:03,ニッパツ,横浜FC,0,2,徳島,ＤＡＺＮ,4124
5,03/26,5,6,13:03,えがおＳ,熊本,0,1,大分,ＤＡＺＮ,10056
