,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team
226,2021-09-04,28,5,未定,サンアル,磐田,,,松本
227,2021-09-04,28,6,未定,デンカＳ,北九州,,,新潟
228,2021-09-04,28,7,未定,石川西部,町田,,,金沢
229,2021-09-04,28,8,未定,トラスタ,琉球,,,長崎
230,2021-09-05,28,9,未定,栃木グ,山口,,,栃木
231,2021-09-11,29,1,未定,Ｋｓスタ,秋田,,,水戸
232,2021-09-12,29,10,未定,正田スタ,甲府,,,群馬
233,2021-09-12,29,11,未定,ニンスタ,大宮,,,愛媛
234,2021-09-11,29,2,未定,フクアリ,磐田,,,千葉
235,2021-09-11,29,3,未定,味スタ,松本,,,東京Ｖ
236,2021-09-11,29,4,未定,デンカＳ,山形,,,新潟
237,2021-09-11,29,5,未定,サンガＳ,琉球,,,京都
238,2021-09-11,29,6,未定,Ｃスタ,栃木,,,岡山
239,2021-09-11,29,7,未定,みらスタ,町田,,,山口
240,2021-09-11,29,8,未定,ミクスタ,金沢,,,北九州
241,2021-09-11,29,9,未定,トラスタ,相模原,,,長崎
242,2021-03-13,3,1,14:03,ヤマハ,水戸,2,3,磐田
243,2021-03-14,3,10,14:03,Ｃスタ,相模原,0,0,岡山
244,2021-03-24,3,11,19:03,ＮＡＣＫ,京都,2,1,大宮
245,2021-03-13,3,2,14:03,みらスタ,新潟,2,1,山口
246,2021-03-13,3,3,14:03,トラスタ,愛媛,1,1,長崎
247,2021-03-14,3,4,14:03,正田スタ,琉球,2,0,群馬
248,2021-03-14,3,5,14:03,フクアリ,秋田,2,0,千葉
249,2021-03-14,3,6,14:03,Ｇスタ,東京Ｖ,2,2,町田
250,2021-03-14,3,7,14:03,ＪＩＴス,栃木,1,2,甲府
251,2021-03-14,3,8,14:03,サンアル,山形,1,1,松本
252,2021-03-14,3,9,14:03,石川西部,北九州,1,1,金沢
253,2021-09-18,30,1,未定,ＮＤスタ,京都,,,山形
254,2021-09-19,30,10,未定,ギオンス,山口,,,相模原
255,2021-09-19,30,11,未定,石川西部,松本,,,金沢
256,2021-09-18,30,2,未定,カンセキ,水戸,,,栃木
257,2021-09-18,30,3,未定,フクアリ,愛媛,,,千葉
258,2021-09-18,30,4,未定,Ｇスタ,長崎,,,町田
259,2021-09-18,30,5,未定,ＪＩＴス,大宮,,,甲府
260,2021-09-18,30,6,未定,ヤマハ,岡山,,,磐田
261,2021-09-18,30,7,未定,タピスタ,群馬,,,琉球
262,2021-09-19,30,8,未定,ソユスタ,北九州,,,秋田
263,2021-09-19,30,9,未定,味スタ,新潟,,,東京Ｖ
264,2021-09-25,31,1,未定,正田スタ,千葉,,,群馬
265,2021-09-26,31,10,未定,サンアル,北九州,,,松本
266,2021-09-26,31,11,未定,Ｃスタ,秋田,,,岡山
267,2021-09-25,31,2,未定,ＮＡＣＫ,相模原,,,大宮
268,2021-09-25,31,3,未定,デンカＳ,甲府,,,新潟
269,2021-09-25,31,4,未定,ヤマハ,琉球,,,磐田
270,2021-09-25,31,5,未定,サンガＳ,栃木,,,京都
271,2021-09-25,31,6,未定,みらスタ,長崎,,,山口
272,2021-09-25,31,7,未定,ニンスタ,山形,,,愛媛
273,2021-09-26,31,8,未定,Ｋｓスタ,金沢,,,水戸
274,2021-09-26,31,9,未定,味スタ,町田,,,東京Ｖ
275,2021-10-02,32,1,未定,ソユスタ,愛媛,,,秋田
276,2021-10-03,32,10,未定,みらスタ,東京Ｖ,,,山口
277,2021-10-03,32,11,未定,ミクスタ,群馬,,,北九州
278,2021-10-02,32,2,未定,ＪＩＴス,山形,,,甲府
279,2021-10-02,32,3,未定,トラスタ,京都,,,長崎
280,2021-10-02,32,4,未定,タピスタ,岡山,,,琉球
281,2021-10-03,32,5,未定,カンセキ,大宮,,,栃木
282,2021-10-03,32,6,未定,フクアリ,松本,,,千葉
283,2021-10-03,32,7,未定,Ｇスタ,磐田,,,町田
284,2021-10-03,32,8,未定,ギオンス,水戸,,,相模原
285,2021-10-03,32,9,未定,石川西部,新潟,,,金沢
286,2021-10-09,33,1,未定,ＮＡＣＫ,金沢,,,大宮
287,2021-10-10,33,10,未定,サンガＳ,相模原,,,京都
288,2021-10-10,33,11,未定,ニンスタ,長崎,,,愛媛
289,2021-10-09,33,2,未定,味スタ,岡山,,,東京Ｖ
290,2021-10-09,33,3,未定,ＪＩＴス,琉球,,,甲府
291,2021-10-09,33,4,未定,デンカＳ,山口,,,新潟
292,2021-10-09,33,5,未定,ヤマハ,北九州,,,磐田
293,2021-10-10,33,6,未定,ＮＤスタ,秋田,,,山形
294,2021-10-10,33,7,未定,Ｋｓスタ,群馬,,,水戸
295,2021-10-10,33,8,未定,Ｇスタ,千葉,,,町田
296,2021-10-10,33,9,未定,サンアル,栃木,,,松本
297,2021-10-16,34,1,未定,ソユスタ,町田,,,秋田
298,2021-10-17,34,10,未定,Ｃスタ,松本,,,岡山
299,2021-10-17,34,11,未定,ＳＶ下関,水戸,,,山口
300,2021-10-16,34,2,未定,ギオンス,山形,,,相模原
301,2021-10-16,34,3,未定,ミクスタ,東京Ｖ,,,北九州
302,2021-10-16,34,4,未定,トラスタ,新潟,,,長崎
303,2021-10-16,34,5,未定,タピスタ,愛媛,,,琉球
304,2021-10-17,34,6,未定,カンセキ,磐田,,,栃木
305,2021-10-17,34,7,未定,正田スタ,京都,,,群馬
306,2021-10-17,34,8,未定,フクアリ,大宮,,,千葉
307,2021-10-17,34,9,未定,石川西部,甲府,,,金沢
308,2021-10-23,35,1,未定,ＮＤスタ,群馬,,,山形
309,2021-10-24,35,10,未定,サンアル,琉球,,,松本
310,2021-10-24,35,11,未定,サンガＳ,山口,,,京都
311,2021-10-23,35,2,未定,ＮＡＣＫ,北九州,,,大宮
312,2021-10-23,35,3,未定,ＪＩＴス,長崎,,,甲府
313,2021-10-23,35,4,未定,デンカＳ,秋田,,,新潟
314,2021-10-23,35,5,未定,エコパ,愛媛,,,磐田
315,2021-10-24,35,6,未定,Ｋｓスタ,岡山,,,水戸
316,2021-10-24,35,7,未定,味スタ,千葉,,,東京Ｖ
317,2021-10-24,35,8,未定,Ｇスタ,栃木,,,町田
318,2021-10-24,35,9,未定,ギオンス,金沢,,,相模原
319,2021-10-30,36,1,未定,ソユスタ,金沢,,,秋田
320,2021-10-31,36,10,未定,栃木グ,山形,,,栃木
321,2021-10-31,36,11,未定,Ｃスタ,新潟,,,岡山
322,2021-10-30,36,2,未定,正田スタ,松本,,,群馬
323,2021-10-30,36,3,未定,ＮＡＣＫ,磐田,,,大宮
324,2021-10-30,36,4,未定,フクアリ,山口,,,千葉
325,2021-10-30,36,5,未定,味スタ,甲府,,,東京Ｖ
326,2021-10-30,36,6,未定,ニンスタ,京都,,,愛媛
327,2021-10-30,36,7,未定,ミクスタ,相模原,,,北九州
328,2021-10-30,36,8,未定,トラスタ,水戸,,,長崎
329,2021-10-30,36,9,未定,タピスタ,町田,,,琉球
330,2021-11-03,37,1,未定,ＮＤスタ,東京Ｖ,,,山形
331,2021-11-03,37,10,未定,みらスタ,琉球,,,山口
332,2021-11-03,37,11,未定,トラスタ,群馬,,,長崎
333,2021-11-03,37,2,未定,Ｋｓスタ,北九州,,,水戸
334,2021-11-03,37,3,未定,栃木グ,千葉,,,栃木
335,2021-11-03,37,4,未定,Ｇスタ,松本,,,町田
336,2021-11-03,37,5,未定,ギオンス,秋田,,,相模原
337,2021-11-03,37,6,未定,ＪＩＴス,岡山,,,甲府
338,2021-11-03,37,7,未定,デンカＳ,磐田,,,新潟
339,2021-11-03,37,8,未定,石川西部,愛媛,,,金沢
340,2021-11-03,37,9,未定,サンガＳ,大宮,,,京都
341,2021-11-07,38,1,未定,ソユスタ,栃木,,,秋田
342,2021-11-07,38,10,未定,ミクスタ,甲府,,,北九州
343,2021-11-07,38,11,未定,タピスタ,金沢,,,琉球
344,2021-11-07,38,2,未定,正田スタ,相模原,,,群馬
345,2021-11-07,38,3,未定,ＮＡＣＫ,山口,,,大宮
346,2021-11-07,38,4,未定,フクアリ,水戸,,,千葉
347,2021-11-07,38,5,未定,味スタ,長崎,,,東京Ｖ
348,2021-11-07,38,6,未定,サンアル,新潟,,,松本
349,2021-11-07,38,7,未定,ヤマハ,京都,,,磐田
350,2021-11-07,38,8,未定,Ｃスタ,山形,,,岡山
351,2021-11-07,38,9,未定,ニンスタ,町田,,,愛媛
352,2021-11-13,39,1,未定,デンカＳ,愛媛,,,新潟
353,2021-11-14,39,10,未定,石川西部,東京Ｖ,,,金沢
354,2021-11-14,39,11,未定,サンガＳ,秋田,,,京都
355,2021-11-13,39,2,未定,みらスタ,北九州,,,山口
356,2021-11-13,39,3,未定,トラスタ,栃木,,,長崎
357,2021-11-13,39,4,未定,タピスタ,千葉,,,琉球
358,2021-11-14,39,5,未定,ＮＤスタ,大宮,,,山形
359,2021-11-14,39,6,未定,Ｋｓスタ,磐田,,,水戸
360,2021-11-14,39,7,未定,Ｇスタ,群馬,,,町田
361,2021-11-14,39,8,未定,ギオンス,岡山,,,相模原
362,2021-11-14,39,9,未定,ＪＩＴス,松本,,,甲府
363,2021-03-20,4,1,14:03,デンカＳ,群馬,1,3,新潟
364,2021-03-21,4,10,16:03,みらスタ,岡山,0,0,山口
365,2021-03-21,4,11,16:03,ギオンス,大宮,1,2,相模原
366,2021-03-20,4,2,16:03,味スタ,金沢,4,2,東京Ｖ
367,2021-03-20,4,3,16:03,タピスタ,長崎,1,3,琉球
368,2021-03-21,4,4,14:03,ＮＤスタ,栃木,2,1,山形
369,2021-03-21,4,5,14:03,サンアル,千葉,1,0,松本
370,2021-03-21,4,6,14:03,サンガＳ,磐田,4,3,京都
371,2021-03-21,4,7,14:03,ニンスタ,甲府,1,0,愛媛
372,2021-03-21,4,8,14:03,ミクスタ,秋田,1,1,北九州
373,2021-03-21,4,9,16:03,Ｋｓスタ,町田,0,3,水戸
374,2021-11-20,40,1,未定,ヤマハ,長崎,,,磐田
375,2021-11-21,40,10,未定,サンアル,山口,,,松本
376,2021-11-21,40,11,未定,ニンスタ,相模原,,,愛媛
377,2021-11-20,40,2,未定,Ｃスタ,京都,,,岡山
378,2021-11-21,40,3,未定,ソユスタ,甲府,,,秋田
379,2021-11-21,40,4,未定,ＮＤスタ,町田,,,山形
380,2021-11-21,40,5,未定,栃木グ,金沢,,,栃木
381,2021-11-21,40,6,未定,正田スタ,新潟,,,群馬
382,2021-11-21,40,7,未定,ＮＡＣＫ,水戸,,,大宮
383,2021-11-21,40,8,未定,フクアリ,北九州,,,千葉
384,2021-11-21,40,9,未定,味スタ,琉球,,,東京Ｖ
385,2021-11-28,41,1,未定,ソユスタ,東京Ｖ,,,秋田
386,2021-11-28,41,10,未定,トラスタ,岡山,,,長崎
387,2021-11-28,41,11,未定,タピスタ,新潟,,,琉球
388,2021-11-28,41,2,未定,Ｋｓスタ,愛媛,,,水戸
389,2021-11-28,41,3,未定,正田スタ,磐田,,,群馬
390,2021-11-28,41,4,未定,フクアリ,京都,,,千葉
391,2021-11-28,41,5,未定,Ｇスタ,大宮,,,町田
392,2021-11-28,41,6,未定,ギオンス,松本,,,相模原
393,2021-11-28,41,7,未定,石川西部,山形,,,金沢
394,2021-11-28,41,8,未定,みらスタ,甲府,,,山口
395,2021-11-28,41,9,未定,ミクスタ,栃木,,,北九州
396,2021-12-05,42,1,未定,ＮＤスタ,北九州,,,山形
397,2021-12-05,42,10,未定,Ｃスタ,千葉,,,岡山
398,2021-12-05,42,11,未定,ニンスタ,山口,,,愛媛
399,2021-12-05,42,2,未定,カンセキ,琉球,,,栃木
400,2021-12-05,42,3,未定,ＮＡＣＫ,群馬,,,大宮
401,2021-12-05,42,4,未定,味スタ,相模原,,,東京Ｖ
402,2021-12-05,42,5,未定,ＪＩＴス,水戸,,,甲府
403,2021-12-05,42,6,未定,サンアル,長崎,,,松本
404,2021-12-05,42,7,未定,デンカＳ,町田,,,新潟
