,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
61,2021,Ｊ１,第４節第１日,03/13(土),14:01,徳島,1-2,福岡,鳴門大塚,4203.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,25006
62,2021,Ｊ１,第４節第１日,03/13(土),16:00,横浜FC,1-4,Ｃ大阪,ニッパツ,2857.0,ＤＡＺＮ,25005
63,2021,Ｊ１,第４節第１日,03/13(土),16:03,鹿島,1-1,広島,カシマ,6829.0,ＤＡＺＮ,25008
64,2021,Ｊ１,第４節第１日,03/13(土),16:03,湘南,3-1,仙台,レモンＳ,3642.0,ＤＡＺＮ,25007
65,2021,Ｊ１,第４節第１日,03/13(土),17:33,川崎Ｆ,1-0,柏,等々力,4744.0,ＤＡＺＮ,25010
66,2021,Ｊ１,第４節第１日,03/13(土),18:03,神戸,0-1,名古屋,ノエスタ,8934.0,ＤＡＺＮ,25009
67,2021,Ｊ２,第３節第１日,03/13(土),14:03,長崎,1-1,愛媛,トラスタ,5490.0,ＤＡＺＮ,25379
68,2021,Ｊ２,第３節第１日,03/13(土),14:03,山口,1-2,新潟,みらスタ,3045.0,ＤＡＺＮ,25378
69,2021,Ｊ２,第３節第１日,03/13(土),14:03,磐田,3-2,水戸,ヤマハ,3878.0,ＤＡＺＮ,25377
70,2021,Ｊ１,第４節第２日,03/14(日),13:03,横浜FM,3-0,浦和,日産ス,4864.0,ＤＡＺＮ,25011
71,2021,Ｊ１,第４節第２日,03/14(日),14:03,清水,0-0,鳥栖,アイスタ,7715.0,ＤＡＺＮ／静岡放送,25012
72,2021,Ｊ１,第４節第２日,03/14(日),15:03,大分,1-1,FC東京,昭和電ド,9590.0,ＤＡＺＮ,25013
73,2021,Ｊ２,第３節第２日,03/14(日),14:03,町田,2-2,東京Ｖ,Ｇスタ,2598.0,ＤＡＺＮ,25382
74,2021,Ｊ２,第３節第２日,03/14(日),14:03,松本,1-1,山形,サンアル,7718.0,ＤＡＺＮ／信越放送,25384
75,2021,Ｊ２,第３節第２日,03/14(日),14:03,金沢,1-1,北九州,石川西部,2707.0,ＤＡＺＮ,25385
76,2021,Ｊ２,第３節第２日,03/14(日),14:03,群馬,0-2,琉球,正田スタ,2258.0,ＤＡＺＮ,25380
77,2021,Ｊ２,第３節第２日,03/14(日),14:03,千葉,0-2,秋田,フクアリ,3969.0,ＤＡＺＮ,25381
78,2021,Ｊ２,第３節第２日,03/14(日),14:03,岡山,0-0,相模原,Ｃスタ,6091.0,ＤＡＺＮ,25386
79,2021,Ｊ２,第３節第２日,03/14(日),14:03,甲府,2-1,栃木,ＪＩＴス,5146.0,ＤＡＺＮ／山梨放送,25383
80,2021,Ｊ３,第１節第１日,03/14(日),13:03,YS横浜,0-1,富山,ニッパツ,1239.0,ＤＡＺＮ,25817
81,2021,Ｊ３,第１節第１日,03/14(日),13:03,宮崎,0-1,岩手,ユニスタ,1786.0,ＤＡＺＮ／ＮＨＫ宮崎,25819
82,2021,Ｊ３,第１節第１日,03/14(日),13:03,福島,0-0,藤枝,とうスタ,1191.0,ＤＡＺＮ,25816
83,2021,Ｊ３,第１節第１日,03/14(日),13:03,今治,0-1,熊本,夢スタ,2236.0,ＤＡＺＮ／南海放送（録）,25818
84,2021,Ｊ３,第１節第１日,03/14(日),14:03,讃岐,0-2,長野,ピカスタ,2240.0,ＤＡＺＮ,25821
85,2021,Ｊ３,第１節第１日,03/14(日),14:03,鹿児島,2-3,鳥取,白波スタ,4850.0,ＤＡＺＮ,25822
86,2021,Ｊ３,第１節第１日,03/14(日),14:03,岐阜,0-0,八戸,長良川,4519.0,ＤＡＺＮ,25820
87,2021,Ｊ１,第５節第１日,03/17(水),18:01,FC東京,3-2,湘南,味スタ,4133.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,25014
88,2021,Ｊ１,第５節第１日,03/17(水),18:03,福岡,1-0,鹿島,ベススタ,4510.0,ＤＡＺＮ,25019
89,2021,Ｊ１,第５節第１日,03/17(水),18:04,浦和,0-0,札幌,埼玉,4571.0,ＤＡＺＮ／テレ玉,25017
90,2021,Ｊ１,第５節第１日,03/17(水),19:03,横浜FM,1-0,徳島,ニッパツ,4787.0,ＤＡＺＮ,25021
91,2021,Ｊ１,第５節第１日,03/17(水),19:03,名古屋,3-0,横浜FC,豊田ス,8457.0,ＤＡＺＮ,25018
92,2021,Ｊ１,第５節第１日,03/17(水),19:03,鳥栖,2-0,柏,駅スタ,5119.0,ＤＡＺＮ,25023
93,2021,Ｊ１,第５節第１日,03/17(水),19:03,Ｃ大阪,1-0,大分,ヤンマー,5230.0,ＤＡＺＮ,25022
94,2021,Ｊ１,第５節第１日,03/17(水),19:03,広島,1-0,清水,Ｅスタ,4145.0,ＤＡＺＮ,25016
95,2021,Ｊ１,第５節第１日,03/17(水),19:03,神戸,1-1,川崎Ｆ,ノエスタ,7446.0,ＤＡＺＮ,25015
96,2021,Ｊ１,第６節第１日,03/20(土・祝),14:03,札幌,3-4,神戸,札幌ド,9512.0,ＤＡＺＮ,25024
97,2021,Ｊ２,第４節第１日,03/20(土・祝),14:03,新潟,3-1,群馬,デンカＳ,9329.0,ＤＡＺＮ／新潟総合テレビ,25387
98,2021,Ｊ２,第４節第１日,03/20(土・祝),16:03,琉球,3-1,長崎,タピスタ,1917.0,ＤＡＺＮ,25389
99,2021,Ｊ２,第４節第１日,03/20(土・祝),16:03,東京Ｖ,2-4,金沢,味スタ,2245.0,ＤＡＺＮ,25388
100,2021,Ｊ３,第２節第１日,03/20(土・祝),13:03,福島,2-1,YS横浜,とうスタ,526.0,ＤＡＺＮ,25823
101,2021,Ｊ３,第２節第１日,03/20(土・祝),13:03,沼津,1-0,今治,愛鷹,1727.0,ＤＡＺＮ,25824
102,2021,Ｊ３,第２節第１日,03/20(土・祝),14:03,熊本,2-2,鹿児島,えがおＳ,3128.0,ＤＡＺＮ,25825
103,2021,Ｊユースリーグ グループＡ,第１節,03/20(土・祝),14:01,岩手,1-11,山形,つなぎ,50.0,,26132
104,2021,Ｊユースリーグ グループＧ,第１節,03/20(土・祝),15:59,清水,6-0,沼津,鈴与三保,0.0,,26134
105,2021,Ｊユースリーグ グループＩ,第２節,03/20(土・祝),14:00,徳島,3-4,鳥取,ＴＳＶ,0.0,,26139
106,2021,Ｊ１,第６節第２日,03/21(日),13:03,FC東京,2-1,仙台,味スタ,4402.0,ＤＡＺＮ,25025
107,2021,Ｊ１,第６節第２日,03/21(日),14:03,鳥栖,0-0,福岡,駅スタ,9631.0,ＤＡＺＮ／ＮＨＫ佐賀／ＮＨＫ福岡,25028
108,2021,Ｊ１,第６節第２日,03/21(日),14:03,徳島,2-1,横浜FC,鳴門大塚,5180.0,ＤＡＺＮ,25027
109,2021,Ｊ１,第６節第２日,03/21(日),14:03,大分,1-3,広島,昭和電ド,6231.0,ＤＡＺＮ,25029
110,2021,Ｊ１,第６節第２日,03/21(日),15:01,湘南,0-0,Ｃ大阪,レモンＳ,3585.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,25031
111,2021,Ｊ１,第６節第２日,03/21(日),15:04,浦和,0-5,川崎Ｆ,埼玉,4679.0,ＤＡＺＮ／テレ玉,25030
112,2021,Ｊ１,第６節第２日,03/21(日),16:03,鹿島,0-1,名古屋,カシマ,7809.0,ＤＡＺＮ,25032
113,2021,Ｊ１,第６節第２日,03/21(日),16:03,柏,1-2,清水,三協Ｆ柏,3236.0,ＤＡＺＮ,25033
114,2021,Ｊ２,第４節第２日,03/21(日),14:03,京都,3-4,磐田,サンガＳ,8024.0,ＤＡＺＮ,25394
115,2021,Ｊ２,第４節第２日,03/21(日),14:03,山形,1-2,栃木,ＮＤスタ,6242.0,ＤＡＺＮ,25391
116,2021,Ｊ２,第４節第２日,03/21(日),14:03,松本,0-1,千葉,サンアル,4143.0,ＤＡＺＮ,25393
117,2021,Ｊ２,第４節第２日,03/21(日),14:03,愛媛,0-1,甲府,ニンスタ,1593.0,ＤＡＺＮ／南海放送（録）,25396
118,2021,Ｊ２,第４節第２日,03/21(日),14:03,北九州,1-1,秋田,ミクスタ,2491.0,ＤＡＺＮ,25397
119,2021,Ｊ２,第４節第２日,03/21(日),16:03,水戸,3-0,町田,Ｋｓスタ,1400.0,ＤＡＺＮ,25392
120,2021,Ｊ２,第４節第２日,03/21(日),16:03,相模原,2-1,大宮,ギオンス,727.0,ＤＡＺＮ,25390
121,2021,Ｊ２,第４節第２日,03/21(日),16:03,山口,0-0,岡山,みらスタ,3276.0,ＤＡＺＮ,25395
122,2021,Ｊ３,第２節第２日,03/21(日),13:03,藤枝,1-3,岐阜,藤枝サ,1108.0,ＤＡＺＮ,25826
123,2021,Ｊ３,第２節第２日,03/21(日),13:03,鳥取,1-1,岩手,Ａｘｉｓ,1253.0,ＤＡＺＮ,25827
124,2021,Ｊ３,第２節第２日,03/21(日),14:03,長野,1-1,宮崎,長野Ｕ,2561.0,ＤＡＺＮ,25828
125,2021,Ｊ３,第２節第２日,03/21(日),14:03,富山,2-1,八戸,富山,2000.0,ＤＡＺＮ,25829
126,2021,Ｊエリートリーグ グループＣ,第１節第１日,03/21(日),13:00,琉球,1-1,長崎,タピスタ,204.0,,26120
127,2021,Ｊユースリーグ グループＪ,第２節,03/21(日),14:00,鳥栖,6-2,大分,佐賀健康,20.0,,26137
128,2021,Ｊエリートリーグ グループＡ,第１節第１日,03/22(月),13:00,名古屋,0-3,横浜FM,トヨタＳ,0.0,,26090
129,2021,Ｊエリートリーグ グループＡ,第１節第１日,03/22(月),14:00,清水,1-0,水戸,三保Ｇ,0.0,,26091
130,2021,Ｊ２,第３節第３日,03/24(水),19:03,大宮,1-2,京都,ＮＡＣＫ,2531.0,ＤＡＺＮ／テレ玉,25376
131,2021,ＹＬＣ グループステージＡグループ,第２節第１日,03/27(土),14:03,鳥栖,1-5,札幌,駅スタ,4399.0,スカパー！／スカパー！オンデマンド,26028
132,2021,ＹＬＣ グループステージＡグループ,第２節第１日,03/27(土),18:03,福岡,1-5,鹿島,ベススタ,3964.0,スカパー！／スカパー！オンデマンド,26029
133,2021,ＹＬＣ グループステージＢグループ,第２節第１日,03/27(土),14:03,徳島,0-1,大分,鳴門大塚,2322.0,スカパー！／スカパー！オンデマンド,26040
134,2021,ＹＬＣ グループステージＣグループ,第２節第１日,03/27(土),15:03,浦和,0-1,柏,埼玉,8024.0,フジテレビＮＥＸＴ／ＦＯＤ／スカパー！オンデマンド,26052
135,2021,ＹＬＣ グループステージＣグループ,第２節第１日,03/27(土),15:03,湘南,1-0,横浜FC,レモンＳ,4865.0,スカパー！／スカパー！オンデマンド,26053
136,2021,ＹＬＣ グループステージＤグループ,第２節第１日,03/27(土),14:03,横浜FM,5-0,広島,ニッパツ,5600.0,スカパー！／スカパー！オンデマンド,26065
137,2021,ＹＬＣ グループステージＤグループ,第２節第１日,03/27(土),14:03,仙台,0-1,清水,ユアスタ,3196.0,スカパー！／スカパー！オンデマンド,26064
138,2021,Ｊ２,第５節第１日,03/27(土),14:03,千葉,1-2,琉球,フクアリ,4169.0,ＤＡＺＮ,25408
139,2021,Ｊ２,第５節第１日,03/27(土),14:03,磐田,1-2,山口,エコパ,5587.0,ＤＡＺＮ,25401
140,2021,Ｊ２,第５節第１日,03/27(土),14:03,大宮,4-0,長崎,ＮＡＣＫ,4510.0,ＤＡＺＮ,25398
141,2021,Ｊ２,第５節第１日,03/27(土),14:03,甲府,0-1,町田,ＪＩＴス,5008.0,ＤＡＺＮ,25399
142,2021,Ｊ２,第５節第１日,03/27(土),14:03,新潟,7-0,東京Ｖ,デンカＳ,10968.0,ＤＡＺＮ／新潟テレビ２１,25400
143,2021,Ｊユースリーグ グループＢ,第２節,03/27(土),13:01,甲府,3-0,水戸,押原Ｇ,30.0,,26133
144,2021,Ｊユースリーグ グループＩ,第１節,03/27(土),13:00,鳥取,5-2,今治,大山ＦＢ,30.0,,26138
145,2021,ＹＬＣ グループステージＢグループ,第２節第２日,03/28(日),14:03,FC東京,2-0,神戸,味スタ,6512.0,フジテレビＮＥＸＴ／ＦＯＤ／スカパー！オンデマンド,26041
146,2021,Ｊ２,第５節第２日,03/28(日),13:03,秋田,1-0,京都,ソユスタ,3015.0,ＤＡＺＮ／秋田放送,25402
147,2021,Ｊ２,第５節第２日,03/28(日),14:03,群馬,0-2,北九州,正田スタ,1319.0,ＤＡＺＮ,25406
148,2021,Ｊ２,第５節第２日,03/28(日),14:03,山形,0-1,岡山,ＮＤスタ,3512.0,ＤＡＺＮ,25403
149,2021,Ｊ２,第５節第２日,03/28(日),14:03,水戸,3-0,松本,Ｋｓスタ,2127.0,ＤＡＺＮ,25404
150,2021,Ｊ２,第５節第２日,03/28(日),14:03,金沢,2-1,相模原,石川西部,1758.0,ＤＡＺＮ,25407
151,2021,Ｊ２,第５節第２日,03/28(日),14:03,栃木,2-1,愛媛,カンセキ,3891.0,ＤＡＺＮ,25405
152,2021,Ｊ３,第３節第１日,03/28(日),13:03,YS横浜,0-0,熊本,ニッパツ,1117.0,ＤＡＺＮ,25832
153,2021,Ｊ３,第３節第１日,03/28(日),13:03,鹿児島,2-0,福島,白波スタ,2946.0,ＤＡＺＮ,25834
154,2021,Ｊ３,第３節第１日,03/28(日),13:03,今治,2-0,鳥取,夢スタ,1392.0,ＤＡＺＮ／南海放送（録）,25833
155,2021,Ｊ３,第３節第１日,03/28(日),13:03,八戸,1-0,沼津,プラスタ,1367.0,ＤＡＺＮ,25830
156,2021,Ｊ３,第３節第１日,03/28(日),13:03,岩手,0-0,長野,いわスタ,1058.0,ＤＡＺＮ,25831
157,2021,Ｊ３,第３節第１日,03/28(日),14:03,宮崎,2-1,富山,ユニスタ,599.0,ＤＡＺＮ,25836
158,2021,Ｊ３,第３節第１日,03/28(日),14:03,岐阜,4-0,讃岐,長良川,2450.0,ＤＡＺＮ／岐阜放送,25835
159,2021,Ｊエリートリーグ グループＡ,第１節第２日,03/28(日),15:04,浦和,3-2,札幌,大原,0.0,,26092
160,2021,Ｊ１,第７節第１日,04/02(金),19:03,Ｃ大阪,1-0,鳥栖,ヤンマー,7014.0,ＤＡＺＮ,25034
161,2021,Ｊ１,第７節第２日,04/03(土),13:03,横浜FM,1-1,湘南,日産ス,9152.0,ＤＡＺＮ,25035
162,2021,Ｊ１,第７節第２日,04/03(土),14:03,広島,0-0,Ｇ大阪,Ｅスタ,8665.0,ＤＡＺＮ,25039
163,2021,Ｊ１,第７節第２日,04/03(土),14:03,名古屋,0-0,FC東京,豊田ス,15035.0,ＤＡＺＮ,25038
164,2021,Ｊ１,第７節第２日,04/03(土),14:03,仙台,0-2,神戸,ユアスタ,4619.0,ＤＡＺＮ,25036
165,2021,Ｊ１,第７節第２日,04/03(土),14:03,福岡,1-2,札幌,ベススタ,4432.0,ＤＡＺＮ,25040
166,2021,Ｊ１,第７節第２日,04/03(土),15:04,浦和,2-1,鹿島,埼玉,9975.0,ＤＡＺＮ／テレ玉,25041
167,2021,Ｊ１,第７節第２日,04/03(土),17:03,横浜FC,1-1,柏,ニッパツ,3941.0,ＤＡＺＮ,25037
168,2021,Ｊ１,第７節第２日,04/03(土),19:01,川崎Ｆ,2-0,大分,等々力,9810.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,25042
169,2021,Ｊ２,第６節第１日,04/03(土),14:03,長崎,2-1,甲府,トラスタ,4463.0,ＤＡＺＮ,25410
170,2021,Ｊ２,第６節第１日,04/03(土),14:03,北九州,0-0,山形,ミクスタ,2383.0,ＤＡＺＮ,25409
171,2021,Ｊ２,第６節第１日,04/03(土),17:03,琉球,0-0,大宮,タピスタ,2749.0,ＤＡＺＮ,25411
172,2021,Ｊ３,第４節第１日,04/03(土),13:03,岩手,3-2,今治,いわスタ,610.0,ＤＡＺＮ,25837
173,2021,Ｊ１,第７節第３日,04/04(日),14:03,清水,0-3,徳島,アイスタ,7464.0,ＤＡＺＮ,25043
174,2021,Ｊ２,第６節第２日,04/04(日),13:03,相模原,2-2,新潟,ギオンス,3420.0,ＤＡＺＮ,25412
175,2021,Ｊ２,第６節第２日,04/04(日),13:03,岡山,0-1,磐田,Ｃスタ,4614.0,ＤＡＺＮ／岡山放送,25413
176,2021,Ｊ２,第６節第２日,04/04(日),14:03,京都,2-1,千葉,サンガＳ,4473.0,ＤＡＺＮ,25416
177,2021,Ｊ２,第６節第２日,04/04(日),14:03,松本,3-1,秋田,サンアル,4825.0,ＤＡＺＮ,25415
178,2021,Ｊ２,第６節第２日,04/04(日),14:03,山口,0-1,栃木,みらスタ,2338.0,ＤＡＺＮ,25417
179,2021,Ｊ２,第６節第２日,04/04(日),14:03,愛媛,1-2,群馬,ニンスタ,826.0,ＤＡＺＮ／南海放送（録）,25418
180,2021,Ｊ２,第６節第２日,04/04(日),14:03,町田,0-1,金沢,Ｇスタ,1818.0,ＤＡＺＮ,25414
181,2021,Ｊ２,第６節第２日,04/04(日),15:03,東京Ｖ,2-1,水戸,味スタ,2197.0,ＤＡＺＮ,25419
182,2021,Ｊ３,第４節第２日,04/04(日),13:03,沼津,1-0,YS横浜,愛鷹,759.0,ＤＡＺＮ,25838
183,2021,Ｊ３,第４節第２日,04/04(日),14:03,長野,1-1,八戸,長野Ｕ,2076.0,ＤＡＺＮ,25840
184,2021,Ｊ３,第４節第２日,04/04(日),14:03,讃岐,0-1,藤枝,ピカスタ,835.0,ＤＡＺＮ,25842
185,2021,Ｊ３,第４節第２日,04/04(日),14:03,富山,2-2,福島,富山,1332.0,ＤＡＺＮ,25841
186,2021,Ｊ３,第４節第２日,04/04(日),14:03,熊本,1-2,宮崎,えがおＳ,2109.0,ＤＡＺＮ,25843
187,2021,Ｊユースリーグ グループＦ,第６節,04/04(日),10:30,富山,8-1,長野,永森記念,100.0,,26271
188,2021,Ｊ１,第８節第１日,04/06(火),19:03,横浜FM,1-0,Ｃ大阪,日産ス,7980.0,ＤＡＺＮ,25053
189,2021,Ｊ１,第８節第２日,04/07(水),19:01,鹿島,2-1,柏,カシマ,4550.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１,25044
190,2021,Ｊ１,第８節第２日,04/07(水),19:02,清水,0-2,浦和,アイスタ,5548.0,ＤＡＺＮ,25049
