,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/04,1,1,16:04,万博,Ｇ大阪,1,1,浦和,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）,20916
1,03/05,1,2,13:00,小瀬,甲府,0,2,清水,山梨放送／テレビ静岡（録）／Ｊ　ＳＰＯＲＴＳ（録）,14277
2,03/05,1,3,13:35,味スタ,Ｆ東京,2,0,大分,ＢＳ－ｉ／ＭＸテレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,22531
3,03/05,1,4,14:04,静岡,磐田,1,1,福岡,Ｊ　ＳＰＯＲＴＳ,28564
4,03/05,1,5,14:04,瑞穂陸,名古屋,3,2,Ｃ大阪,スカイパーフェクＴＶ！／ＮＨＫ名古屋（録）／ＮＨＫ大阪（録）／Ｊ　ＳＰＯＲＴＳ（録）,17199
5,03/05,1,6,15:00,等々力,川崎Ｆ,6,0,新潟,Ｊ　ＳＰＯＲＴＳ（録）,17444
6,03/05,1,7,15:03,埼玉,大宮,4,2,千葉,テレビ埼玉／ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）,13085
7,03/05,1,8,15:06,広島ビ,広島,3,4,鹿島,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,17564
8,03/05,1,9,15:35,日産ス,横浜FM,4,1,京都,ＢＳ－ｉ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）,23607
0,03/11,2,1,14:04,埼玉,浦和,3,1,磐田,ＴＢＳ（単）／静岡放送／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）,56512
1,03/11,2,2,15:02,フクアリ,千葉,2,2,甲府,スカイパーフェクＴＶ！／千葉テレビ（録）／山梨放送（録）／Ｊ　ＳＰＯＲＴＳ（録）,11896
2,03/11,2,3,15:04,新潟ス,新潟,2,0,Ｆ東京,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,40266
3,03/11,2,4,15:04,日本平,清水,2,0,名古屋,テレビ静岡／Ｊ　ＳＰＯＲＴＳ,13054
4,03/11,2,5,16:03,カシマ,鹿島,0,3,横浜FM,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）,22454
5,03/11,2,6,16:06,西京極,京都,2,7,川崎Ｆ,ＮＨＫ大阪／ＢＳ－ｉ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）,7921
6,03/11,2,7,19:04,博多球,福岡,1,1,大宮,ＢＳ／テレビ西日本（録）／Ｊ　ＳＰＯＲＴＳ（録）,12040
7,03/12,2,8,14:06,九石ド,大分,1,1,広島,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,17043
8,03/12,2,9,15:06,長居,Ｃ大阪,1,6,Ｇ大阪,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,30561
0,03/18,3,1,14:03,ヤマハ,磐田,1,1,京都,静岡放送／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）,10560
1,03/18,3,2,14:04,味スタ,Ｆ東京,0,1,清水,ＢＳ－ｉ／ＭＸテレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,19011
2,03/18,3,3,14:05,広島ビ,広島,1,4,浦和,ＮＨＫ広島／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,16742
3,03/18,3,4,15:01,埼玉,大宮,1,2,新潟,テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）,9368
4,03/18,3,5,15:04,小瀬,甲府,1,0,川崎Ｆ,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,9082
5,03/18,3,6,15:33,豊田ス,名古屋,0,0,鹿島,名古屋テレビ／Ｊ　ＳＰＯＲＴＳ（録）,22651
6,03/18,3,7,16:04,フクアリ,千葉,2,2,福岡,Ｊ　ＳＰＯＲＴＳ,8567
7,03/18,3,8,16:05,日産ス,横浜FM,3,1,Ｃ大阪,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,19307
8,03/18,3,9,19:04,万博,Ｇ大阪,1,3,大分,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,8388
0,03/21,4,1,14:04,カシマ,鹿島,3,1,甲府,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,14815
1,03/21,4,2,14:04,博多球,福岡,0,1,名古屋,ＮＨＫ福岡／ＮＨＫ名古屋／Ｊ　ＳＰＯＲＴＳ（録）,8585
2,03/21,4,3,15:01,新潟ス,新潟,0,2,磐田,新潟テレビ２１／Ｊ　ＳＰＯＲＴＳ（録）,37585
3,03/21,4,4,15:04,埼玉,浦和,3,0,Ｃ大阪,ＢＳ／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）,43815
4,03/21,4,5,15:04,日本平,清水,1,2,千葉,テレビ静岡／Ｊ　ＳＰＯＲＴＳ（録）,12114
5,03/21,4,6,15:04,九石ド,大分,1,2,横浜FM,Ｊ　ＳＰＯＲＴＳ,17341
6,03/21,4,7,16:04,等々力,川崎Ｆ,2,2,Ｆ東京,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,14191
7,03/21,4,8,19:04,西京極,京都,2,2,広島,ＢＳ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）,5556
8,03/29,4,9,19:02,万博,Ｇ大阪,3,1,大宮,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,9019
0,03/25,5,1,15:00,駒場,大宮,1,0,清水,Ｊ　ＳＰＯＲＴＳ（録）,7354
1,03/25,5,2,15:02,長居,Ｃ大阪,3,1,新潟,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,9442
2,03/25,5,3,15:04,ヤマハ,磐田,1,2,川崎Ｆ,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,11835
3,03/25,5,4,15:04,広島ビ,広島,1,3,Ｇ大阪,Ｊ　ＳＰＯＲＴＳ,13067
4,03/25,5,5,15:34,日産ス,横浜FM,1,3,浦和,ＴＢＳ（単）／Ｊ　ＳＰＯＲＴＳ（録）,50572
5,03/25,5,6,18:05,小瀬,甲府,1,1,福岡,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,8604
6,03/25,5,7,19:04,フクアリ,千葉,0,1,鹿島,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,16546
7,03/26,5,8,14:05,瑞穂陸,名古屋,0,3,大分,ＢＳ－ｉ／中京テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,11878
8,03/26,5,9,16:04,味スタ,Ｆ東京,2,1,京都,ＢＳ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）,17033
0,04/01,6,1,15:02,日産ス,横浜FM,1,1,Ｆ東京,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,20977
1,04/01,6,2,15:04,長居,Ｃ大阪,2,3,甲府,ＮＨＫ甲府／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,6282
2,04/01,6,3,19:04,日本平,清水,2,3,Ｇ大阪,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,10661
3,04/02,6,4,14:04,西京極,京都,2,1,福岡,ＢＳ－ｉ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）,3670
4,04/02,6,5,15:00,等々力,川崎Ｆ,2,2,千葉,Ｊ　ＳＰＯＲＴＳ（録）,10316
5,04/02,6,6,15:04,カシマ,鹿島,2,1,大宮,Ｊ　ＳＰＯＲＴＳ,11747
6,04/02,6,7,15:04,新潟ス,新潟,1,1,広島,ＮＨＫ新潟／Ｊ　ＳＰＯＲＴＳ（録）,34071
