,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id
28,1996,Ｊ１,第４節第１日,03/30(土),15:01,柏,0-2,市原,柏,10272,,2024
29,1996,Ｊ１,第４節第１日,03/30(土),15:03,京都,0-2,Ｃ大阪,西京極,5231,,2027
30,1996,Ｊ１,第４節第１日,03/30(土),15:04,広島,0-1,横浜Ｆ,広島ビ,7105,,2029
31,1996,Ｊ１,第４節第１日,03/30(土),15:05,横浜M,0-1,名古屋,三ツ沢,12013,,2025
32,1996,Ｊ１,第４節第１日,03/30(土),19:00,福岡,1-2,Ｖ川崎,博多球,16328,,2030
33,1996,Ｊ１,第５節第１日,04/03(水),19:00,Ｖ川崎,3-2,横浜M,国立,35518,,2034
34,1996,Ｊ１,第５節第１日,04/03(水),19:01,市原,0-1,福岡,市原,8028,,2032
35,1996,Ｊ１,第５節第１日,04/03(水),19:01,清水,1-0,広島,日本平,12363,,2036
36,1996,Ｊ１,第５節第１日,04/03(水),19:01,名古屋,1-2,磐田,瑞穂陸,21576,,2037
37,1996,Ｊ１,第５節第１日,04/03(水),19:01,Ｃ大阪,2-3,平塚,長居２,6389,,2038
38,1996,Ｊ１,第５節第１日,04/03(水),19:03,鹿島,5-1,柏,カシマ,15489,,2031
39,1996,Ｊ１,第５節第１日,04/03(水),19:03,横浜Ｆ,3-0,京都,三ツ沢,6162,,2035
40,1996,Ｊ１,第５節第１日,04/03(水),19:04,浦和,4-1,Ｇ大阪,駒場,20614,,2033
41,1996,Ｊ１,第６節第１日,04/06(土),14:02,浦和,0-2,名古屋,駒場,19608,,2039
42,1996,Ｊ１,第６節第１日,04/06(土),14:03,福岡,2-4,鹿島,博多球,11087,,2040
43,1996,Ｊ１,第６節第１日,04/06(土),15:00,Ｇ大阪,2-1,広島,万博,7042,,2045
44,1996,Ｊ１,第６節第１日,04/06(土),15:02,磐田,2-1,Ｖ川崎,磐田,16381,,2043
45,1996,Ｊ１,第６節第１日,04/06(土),15:03,柏,3-0,Ｃ大阪,柏,8790,,2041
46,1996,Ｊ１,第６節第１日,04/06(土),15:04,平塚,0-4,横浜Ｆ,平塚,8855,,2042
47,1996,Ｊ１,第６節第１日,04/06(土),15:04,京都,1-5,清水,西京極,8683,,2044
48,1996,Ｊ１,第６節第１日,04/06(土),19:04,横浜M,2-1,市原,国立,28584,,2046
49,1996,サテライトリーグ Ａグループ,第１節第１日,04/07(日),13:02,鹿島,3-2,市原,カシマ,2009,,
50,1996,サテライトリーグ Ａグループ,第１節第１日,04/07(日),14:01,浦和,3-1,B仙台,熊谷,913,,
51,1996,サテライトリーグ Ａグループ,第１節第１日,04/07(日),14:01,柏,3-0,Ｖ川崎,松戸,392,,
52,1996,サテライトリーグ Ｂグループ,第１節第１日,04/07(日),13:58,名古屋,2-3,横浜M,瑞穂球,1022,,
53,1996,サテライトリーグ Ｂグループ,第１節第１日,04/07(日),14:00,横浜Ｆ,2-0,平塚,戸塚Ｇ,250,,
54,1996,サテライトリーグ Ｂグループ,第１節第１日,04/07(日),14:01,磐田,3-2,清水,竜洋,1627,,
55,1996,サテライトリーグ Ｃグループ,第１節第１日,04/07(日),13:59,広島,2-0,Ｇ大阪,広域１,239,,
56,1996,サテライトリーグ Ｃグループ,第１節第１日,04/07(日),14:00,Ｃ大阪,1-1,鳥栖Ｆ,尼崎,351,,
57,1996,サテライトリーグ Ｃグループ,第１節第１日,04/07(日),16:00,神戸,2-1,福岡,いぶき旧,150,,
58,1996,Ｊ１,第７節第１日,04/13(土),13:03,横浜Ｆ,2-1,柏,鴨池,8083,,2047
59,1996,Ｊ１,第７節第１日,04/13(土),14:02,広島,3-0,京都,広島ビ,7098,,2048
60,1996,Ｊ１,第７節第１日,04/13(土),15:00,鹿島,3-1,横浜M,カシマ,16034,,2049
61,1996,Ｊ１,第７節第１日,04/13(土),15:03,Ｖ川崎,2-0,浦和,国立,45555,,2050
62,1996,Ｊ１,第７節第１日,04/13(土),15:03,名古屋,2-0,Ｇ大阪,瑞穂陸,22105,,2052
63,1996,Ｊ１,第７節第１日,04/13(土),15:05,清水,5-1,平塚,日本平,14477,,2051
64,1996,Ｊ１,第７節第１日,04/13(土),15:05,Ｃ大阪,1-2,福岡,長居２,7096,,2053
65,1996,Ｊ１,第７節第１日,04/13(土),19:04,市原,2-4,磐田,市原,13652,,2054
66,1996,サテライトリーグ Ａグループ,第２節第１日,04/14(日),13:02,鹿島,3-1,浦和,カシマ,2658,,
67,1996,サテライトリーグ Ａグループ,第２節第１日,04/14(日),14:00,B仙台,2-0,柏,岩沼,414,,
68,1996,サテライトリーグ Ａグループ,第２節第１日,04/14(日),14:00,市原,2-2,Ｖ川崎,市原,1150,,
69,1996,サテライトリーグ Ｂグループ,第２節第１日,04/14(日),13:04,清水,2-0,名古屋,裾野,3074,,
70,1996,サテライトリーグ Ｂグループ,第２節第１日,04/14(日),13:59,横浜Ｆ,3-0,磐田,富士,280,,
71,1996,サテライトリーグ Ｂグループ,第２節第１日,04/14(日),14:00,平塚,1-1,横浜M,群馬陸,1630,,
72,1996,サテライトリーグ Ｃグループ,第２節第１日,04/14(日),13:59,京都,1-1,Ｃ大阪,宝ヶ池,496,,
73,1996,サテライトリーグ Ｃグループ,第２節第１日,04/14(日),14:01,Ｇ大阪,0-3,神戸,万博,555,,
74,1996,サテライトリーグ Ｃグループ,第２節第１日,04/14(日),14:03,鳥栖Ｆ,0-3,広島,小郡,134,,
75,1996,Ｊ１,第８節第１日,04/17(水),19:00,柏,2-1,清水,柏,9212,,2055
76,1996,Ｊ１,第８節第１日,04/17(水),19:00,磐田,2-2(PK4-3),鹿島,磐田,14165,,2059
77,1996,Ｊ１,第８節第１日,04/17(水),19:00,福岡,3-4,横浜Ｆ,博多球,10551,,2062
78,1996,Ｊ１,第８節第１日,04/17(水),19:01,Ｇ大阪,4-2,京都,万博,6349,,2061
79,1996,Ｊ１,第８節第１日,04/17(水),19:03,浦和,1-0,市原,駒場,19366,,2056
80,1996,Ｊ１,第８節第１日,04/17(水),19:03,横浜M,3-0,Ｃ大阪,三ツ沢,10057,,2057
81,1996,Ｊ１,第８節第１日,04/17(水),19:03,平塚,0-1,広島,平塚,5747,,2058
82,1996,Ｊ１,第８節第１日,04/17(水),19:04,名古屋,3-1,Ｖ川崎,瑞穂陸,22613,,2060
83,1996,Ｊ１,第９節第１日,04/20(土),15:00,横浜Ｆ,1-2,横浜M,三ツ沢,13670,,2065
84,1996,Ｊ１,第９節第１日,04/20(土),15:03,市原,3-0,名古屋,新潟,10156,,2064
85,1996,Ｊ１,第９節第１日,04/20(土),15:03,広島,0-1,柏,広島ビ,7126,,2068
86,1996,Ｊ１,第９節第１日,04/20(土),15:04,鹿島,1-0,浦和,秋田,10643,,2063
87,1996,Ｊ１,第９節第１日,04/20(土),15:04,清水,0-2,福岡,日本平,14011,,2066
88,1996,Ｊ１,第９節第１日,04/20(土),15:04,京都,0-2,平塚,西京極,6622,,2067
89,1996,Ｊ１,第９節第１日,04/20(土),16:02,Ｃ大阪,2-1,磐田,愛媛陸,6323,,2069
90,1996,Ｊ１,第９節第１日,04/20(土),19:01,Ｖ川崎,2-3,Ｇ大阪,等々力,10858,,2070
91,1996,サテライトリーグ Ａグループ,第３節第１日,04/21(日),12:59,Ｖ川崎,2-1,B仙台,飯田,1556,,
92,1996,サテライトリーグ Ａグループ,第３節第１日,04/21(日),14:00,浦和,2-1,市原,熊谷,1262,,
93,1996,サテライトリーグ Ａグループ,第３節第１日,04/21(日),14:00,柏,4-0,鹿島,柏,1248,,
94,1996,サテライトリーグ Ｂグループ,第３節第１日,04/21(日),14:01,磐田,1-2,平塚,磐田,1965,,
95,1996,サテライトリーグ Ｂグループ,第３節第１日,04/21(日),14:01,名古屋,1-2,横浜Ｆ,鈴鹿,400,,
96,1996,サテライトリーグ Ｂグループ,第３節第１日,04/21(日),14:02,横浜M,2-3,清水,愛川町,450,,
97,1996,サテライトリーグ Ｃグループ,第３節第１日,04/21(日),13:00,神戸,0-3,鳥栖Ｆ,神戸中央,320,,
98,1996,サテライトリーグ Ｃグループ,第３節第１日,04/21(日),14:59,広島,2-1,京都,広域１,254,,
99,1996,サテライトリーグ Ｃグループ,第３節第１日,04/21(日),15:16,Ｇ大阪,0-2,福岡,神戸中央,250,,
100,1996,Ｊ１,第１０節第１日,04/27(土),14:03,Ｃ大阪,3-2,名古屋,長居２,11046,,2071
101,1996,Ｊ１,第１０節第１日,04/27(土),14:33,鹿島,2-1,Ｖ川崎,カシマ,15702,,2072
102,1996,Ｊ１,第１０節第１日,04/27(土),14:35,広島,0-3,横浜M,広島ビ,12453,,2073
103,1996,Ｊ１,第１０節第１日,04/27(土),15:01,平塚,0-1,柏,平塚,9229,,2074
104,1996,Ｊ１,第１０節第１日,04/27(土),15:03,京都,0-3,福岡,西京極,7664,,2076
105,1996,Ｊ１,第１０節第１日,04/27(土),15:05,清水,1-2,磐田,日本平,21931,,2075
106,1996,Ｊ１,第１０節第１日,04/27(土),16:00,市原,2-1,Ｇ大阪,山形県,13153,,2077
107,1996,Ｊ１,第１０節第１日,04/27(土),19:33,横浜Ｆ,1-4,浦和,三ツ沢,14692,,2078
108,1996,サテライトリーグ Ａグループ,第４節第１日,04/28(日),13:00,鹿島,0-1,Ｖ川崎,カシマ,2716,,
109,1996,サテライトリーグ Ａグループ,第４節第１日,04/28(日),14:00,市原,3-2,B仙台,鴨川,1422,,
110,1996,サテライトリーグ Ａグループ,第４節第１日,04/28(日),14:02,浦和,1-2,柏,吉見町,3631,,
111,1996,サテライトリーグ Ｂグループ,第４節第１日,04/28(日),13:59,平塚,2-2,清水,大神Ｇ,850,,
112,1996,サテライトリーグ Ｂグループ,第４節第１日,04/28(日),14:00,磐田,4-2,名古屋,竜洋,1061,,
113,1996,サテライトリーグ Ｂグループ,第４節第１日,04/28(日),14:02,横浜Ｆ,2-1,横浜M,戸塚Ｇ,250,,
114,1996,サテライトリーグ Ｃグループ,第４節第１日,04/28(日),13:00,神戸,1-2,京都,神戸中央,170,,
115,1996,サテライトリーグ Ｃグループ,第４節第１日,04/28(日),13:59,Ｃ大阪,0-2,広島,紀三井寺,195,,
116,1996,サテライトリーグ Ｃグループ,第４節第１日,04/28(日),14:04,鳥栖Ｆ,0-3,福岡,小郡,532,,
117,1996,Ｊ１,第１１節第１日,05/01(水),19:00,Ｖ川崎,2-1,市原,等々力,10021,,2081
118,1996,Ｊ１,第１１節第１日,05/01(水),19:00,磐田,2-3,横浜Ｆ,磐田,14231,,2083
119,1996,Ｊ１,第１１節第１日,05/01(水),19:00,Ｇ大阪,2-1,平塚,万博,7153,,2085
120,1996,Ｊ１,第１１節第１日,05/01(水),19:00,福岡,0-2,広島,水前寺,7895,,2086
121,1996,Ｊ１,第１１節第１日,05/01(水),19:01,名古屋,3-1,鹿島,瑞穂陸,21438,,2084
122,1996,Ｊ１,第１１節第１日,05/01(水),19:04,柏,2-0,京都,柏,7422,,2079
123,1996,Ｊ１,第１１節第１日,05/01(水),19:04,横浜M,1-2,清水,国立,25782,,2082
124,1996,Ｊ１,第１１節第１日,05/01(水),19:05,浦和,0-0(PK4-5),Ｃ大阪,駒場,17789,,2080
125,1996,Ｊ１,第１２節第１日,05/04(土・祝),14:00,磐田,1-0,広島,磐田,16639,,2088
126,1996,Ｊ１,第１２節第１日,05/04(土・祝),14:00,Ｇ大阪,1-7,柏,万博,10646,,2089
127,1996,Ｊ１,第１２節第１日,05/04(土・祝),14:03,市原,3-2,鹿島,国立,40016,,2087
128,1996,Ｊ１,第１２節第１日,05/04(土・祝),15:00,Ｖ川崎,1-2,Ｃ大阪,等々力,15298,,2090
129,1996,Ｊ１,第１２節第１日,05/04(土・祝),15:03,横浜M,1-0,京都,三ツ沢,12533,,2091
130,1996,Ｊ１,第１２節第１日,05/04(土・祝),15:03,名古屋,2-3,横浜Ｆ,長良川,23861,,2092
131,1996,Ｊ１,第１２節第１日,05/04(土・祝),15:04,福岡,0-4,平塚,博多球,11286,,2093
132,1996,Ｊ１,第１２節第１日,05/04(土・祝),18:34,浦和,2-1,清水,駒場,19213,,2094
133,1996,サテライトリーグ Ａグループ,第５節第１日,05/05(日・祝),14:00,B仙台,1-2,鹿島,岩沼,240,,
134,1996,サテライトリーグ Ａグループ,第５節第１日,05/05(日・祝),14:00,柏,2-2,市原,柏,1193,,
135,1996,サテライトリーグ Ａグループ,第５節第１日,05/05(日・祝),14:01,Ｖ川崎,2-3,浦和,栃木,4219,,
136,1996,サテライトリーグ Ｂグループ,第５節第１日,05/05(日・祝),12:02,横浜M,2-2,磐田,五戸,832,,
137,1996,サテライトリーグ Ｂグループ,第５節第１日,05/05(日・祝),13:00,清水,1-2,横浜Ｆ,日本平,1015,,
138,1996,サテライトリーグ Ｂグループ,第５節第１日,05/05(日・祝),14:02,名古屋,2-1,平塚,一宮,4529,,
139,1996,サテライトリーグ Ｃグループ,第５節第１日,05/05(日・祝),12:29,神戸,3-2,Ｃ大阪,津山,447,,
140,1996,サテライトリーグ Ｃグループ,第５節第１日,05/05(日・祝),14:01,福岡,6-1,京都,平和台,429,,
141,1996,サテライトリーグ Ｃグループ,第５節第１日,05/05(日・祝),15:00,Ｇ大阪,1-2,鳥栖Ｆ,津山,277,,
142,1996,Ｊ１,第１３節第１日,05/11(土),14:00,Ｃ大阪,2-3,市原,神戸ユ,5896,,2095
143,1996,Ｊ１,第１３節第１日,05/11(土),14:59,鹿島,4-0,Ｇ大阪,カシマ,15142,,2096
144,1996,Ｊ１,第１３節第１日,05/11(土),14:59,柏,5-2,福岡,柏,11229,,2097
145,1996,Ｊ１,第１３節第１日,05/11(土),15:02,横浜Ｆ,4-3,Ｖ川崎,三ツ沢,14329,,2098
146,1996,Ｊ１,第１３節第１日,05/11(土),15:02,広島,1-3,浦和,広島ビ,9681,,2100
147,1996,Ｊ１,第１３節第１日,05/11(土),15:05,清水,1-4,名古屋,長崎,7348,,2099
148,1996,Ｊ１,第１３節第１日,05/11(土),16:04,京都,1-2,磐田,西京極,16980,,2101
149,1996,Ｊ１,第１３節第１日,05/11(土),18:34,平塚,0-2,横浜M,国立,31699,,2102
150,1996,サテライトリーグ Ａグループ,第６節第１日,05/12(日),13:00,浦和,3-0,鹿島,駒場,4019,,
151,1996,サテライトリーグ Ａグループ,第６節第１日,05/12(日),14:00,柏,7-0,B仙台,鴨川,127,,
152,1996,サテライトリーグ Ａグループ,第６節第１日,05/12(日),14:00,Ｖ川崎,3-2,市原,いわきＧ,2530,,
153,1996,サテライトリーグ Ｂグループ,第６節第１日,05/12(日),13:58,磐田,6-1,横浜Ｆ,竜洋,1006,,
154,1996,サテライトリーグ Ｂグループ,第６節第１日,05/12(日),14:00,名古屋,2-0,清水,東員町,598,,
155,1996,サテライトリーグ Ｂグループ,第６節第１日,05/12(日),14:02,横浜M,0-0,平塚,ＮＫＫ,63,,
156,1996,サテライトリーグ Ｃグループ,第６節第１日,05/12(日),13:58,広島,0-1,神戸,広域１,333,,
157,1996,サテライトリーグ Ｃグループ,第６節第１日,05/12(日),14:00,京都,2-2,Ｇ大阪,宝ヶ池,732,,
158,1996,サテライトリーグ Ｃグループ,第６節第１日,05/12(日),15:00,Ｃ大阪,4-0,福岡,長居２,850,,
159,1996,Ｊ１,第１４節第１日,05/15(水),19:00,Ｖ川崎,5-3,清水,等々力,12016,,2105
160,1996,Ｊ１,第１４節第１日,05/15(水),19:00,磐田,3-4,平塚,磐田,11924,,2107
161,1996,Ｊ１,第１４節第１日,05/15(水),19:00,Ｇ大阪,3-0,福岡,万博,5389,,2109
162,1996,Ｊ１,第１４節第１日,05/15(水),19:03,市原,4-2,横浜Ｆ,市原,10042,,2104
163,1996,Ｊ１,第１４節第１日,05/15(水),19:03,横浜M,1-2,柏,三ツ沢,8395,,2106
164,1996,Ｊ１,第１４節第１日,05/15(水),19:03,名古屋,1-2,広島,瑞穂陸,21303,,2108
165,1996,Ｊ１,第１４節第１日,05/15(水),19:04,鹿島,1-0,Ｃ大阪,カシマ,15213,,2103
166,1996,Ｊ１,第１４節第１日,05/15(水),19:18,浦和,1-0,京都,国立,50974,,2110
167,1996,Ｊ１,第１５節第１日,05/18(土),15:00,Ｃ大阪,0-2,Ｇ大阪,長居２,9325,,2112
168,1996,Ｊ１,第１５節第１日,05/18(土),15:02,広島,1-3,Ｖ川崎,広島ビ,12124,,2113
169,1996,Ｊ１,第１５節第１日,05/18(土),15:03,柏,4-0,磐田,柏,13462,,2111
170,1996,Ｊ１,第１５節第１日,05/18(土),15:03,福岡,0-1,横浜M,博多球,14295,,2114
171,1996,Ｊ１,第１５節第１日,05/18(土),16:05,清水,1-2,市原,日本平,13380,,2115
172,1996,Ｊ１,第１５節第１日,05/18(土),17:05,京都,2-3,名古屋,鳥取,9023,,2116
173,1996,Ｊ１,第１５節第１日,05/18(土),18:01,平塚,5-3,浦和,新潟,12337,,2117
174,1996,Ｊ１,第１５節第１日,05/18(土),19:04,横浜Ｆ,1-1(PK6-5),鹿島,国立,45159,,2118
175,1996,サテライトリーグ Ａグループ,第７節第１日,05/19(日),13:02,鹿島,2-1,柏,カシマ,2246,,
176,1996,サテライトリーグ Ａグループ,第７節第１日,05/19(日),13:59,市原,2-5,浦和,市原,1361,,
177,1996,サテライトリーグ Ａグループ,第７節第１日,05/19(日),14:00,B仙台,1-4,Ｖ川崎,角田,211,,
178,1996,サテライトリーグ Ｂグループ,第７節第１日,05/19(日),13:59,平塚,2-0,磐田,愛川町,307,,
179,1996,サテライトリーグ Ｂグループ,第７節第１日,05/19(日),14:03,横浜Ｆ,3-1,名古屋,戸塚Ｇ,246,,
180,1996,サテライトリーグ Ｂグループ,第７節第１日,05/19(日),16:31,清水,4-3,横浜M,日本平,535,,
181,1996,サテライトリーグ Ｃグループ,第７節第１日,05/19(日),14:00,Ｃ大阪,2-1,Ｇ大阪,御所市,1400,,
182,1996,サテライトリーグ Ｃグループ,第７節第１日,05/19(日),14:00,福岡,2-2,広島,小郡,438,,
183,1996,サテライトリーグ Ｃグループ,第７節第１日,05/19(日),14:00,鳥栖Ｆ,1-2,京都,唐津,531,,
184,1996,ＹＮＣ 予選Ａグループ,Round 1 1st Leg,06/01(土),16:00,横浜M,2-3,Ｇ大阪,三ツ沢,9552,,2241
185,1996,ＹＮＣ 予選Ａグループ,Round 1 1st Leg,06/01(土),17:31,広島,1-0,磐田,広島ビ,11468,,2242
186,1996,ＹＮＣ 予選Ａグループ,Round 1 1st Leg,06/01(土),18:33,浦和,1-3,柏,駒場,20230,,2243
187,1996,ＹＮＣ 予選Ａグループ,Round 1 1st Leg,06/01(土),18:36,京都,1-1,平塚,西京極,9254,,2244
188,1996,ＹＮＣ 予選Ｂグループ,Round 1 1st Leg,06/01(土),16:04,名古屋,1-1,横浜Ｆ,瑞穂陸,21713,,2298
189,1996,ＹＮＣ 予選Ｂグループ,Round 1 1st Leg,06/01(土),16:05,清水,1-0,鹿島,日本平,15039,,2297
190,1996,ＹＮＣ 予選Ｂグループ,Round 1 1st Leg,06/01(土),19:00,市原,0-1,福岡,市原,9964,,2299
191,1996,ＹＮＣ 予選Ｂグループ,Round 1 1st Leg,06/01(土),19:00,Ｃ大阪,0-1,Ｖ川崎,長居２,13389,,2300
192,1996,サテライトリーグ Ａグループ,第８節第１日,06/02(日),13:59,Ｖ川崎,4-1,鹿島,等々力,2847,,
193,1996,サテライトリーグ Ａグループ,第８節第１日,06/02(日),14:00,柏,4-1,浦和,柏,1164,,
194,1996,サテライトリーグ Ａグループ,第８節第１日,06/02(日),14:01,B仙台,1-2,市原,角田,577,,
195,1996,サテライトリーグ Ｂグループ,第８節第１日,06/02(日),13:59,横浜M,0-3,横浜Ｆ,三ツ沢,3824,,
196,1996,サテライトリーグ Ｂグループ,第８節第１日,06/02(日),14:01,清水,0-0,平塚,裾野,694,,
197,1996,サテライトリーグ Ｂグループ,第８節第１日,06/02(日),14:02,名古屋,3-1,磐田,刈谷,3613,,
198,1996,サテライトリーグ Ｃグループ,第８節第１日,06/02(日),12:00,Ｃ大阪,3-1,京都,美作,98,,
199,1996,サテライトリーグ Ｃグループ,第８節第１日,06/02(日),14:30,神戸,1-1,Ｇ大阪,美作,164,,
200,1996,サテライトリーグ Ｃグループ,第８節第１日,06/02(日),14:59,広島,0-0,鳥栖Ｆ,広域１,243,,
201,1996,ＹＮＣ 予選Ａグループ,Round 1 2nd Leg,06/05(水),19:00,柏,2-0,浦和,柏,9348,,2245
202,1996,ＹＮＣ 予選Ａグループ,Round 1 2nd Leg,06/05(水),19:00,Ｇ大阪,1-1,横浜M,万博,7114,,2248
203,1996,ＹＮＣ 予選Ａグループ,Round 1 2nd Leg,06/05(水),19:02,磐田,1-0,広島,磐田,8354,,2247
204,1996,ＹＮＣ 予選Ａグループ,Round 1 2nd Leg,06/05(水),19:04,平塚,3-1,京都,平塚,8107,,2246
205,1996,ＹＮＣ 予選Ｂグループ,Round 1 2nd Leg,06/05(水),18:59,Ｖ川崎,3-0,Ｃ大阪,等々力,7502,,2302
206,1996,ＹＮＣ 予選Ｂグループ,Round 1 2nd Leg,06/05(水),19:00,鹿島,2-2,清水,カシマ,15330,,2301
207,1996,ＹＮＣ 予選Ｂグループ,Round 1 2nd Leg,06/05(水),19:00,横浜Ｆ,1-1,名古屋,三ツ沢,8065,,2303
208,1996,ＹＮＣ 予選Ｂグループ,Round 1 2nd Leg,06/05(水),19:00,福岡,0-2,市原,博多球,6227,,2304
209,1996,ＹＮＣ 予選Ａグループ,Round 2 1st Leg,06/08(土),18:31,柏,0-0,横浜M,柏,12768,,2249
210,1996,ＹＮＣ 予選Ａグループ,Round 2 1st Leg,06/08(土),18:33,浦和,0-0,平塚,駒場,19287,,2250
211,1996,ＹＮＣ 予選Ａグループ,Round 2 1st Leg,06/08(土),18:34,京都,0-1,広島,水前寺,6827,,2251
212,1996,ＹＮＣ 予選Ａグループ,Round 2 1st Leg,06/08(土),19:02,磐田,3-1,Ｇ大阪,磐田,13150,,2252
213,1996,ＹＮＣ 予選Ｂグループ,Round 2 1st Leg,06/08(土),13:02,Ｃ大阪,3-3,市原,札幌,2218,,2305
214,1996,ＹＮＣ 予選Ｂグループ,Round 2 1st Leg,06/08(土),18:30,福岡,0-0,鹿島,博多球,9125,,2307
215,1996,ＹＮＣ 予選Ｂグループ,Round 2 1st Leg,06/08(土),18:33,横浜Ｆ,0-1,清水,三ツ沢,10839,,2306
216,1996,ＹＮＣ 予選Ｂグループ,Round 2 1st Leg,06/08(土),19:01,Ｖ川崎,4-0,名古屋,新潟,14208,,2308
217,1996,ＹＮＣ 予選Ａグループ,Round 2 2nd Leg,06/12(水),19:00,横浜M,3-1,柏,三ツ沢,8280,,2253
218,1996,ＹＮＣ 予選Ａグループ,Round 2 2nd Leg,06/12(水),19:00,Ｇ大阪,0-5,磐田,万博,5421,,2255
219,1996,ＹＮＣ 予選Ａグループ,Round 2 2nd Leg,06/12(水),19:01,平塚,1-2,浦和,平塚,7893,,2254
220,1996,ＹＮＣ 予選Ａグループ,Round 2 2nd Leg,06/12(水),19:04,広島,0-0,京都,広島ビ,4331,,2256
221,1996,ＹＮＣ 予選Ｂグループ,Round 2 2nd Leg,06/12(水),19:00,鹿島,2-0,福岡,カシマ,14915,,2309
222,1996,ＹＮＣ 予選Ｂグループ,Round 2 2nd Leg,06/12(水),19:00,清水,3-3,横浜Ｆ,日本平,14949,,2311
223,1996,ＹＮＣ 予選Ｂグループ,Round 2 2nd Leg,06/12(水),19:00,名古屋,0-3,Ｖ川崎,長良川,23637,,2312
224,1996,ＹＮＣ 予選Ｂグループ,Round 2 2nd Leg,06/12(水),19:02,市原,2-0,Ｃ大阪,市原,6042,,2310
225,1996,ＹＮＣ 予選Ａグループ,Round 3 1st Leg,06/15(土),18:30,柏,2-1,磐田,柏,11276,,2257
226,1996,ＹＮＣ 予選Ａグループ,Round 3 1st Leg,06/15(土),18:30,平塚,1-1,横浜M,平塚,10451,,2258
227,1996,ＹＮＣ 予選Ａグループ,Round 3 1st Leg,06/15(土),18:31,広島,1-1,Ｇ大阪,大分,4105,,2260
228,1996,ＹＮＣ 予選Ａグループ,Round 3 1st Leg,06/15(土),18:34,京都,1-1,浦和,西京極,14992,,2259
229,1996,ＹＮＣ 予選Ｂグループ,Round 3 1st Leg,06/15(土),16:04,清水,3-1,福岡,日本平,13079,,2313
