,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
452,2005,Ｊ２,第２６節第１日,08/13(土),19:04,湘南,1-1,甲府,平塚,5313,Ｊ　ＳＰＯＲＴＳ
453,2005,Ｊ２,第２６節第１日,08/13(土),19:05,京都,2-0,徳島,西京極,6771,ＫＢＳ京都／Ｊ　ＳＰＯＲＴＳ（録）
454,2005,ＹＮＣ 決勝トーナメント,準々決勝　第２戦,08/14(日),18:05,浦和,1-0,清水,埼玉,31754,フジテレビ７３９／テレビ埼玉（録）／スカイパーフェクＴＶ！（録）
455,2005,ＹＮＣ 決勝トーナメント,準々決勝　第２戦,08/14(日),19:00,横浜FM,3-1,大宮,三ツ沢,10165,スカイパーフェクＴＶ！／フジテレビ７３９（録）
456,2005,サテライトリーグ Ｂグループ,第１４日,08/14(日),15:02,仙台,3-2,新潟,仙台,3200,
457,2005,サテライトリーグ Ｃグループ,第１２日,08/14(日),16:02,磐田,0-0,名古屋,ヤマハ,861,
458,2005,サテライトリーグ Ｄグループ,第１５日,08/14(日),15:01,大分,3-2,Ｇ大阪,大分陸,1882,
459,2005,サテライトリーグ Ｄグループ,第１５日,08/14(日),15:02,神戸,1-1,鳥栖,いぶき,237,
460,2005,サテライトリーグ Ｂグループ,第１５日,08/15(月),19:01,東京Ｖ,3-2,浦和,ヴェルＧ,320,
461,2005,Ｊ１,第１９節第１日,08/20(土),18:00,神戸,1-0,名古屋,岡山,9079,Ｊ　ＳＰＯＲＴＳ（録）
462,2005,Ｊ１,第１９節第１日,08/20(土),18:04,浦和,2-1,Ｆ東京,埼玉,44400,テレビ埼玉／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
463,2005,Ｊ１,第１９節第１日,08/20(土),18:34,鹿島,1-2,広島,カシマ,15736,Ｊ　ＳＰＯＲＴＳ
464,2005,Ｊ１,第１９節第１日,08/20(土),19:00,川崎Ｆ,2-1,大分,等々力,7861,ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）
465,2005,Ｊ１,第１９節第１日,08/20(土),19:00,Ｃ大阪,1-1,清水,長居,16122,Ｊ　ＳＰＯＲＴＳ（録）
466,2005,Ｊ１,第１９節第１日,08/20(土),19:02,新潟,4-2,Ｇ大阪,新潟ス,41126,Ｊ　ＳＰＯＲＴＳ（録）
467,2005,Ｊ１,第１９節第１日,08/20(土),19:02,磐田,3-1,横浜FM,静岡,29754,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
468,2005,Ｊ２,第２７節第１日,08/20(土),18:30,甲府,1-0,草津,小瀬,7128,スカイパーフェクＴＶ！（録）
469,2005,Ｊ２,第２７節第１日,08/20(土),19:00,仙台,0-0,横浜FC,仙台,19094,Ｊ　ＳＰＯＲＴＳ（録）
470,2005,Ｊ２,第２７節第１日,08/20(土),19:00,湘南,1-1,水戸,平塚,4621,スカイパーフェクＴＶ！（録）
471,2005,Ｊ２,第２７節第１日,08/20(土),19:04,徳島,2-1,鳥栖,鳴門,3596,スカイパーフェクＴＶ！
472,2005,Ｊ２,第２７節第１日,08/20(土),19:04,福岡,2-1,京都,博多球,13348,スカイパーフェクＴＶ！／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
473,2005,Ｊ１,第１９節第２日,08/21(日),19:04,東京Ｖ,1-1,大宮,国立,7046,ＢＳ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
474,2005,Ｊ１,第１９節第２日,08/21(日),19:05,柏,1-2,千葉,柏,11610,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
475,2005,サテライトリーグ Ｂグループ,第１６日,08/21(日),15:01,新潟,0-0,鹿島,五十公野,2091,
476,2005,サテライトリーグ Ｃグループ,第１３日,08/21(日),15:01,磐田,4-4,清水,ヤマハ,917,
477,2005,Ｊ１,第２０節第１日,08/24(水),19:00,大分,1-1,柏,大分ス,19431,Ｊ　ＳＰＯＲＴＳ（録）
478,2005,Ｊ１,第２０節第１日,08/24(水),19:01,Ｇ大阪,3-1,磐田,金沢,19129,Ｊ　ＳＰＯＲＴＳ（録）
479,2005,Ｊ１,第２０節第１日,08/24(水),19:01,広島,2-1,大宮,広島ビ,8086,Ｊ　ＳＰＯＲＴＳ（録）
480,2005,Ｊ１,第２０節第１日,08/24(水),19:03,浦和,2-2,神戸,駒場,16173,テレビ埼玉／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
481,2005,Ｊ１,第２０節第１日,08/24(水),19:03,千葉,1-2,Ｃ大阪,市原,4249,千葉テレビ／Ｊ　ＳＰＯＲＴＳ（録）
482,2005,Ｊ１,第２０節第１日,08/24(水),19:04,鹿島,7-2,新潟,カシマ,12752,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
483,2005,Ｊ１,第２０節第１日,08/24(水),19:04,Ｆ東京,1-1,名古屋,味スタ,20120,ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
484,2005,Ｊ１,第２０節第１日,08/24(水),19:04,横浜FM,0-2,川崎Ｆ,日産ス,19219,Ｊ　ＳＰＯＲＴＳ
485,2005,Ｊ１,第２０節第１日,08/24(水),19:05,清水,1-2,東京Ｖ,日本平,9693,ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
486,2005,Ｊ２,第２８節第１日,08/26(金),19:02,水戸,1-0,札幌,笠松,2172,スカイパーフェクＴＶ！（録）
487,2005,Ｊ２,第２８節第１日,08/26(金),19:04,草津,0-0,山形,群馬陸,4302,群馬テレビ／Ｊ　ＳＰＯＲＴＳ
488,2005,Ｊ１,第２１節第１日,08/27(土),19:00,川崎Ｆ,1-1,広島,等々力,8632,Ｊ　ＳＰＯＲＴＳ（録）
489,2005,Ｊ１,第２１節第１日,08/27(土),19:01,神戸,2-1,大分,神戸ユ,10997,Ｊ　ＳＰＯＲＴＳ（録）
490,2005,Ｊ１,第２１節第１日,08/27(土),19:02,東京Ｖ,2-0,鹿島,味スタ,16145,スカイパーフェクＴＶ！／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
491,2005,Ｊ１,第２１節第１日,08/27(土),19:02,新潟,1-1,千葉,新潟ス,40641,Ｊ　ＳＰＯＲＴＳ（録）
492,2005,Ｊ１,第２１節第１日,08/27(土),19:04,名古屋,0-2,浦和,瑞穂陸,18817,Ｊ　ＳＰＯＲＴＳ／名古屋テレビ（録）
493,2005,Ｊ１,第２１節第１日,08/27(土),19:04,Ｇ大阪,3-2,横浜FM,万博,15071,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
494,2005,Ｊ１,第２１節第１日,08/27(土),19:05,磐田,1-1,Ｆ東京,ヤマハ,15735,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
495,2005,Ｊ２,第２８節第２日,08/27(土),19:00,鳥栖,1-2,湘南,鳥栖,7014,Ｊ　ＳＰＯＲＴＳ（録）
496,2005,Ｊ２,第２８節第２日,08/27(土),19:04,横浜FC,3-4,甲府,三ツ沢,8629,スカイパーフェクＴＶ！
497,2005,Ｊ２,第２８節第２日,08/27(土),19:04,京都,3-1,仙台,西京極,8393,ＫＢＳ京都／スカイパーフェクＴＶ！（録）
498,2005,Ｊ２,第２８節第２日,08/27(土),19:04,徳島,2-0,福岡,鳴門,4062,スカイパーフェクＴＶ！
499,2005,Ｊ１,第２１節第２日,08/28(日),18:04,大宮,3-2,清水,熊谷陸,7849,テレビ埼玉／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
500,2005,Ｊ１,第２１節第２日,08/28(日),19:00,柏,1-1,Ｃ大阪,柏,9897,ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）
501,2005,サテライトリーグ Ｂグループ,第１７日,08/28(日),15:02,草津,2-1,新潟,嬬恋陸,700,
502,2005,サテライトリーグ Ｃグループ,第１４日,08/28(日),15:02,磐田,1-2,川崎Ｆ,藤枝サ,1159,
503,2005,ＹＮＣ 決勝トーナメント,準決勝　第１戦,08/31(水),19:00,浦和,1-3,千葉,駒場,17265,スカイパーフェクＴＶ！／フジテレビ７３９（録）
504,2005,ＹＮＣ 決勝トーナメント,準決勝　第１戦,08/31(水),19:05,Ｇ大阪,1-0,横浜FM,万博,7049,フジテレビ７３９／スカイパーフェクＴＶ！（録）
505,2005,Ｊ２,第２９節第１日,08/31(水),19:00,札幌,2-0,湘南,札幌ド,13056,スカイパーフェクＴＶ！（録）
506,2005,Ｊ２,第２９節第１日,08/31(水),19:00,山形,3-0,水戸,山形県,3572,Ｊ　ＳＰＯＲＴＳ（録）
507,2005,Ｊ２,第２９節第１日,08/31(水),19:00,福岡,1-0,草津,博多球,9409,スカイパーフェクＴＶ！（録）
508,2005,Ｊ２,第２９節第１日,08/31(水),19:04,仙台,2-2,徳島,仙台,11818,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
509,2005,Ｊ２,第２９節第１日,08/31(水),19:04,横浜FC,1-1,京都,三ツ沢,6597,スカイパーフェクＴＶ！／ＫＢＳ京都（録）
510,2005,Ｊ２,第２９節第１日,08/31(水),19:04,甲府,1-1,鳥栖,小瀬,5008,スカイパーフェクＴＶ！
511,2005,Ｊ１,第２２節第１日,09/03(土),18:03,広島,1-1,千葉,広島ビ,10561,Ｊ　ＳＰＯＲＴＳ（録）
512,2005,Ｊ１,第２２節第１日,09/03(土),18:34,大宮,1-4,新潟,埼玉,9233,テレビ埼玉／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
513,2005,Ｊ１,第２２節第１日,09/03(土),19:00,柏,4-2,Ｆ東京,柏の葉,13085,Ｊ　ＳＰＯＲＴＳ（録）
514,2005,Ｊ１,第２２節第１日,09/03(土),19:00,東京Ｖ,0-1,Ｇ大阪,味スタ,14177,日本テレビ（録）／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
515,2005,Ｊ１,第２２節第１日,09/03(土),19:00,清水,3-2,川崎Ｆ,日本平,12727,Ｊ　ＳＰＯＲＴＳ（録）
516,2005,Ｊ１,第２２節第１日,09/03(土),19:00,Ｃ大阪,2-1,神戸,長居,10878,Ｊ　ＳＰＯＲＴＳ（録）
517,2005,Ｊ１,第２２節第１日,09/03(土),19:03,鹿島,2-2,浦和,カシマ,35467,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
518,2005,Ｊ１,第２２節第１日,09/03(土),19:04,大分,1-2,磐田,大分ス,28143,Ｊ　ＳＰＯＲＴＳ
519,2005,Ｊ１,第２２節第１日,09/03(土),19:05,横浜FM,2-2,名古屋,日産ス,25885,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
520,2005,Ｊ２,第３０節第１日,09/04(日),18:04,仙台,0-0,山形,仙台,17710,スカイパーフェクＴＶ！／ＮＨＫ仙台（録）
521,2005,Ｊ２,第３０節第１日,09/04(日),18:04,水戸,1-1,京都,笠松,2218,Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
522,2005,Ｊ２,第３０節第１日,09/04(日),18:31,甲府,0-1,札幌,小瀬,7753,スカイパーフェクＴＶ！（録）
523,2005,Ｊ２,第３０節第１日,09/04(日),19:00,湘南,1-2,横浜FC,平塚,14203,Ｊ　ＳＰＯＲＴＳ（録）
524,2005,Ｊ２,第３０節第１日,09/04(日),19:04,鳥栖,1-1,福岡,鳥栖,11614,スカイパーフェクＴＶ！
525,2005,Ｊ２,第３０節第１日,09/04(日),19:05,草津,1-0,徳島,群馬陸,5212,群馬テレビ／スカイパーフェクＴＶ！（録）
526,2005,サテライトリーグ Ａグループ,第１８日,09/04(日),15:00,横浜FM,2-2,千葉,日産フ,350,
527,2005,サテライトリーグ Ｂグループ,第１８日,09/04(日),15:00,鹿島,1-0,浦和,カシマ,520,
528,2005,サテライトリーグ Ｄグループ,第１６日,09/04(日),15:01,大分,1-0,神戸,大分スＡ,1028,
529,2005,Ｊ１,第２３節第１日,09/10(土),16:03,浦和,1-2,大分,埼玉,35198,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
530,2005,Ｊ１,第２３節第１日,09/10(土),18:33,Ｆ東京,1-0,清水,国立,25350,ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
531,2005,Ｊ１,第２３節第１日,09/10(土),19:00,新潟,1-2,Ｃ大阪,新潟ス,39540,Ｊ　ＳＰＯＲＴＳ（録）
532,2005,Ｊ１,第２３節第１日,09/10(土),19:00,名古屋,4-0,柏,瑞穂陸,10396,中京テレビ（録）／ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）
533,2005,Ｊ１,第２３節第１日,09/10(土),19:02,磐田,2-0,大宮,ヤマハ,10232,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
534,2005,Ｊ１,第２３節第１日,09/10(土),19:04,Ｇ大阪,4-2,広島,万博,13942,Ｊ　ＳＰＯＲＴＳ
535,2005,Ｊ１,第２３節第１日,09/10(土),19:05,神戸,0-2,横浜FM,神戸ユ,13876,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
536,2005,Ｊ２,第３１節第１日,09/10(土),14:04,札幌,0-3,鳥栖,札幌厚別,8906,Ｊ　ＳＰＯＲＴＳ
537,2005,Ｊ２,第３１節第１日,09/10(土),18:04,京都,6-0,草津,西京極,8251,ＫＢＳ京都／スカイパーフェクＴＶ！
538,2005,Ｊ２,第３１節第１日,09/10(土),19:00,水戸,0-2,仙台,笠松,8158,スカイパーフェクＴＶ！（録）
539,2005,Ｊ２,第３１節第１日,09/10(土),19:01,福岡,3-0,横浜FC,博多球,16280,福岡放送（録）／Ｊ　ＳＰＯＲＴＳ（録）
540,2005,Ｊ２,第３１節第１日,09/10(土),19:05,徳島,1-3,甲府,鳴門,4088,スカイパーフェクＴＶ！
541,2005,Ｊ１,第２３節第２日,09/11(日),19:02,千葉,1-0,東京Ｖ,市原,5441,Ｊ　ＳＰＯＲＴＳ（録）
542,2005,Ｊ１,第２３節第２日,09/11(日),19:05,川崎Ｆ,2-1,鹿島,等々力,16418,ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
543,2005,Ｊ２,第３１節第２日,09/11(日),18:00,山形,1-1,湘南,山形県,5526,スカイパーフェクＴＶ！（録）
544,2005,サテライトリーグ Ｂグループ,第１９日,09/11(日),14:01,草津,1-1,浦和,嬬恋陸,500,
545,2005,サテライトリーグ Ｂグループ,第１９日,09/11(日),14:01,新潟,2-2,仙台,五十公野,1622,
546,2005,サテライトリーグ Ｃグループ,第１５日,09/11(日),15:01,磐田,2-3,京都,ヤマハ,711,
547,2005,サテライトリーグ Ｄグループ,第１７日,09/11(日),14:00,Ｃ大阪,4-0,鳥栖,南津守,300,
548,2005,サテライトリーグ Ｄグループ,第１７日,09/11(日),15:03,Ｇ大阪,0-1,神戸,ガンバＧ,360,
549,2005,サテライトリーグ Ｄグループ,第１７日,09/11(日),15:06,福岡,1-4,大分,雁の巣,466,
550,2005,Ｊ２,第２７節第２日,09/14(水),19:04,山形,1-0,札幌,山形県,3342,スカイパーフェクＴＶ！
551,2005,Ｊ１,第２４節第１日,09/17(土),14:00,鹿島,4-0,神戸,カシマ,12149,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
552,2005,Ｊ１,第２４節第１日,09/17(土),15:04,大宮,0-1,千葉,大宮,7881,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
553,2005,Ｊ１,第２４節第１日,09/17(土),15:05,Ｃ大阪,2-0,磐田,長居,18413,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
554,2005,Ｊ１,第２４節第１日,09/17(土),16:00,大分,2-0,名古屋,熊本,12683,Ｊ　ＳＰＯＲＴＳ（録）
555,2005,Ｊ１,第２４節第１日,09/17(土),16:01,東京Ｖ,1-2,川崎Ｆ,味スタ,8159,Ｊ　ＳＰＯＲＴＳ／日本テレビ（録）
556,2005,Ｊ１,第２４節第１日,09/17(土),19:02,柏,2-1,Ｇ大阪,柏,11948,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
557,2005,Ｊ１,第２４節第１日,09/17(土),19:04,横浜FM,0-0,Ｆ東京,日産ス,33614,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
558,2005,Ｊ２,第３２節第１日,09/17(土),14:01,横浜FC,2-3,徳島,三ツ沢,6823,スカイパーフェクＴＶ！（録）
559,2005,Ｊ２,第３２節第１日,09/17(土),18:04,湘南,0-0,京都,平塚,5265,スカイパーフェクＴＶ！／ＫＢＳ京都（録）
560,2005,Ｊ２,第３２節第１日,09/17(土),18:04,鳥栖,1-2,山形,鳥栖,5909,Ｊ　ＳＰＯＲＴＳ
561,2005,Ｊ２,第３２節第１日,09/17(土),18:34,甲府,2-2,水戸,小瀬,6362,スカイパーフェクＴＶ！（録）
562,2005,Ｊ２,第３２節第１日,09/17(土),19:04,草津,0-2,仙台,群馬陸,6634,群馬テレビ／Ｊ　ＳＰＯＲＴＳ（録）
563,2005,Ｊ１,第２４節第２日,09/18(日),15:04,広島,3-4,浦和,広島ビ,26083,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
564,2005,Ｊ１,第２４節第２日,09/18(日),15:05,清水,2-1,新潟,日本平,14163,ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
565,2005,Ｊ２,第３２節第２日,09/18(日),14:03,札幌,1-3,福岡,札幌厚別,7314,ＮＨＫ札幌／スカイパーフェクＴＶ！
566,2005,サテライトリーグ Ｂグループ,第２０日,09/18(日),14:01,鹿島,4-1,仙台,カシマ,1320,
567,2005,サテライトリーグ Ｃグループ,第１６日,09/18(日),14:17,湘南,1-0,京都,海老名,602,
568,2005,サテライトリーグ Ｄグループ,第１８日,09/18(日),14:08,鳥栖,1-3,Ｃ大阪,小郡,510,
569,2005,Ｊ２,第３３節第１日,09/23(金・祝),13:03,水戸,1-0,鳥栖,笠松,2189,ＮＨＫ水戸＊／スカイパーフェクＴＶ！（録）
570,2005,Ｊ１,第２５節第１日,09/24(土),15:01,川崎Ｆ,2-1,大宮,等々力,7023,Ｊ　ＳＰＯＲＴＳ（録）
571,2005,Ｊ１,第２５節第１日,09/24(土),15:02,神戸,1-1,東京Ｖ,神戸ユ,12958,Ｊ　ＳＰＯＲＴＳ（録）
572,2005,Ｊ１,第２５節第１日,09/24(土),15:06,浦和,0-0,横浜FM,埼玉,49800,ＢＳ／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
573,2005,Ｊ１,第２５節第１日,09/24(土),15:36,磐田,1-0,柏,ヤマハ,11589,静岡放送／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
574,2005,Ｊ１,第２５節第１日,09/24(土),18:34,千葉,2-1,清水,市原,5805,Ｊ　ＳＰＯＲＴＳ
575,2005,Ｊ１,第２５節第１日,09/24(土),19:02,名古屋,1-3,Ｃ大阪,瑞穂陸,10353,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
576,2005,Ｊ１,第２５節第１日,09/24(土),19:04,Ｇ大阪,3-3,鹿島,万博,22884,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
577,2005,Ｊ２,第３３節第２日,09/24(土),14:00,仙台,2-0,湘南,仙台,14521,Ｊ　ＳＰＯＲＴＳ（録）
578,2005,Ｊ２,第３３節第２日,09/24(土),14:00,横浜FC,1-0,草津,江戸川,4936,スカイパーフェクＴＶ！（録）
579,2005,Ｊ２,第３３節第２日,09/24(土),14:04,京都,4-0,札幌,西京極,9426,スカイパーフェクＴＶ！／ＫＢＳ京都（録）
580,2005,Ｊ２,第３３節第２日,09/24(土),14:04,徳島,2-1,山形,高知陸,2687,Ｊ　ＳＰＯＲＴＳ
581,2005,Ｊ２,第３３節第２日,09/24(土),19:04,福岡,2-2,甲府,博多球,8974,スカイパーフェクＴＶ！
582,2005,サテライトリーグ Ｄグループ,第１９日,09/24(土),15:02,広島,0-0,鳥栖,吉田,349,
583,2005,Ｊ１,第２５節第２日,09/25(日),15:04,Ｆ東京,0-0,大分,味スタ,20717,ＭＸテレビ／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
584,2005,Ｊ１,第２５節第２日,09/25(日),15:04,新潟,0-1,広島,新潟ス,39621,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
585,2005,サテライトリーグ Ａグループ,第１９日,09/25(日),14:02,札幌,1-6,大宮,札幌ドＳ,1406,
586,2005,サテライトリーグ Ｂグループ,第２１日,09/25(日),13:31,草津,0-3,鹿島,嬬恋陸,600,
587,2005,サテライトリーグ Ｃグループ,第１７日,09/25(日),14:01,川崎Ｆ,0-0,湘南,等々力,1277,
588,2005,サテライトリーグ Ｃグループ,第１７日,09/25(日),14:01,京都,1-2,清水,東城陽Ｇ,560,
589,2005,サテライトリーグ Ｃグループ,第１７日,09/25(日),14:04,名古屋,3-1,磐田,東員町,1600,
590,2005,サテライトリーグ Ｄグループ,第２０日,09/25(日),14:01,福岡,1-2,Ｃ大阪,乃木浜,929,
591,2005,Ｊ２,第３４節第１日,09/30(金),19:04,湘南,1-2,福岡,平塚,3521,スカイパーフェクＴＶ！
592,2005,Ｊ１,第２６節第１日,10/01(土),15:00,柏,1-0,神戸,柏,9157,Ｊ　ＳＰＯＲＴＳ（録）
593,2005,Ｊ１,第２６節第１日,10/01(土),15:00,広島,1-2,名古屋,広島ビ,10879,Ｊ　ＳＰＯＲＴＳ（録）
594,2005,Ｊ１,第２６節第１日,10/01(土),15:03,川崎Ｆ,3-0,新潟,等々力,11468,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
595,2005,Ｊ１,第２６節第１日,10/01(土),15:04,大宮,0-1,Ｆ東京,駒場,9434,Ｊ　ＳＰＯＲＴＳ
596,2005,Ｊ１,第２６節第１日,10/01(土),15:04,東京Ｖ,4-4,磐田,味スタ,35257,ＢＳ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
597,2005,Ｊ１,第２６節第１日,10/01(土),15:05,横浜FM,0-3,大分,日産ス,18139,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
598,2005,Ｊ１,第２６節第１日,10/01(土),19:04,鹿島,2-2,千葉,カシマ,15864,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
599,2005,Ｊ２,第３４節第２日,10/01(土),13:04,山形,0-3,京都,山形県,4074,Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
600,2005,Ｊ２,第３４節第２日,10/01(土),13:05,札幌,2-0,徳島,札幌厚別,5323,テレビ北海道／スカイパーフェクＴＶ！
601,2005,Ｊ２,第３４節第２日,10/01(土),14:04,鳥栖,2-0,仙台,佐賀,6722,スカイパーフェクＴＶ！（録）
602,2005,Ｊ２,第３４節第２日,10/01(土),18:35,甲府,0-0,横浜FC,小瀬,14234,Ｊ　ＳＰＯＲＴＳ（録）
603,2005,Ｊ２,第３４節第２日,10/01(土),19:04,草津,0-0,水戸,群馬陸,3188,群馬テレビ／スカイパーフェクＴＶ！（録）
604,2005,Ｊ１,第２６節第２日,10/02(日),15:04,清水,1-4,Ｇ大阪,日本平,14444,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
605,2005,Ｊ１,第２６節第２日,10/02(日),15:05,Ｃ大阪,3-1,浦和,長居,23555,ＢＳ－ｉ／毎日放送（録）／Ｊ　ＳＰＯＲＴＳ（録）
606,2005,サテライトリーグ Ｃグループ,第１８日,10/02(日),14:01,川崎Ｆ,2-1,磐田,等々力,1885,
607,2005,サテライトリーグ Ｄグループ,第２１日,10/02(日),14:02,鳥栖,1-0,広島,鳥栖陸,400,
608,2005,ＹＮＣ 決勝トーナメント,準決勝　第２戦,10/05(水),19:00,横浜FM,1-0(PK1-4),Ｇ大阪,日産ス,11370,スカイパーフェクＴＶ！／フジテレビ（録）／ＢＳフジ（録）／フジテレビ７３９（録）
609,2005,ＹＮＣ 決勝トーナメント,準決勝　第２戦,10/05(水),19:05,千葉,2-2,浦和,市原,11286,フジテレビ７２１／スカイパーフェクＴＶ！（録）
610,2005,Ｊ２,第３５節第１日,10/05(水),19:01,横浜FC,1-1,札幌,西が丘,4331,スカイパーフェクＴＶ！（録）
611,2005,Ｊ２,第３５節第１日,10/05(水),19:02,水戸,0-1,湘南,ひたちな,1387,Ｊ　ＳＰＯＲＴＳ（録）
612,2005,Ｊ２,第３５節第１日,10/05(水),19:04,草津,1-2,甲府,群馬陸,1344,群馬テレビ／Ｊ　ＳＰＯＲＴＳ
613,2005,Ｊ２,第３５節第１日,10/05(水),19:04,京都,0-1,鳥栖,西京極,4588,ＫＢＳ京都／スカイパーフェクＴＶ！
614,2005,Ｊ２,第３５節第１日,10/05(水),19:04,徳島,2-4,仙台,鳴門,2205,スカイパーフェクＴＶ！（録）
615,2005,Ｊ２,第３５節第１日,10/05(水),19:04,福岡,0-2,山形,博多球,6777,スカイパーフェクＴＶ！
616,2005,サテライトリーグ Ｂグループ,第２２日,10/06(木),15:04,東京Ｖ,3-2,鹿島,ヴェルＧ,230,
617,2005,オールスター,,10/09(日),13:00,ＷＥＳＴ,3-2,ＥＡＳＴ,大分ス,33549,テレビ朝日（録）
618,2005,サテライトリーグ Ｂグループ,第２３日,10/10(月・祝),14:00,浦和,0-0,鹿島,東松山,1281,
619,2005,サテライトリーグ Ｂグループ,第２３日,10/10(月・祝),14:01,草津,2-2,東京Ｖ,嬬恋陸,400,
620,2005,サテライトリーグ Ｄグループ,第２２日,10/10(月・祝),14:02,鳥栖,0-2,大分,小郡,400,
621,2005,Ｊ１,第２７節第１日,10/15(土),14:03,新潟,1-1,東京Ｖ,新潟ス,37193,テレビ新潟／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
622,2005,Ｊ１,第２７節第１日,10/15(土),14:05,Ｃ大阪,1-0,大宮,長居,5232,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
623,2005,Ｊ１,第２７節第１日,10/15(土),15:04,Ｆ東京,2-2,広島,味スタ,20136,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
624,2005,Ｊ１,第２７節第１日,10/15(土),15:35,浦和,7-0,柏,駒場,16865,ＴＢＳ（単）／Ｊ　ＳＰＯＲＴＳ（録）
625,2005,Ｊ１,第２７節第１日,10/15(土),16:04,名古屋,1-4,川崎Ｆ,瑞穂陸,6348,Ｊ　ＳＰＯＲＴＳ／東海テレビ（録）
626,2005,Ｊ１,第２７節第１日,10/15(土),16:04,大分,5-0,清水,大分ス,19678,ＮＨＫ大分／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
627,2005,Ｊ１,第２７節第１日,10/15(土),19:04,神戸,1-4,Ｇ大阪,神戸ウイ,22069,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
628,2005,Ｊ２,第３６節第１日,10/15(土),14:00,山形,2-2,横浜FC,山形県,8651,スカイパーフェクＴＶ！（録）
629,2005,Ｊ２,第３６節第１日,10/15(土),14:00,湘南,0-0,札幌,平塚,5510,Ｊ　ＳＰＯＲＴＳ（録）
630,2005,Ｊ２,第３６節第１日,10/15(土),14:00,鳥栖,4-1,草津,鳥栖,5122,スカイパーフェクＴＶ！（録）
631,2005,Ｊ２,第３６節第１日,10/15(土),14:03,水戸,0-3,福岡,笠松,2074,ＮＨＫ水戸＊／スカイパーフェクＴＶ！
632,2005,Ｊ２,第３６節第１日,10/15(土),14:04,仙台,1-0,甲府,仙台,12616,仙台放送／Ｊ　ＳＰＯＲＴＳ
