,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,2020/02/21,1,1,19:03,ＢＭＷス,湘南,2,3,浦和,ＤＡＺＮ,13071
1,2020/02/22,1,2,14:03,ユアスタ,仙台,1,1,名古屋,ＤＡＺＮ／ＮＨＫ仙台,13968
2,2020/02/22,1,3,15:03,ヤンマー,Ｃ大阪,1,0,大分,ＤＡＺＮ,15535
3,2020/02/22,1,4,15:03,三協Ｆ柏,柏,4,2,札幌,ＤＡＺＮ,12468
4,2020/02/22,1,5,15:03,等々力,川崎Ｆ,0,0,鳥栖,ＤＡＺＮ／ＮＨＫ佐賀,21117
5,2020/02/23,1,6,13:03,アイスタ,清水,1,3,FC東京,ＤＡＺＮ／静岡放送,17549
6,2020/02/23,1,7,14:03,Ｅスタ,広島,3,0,鹿島,ＤＡＺＮ,18713
7,2020/02/23,1,8,14:03,日産ス,横浜FM,1,2,Ｇ大阪,ＤＡＺＮ／ＮＨＫ総合,34521
8,2020/02/23,1,9,16:03,ノエスタ,神戸,1,1,横浜FC,ＤＡＺＮ,25059
0,2020/07/04,2,1,18:03,パナスタ,Ｇ大阪,1,2,Ｃ大阪,ＤＡＺＮ／朝日放送テレビ（録）,0
1,2020/07/04,2,2,18:03,アイスタ,清水,1,2,名古屋,ＤＡＺＮ,0
2,2020/07/04,2,3,18:03,ニッパツ,横浜FC,1,2,札幌,ＤＡＺＮ,0
3,2020/07/04,2,4,18:33,昭和電ド,大分,2,0,鳥栖,ＤＡＺＮ,0
4,2020/07/04,2,5,19:03,三協Ｆ柏,柏,0,1,FC東京,ＤＡＺＮ,0
5,2020/07/04,2,6,19:03,等々力,川崎Ｆ,2,1,鹿島,ＤＡＺＮ／ＮＨＫ　ＢＳ１,0
6,2020/07/04,2,7,19:03,ＢＭＷス,湘南,0,1,仙台,ＤＡＺＮ／ＮＨＫ仙台（録）,0
7,2020/07/04,2,8,19:05,埼玉,浦和,0,0,横浜FM,ＤＡＺＮ／テレ玉,0
8,2020/07/04,2,9,19:33,ノエスタ,神戸,0,3,広島,ＤＡＺＮ,0
0,2020/07/08,3,1,18:03,ヤンマー,Ｃ大阪,2,0,清水,ＤＡＺＮ,0
1,2020/07/08,3,2,18:03,ユアスタ,仙台,1,2,浦和,ＤＡＺＮ,0
2,2020/07/08,3,3,18:33,三協Ｆ柏,柏,1,3,横浜FC,ＤＡＺＮ,0
3,2020/07/08,3,4,19:03,駅スタ,鳥栖,0,1,神戸,ＤＡＺＮ／ＮＨＫ佐賀,0
4,2020/07/08,3,5,19:03,Ｅスタ,広島,1,2,大分,ＤＡＺＮ,0
5,2020/07/08,3,6,19:03,カシマ,鹿島,0,2,札幌,ＤＡＺＮ／ＮＨＫ水戸,0
6,2020/07/08,3,7,19:04,ニッパツ,横浜FM,3,2,湘南,ＤＡＺＮ／ＮＨＫ　ＢＳ１／テレビ神奈川,0
7,2020/07/08,3,8,19:33,豊田ス,名古屋,2,2,Ｇ大阪,ＤＡＺＮ,0
8,2020/07/08,3,9,19:33,味スタ,FC東京,0,4,川崎Ｆ,ＤＡＺＮ,0
0,2020/07/11,4,1,19:03,等々力,川崎Ｆ,3,1,柏,ＤＡＺＮ／ＮＨＫ　ＢＳ１,4724
1,2020/07/11,4,2,19:03,昭和電ド,大分,1,1,神戸,ＤＡＺＮ,4263
2,2020/07/12,4,3,18:03,アイスタ,清水,1,2,Ｇ大阪,ＤＡＺＮ,4131
3,2020/07/12,4,4,18:03,ニッパツ,横浜FC,1,1,仙台,ＤＡＺＮ,2235
4,2020/07/12,4,5,18:03,駅スタ,鳥栖,0,0,広島,ＤＡＺＮ,2694
5,2020/07/12,4,6,19:03,ＢＭＷス,湘南,0,0,札幌,ＤＡＺＮ,3327
6,2020/07/12,4,7,19:03,ヤンマー,Ｃ大阪,0,2,名古屋,ＤＡＺＮ,4026
7,2020/07/12,4,8,19:04,埼玉,浦和,1,0,鹿島,ＤＡＺＮ／テレ玉,3094
8,2020/07/12,4,9,19:33,日産ス,横浜FM,1,3,FC東京,ＤＡＺＮ,4769
0,2020/07/18,5,1,18:03,カシマ,鹿島,4,2,横浜FM,ＤＡＺＮ,3090
1,2020/07/18,5,2,18:03,ニッパツ,横浜FC,1,5,川崎Ｆ,ＤＡＺＮ,2733
2,2020/07/18,5,3,18:03,豊田ス,名古屋,1,0,鳥栖,ＤＡＺＮ,4827
3,2020/07/18,5,4,18:03,ユアスタ,仙台,2,2,札幌,ＤＡＺＮ,2597
4,2020/07/18,5,5,19:03,味スタ,FC東京,2,0,浦和,ＤＡＺＮ／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ,4705
5,2020/07/18,5,6,19:03,Ｅスタ,広島,1,2,Ｃ大阪,ＤＡＺＮ,3084
6,2020/07/18,5,7,19:03,三協Ｆ柏,柏,3,2,湘南,ＤＡＺＮ,2645
7,2020/07/18,5,8,19:03,パナスタ,Ｇ大阪,2,1,大分,ＤＡＺＮ,4395
8,2020/07/18,5,9,19:03,ノエスタ,神戸,3,1,清水,ＤＡＺＮ,3494
