,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,02/25,1,1,13:04,レベスタ,福岡,2,0,岐阜,ＤＡＺＮ／福岡放送（録）,12856
1,02/25,1,2,14:03,栃木グ,栃木,2,4,大分,ＤＡＺＮ／とちぎテレビ（録）,8526
2,02/25,1,3,14:03,ニンスタ,愛媛,1,2,金沢,ＤＡＺＮ／ＮＨＫ松山／南海放送（録）,3439
3,02/25,1,4,14:03,味スタ,東京Ｖ,2,1,千葉,ＤＡＺＮ,9400
4,02/25,1,5,14:03,ピカスタ,讃岐,0,1,新潟,ＤＡＺＮ,4539
5,02/25,1,6,14:03,Ｋｓスタ,水戸,3,0,山形,ＤＡＺＮ,7858
6,02/25,1,7,14:03,ニッパツ,横浜FC,0,0,松本,ＤＡＺＮ,10779
7,02/25,1,8,14:05,鳴門大塚,徳島,0,1,岡山,ＤＡＺＮ／ＮＨＫ徳島,8753
8,02/25,1,9,15:03,西京極,京都,0,2,町田,ＤＡＺＮ／ＫＢＳ京都（録）,6225
9,02/25,1,10,15:34,みらスタ,山口,4,1,熊本,ＤＡＺＮ／山口朝日放送,7456
10,02/25,1,11,16:03,ＮＡＣＫ,大宮,2,1,甲府,ＤＡＺＮ／テレ玉,11777
0,03/03,2,1,14:05,中銀スタ,甲府,0,0,東京Ｖ,ＤＡＺＮ／山梨放送,10192
1,03/03,2,2,15:03,デンカＳ,新潟,1,1,松本,ＤＡＺＮ／ＮＨＫ新潟,22465
2,03/03,2,3,15:03,長良川,岐阜,0,1,横浜FC,ＤＡＺＮ／岐阜放送（録）,9331
3,03/03,2,4,16:02,レベスタ,福岡,2,2,京都,ＤＡＺＮ／ＮＨＫ福岡／ＮＨＫ京都,6816
4,03/04,2,5,13:03,えがおＳ,熊本,2,1,徳島,ＤＡＺＮ,5197
5,03/04,2,6,14:03,Ｃスタ,岡山,3,0,栃木,ＤＡＺＮ／テレビせとうち,9291
6,03/04,2,7,14:04,石川西部,金沢,0,1,讃岐,ＤＡＺＮ,4804
7,03/04,2,8,14:04,町田,町田,3,2,大宮,ＤＡＺＮ,8839
8,03/04,2,9,14:10,フクアリ,千葉,0,0,水戸,ＤＡＺＮ,11285
9,03/04,2,10,15:03,大銀ド,大分,2,2,山形,ＤＡＺＮ／ＮＨＫ大分,9024
10,03/04,2,11,15:04,みらスタ,山口,1,0,愛媛,ＤＡＺＮ,5095
0,03/10,3,1,16:03,ＮＡＣＫ,大宮,0,1,徳島,ＤＡＺＮ／テレ玉,6989
1,03/11,3,2,13:03,えがおＳ,熊本,1,2,山形,ＤＡＺＮ,4094
2,03/11,3,3,14:03,フクアリ,千葉,2,3,岐阜,ＤＡＺＮ,8845
3,03/11,3,4,14:03,栃木グ,栃木,2,5,山口,ＤＡＺＮ,4681
4,03/11,3,5,14:03,町田,町田,0,0,甲府,ＤＡＺＮ,5802
5,03/11,3,6,14:03,デンカＳ,新潟,1,1,京都,ＤＡＺＮ,14239
6,03/11,3,7,14:03,石川西部,金沢,0,1,福岡,ＤＡＺＮ,3032
7,03/11,3,8,14:03,味スタ,東京Ｖ,2,1,松本,ＤＡＺＮ,8812
8,03/11,3,9,14:04,Ｃスタ,岡山,1,0,大分,ＤＡＺＮ,8358
9,03/11,3,10,14:04,ピカスタ,讃岐,1,2,水戸,ＤＡＺＮ,2693
10,03/11,3,11,15:03,ニッパツ,横浜FC,3,0,愛媛,ＤＡＺＮ,4464
0,03/17,4,1,14:03,鳴門大塚,徳島,4,1,千葉,ＤＡＺＮ,5074
1,03/17,4,2,14:03,栃木グ,栃木,1,0,讃岐,ＤＡＺＮ,3203
2,03/17,4,3,14:03,レベスタ,福岡,0,2,甲府,ＤＡＺＮ／テレビ西日本（録）,7189
3,03/17,4,4,14:03,大銀ド,大分,0,0,東京Ｖ,ＤＡＺＮ,6297
4,03/17,4,5,14:03,ＮＤスタ,山形,2,2,町田,ＤＡＺＮ,7732
5,03/17,4,6,14:03,ニッパツ,横浜FC,0,3,新潟,ＤＡＺＮ,7700
6,03/17,4,7,15:03,西京極,京都,2,1,岐阜,ＤＡＺＮ／ＫＢＳ京都（録）,5436
7,03/17,4,8,15:03,Ｋｓスタ,水戸,3,0,山口,ＤＡＺＮ,4457
8,03/17,4,9,15:04,中銀スタ,松本,1,1,岡山,ＤＡＺＮ／信越放送,9540
9,03/17,4,10,16:03,ニンスタ,愛媛,1,2,熊本,ＤＡＺＮ／南海放送（録）,2436
10,03/17,4,11,16:03,ＮＡＣＫ,大宮,1,1,金沢,ＤＡＺＮ,7298
0,03/21,5,1,13:03,えがおＳ,熊本,2,1,大宮,ＤＡＺＮ,4126
1,03/21,5,2,14:03,ＮＤスタ,山形,2,3,横浜FC,ＤＡＺＮ,5116
2,03/21,5,3,14:03,フクアリ,千葉,6,1,讃岐,ＤＡＺＮ,6152
3,03/21,5,4,14:03,中銀スタ,甲府,0,1,徳島,ＤＡＺＮ,3130
4,03/21,5,5,14:03,大銀ド,大分,3,1,水戸,ＤＡＺＮ,6133
5,03/21,5,6,14:03,長良川,岐阜,1,1,栃木,ＤＡＺＮ／岐阜放送（録）,3819
6,03/21,5,7,15:03,西京極,京都,0,1,岡山,ＤＡＺＮ,3639
7,03/21,5,8,15:04,みらスタ,山口,2,2,金沢,ＤＡＺＮ,3508
8,03/21,5,9,15:33,デンカＳ,新潟,0,1,愛媛,ＤＡＺＮ,12796
9,03/21,5,10,16:03,味スタ,東京Ｖ,1,1,福岡,ＤＡＺＮ,3048
10,03/21,5,11,18:03,町田,町田,2,1,松本,ＤＡＺＮ,3037
0,03/25,6,1,14:03,デンカＳ,新潟,1,0,徳島,ＤＡＺＮ,13576
1,03/25,6,2,14:03,フクアリ,千葉,2,0,京都,ＤＡＺＮ,9737
2,03/25,6,3,14:03,Ｃスタ,岡山,1,0,甲府,ＤＡＺＮ,10278
3,03/25,6,4,14:03,味スタ,東京Ｖ,0,0,山形,ＤＡＺＮ,4336
4,03/25,6,5,14:03,ピカスタ,讃岐,1,2,大分,ＤＡＺＮ,2770
5,03/25,6,6,14:03,石川西部,金沢,1,1,町田,ＤＡＺＮ,3239
6,03/25,6,7,14:03,栃木グ,栃木,1,0,熊本,ＤＡＺＮ,4623
7,03/25,6,8,14:03,Ｋｓスタ,水戸,0,0,横浜FC,ＤＡＺＮ,6300
8,03/25,6,9,15:03,みらスタ,山口,2,2,松本,ＤＡＺＮ,6318
9,03/25,6,10,16:03,ＮＡＣＫ,大宮,2,1,福岡,ＤＡＺＮ,9106
10,03/25,6,11,16:03,ニンスタ,愛媛,1,3,岐阜,ＤＡＺＮ／南海放送（録）,2348
0,03/31,7,1,13:03,ＮＤスタ,山形,0,1,山口,ＤＡＺＮ,5029
1,03/31,7,2,15:03,西京極,京都,1,1,讃岐,ＤＡＺＮ,5063
2,04/01,7,3,13:03,えがおＳ,熊本,3,1,新潟,ＤＡＺＮ,4691
3,04/01,7,4,13:03,松本,松本,3,2,大宮,ＤＡＺＮ／長野放送,15871
4,04/01,7,5,14:03,大銀ド,大分,4,0,千葉,ＤＡＺＮ,6797
5,04/01,7,6,14:03,長良川,岐阜,3,4,甲府,ＤＡＺＮ／岐阜放送（録）,6796
6,04/01,7,7,14:03,ニッパツ,横浜FC,0,4,金沢,ＤＡＺＮ,3571
7,04/01,7,8,14:03,レベスタ,福岡,2,1,栃木,ＤＡＺＮ,7775
