,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,03/13,1,1,14:01,横浜国,横浜FM,1,1,浦和,ＴＢＳ（単）／Ｊ　ＳＰＯＲＴＳ（録）,51052
1,03/13,1,2,15:00,柏,柏,2,1,大分,千葉テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,8063
2,03/13,1,3,15:04,カシマ,鹿島,1,1,Ｇ大阪,ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）,24314
3,03/13,1,4,15:35,味スタ,Ｆ東京,1,0,新潟,ＮＨＫ新潟／ＢＳ／ＭＸテレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）,35880
4,03/13,1,5,16:03,神戸ウイ,神戸,2,1,市原,スカイパーフェクＴＶ！／ＮＨＫ神戸（録）／Ｊ　ＳＰＯＲＴＳ（録）,29835
5,03/13,1,6,16:04,長居,Ｃ大阪,1,2,名古屋,Ｊ　ＳＰＯＲＴＳ,18542
6,03/13,1,7,16:05,広島ビ,広島,1,1,清水,ＮＨＫ広島／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,19072
7,03/13,1,8,19:04,ヤマハ,磐田,2,0,東京Ｖ,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）,15088
8,08/14,1,9,18:30,カシマ,鹿島,1,0,柏,Ｊ　ＳＰＯＲＴＳ（録）,21864
9,08/14,1,10,18:30,市原,市原,2,1,広島,Ｊ　ＳＰＯＲＴＳ（録）,5467
10,08/14,1,11,18:59,長居,Ｃ大阪,4,3,Ｆ東京,Ｊ　ＳＰＯＲＴＳ（録）,16520
11,08/14,1,12,19:00,味スタ,東京Ｖ,2,0,新潟,日本テレビ（録）／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）,13536
12,08/14,1,13,19:01,瑞穂陸,名古屋,1,2,Ｇ大阪,Ｊ　ＳＰＯＲＴＳ（録）,17032
13,08/14,1,14,19:04,神戸ユ,神戸,2,3,浦和,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,17261
14,08/14,1,15,19:04,大分ス,大分,1,1,磐田,Ｊ　ＳＰＯＲＴＳ,28314
15,08/15,1,16,18:34,静岡,清水,1,2,横浜FM,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）,19043
0,03/20,2,1,14:00,日本平,清水,1,2,鹿島,テレビ静岡／Ｊ　ＳＰＯＲＴＳ,12215
1,03/20,2,2,15:04,豊田ス,名古屋,1,3,磐田,名古屋テレビ／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）,32406
