,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,broadcast,attendance
0,05/15,1,1,19:29,国立,Ｖ川崎,1,2,横浜M,,59626
1,05/16,1,2,13:05,三ツ沢,横浜Ｆ,3,2,清水,,14126
2,05/16,1,3,13:59,広島ス,広島,2,1,市原,,11875
3,05/16,1,4,16:00,カシマ,鹿島,5,0,名古屋,,10898
4,05/16,1,5,19:04,万博,Ｇ大阪,1,0,浦和,,19580
5,07/24,1,6,16:02,市原,市原,1,0,清水,,9358
6,07/24,1,7,18:31,神戸ユ,名古屋,1,2,横浜Ｆ,,38757
7,07/24,1,8,18:33,三ツ沢,横浜M,3,0,Ｖ川崎,,14248
8,07/24,1,9,18:33,広島ス,広島,4,0,浦和,,13067
9,07/24,1,10,19:00,万博,Ｇ大阪,0,1,鹿島,,22677
0,05/19,2,1,18:58,日本平,清水,1,0,広島,,9183
1,05/19,2,2,19:00,駒場,浦和,0,3,名古屋,,9259
2,05/19,2,3,19:00,三ツ沢,横浜M,1,0,Ｇ大阪,,10332
3,05/19,2,4,19:01,カシマ,鹿島,3,2,横浜Ｆ,,9403
4,05/19,2,5,19:02,国立,市原,2,1,Ｖ川崎,,46959
5,07/31,2,6,18:29,日本平,清水,2,1,広島,,8991
6,07/31,2,7,18:32,駒場,浦和,0,2),横浜M,,9375
7,07/31,2,8,18:34,カシマ,鹿島,1,3),名古屋,,14747
8,07/31,2,9,19:01,博多陸,Ｖ川崎,2,0,Ｇ大阪,,27674
9,07/31,2,10,19:33,三ツ沢,横浜Ｆ,2,3,市原,,12425
0,05/22,3,1,15:02,瑞穂球,名古屋,1,3),横浜M,,11267
1,05/22,3,2,18:31,広島ビ,広島,1,2,Ｖ川崎,,36863
2,05/22,3,3,18:35,三ツ沢,横浜Ｆ,3,1,浦和,,7469
3,05/22,3,4,19:00,草薙陸,清水,2,1,鹿島,,14713
4,05/22,3,5,19:01,万博,Ｇ大阪,0,3,市原,,15993
5,08/04,3,6,18:59,万博,Ｇ大阪,0,1,浦和,,20259
6,08/04,3,7,19:01,市原,市原,5,2,名古屋,,10551
7,08/04,3,8,19:01,三ツ沢,横浜M,0,4,清水,,13146
8,08/04,3,9,19:02,等々力,Ｖ川崎,2,1,鹿島,,10150
9,08/04,3,10,19:03,広島ス,広島,3,0,横浜Ｆ,,12758
0,05/26,4,1,18:59,万博,Ｇ大阪,1,7),清水,,16707
1,05/26,4,2,18:59,広島ス,広島,1,0,横浜M,,12858
2,05/26,4,3,19:01,瑞穂球,名古屋,1,2,横浜Ｆ,,12544
3,05/26,4,4,19:02,国立,市原,1,0,浦和,,45033
4,05/26,4,5,19:02,等々力,Ｖ川崎,1,0,鹿島,,9816
5,08/07,4,6,12:05,札幌,Ｖ川崎,2,1,市原,,21745
